s,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 7.3052496E+002, 6.3038414E+001, 3.9576950E+002, 5.2157884E+000, 4.4288540E+000, 3.2964292E+000, 2.2010729E+000, 1.3577532E+000, 8.8109326E-001, 5.9197271E-001, 4.2752141E-001, 3.1693885E-001, 2.4633557E-001
 7.3200596E+002, 6.3180061E+001, 3.9582034E+002, 5.2132382E+000, 4.4274426E+000, 3.2960706E+000, 2.1924922E+000, 1.3559562E+000, 8.8115519E-001, 5.9180993E-001, 4.2732945E-001, 3.1624219E-001, 2.4483223E-001
 7.3351096E+002, 6.3415165E+001, 3.9589420E+002, 5.2156906E+000, 4.4219666E+000, 3.3065753E+000, 2.1960893E+000, 1.3585129E+000, 8.8193929E-001, 5.9196812E-001, 4.2566252E-001, 3.1474167E-001, 2.4555223E-001
 7.3501343E+002, 6.3713772E+001, 3.9617267E+002, 5.2180343E+000, 4.4316111E+000, 3.3093505E+000, 2.2002063E+000, 1.3575988E+000, 8.8004142E-001, 5.9108853E-001, 4.2604443E-001, 3.1565514E-001, 2.4608783E-001
 7.3650088E+002, 6.3804073E+001, 3.9640417E+002, 5.2222524E+000, 4.4315124E+000, 3.3014922E+000, 2.1995912E+000, 1.3574756E+000, 8.7954438E-001, 5.9109807E-001, 4.2715666E-001, 3.1671545E-001, 2.4606901E-001
 7.3802139E+002, 6.3586414E+001, 3.9646634E+002, 5.2288237E+000, 4.4374747E+000, 3.3094566E+000, 2.2049074E+000, 1.3648516E+000, 8.8507509E-001, 5.9356815E-001, 4.2801917E-001, 3.1693351E-001, 2.4584155E-001
 7.3950884E+002, 6.3299129E+001, 3.9657553E+002, 5.2371521E+000, 4.4374871E+000, 3.3083837E+000, 2.2045410E+000, 1.3621156E+000, 8.8354427E-001, 5.9275186E-001, 4.2725170E-001, 3.1679755E-001, 2.4621797E-001
 7.4102935E+002, 6.3228546E+001, 3.9666791E+002, 5.2521281E+000, 4.4456739E+000, 3.3155980E+000, 2.1985450E+000, 1.3568054E+000, 8.8021976E-001, 5.9128630E-001, 4.2671698E-001, 3.1731787E-001, 2.4689107E-001
 7.4252672E+002, 6.3474651E+001, 3.9679361E+002, 5.2431326E+000, 4.4405079E+000, 3.3202088E+000, 2.2076144E+000, 1.3643061E+000, 8.8594961E-001, 5.9612614E-001, 4.3030974E-001, 3.1880298E-001, 2.4766892E-001
 7.4401507E+002, 6.3653561E+001, 3.9698087E+002, 5.2548428E+000, 4.4526806E+000, 3.3257837E+000, 2.2173648E+000, 1.3710670E+000, 8.8869101E-001, 5.9708029E-001, 4.2982224E-001, 3.1768233E-001, 2.4591677E-001
 7.4551669E+002, 6.3552723E+001, 3.9707486E+002, 5.2623987E+000, 4.4615116E+000, 3.3293264E+000, 2.2148352E+000, 1.3659364E+000, 8.8339627E-001, 5.9357226E-001, 4.2917782E-001, 3.1773409E-001, 2.4422149E-001
 7.4701831E+002, 6.3737949E+001, 3.9699478E+002, 5.2515788E+000, 4.4489579E+000, 3.3225493E+000, 2.2040823E+000, 1.3622538E+000, 8.8511872E-001, 5.9529674E-001, 4.3045506E-001, 3.1768286E-001, 2.4678162E-001
 7.4851992E+002, 6.3814556E+001, 3.9717252E+002, 5.2601242E+000, 4.4506021E+000, 3.3284929E+000, 2.2135839E+000, 1.3686689E+000, 8.8457918E-001, 5.9284765E-001, 4.2860657E-001, 3.1809065E-001, 2.4820948E-001
 7.5002154E+002, 6.3726562E+001, 3.9737125E+002, 5.2818112E+000, 4.4628382E+000, 3.3240654E+000, 2.2112856E+000, 1.3672358E+000, 8.8812107E-001, 5.9662414E-001, 4.3042129E-001, 3.1868580E-001, 2.4801992E-001
 7.5152316E+002, 6.3802689E+001, 3.9738220E+002, 5.2866058E+000, 4.4751387E+000, 3.3370411E+000, 2.2195311E+000, 1.3726907E+000, 8.8963854E-001, 5.9782839E-001, 4.3117657E-001, 3.1928605E-001, 2.4779178E-001
 7.5300503E+002, 6.3825596E+001, 3.9733862E+002, 5.2709284E+000, 4.4685926E+000, 3.3489003E+000, 2.2248609E+000, 1.3758394E+000, 8.9174545E-001, 5.9870023E-001, 4.3214086E-001, 3.2034957E-001, 2.4804115E-001
 7.5450226E+002, 6.3692028E+001, 3.9758392E+002, 5.2827764E+000, 4.4618678E+000, 3.3317795E+000, 2.2210183E+000, 1.3798928E+000, 8.9483678E-001, 6.0037214E-001, 4.3262249E-001, 3.2039616E-001, 2.4903718E-001
 7.5601902E+002, 6.3633450E+001, 3.9771899E+002, 5.2993746E+000, 4.4839177E+000, 3.3430443E+000, 2.2230535E+000, 1.3740653E+000, 8.8943225E-001, 5.9717250E-001, 4.3159711E-001, 3.2042596E-001, 2.4909468E-001
 7.5750895E+002, 6.3809235E+001, 3.9777063E+002, 5.2908216E+000, 4.4752522E+000, 3.3356857E+000, 2.2212057E+000, 1.3736280E+000, 8.9024395E-001, 5.9829962E-001, 4.3218398E-001, 3.2010472E-001, 2.4834901E-001
 7.5901809E+002, 6.3887398E+001, 3.9800586E+002, 5.3009300E+000, 4.4891734E+000, 3.3460042E+000, 2.2319615E+000, 1.3829942E+000, 8.9424413E-001, 5.9921747E-001, 4.3144140E-001, 3.1906977E-001, 2.4824972E-001
 7.6052723E+002, 6.3974678E+001, 3.9812039E+002, 5.3007951E+000, 4.5042372E+000, 3.3500292E+000, 2.2274687E+000, 1.3779427E+000, 8.9425993E-001, 6.0095775E-001, 4.3314952E-001, 3.2056582E-001, 2.4849197E-001
 7.6200492E+002, 6.3965248E+001, 3.9799722E+002, 5.3011689E+000, 4.4829936E+000, 3.3452654E+000, 2.2201052E+000, 1.3777263E+000, 8.9461452E-001, 6.0156357E-001, 4.3473533E-001, 3.2140753E-001, 2.4947795E-001
 7.6351406E+002, 6.3990292E+001, 3.9822473E+002, 5.3001084E+000, 4.4910774E+000, 3.3534341E+000, 2.2219043E+000, 1.3729938E+000, 8.8962185E-001, 5.9738994E-001, 4.3204051E-001, 3.2070997E-001, 2.5013059E-001
 7.6502320E+002, 6.4016716E+001, 3.9841071E+002, 5.3154373E+000, 4.4971199E+000, 3.3572013E+000, 2.2308614E+000, 1.3800600E+000, 8.9490747E-001, 6.0131121E-001, 4.3300027E-001, 3.2072049E-001, 2.5055900E-001
 7.6650090E+002, 6.3980202E+001, 3.9851974E+002, 5.3207240E+000, 4.5078917E+000, 3.3669338E+000, 2.2421749E+000, 1.3862371E+000, 8.9824504E-001, 6.0337085E-001, 4.3543795E-001, 3.2273662E-001, 2.5071120E-001
 7.6801003E+002, 6.3780231E+001, 3.9861081E+002, 5.3105063E+000, 4.4980741E+000, 3.3642657E+000, 2.2341046E+000, 1.3811990E+000, 8.9529860E-001, 6.0105312E-001, 4.3362018E-001, 3.2157350E-001, 2.4954244E-001
 7.6951917E+002, 6.3690155E+001, 3.9868182E+002, 5.3286319E+000, 4.5035172E+000, 3.3621283E+000, 2.2344797E+000, 1.3820575E+000, 8.9680851E-001, 6.0225016E-001, 4.3437576E-001, 3.2167003E-001, 2.5034070E-001
 7.7102831E+002, 6.3661865E+001, 3.9881299E+002, 5.3403692E+000, 4.5110517E+000, 3.3680639E+000, 2.2364635E+000, 1.3848180E+000, 8.9883912E-001, 6.0373825E-001, 4.3561313E-001, 3.2315144E-001, 2.5138852E-001
 7.7250600E+002, 6.3801426E+001, 3.9899457E+002, 5.3346305E+000, 4.5064507E+000, 3.3731287E+000, 2.2426841E+000, 1.3862301E+000, 8.9800984E-001, 6.0447252E-001, 4.3689165E-001, 3.2339317E-001, 2.5079256E-001
 7.7401514E+002, 6.3767078E+001, 3.9913394E+002, 5.3500237E+000, 4.5207462E+000, 3.3738968E+000, 2.2456923E+000, 1.3889515E+000, 9.0089864E-001, 6.0549992E-001, 4.3666697E-001, 3.2264838E-001, 2.4984644E-001
 7.7552428E+002, 6.3806717E+001, 3.9912317E+002, 5.3576860E+000, 4.5035810E+000, 3.3576639E+000, 2.2355459E+000, 1.3891350E+000, 9.0005541E-001, 6.0487622E-001, 4.3686855E-001, 3.2298046E-001, 2.5057727E-001
 7.7700198E+002, 6.3888313E+001, 3.9947223E+002, 5.3698139E+000, 4.5326128E+000, 3.3783350E+000, 2.2412043E+000, 1.3866321E+000, 8.9953339E-001, 6.0358357E-001, 4.3642479E-001, 3.2383150E-001, 2.5165504E-001
 7.7851111E+002, 6.4084366E+001, 3.9942209E+002, 5.3678050E+000, 4.5357313E+000, 3.3771935E+000, 2.2461398E+000, 1.3912064E+000, 9.0198916E-001, 6.0599589E-001, 4.3775621E-001, 3.2452542E-001, 2.5246462E-001
 7.8002025E+002, 6.4110085E+001, 3.9944504E+002, 5.3593402E+000, 4.5337272E+000, 3.3813229E+000, 2.2529874E+000, 1.3952008E+000, 9.0467000E-001, 6.0748255E-001, 4.3791375E-001, 3.2464451E-001, 2.5257105E-001
 7.8152939E+002, 6.4116447E+001, 3.9950821E+002, 5.3630362E+000, 4.5310307E+000, 3.3804486E+000, 2.2511563E+000, 1.3924972E+000, 9.0201032E-001, 6.0722911E-001, 4.3932304E-001, 3.2546681E-001, 2.5160995E-001
 7.8301966E+002, 6.3997337E+001, 3.9950574E+002, 5.3735032E+000, 4.5265594E+000, 3.3787754E+000, 2.2473660E+000, 1.3948352E+000, 9.0413707E-001, 6.0758281E-001, 4.3893498E-001, 3.2487738E-001, 2.5257877E-001
 7.8451189E+002, 6.3985565E+001, 3.9980157E+002, 5.3778214E+000, 4.5337195E+000, 3.3865578E+000, 2.2539277E+000, 1.3954582E+000, 9.0526962E-001, 6.0815543E-001, 4.3791866E-001, 3.2422966E-001, 2.5289100E-001
 7.8600016E+002, 6.4093178E+001, 4.0002554E+002, 5.3802443E+000, 4.5389237E+000, 3.3882399E+000, 2.2542551E+000, 1.3950908E+000, 9.0491015E-001, 6.0943007E-001, 4.3953791E-001, 3.2524824E-001, 2.5248453E-001
 7.8750360E+002, 6.4073051E+001, 4.0014908E+002, 5.3904815E+000, 4.5617285E+000, 3.4015174E+000, 2.2648857E+000, 1.4033090E+000, 9.0887886E-001, 6.1152506E-001, 4.4155186E-001, 3.2636029E-001, 2.5303307E-001
 7.8900705E+002, 6.4112099E+001, 3.9997397E+002, 5.3882699E+000, 4.5566888E+000, 3.4033213E+000, 2.2641399E+000, 1.4026566E+000, 9.0968001E-001, 6.1026579E-001, 4.3969670E-001, 3.2575223E-001, 2.5263172E-001
 7.9051050E+002, 6.4090912E+001, 3.9988995E+002, 5.3844547E+000, 4.5426259E+000, 3.3893819E+000, 2.2480328E+000, 1.3922248E+000, 9.0360647E-001, 6.0705894E-001, 4.3864173E-001, 3.2515639E-001, 2.5154948E-001
 7.9201395E+002, 6.3936131E+001, 4.0033636E+002, 5.3932600E+000, 4.5598826E+000, 3.3971901E+000, 2.2481375E+000, 1.3922218E+000, 9.0538442E-001, 6.0877681E-001, 4.3958312E-001, 3.2569590E-001, 2.5314894E-001
 7.9351425E+002, 6.4174484E+001, 4.0049622E+002, 5.4028344E+000, 4.5569358E+000, 3.4116373E+000, 2.2637947E+000, 1.4026479E+000, 9.0944147E-001, 6.1096293E-001, 4.4094378E-001, 3.2638714E-001, 2.5417912E-001
 7.9500905E+002, 6.4435013E+001, 4.0073624E+002, 5.4400806E+000, 4.5698690E+000, 3.4163425E+000, 2.2712042E+000, 1.4061992E+000, 9.1253483E-001, 6.1442101E-001, 4.4301087E-001, 3.2795122E-001, 2.5472453E-001
 7.9651277E+002, 6.4262405E+001, 4.0071222E+002, 5.4031959E+000, 4.5549555E+000, 3.4052413E+000, 2.2677138E+000, 1.4062872E+000, 9.1229981E-001, 6.1406618E-001, 4.4317409E-001, 3.2807839E-001, 2.5341114E-001
 7.9801649E+002, 6.4127441E+001, 4.0082230E+002, 5.4217005E+000, 4.5673518E+000, 3.4108706E+000, 2.2753432E+000, 1.4082956E+000, 9.1202801E-001, 6.1168355E-001, 4.4077152E-001, 3.2655409E-001, 2.5422245E-001
 7.9952021E+002, 6.4252975E+001, 4.0097070E+002, 5.4228625E+000, 4.5736737E+000, 3.4127951E+000, 2.2671964E+000, 1.4075502E+000, 9.1390926E-001, 6.1523855E-001, 4.4335970E-001, 3.2762787E-001, 2.5492641E-001
 8.0102393E+002, 6.4522980E+001, 4.0107828E+002, 5.4251370E+000, 4.5813112E+000, 3.4234357E+000, 2.2721643E+000, 1.4077765E+000, 9.1143936E-001, 6.1259276E-001, 4.4331032E-001, 3.2825500E-001, 2.5479749E-001
 8.0252765E+002, 6.4514740E+001, 4.0117828E+002, 5.4322166E+000, 4.5872169E+000, 3.4223719E+000, 2.2739763E+000, 1.4085987E+000, 9.1188604E-001, 6.1053282E-001, 4.4080237E-001, 3.2766840E-001, 2.5289577E-001
 8.0402682E+002, 6.4261803E+001, 4.0136899E+002, 5.4249382E+000, 4.5882988E+000, 3.4153523E+000, 2.2723324E+000, 1.4104431E+000, 9.1373461E-001, 6.1297613E-001, 4.4151366E-001, 3.2692611E-001, 2.5416917E-001
 8.0553025E+002, 6.4173477E+001, 4.0143427E+002, 5.4295869E+000, 4.5914087E+000, 3.4150553E+000, 2.2751622E+000, 1.4146307E+000, 9.1729605E-001, 6.1654073E-001, 4.4418043E-001, 3.2866547E-001, 2.5596040E-001
 8.0701317E+002, 6.4085892E+001, 4.0161813E+002, 5.4358730E+000, 4.5908060E+000, 3.4168711E+000, 2.2725983E+000, 1.4143912E+000, 9.1731256E-001, 6.1829627E-001, 4.4630682E-001, 3.3036903E-001, 2.5697333E-001
 8.0852832E+002, 6.4225357E+001, 4.0176508E+002, 5.4544015E+000, 4.6060987E+000, 3.4349494E+000, 2.2808189E+000, 1.4159352E+000, 9.1810209E-001, 6.1828989E-001, 4.4662318E-001, 3.3113021E-001, 2.5728598E-001
 8.1001124E+002, 6.4319176E+001, 4.0154849E+002, 5.4483728E+000, 4.5965633E+000, 3.4392123E+000, 2.2892339E+000, 1.4194499E+000, 9.2083609E-001, 6.1921287E-001, 4.4617838E-001, 3.2982895E-001, 2.5589666E-001
 8.1152640E+002, 6.4454803E+001, 4.0179572E+002, 5.4486637E+000, 4.5839758E+000, 3.4233909E+000, 2.2813852E+000, 1.4164368E+000, 9.1766560E-001, 6.1636269E-001, 4.4497743E-001, 3.2945442E-001, 2.5564542E-001
 8.1300931E+002, 6.4455086E+001, 4.0211801E+002, 5.4698925E+000, 4.6028681E+000, 3.4258831E+000, 2.2719953E+000, 1.4103217E+000, 9.1790104E-001, 6.1709851E-001, 4.4563672E-001, 3.2940176E-001, 2.5589100E-001
 8.1452447E+002, 6.4414925E+001, 4.0230481E+002, 5.4695015E+000, 4.6131124E+000, 3.4435143E+000, 2.2832823E+000, 1.4162927E+000, 9.1938430E-001, 6.1743194E-001, 4.4539389E-001, 3.2995200E-001, 2.5688910E-001
 8.1600739E+002, 6.4605690E+001, 4.0238852E+002, 5.4888368E+000, 4.6215115E+000, 3.4519172E+000, 2.2909303E+000, 1.4187198E+000, 9.2057341E-001, 6.1865467E-001, 4.4728449E-001, 3.3165187E-001, 2.5776833E-001
 8.1752254E+002, 6.4690765E+001, 4.0241803E+002, 5.4746141E+000, 4.6118264E+000, 3.4445491E+000, 2.2949612E+000, 1.4256426E+000, 9.2470551E-001, 6.2137550E-001, 4.4815701E-001, 3.3210158E-001, 2.5755855E-001
 8.1900546E+002, 6.4762665E+001, 4.0253564E+002, 5.4937367E+000, 4.6080933E+000, 3.4425273E+000, 2.2983649E+000, 1.4256629E+000, 9.2391586E-001, 6.2131292E-001, 4.4813621E-001, 3.3145848E-001, 2.5734511E-001
 8.2052062E+002, 6.4620140E+001, 4.0270770E+002, 5.4874001E+000, 4.6289434E+000, 3.4459810E+000, 2.2870188E+000, 1.4199797E+000, 9.2209482E-001, 6.2029397E-001, 4.4803017E-001, 3.3126071E-001, 2.5765032E-001
 8.2200354E+002, 6.4699455E+001, 4.0285132E+002, 5.4829788E+000, 4.6188264E+000, 3.4510996E+000, 2.2916038E+000, 1.4218855E+000, 9.2193854E-001, 6.1868662E-001, 4.4740212E-001, 3.3189490E-001, 2.5805819E-001
 8.2352599E+002, 6.4600105E+001, 4.0299536E+002, 5.4972234E+000, 4.6278629E+000, 3.4529805E+000, 2.2932665E+000, 1.4246898E+000, 9.2432147E-001, 6.2153023E-001, 4.4910827E-001, 3.3237213E-001, 2.5748199E-001
 8.2500334E+002, 6.4576607E+001, 4.0301785E+002, 5.4953523E+000, 4.6394138E+000, 3.4590623E+000, 2.3024175E+000, 1.4287745E+000, 9.2614770E-001, 6.2244219E-001, 4.4979933E-001, 3.3310708E-001, 2.5803027E-001
 8.2651213E+002, 6.4752693E+001, 4.0320056E+002, 5.5092807E+000, 4.6321607E+000, 3.4558496E+000, 2.3014376E+000, 1.4323001E+000, 9.2811745E-001, 6.2250102E-001, 4.4903263E-001, 3.3336782E-001, 2.5877818E-001
 8.2802252E+002, 6.4779312E+001, 4.0350201E+002, 5.5173616E+000, 4.6358523E+000, 3.4566660E+000, 2.2928038E+000, 1.4267846E+000, 9.2702353E-001, 6.2296808E-001, 4.4923538E-001, 3.3308688E-001, 2.5919107E-001
 8.2950682E+002, 6.4750198E+001, 4.0343256E+002, 5.5004697E+000, 4.6489019E+000, 3.4650979E+000, 2.3050036E+000, 1.4297110E+000, 9.2731750E-001, 6.2518483E-001, 4.5158312E-001, 3.3404818E-001, 2.5928655E-001
 8.3102204E+002, 6.4802483E+001, 4.0345746E+002, 5.5076027E+000, 4.6399617E+000, 3.4594443E+000, 2.3082235E+000, 1.4358202E+000, 9.2945850E-001, 6.2470025E-001, 4.5156381E-001, 3.3441392E-001, 2.5938821E-001
 8.3250633E+002, 6.4875023E+001, 4.0371179E+002, 5.5408435E+000, 4.6529841E+000, 3.4632695E+000, 2.3014200E+000, 1.4305241E+000, 9.2794728E-001, 6.2343603E-001, 4.5036182E-001, 3.3395386E-001, 2.5907016E-001
 8.3401227E+002, 6.4687309E+001, 4.0371118E+002, 5.5270858E+000, 4.6580024E+000, 3.4757671E+000, 2.3077831E+000, 1.4351870E+000, 9.3253535E-001, 6.2617242E-001, 4.5157063E-001, 3.3414114E-001, 2.5909260E-001
 8.3550894E+002, 6.4795197E+001, 4.0393533E+002, 5.5260100E+000, 4.6507535E+000, 3.4725001E+000, 2.3114648E+000, 1.4372926E+000, 9.3276882E-001, 6.2729126E-001, 4.5193237E-001, 3.3418113E-001, 2.5943756E-001
 8.3700560E+002, 6.4942383E+001, 4.0406458E+002, 5.5427103E+000, 4.6675382E+000, 3.4695311E+000, 2.3028190E+000, 1.4301295E+000, 9.2710847E-001, 6.2397408E-001, 4.5179823E-001, 3.3470681E-001, 2.5941381E-001
 8.3850227E+002, 6.4863159E+001, 4.0391492E+002, 5.5217752E+000, 4.6712255E+000, 3.4798748E+000, 2.3120499E+000, 1.4360784E+000, 9.3084580E-001, 6.2495589E-001, 4.5142794E-001, 3.3485591E-001, 2.5965714E-001
 8.4003295E+002, 6.4781555E+001, 4.0422150E+002, 5.5410047E+000, 4.6622739E+000, 3.4768236E+000, 2.3123047E+000, 1.4364849E+000, 9.3270117E-001, 6.2667054E-001, 4.5229611E-001, 3.3555037E-001, 2.6095098E-001
 8.4152961E+002, 6.4794029E+001, 4.0445673E+002, 5.5706472E+000, 4.6741180E+000, 3.4785984E+000, 2.3095455E+000, 1.4388629E+000, 9.3596435E-001, 6.2972528E-001, 4.5433280E-001, 3.3647001E-001, 2.6193172E-001
 8.4301886E+002, 6.4862022E+001, 4.0451801E+002, 5.5505424E+000, 4.6814084E+000, 3.4961529E+000, 2.3250906E+000, 1.4427654E+000, 9.3595552E-001, 6.2964064E-001, 4.5510483E-001, 3.3733505E-001, 2.6174155E-001
 8.4450958E+002, 6.4838707E+001, 4.0471344E+002, 5.5558290E+000, 4.6698751E+000, 3.4786253E+000, 2.3104348E+000, 1.4396129E+000, 9.3689209E-001, 6.3011831E-001, 4.5449105E-001, 3.3628714E-001, 2.6088148E-001
 8.4600029E+002, 6.4742119E+001, 4.0475085E+002, 5.5748501E+000, 4.6850276E+000, 3.4894521E+000, 2.3165252E+000, 1.4421709E+000, 9.3608266E-001, 6.2929189E-001, 4.5383057E-001, 3.3593518E-001, 2.6050872E-001
 8.4752143E+002, 6.4766876E+001, 4.0477859E+002, 5.5617495E+000, 4.7045140E+000, 3.4969096E+000, 2.3217659E+000, 1.4409758E+000, 9.3484801E-001, 6.2778509E-001, 4.5314202E-001, 3.3612156E-001, 2.6067856E-001
 8.4901215E+002, 6.4771042E+001, 4.0483380E+002, 5.5706935E+000, 4.6853743E+000, 3.4874208E+000, 2.3185554E+000, 1.4456633E+000, 9.3831187E-001, 6.3103664E-001, 4.5525810E-001, 3.3738759E-001, 2.6171306E-001
 8.5050286E+002, 6.4963211E+001, 4.0500467E+002, 5.5797629E+000, 4.6974125E+000, 3.4934204E+000, 2.3221998E+000, 1.4490689E+000, 9.4098860E-001, 6.3325006E-001, 4.5701930E-001, 3.3831766E-001, 2.6310140E-001
 8.5202400E+002, 6.4857307E+001, 4.0509045E+002, 5.5650034E+000, 4.7088766E+000, 3.5024002E+000, 2.3263736E+000, 1.4469343E+000, 9.3927985E-001, 6.3136703E-001, 4.5646819E-001, 3.3849406E-001, 2.6261857E-001
 8.5353297E+002, 6.4719330E+001, 4.0504254E+002, 5.5694070E+000, 4.7015848E+000, 3.5069556E+000, 2.3300118E+000, 1.4487474E+000, 9.4015616E-001, 6.3017792E-001, 4.5537910E-001, 3.3806500E-001, 2.6215804E-001
 8.5500543E+002, 6.4769257E+001, 4.0533118E+002, 5.5865726E+000, 4.6993923E+000, 3.5019593E+000, 2.3275359E+000, 1.4469935E+000, 9.4078374E-001, 6.3267946E-001, 4.5623764E-001, 3.3752814E-001, 2.6189956E-001
 8.5650116E+002, 6.4972725E+001, 4.0543600E+002, 5.5863662E+000, 4.7155528E+000, 3.5123630E+000, 2.3323915E+000, 1.4505557E+000, 9.4126499E-001, 6.3324898E-001, 4.5662728E-001, 3.3776820E-001, 2.6292166E-001
 8.5802187E+002, 6.5140625E+001, 4.0542120E+002, 5.5835190E+000, 4.7161026E+000, 3.5109873E+000, 2.3330262E+000, 1.4512908E+000, 9.4232994E-001, 6.3409293E-001, 4.5833513E-001, 3.3952478E-001, 2.6335075E-001
 8.5951430E+002, 6.5106544E+001, 4.0556546E+002, 5.5995393E+000, 4.7115479E+000, 3.5124667E+000, 2.3337424E+000, 1.4549186E+000, 9.4395083E-001, 6.3436937E-001, 4.5802915E-001, 3.3917752E-001, 2.6301897E-001
 8.6102287E+002, 6.5258766E+001, 4.0582950E+002, 5.6031213E+000, 4.7254558E+000, 3.5244429E+000, 2.3400888E+000, 1.4538164E+000, 9.4223791E-001, 6.3285840E-001, 4.5650378E-001, 3.3830231E-001, 2.6256233E-001
 8.6250777E+002, 6.5432892E+001, 4.0580551E+002, 5.6073537E+000, 4.7322888E+000, 3.5144122E+000, 2.3317759E+000, 1.4524602E+000, 9.4423825E-001, 6.3455170E-001, 4.5769069E-001, 3.3897999E-001, 2.6319480E-001
 8.6400450E+002, 6.5435692E+001, 4.0571265E+002, 5.6020474E+000, 4.7266202E+000, 3.5199096E+000, 2.3373168E+000, 1.4556292E+000, 9.4523448E-001, 6.3540566E-001, 4.5902741E-001, 3.4003663E-001, 2.6455107E-001
 8.6550123E+002, 6.5438370E+001, 4.0602914E+002, 5.6128969E+000, 4.7323380E+000, 3.5233853E+000, 2.3397672E+000, 1.4574749E+000, 9.4719112E-001, 6.3766438E-001, 4.6026814E-001, 3.4084061E-001, 2.6518685E-001
 8.6703050E+002, 6.5254211E+001, 4.0618542E+002, 5.6328292E+000, 4.7362099E+000, 3.5310493E+000, 2.3494027E+000, 1.4589274E+000, 9.4647878E-001, 6.3715059E-001, 4.6071026E-001, 3.4136567E-001, 2.6483575E-001
 8.6852724E+002, 6.4890152E+001, 4.0629993E+002, 5.6328673E+000, 4.7384157E+000, 3.5277367E+000, 2.3467972E+000, 1.4617445E+000, 9.4864196E-001, 6.3870347E-001, 4.6103832E-001, 3.4102669E-001, 2.6442078E-001
 8.7001746E+002, 6.5018120E+001, 4.0634225E+002, 5.6185699E+000, 4.7431912E+000, 3.5338871E+000, 2.3488774E+000, 1.4613655E+000, 9.4843239E-001, 6.3737577E-001, 4.5979685E-001, 3.4020695E-001, 2.6372227E-001
 8.7150193E+002, 6.5100739E+001, 4.0658881E+002, 5.6338468E+000, 4.7369547E+000, 3.5319400E+000, 2.3501282E+000, 1.4629505E+000, 9.4885713E-001, 6.3752794E-001, 4.6026281E-001, 3.4063688E-001, 2.6394761E-001
 8.7300447E+002, 6.5238403E+001, 4.0684430E+002, 5.6638327E+000, 4.7580247E+000, 3.5392935E+000, 2.3508928E+000, 1.4664657E+000, 9.5274651E-001, 6.4030159E-001, 4.6227777E-001, 3.4193328E-001, 2.6577714E-001
 8.7450701E+002, 6.5390678E+001, 4.0664404E+002, 5.6463585E+000, 4.7629976E+000, 3.5488348E+000, 2.3574979E+000, 1.4661142E+000, 9.5218402E-001, 6.3986135E-001, 4.6247673E-001, 3.4251156E-001, 2.6619479E-001
 8.7600174E+002, 6.5743828E+001, 4.0681326E+002, 5.6442270E+000, 4.7317424E+000, 3.5418274E+000, 2.3547421E+000, 1.4663084E+000, 9.5233625E-001, 6.3907427E-001, 4.6055436E-001, 3.4054086E-001, 2.6394033E-001
 8.7752488E+002, 6.5882805E+001, 4.0713565E+002, 5.6767597E+000, 4.7606668E+000, 3.5494151E+000, 2.3523834E+000, 1.4656162E+000, 9.5246971E-001, 6.4041919E-001, 4.6177396E-001, 3.4063652E-001, 2.6490456E-001
 8.7901284E+002, 6.5841621E+001, 4.0719089E+002, 5.6694245E+000, 4.7703419E+000, 3.5598478E+000, 2.3639007E+000, 1.4694592E+000, 9.5320690E-001, 6.4190066E-001, 4.6350077E-001, 3.4279153E-001, 2.6624620E-001
 8.8050074E+002, 6.5640160E+001, 4.0739813E+002, 5.6748614E+000, 4.7528386E+000, 3.5486219E+000, 2.3602710E+000, 1.4731110E+000, 9.5660824E-001, 6.4271015E-001, 4.6422377E-001, 3.4375456E-001, 2.6699275E-001
 8.8200088E+002, 6.5623009E+001, 4.0752707E+002, 5.6753898E+000, 4.7744236E+000, 3.5529869E+000, 2.3559864E+000, 1.4686114E+000, 9.5644271E-001, 6.4415795E-001, 4.6546981E-001, 3.4482309E-001, 2.6688674E-001
 8.8352500E+002, 6.5690239E+001, 4.0750073E+002, 5.6884689E+000, 4.7783241E+000, 3.5619040E+000, 2.3628175E+000, 1.4727488E+000, 9.5782739E-001, 6.4390051E-001, 4.6486706E-001, 3.4358779E-001, 2.6607192E-001
 8.8500256E+002, 6.5545563E+001, 4.0771368E+002, 5.6711650E+000, 4.7654676E+000, 3.5608599E+000, 2.3612967E+000, 1.4710793E+000, 9.5688790E-001, 6.4362758E-001, 4.6424672E-001, 3.4345421E-001, 2.6720807E-001
 8.8651026E+002, 6.5578346E+001, 4.0789786E+002, 5.6848989E+000, 4.7760148E+000, 3.5603411E+000, 2.3606925E+000, 1.4693263E+000, 9.5546234E-001, 6.4333469E-001, 4.6561569E-001, 3.4497628E-001, 2.6719958E-001
 8.8801194E+002, 6.5405731E+001, 4.0794089E+002, 5.7146711E+000, 4.7974849E+000, 3.5768626E+000, 2.3786058E+000, 1.4803659E+000, 9.6141315E-001, 6.4525092E-001, 4.6586719E-001, 3.4523472E-001, 2.6785448E-001
 8.8950457E+002, 6.5267990E+001, 4.0799789E+002, 5.6928787E+000, 4.7967134E+000, 3.5701032E+000, 2.3749292E+000, 1.4803296E+000, 9.6203822E-001, 6.4583707E-001, 4.6538499E-001, 3.4460068E-001, 2.6795354E-001
