s,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 1.1655182E+003, 8.0962166E+001, 4.5704779E+002, 8.2386703E+000, 6.7963529E+000, 5.0029883E+000, 3.2428005E+000, 2.0157135E+000, 1.3559780E+000, 9.3157703E-001, 6.7964655E-001, 5.0888997E-001, 3.9922783E-001
 1.1670174E+003, 8.0866425E+001, 4.5723499E+002, 8.2137737E+000, 6.8582544E+000, 5.0099616E+000, 3.2508800E+000, 2.0250313E+000, 1.3601640E+000, 9.2936677E-001, 6.7807925E-001, 5.0846672E-001, 3.9958477E-001
 1.1685029E+003, 8.0717239E+001, 4.5727600E+002, 8.2643681E+000, 6.8877554E+000, 5.0109816E+000, 3.2516153E+000, 2.0294788E+000, 1.3651607E+000, 9.3378782E-001, 6.7989403E-001, 5.0871569E-001, 3.9980307E-001
 1.1700057E+003, 8.0730423E+001, 4.5724515E+002, 8.2946358E+000, 6.8733706E+000, 5.0122585E+000, 3.2512386E+000, 2.0282693E+000, 1.3671290E+000, 9.3746257E-001, 6.8175614E-001, 5.0980723E-001, 4.0047184E-001
 1.1715036E+003, 8.0625488E+001, 4.5732581E+002, 8.3319254E+000, 6.8809729E+000, 5.0193439E+000, 3.2532291E+000, 2.0266616E+000, 1.3660821E+000, 9.3890500E-001, 6.8410558E-001, 5.1138151E-001, 4.0110156E-001
 1.1730233E+003, 8.0788422E+001, 4.5731085E+002, 8.3386717E+000, 6.8744388E+000, 5.0127811E+000, 3.2451537E+000, 2.0187693E+000, 1.3560185E+000, 9.2909926E-001, 6.8038327E-001, 5.1059461E-001, 4.0114579E-001
 1.1745142E+003, 8.0678551E+001, 4.5743246E+002, 8.2890978E+000, 6.8759418E+000, 5.0250301E+000, 3.2592525E+000, 2.0348608E+000, 1.3667984E+000, 9.3234819E-001, 6.7858422E-001, 5.0891382E-001, 3.9986637E-001
 1.1760060E+003, 8.0538002E+001, 4.5766806E+002, 8.2795744E+000, 6.8640542E+000, 5.0316100E+000, 3.2616739E+000, 2.0368812E+000, 1.3754929E+000, 9.3761814E-001, 6.8297392E-001, 5.1096874E-001, 4.0025410E-001
 1.1775047E+003, 8.0579987E+001, 4.5775299E+002, 8.3145809E+000, 6.8634701E+000, 5.0147004E+000, 3.2501180E+000, 2.0258114E+000, 1.3673862E+000, 9.3859071E-001, 6.8511909E-001, 5.1172215E-001, 4.0013933E-001
 1.1790057E+003, 8.0449707E+001, 4.5783853E+002, 8.3326330E+000, 6.9311318E+000, 5.0461321E+000, 3.2647808E+000, 2.0350137E+000, 1.3683310E+000, 9.3598008E-001, 6.8353349E-001, 5.1106149E-001, 4.0156353E-001
 1.1805090E+003, 8.0351105E+001, 4.5778741E+002, 8.3078012E+000, 6.8989477E+000, 5.0314884E+000, 3.2568552E+000, 2.0312433E+000, 1.3675704E+000, 9.3261862E-001, 6.7919022E-001, 5.0920516E-001, 4.0157753E-001
 1.1820112E+003, 8.0454948E+001, 4.5785864E+002, 8.3253374E+000, 6.9215221E+000, 5.0487599E+000, 3.2703621E+000, 2.0373852E+000, 1.3678848E+000, 9.3627608E-001, 6.8324691E-001, 5.1197308E-001, 4.0229377E-001
 1.1835128E+003, 8.0317726E+001, 4.5798560E+002, 8.3269367E+000, 6.8808823E+000, 5.0375347E+000, 3.2652590E+000, 2.0366375E+000, 1.3756150E+000, 9.4264132E-001, 6.8686950E-001, 5.1363128E-001, 4.0262964E-001
 1.1850271E+003, 8.0336029E+001, 4.5816718E+002, 8.3975563E+000, 6.9085121E+000, 5.0448990E+000, 3.2647703E+000, 2.0317698E+000, 1.3638140E+000, 9.3508577E-001, 6.8430638E-001, 5.1252449E-001, 4.0256318E-001
 1.1865045E+003, 8.0357544E+001, 4.5829828E+002, 8.4212341E+000, 6.9289021E+000, 5.0550914E+000, 3.2737427E+000, 2.0407846E+000, 1.3706480E+000, 9.3687302E-001, 6.8438524E-001, 5.1314777E-001, 4.0403357E-001
 1.1880088E+003, 8.0505196E+001, 4.5825290E+002, 8.4466362E+000, 6.8983350E+000, 5.0394435E+000, 3.2737031E+000, 2.0460923E+000, 1.3773128E+000, 9.4260979E-001, 6.8764126E-001, 5.1545006E-001, 4.0577415E-001
 1.1895131E+003, 8.0655350E+001, 4.5845370E+002, 8.3912897E+000, 6.9234509E+000, 5.0590305E+000, 3.2760222E+000, 2.0497720E+000, 1.3811686E+000, 9.4588184E-001, 6.8911314E-001, 5.1503521E-001, 4.0340051E-001
 1.1910199E+003, 8.0689194E+001, 4.5858896E+002, 8.3782034E+000, 6.8911648E+000, 5.0479074E+000, 3.2699819E+000, 2.0404265E+000, 1.3749492E+000, 9.4309026E-001, 6.8828118E-001, 5.1431525E-001, 4.0277943E-001
 1.1925144E+003, 8.0396095E+001, 4.5876318E+002, 8.3559408E+000, 6.9084167E+000, 5.0626268E+000, 3.2776022E+000, 2.0432639E+000, 1.3766768E+000, 9.4440186E-001, 6.8883526E-001, 5.1513803E-001, 4.0464666E-001
 1.1940027E+003, 8.0313263E+001, 4.5888309E+002, 8.3628759E+000, 6.9024754E+000, 5.0642314E+000, 3.2795844E+000, 2.0419891E+000, 1.3754822E+000, 9.4468445E-001, 6.9041675E-001, 5.1645952E-001, 4.0498030E-001
 1.1955158E+003, 8.0412064E+001, 4.5903778E+002, 8.4379206E+000, 6.9399061E+000, 5.0692754E+000, 3.2809527E+000, 2.0413909E+000, 1.3751978E+000, 9.4348097E-001, 6.8993384E-001, 5.1670283E-001, 4.0613189E-001
 1.1970219E+003, 8.0909386E+001, 4.5906378E+002, 8.3916836E+000, 6.9418330E+000, 5.0759196E+000, 3.2855000E+000, 2.0480242E+000, 1.3786509E+000, 9.4404656E-001, 6.8832517E-001, 5.1553696E-001, 4.0555954E-001
 1.1985034E+003, 8.0863998E+001, 4.5905753E+002, 8.4319696E+000, 6.9241982E+000, 5.0749817E+000, 3.2862871E+000, 2.0485744E+000, 1.3815804E+000, 9.4866222E-001, 6.9131815E-001, 5.1684374E-001, 4.0589154E-001
 1.2000170E+003, 8.0440041E+001, 4.5909219E+002, 8.3936520E+000, 6.9483628E+000, 5.0753131E+000, 3.2874095E+000, 2.0478225E+000, 1.3786221E+000, 9.4818705E-001, 6.9273132E-001, 5.1836693E-001, 4.0677002E-001
 1.2015142E+003, 8.0294113E+001, 4.5937347E+002, 8.4411755E+000, 6.9691329E+000, 5.0876164E+000, 3.2907398E+000, 2.0506043E+000, 1.3781296E+000, 9.4316220E-001, 6.8725246E-001, 5.1480180E-001, 4.0523735E-001
 1.2030165E+003, 8.0615707E+001, 4.5935043E+002, 8.5536680E+000, 6.9684448E+000, 5.0863380E+000, 3.2934384E+000, 2.0531733E+000, 1.3828331E+000, 9.4816965E-001, 6.9051248E-001, 5.1742041E-001, 4.0680251E-001
 1.2045222E+003, 8.1100555E+001, 4.5945853E+002, 8.4667492E+000, 6.9415426E+000, 5.0710349E+000, 3.2867646E+000, 2.0470870E+000, 1.3796896E+000, 9.4672936E-001, 6.9322652E-001, 5.1906836E-001, 4.0830570E-001
 1.2060205E+003, 8.1430542E+001, 4.5952173E+002, 8.4685736E+000, 7.0359492E+000, 5.0957937E+000, 3.2949760E+000, 2.0516925E+000, 1.3808746E+000, 9.4667071E-001, 6.9038886E-001, 5.1680231E-001, 4.0687233E-001
 1.2075211E+003, 8.1627991E+001, 4.5944135E+002, 8.4606247E+000, 6.9352417E+000, 5.1000352E+000, 3.2961686E+000, 2.0562365E+000, 1.3882908E+000, 9.5161265E-001, 6.9287997E-001, 5.1814801E-001, 4.0671030E-001
 1.2090099E+003, 8.1626907E+001, 4.5978519E+002, 8.4772854E+000, 6.9212871E+000, 5.0972900E+000, 3.2989058E+000, 2.0542428E+000, 1.3835223E+000, 9.5244229E-001, 6.9561982E-001, 5.2015817E-001, 4.0761352E-001
 1.2105071E+003, 8.1239494E+001, 4.6011502E+002, 8.4508095E+000, 6.9413495E+000, 5.0855074E+000, 3.2937152E+000, 2.0537198E+000, 1.3813750E+000, 9.4741726E-001, 6.9295782E-001, 5.2010107E-001, 4.0750086E-001
 1.2120174E+003, 8.0766899E+001, 4.6002924E+002, 8.4919071E+000, 7.0002627E+000, 5.0983987E+000, 3.2916448E+000, 2.0481980E+000, 1.3803580E+000, 9.4716316E-001, 6.9268864E-001, 5.1962107E-001, 4.0860718E-001
 1.2135192E+003, 8.0724197E+001, 4.6000589E+002, 8.4613543E+000, 6.9372711E+000, 5.1142845E+000, 3.3070333E+000, 2.0609586E+000, 1.3865981E+000, 9.4975567E-001, 6.9291872E-001, 5.1938850E-001, 4.0954691E-001
 1.2150090E+003, 8.0987328E+001, 4.6035941E+002, 8.4828854E+000, 6.9425058E+000, 5.1088791E+000, 3.3051193E+000, 2.0613704E+000, 1.3937563E+000, 9.5597512E-001, 6.9667208E-001, 5.2219296E-001, 4.1032559E-001
 1.2165250E+003, 8.1399391E+001, 4.6036078E+002, 8.5112400E+000, 6.9929008E+000, 5.1189737E+000, 3.3124604E+000, 2.0658550E+000, 1.3913333E+000, 9.5580947E-001, 6.9795889E-001, 5.2303505E-001, 4.1061401E-001
 1.2180037E+003, 8.1539246E+001, 4.6030301E+002, 8.5094528E+000, 7.0291977E+000, 5.1145258E+000, 3.3098998E+000, 2.0646932E+000, 1.3918232E+000, 9.5546162E-001, 6.9742459E-001, 5.2253520E-001, 4.1049430E-001
 1.2195237E+003, 8.1557289E+001, 4.6033926E+002, 8.4769421E+000, 6.9674425E+000, 5.1020765E+000, 3.2987113E+000, 2.0552285E+000, 1.3849204E+000, 9.4971031E-001, 6.9361115E-001, 5.2064753E-001, 4.0877852E-001
 1.2210180E+003, 8.1741852E+001, 4.6070612E+002, 8.4934282E+000, 7.0081453E+000, 5.1209259E+000, 3.3072424E+000, 2.0595784E+000, 1.3852575E+000, 9.4990581E-001, 6.9320995E-001, 5.2029032E-001, 4.1015053E-001
 1.2225123E+003, 8.1797501E+001, 4.6075555E+002, 8.5902882E+000, 7.0077028E+000, 5.1218829E+000, 3.3171303E+000, 2.0687306E+000, 1.3973796E+000, 9.5936108E-001, 6.9818175E-001, 5.2256978E-001, 4.1198027E-001
 1.2240008E+003, 8.1961327E+001, 4.6096170E+002, 8.5747175E+000, 7.0164280E+000, 5.1291838E+000, 3.3174429E+000, 2.0707891E+000, 1.3926929E+000, 9.5542049E-001, 6.9805759E-001, 5.2496076E-001, 4.1345531E-001
 1.2255110E+003, 8.1937248E+001, 4.6083539E+002, 8.7278118E+000, 7.0705714E+000, 5.1294265E+000, 3.3169467E+000, 2.0758655E+000, 1.3993559E+000, 9.5996374E-001, 7.0037526E-001, 5.2444184E-001, 4.1069281E-001
 1.2270146E+003, 8.1790504E+001, 4.6069336E+002, 8.6579943E+000, 7.0190392E+000, 5.1334901E+000, 3.3183632E+000, 2.0696859E+000, 1.3982028E+000, 9.6184230E-001, 7.0108575E-001, 5.2264851E-001, 4.0849757E-001
 1.2285183E+003, 8.1847649E+001, 4.6095773E+002, 8.5315933E+000, 7.0005612E+000, 5.1267090E+000, 3.3101106E+000, 2.0596547E+000, 1.3855326E+000, 9.5269203E-001, 6.9848609E-001, 5.2283090E-001, 4.1111249E-001
 1.2300257E+003, 8.1754456E+001, 4.6104202E+002, 8.5619841E+000, 7.0320234E+000, 5.1437521E+000, 3.3184276E+000, 2.0688884E+000, 1.3915912E+000, 9.5463133E-001, 6.9650203E-001, 5.2246821E-001, 4.1232756E-001
 1.2315116E+003, 8.1969864E+001, 4.6102759E+002, 8.5489273E+000, 7.0131001E+000, 5.1503472E+000, 3.3258843E+000, 2.0718572E+000, 1.3973824E+000, 9.6134210E-001, 7.0141047E-001, 5.2576178E-001, 4.1401175E-001
 1.2330070E+003, 8.2098915E+001, 4.6128409E+002, 8.5818043E+000, 7.0291753E+000, 5.1701035E+000, 3.3414273E+000, 2.0833488E+000, 1.4025120E+000, 9.6229219E-001, 7.0209366E-001, 5.2546459E-001, 4.1333160E-001
 1.2345215E+003, 8.2400482E+001, 4.6128564E+002, 8.7331696E+000, 7.1047316E+000, 5.1584229E+000, 3.3251908E+000, 2.0733523E+000, 1.3987811E+000, 9.5896971E-001, 7.0172852E-001, 5.2661467E-001, 4.1317448E-001
 1.2360013E+003, 8.2223969E+001, 4.6121118E+002, 8.5397797E+000, 7.0327411E+000, 5.1552415E+000, 3.3243527E+000, 2.0725403E+000, 1.4024529E+000, 9.6671104E-001, 7.0613062E-001, 5.2798009E-001, 4.1418913E-001
 1.2375032E+003, 8.2148178E+001, 4.6144482E+002, 8.5600557E+000, 7.0141387E+000, 5.1467524E+000, 3.3250048E+000, 2.0706575E+000, 1.3917314E+000, 9.5574588E-001, 7.0059431E-001, 5.2596915E-001, 4.1393092E-001
 1.2390071E+003, 8.2008347E+001, 4.6165759E+002, 8.6131020E+000, 7.1044302E+000, 5.1727371E+000, 3.3326740E+000, 2.0718453E+000, 1.3889463E+000, 9.5186067E-001, 6.9901168E-001, 5.2725840E-001, 4.1452712E-001
 1.2405076E+003, 8.2051521E+001, 4.6158807E+002, 8.6100521E+000, 7.0366130E+000, 5.1722636E+000, 3.3470716E+000, 2.0887368E+000, 1.4097819E+000, 9.6746182E-001, 7.0601308E-001, 5.2935892E-001, 4.1649601E-001
 1.2420158E+003, 8.2351898E+001, 4.6199326E+002, 8.7377844E+000, 7.0653934E+000, 5.1805377E+000, 3.3510375E+000, 2.0911930E+000, 1.4113033E+000, 9.7134900E-001, 7.0878845E-001, 5.2996004E-001, 4.1589239E-001
 1.2435070E+003, 8.2532532E+001, 4.6182816E+002, 8.6959419E+000, 7.1124806E+000, 5.1705060E+000, 3.3364980E+000, 2.0811715E+000, 1.4036065E+000, 9.6697539E-001, 7.0678675E-001, 5.2994645E-001, 4.1566521E-001
 1.2450123E+003, 8.2343956E+001, 4.6184875E+002, 8.6187363E+000, 7.1013618E+000, 5.1713209E+000, 3.3365242E+000, 2.0786638E+000, 1.3996902E+000, 9.6244240E-001, 7.0240229E-001, 5.2719003E-001, 4.1498265E-001
 1.2465224E+003, 8.2182144E+001, 4.6188275E+002, 8.6066227E+000, 7.0431352E+000, 5.1753893E+000, 3.3383238E+000, 2.0803502E+000, 1.4011382E+000, 9.6421576E-001, 7.0409507E-001, 5.2709824E-001, 4.1460559E-001
 1.2480195E+003, 8.2008377E+001, 4.6221942E+002, 8.7151527E+000, 7.0687494E+000, 5.1774049E+000, 3.3447342E+000, 2.0886500E+000, 1.4056391E+000, 9.6804333E-001, 7.0797801E-001, 5.3045338E-001, 4.1703910E-001
 1.2495021E+003, 8.2010139E+001, 4.6215503E+002, 8.7362785E+000, 7.1030374E+000, 5.1815453E+000, 3.3501208E+000, 2.0960331E+000, 1.4146043E+000, 9.7400904E-001, 7.1043712E-001, 5.3172547E-001, 4.1861615E-001
 1.2510166E+003, 8.2569458E+001, 4.6217093E+002, 8.7004957E+000, 7.1534266E+000, 5.1827869E+000, 3.3470659E+000, 2.0865145E+000, 1.4064794E+000, 9.6530688E-001, 7.0634443E-001, 5.3118694E-001, 4.1861254E-001
 1.2525054E+003, 8.2572632E+001, 4.6227777E+002, 8.7149572E+000, 7.1122017E+000, 5.1879783E+000, 3.3507118E+000, 2.0920186E+000, 1.4139717E+000, 9.7158653E-001, 7.0891988E-001, 5.3150141E-001, 4.1810274E-001
 1.2540050E+003, 8.1970413E+001, 4.6245352E+002, 8.6783047E+000, 7.0734448E+000, 5.1804256E+000, 3.3426733E+000, 2.0816932E+000, 1.4035811E+000, 9.6808028E-001, 7.0859760E-001, 5.3107464E-001, 4.1703334E-001
 1.2555199E+003, 8.1886620E+001, 4.6254321E+002, 8.7494431E+000, 7.0855012E+000, 5.1938887E+000, 3.3460374E+000, 2.0847306E+000, 1.4027251E+000, 9.6425229E-001, 7.0582634E-001, 5.3064781E-001, 4.1723186E-001
 1.2570081E+003, 8.1902176E+001, 4.6273642E+002, 8.7141447E+000, 7.0964336E+000, 5.1960592E+000, 3.3524878E+000, 2.0915356E+000, 1.4099333E+000, 9.7103935E-001, 7.0969951E-001, 5.3168190E-001, 4.1857931E-001
 1.2585026E+003, 8.2043312E+001, 4.6272266E+002, 8.7964468E+000, 7.1114445E+000, 5.2010984E+000, 3.3577242E+000, 2.0969150E+000, 1.4126363E+000, 9.7310215E-001, 7.1255189E-001, 5.3411329E-001, 4.2021245E-001
 1.2600123E+003, 8.2185081E+001, 4.6277902E+002, 8.7220364E+000, 7.0978837E+000, 5.1973128E+000, 3.3541148E+000, 2.0937235E+000, 1.4150649E+000, 9.7599006E-001, 7.1336079E-001, 5.3462720E-001, 4.2038441E-001
 1.2615039E+003, 8.2414238E+001, 4.6289847E+002, 8.6962767E+000, 7.1357989E+000, 5.2040977E+000, 3.3545444E+000, 2.0881145E+000, 1.4051657E+000, 9.6837914E-001, 7.1051186E-001, 5.3370446E-001, 4.2010751E-001
 1.2630038E+003, 8.2480789E+001, 4.6282932E+002, 8.7416458E+000, 7.1598549E+000, 5.2226396E+000, 3.3649032E+000, 2.0982087E+000, 1.4144160E+000, 9.7282654E-001, 7.1061546E-001, 5.3294712E-001, 4.2075223E-001
 1.2645187E+003, 8.2647675E+001, 4.6283957E+002, 8.8046713E+000, 7.1843467E+000, 5.2263379E+000, 3.3693964E+000, 2.1032369E+000, 1.4192610E+000, 9.7778016E-001, 7.1451849E-001, 5.3549713E-001, 4.2182869E-001
 1.2660036E+003, 8.2750168E+001, 4.6290500E+002, 8.7372007E+000, 7.1780200E+000, 5.2224159E+000, 3.3674698E+000, 2.1011641E+000, 1.4175367E+000, 9.7501111E-001, 7.1410477E-001, 5.3585804E-001, 4.2130509E-001
 1.2675041E+003, 8.3018356E+001, 4.6305219E+002, 8.7460527E+000, 7.1125617E+000, 5.2135282E+000, 3.3596838E+000, 2.0979595E+000, 1.4170445E+000, 9.7558767E-001, 7.1260524E-001, 5.3379440E-001, 4.2083362E-001
 1.2690047E+003, 8.3379333E+001, 4.6331052E+002, 8.7524872E+000, 7.1487036E+000, 5.2355666E+000, 3.3725870E+000, 2.0999055E+000, 1.4134684E+000, 9.7350150E-001, 7.1247131E-001, 5.3419167E-001, 4.2100158E-001
 1.2705278E+003, 8.3160812E+001, 4.6329907E+002, 8.8579426E+000, 7.1490383E+000, 5.2150445E+000, 3.3666415E+000, 2.1010873E+000, 1.4183149E+000, 9.7856915E-001, 7.1659321E-001, 5.3712845E-001, 4.2181283E-001
 1.2720213E+003, 8.3191757E+001, 4.6331772E+002, 8.7918892E+000, 7.1512623E+000, 5.2216940E+000, 3.3684056E+000, 2.0991063E+000, 1.4176522E+000, 9.7797984E-001, 7.1643049E-001, 5.3733069E-001, 4.2262411E-001
 1.2735018E+003, 8.3194672E+001, 4.6345065E+002, 8.8399019E+000, 7.2056031E+000, 5.2403455E+000, 3.3772283E+000, 2.1026409E+000, 1.4175112E+000, 9.7745317E-001, 7.1654612E-001, 5.3719556E-001, 4.2300287E-001
 1.2750177E+003, 8.3488213E+001, 4.6345178E+002, 8.8767653E+000, 7.1542754E+000, 5.2255793E+000, 3.3750796E+000, 2.1015470E+000, 1.4141514E+000, 9.7334355E-001, 7.1415353E-001, 5.3677136E-001, 4.2371264E-001
 1.2765053E+003, 8.3336823E+001, 4.6362610E+002, 8.8956871E+000, 7.1970329E+000, 5.2266374E+000, 3.3752110E+000, 2.1068685E+000, 1.4206121E+000, 9.7932398E-001, 7.1720421E-001, 5.3876758E-001, 4.2476428E-001
 1.2780211E+003, 8.3260460E+001, 4.6362009E+002, 8.8515120E+000, 7.2361364E+000, 5.2532568E+000, 3.3816872E+000, 2.1085057E+000, 1.4266925E+000, 9.8425561E-001, 7.1909499E-001, 5.3879946E-001, 4.2315805E-001
 1.2795111E+003, 8.3346886E+001, 4.6364301E+002, 8.8849010E+000, 7.1728363E+000, 5.2438612E+000, 3.3786654E+000, 2.1016619E+000, 1.4152968E+000, 9.7660911E-001, 7.1579701E-001, 5.3767711E-001, 4.2140338E-001
 1.2810131E+003, 8.3024750E+001, 4.6386325E+002, 8.8520441E+000, 7.1971564E+000, 5.2483091E+000, 3.3795414E+000, 2.1061950E+000, 1.4210153E+000, 9.7964871E-001, 7.1678567E-001, 5.3783011E-001, 4.2268237E-001
 1.2825180E+003, 8.2997871E+001, 4.6394284E+002, 8.8874731E+000, 7.1548100E+000, 5.2407999E+000, 3.3811862E+000, 2.1075354E+000, 1.4197538E+000, 9.8085654E-001, 7.1873611E-001, 5.3855896E-001, 4.2492989E-001
 1.2840061E+003, 8.3037117E+001, 4.6404202E+002, 8.8986464E+000, 7.1910739E+000, 5.2499161E+000, 3.3847492E+000, 2.1131427E+000, 1.4229684E+000, 9.7872084E-001, 7.1767610E-001, 5.3998101E-001, 4.2546716E-001
 1.2855196E+003, 8.2861229E+001, 4.6415039E+002, 8.8625946E+000, 7.2160897E+000, 5.2623076E+000, 3.3885880E+000, 2.1151500E+000, 1.4265460E+000, 9.8228312E-001, 7.1908236E-001, 5.4035848E-001, 4.2565024E-001
 1.2870191E+003, 8.2980644E+001, 4.6410660E+002, 8.8491526E+000, 7.1737204E+000, 5.2542038E+000, 3.3851666E+000, 2.1108158E+000, 1.4267429E+000, 9.8672342E-001, 7.2209960E-001, 5.4096007E-001, 4.2644027E-001
 1.2885182E+003, 8.3322037E+001, 4.6431302E+002, 8.8398609E+000, 7.1829538E+000, 5.2692890E+000, 3.3952811E+000, 2.1161709E+000, 1.4278694E+000, 9.8625106E-001, 7.2225499E-001, 5.4283011E-001, 4.2783105E-001
 1.2900035E+003, 8.3517265E+001, 4.6473148E+002, 8.9430809E+000, 7.1701417E+000, 5.2746696E+000, 3.3935866E+000, 2.1173074E+000, 1.4293745E+000, 9.8622829E-001, 7.2195935E-001, 5.4213023E-001, 4.2694208E-001
 1.2915077E+003, 8.3649193E+001, 4.6461179E+002, 8.9093094E+000, 7.2430301E+000, 5.2814789E+000, 3.3939199E+000, 2.1132717E+000, 1.4247535E+000, 9.8123896E-001, 7.1891892E-001, 5.4112691E-001, 4.2564192E-001
 1.2930069E+003, 8.3730774E+001, 4.6463055E+002, 8.8538446E+000, 7.2038112E+000, 5.2737842E+000, 3.3981063E+000, 2.1190345E+000, 1.4290408E+000, 9.8564613E-001, 7.2036946E-001, 5.4055828E-001, 4.2575255E-001
 1.2945017E+003, 8.3648712E+001, 4.6489777E+002, 8.9098969E+000, 7.2027087E+000, 5.2659192E+000, 3.3942935E+000, 2.1153829E+000, 1.4295303E+000, 9.8916918E-001, 7.2361761E-001, 5.4202509E-001, 4.2749485E-001
 1.2960234E+003, 8.3307579E+001, 4.6499493E+002, 8.9314995E+000, 7.2184486E+000, 5.2753339E+000, 3.3988049E+000, 2.1182890E+000, 1.4314821E+000, 9.9061763E-001, 7.2535127E-001, 5.4464912E-001, 4.2971045E-001
 1.2975051E+003, 8.3174957E+001, 4.6508817E+002, 9.0293541E+000, 7.2650800E+000, 5.2935357E+000, 3.4061902E+000, 2.1210740E+000, 1.4290402E+000, 9.8568702E-001, 7.2261620E-001, 5.4386926E-001, 4.2936113E-001
 1.2990087E+003, 8.3804489E+001, 4.6505624E+002, 9.0460377E+000, 7.2464023E+000, 5.2857275E+000, 3.4086924E+000, 2.1274366E+000, 1.4357049E+000, 9.8895651E-001, 7.2368836E-001, 5.4412353E-001, 4.2911205E-001
 1.3005130E+003, 8.3976707E+001, 4.6514954E+002, 8.9765978E+000, 7.2541661E+000, 5.2882438E+000, 3.4047871E+000, 2.1245906E+000, 1.4353691E+000, 9.8971188E-001, 7.2451860E-001, 5.4423988E-001, 4.2874306E-001
 1.3020030E+003, 8.3971245E+001, 4.6518182E+002, 8.9582539E+000, 7.2549829E+000, 5.2833934E+000, 3.4025605E+000, 2.1224287E+000, 1.4355063E+000, 9.9117231E-001, 7.2473741E-001, 5.4276627E-001, 4.2814115E-001
 1.3035014E+003, 8.3932304E+001, 4.6530215E+002, 8.9095325E+000, 7.2214851E+000, 5.2947335E+000, 3.4066255E+000, 2.1245921E+000, 1.4368688E+000, 9.9397498E-001, 7.2680205E-001, 5.4445732E-001, 4.2905939E-001
 1.3050164E+003, 8.3863777E+001, 4.6565222E+002, 9.0076933E+000, 7.2478876E+000, 5.3085084E+000, 3.4099419E+000, 2.1206038E+000, 1.4278654E+000, 9.8806745E-001, 7.2609001E-001, 5.4652584E-001, 4.3141696E-001
 1.3065157E+003, 8.4224976E+001, 4.6544885E+002, 9.0108204E+000, 7.2627525E+000, 5.3190403E+000, 3.4249854E+000, 2.1368511E+000, 1.4417317E+000, 9.9623936E-001, 7.2973478E-001, 5.4861301E-001, 4.3232194E-001
 1.3080174E+003, 8.4443077E+001, 4.6567569E+002, 9.0212955E+000, 7.2947054E+000, 5.3083501E+000, 3.4180067E+000, 2.1334026E+000, 1.4407665E+000, 9.9466908E-001, 7.2820717E-001, 5.4769313E-001, 4.3203074E-001
 1.3095056E+003, 8.4692688E+001, 4.6564673E+002, 8.9690170E+000, 7.2767668E+000, 5.3126659E+000, 3.4160724E+000, 2.1294899E+000, 1.4367049E+000, 9.9219447E-001, 7.2789317E-001, 5.4709923E-001, 4.3118712E-001
 1.3110100E+003, 8.4345253E+001, 4.6581473E+002, 8.9946012E+000, 7.2576375E+000, 5.3014011E+000, 3.4101326E+000, 2.1247268E+000, 1.4363649E+000, 9.9299908E-001, 7.2697520E-001, 5.4673493E-001, 4.3119103E-001
 1.3125180E+003, 8.4314720E+001, 4.6580923E+002, 9.0165224E+000, 7.3035498E+000, 5.3245111E+000, 3.4245136E+000, 2.1323829E+000, 1.4341815E+000, 9.8977727E-001, 7.2612900E-001, 5.4674131E-001, 4.3154892E-001
 1.3140191E+003, 8.4156197E+001, 4.6584311E+002, 9.0272760E+000, 7.2877660E+000, 5.3213968E+000, 3.4267702E+000, 2.1409345E+000, 1.4456415E+000, 9.9933034E-001, 7.3044717E-001, 5.4781914E-001, 4.3234783E-001
 1.3155079E+003, 8.4442360E+001, 4.6587747E+002, 8.9889688E+000, 7.3162966E+000, 5.3217697E+000, 3.4245710E+000, 2.1366837E+000, 1.4449983E+000, 1.0006062E+000, 7.3275167E-001, 5.5070138E-001, 4.3409941E-001
 1.3170087E+003, 8.4379860E+001, 4.6599802E+002, 9.0774651E+000, 7.3238502E+000, 5.3276277E+000, 3.4294264E+000, 2.1372509E+000, 1.4429348E+000, 9.9533147E-001, 7.2947305E-001, 5.4870057E-001, 4.3301374E-001
 1.3185053E+003, 8.4288597E+001, 4.6599747E+002, 9.0984802E+000, 7.3335629E+000, 5.3259902E+000, 3.4261315E+000, 2.1359384E+000, 1.4440089E+000, 9.9792683E-001, 7.2877449E-001, 5.4778731E-001, 4.3313771E-001
 1.3200011E+003, 8.4210281E+001, 4.6607324E+002, 9.1144505E+000, 7.2950640E+000, 5.3243937E+000, 3.4278104E+000, 2.1385663E+000, 1.4411267E+000, 9.9660790E-001, 7.3163325E-001, 5.4954934E-001, 4.3371034E-001
 1.3215148E+003, 8.4353729E+001, 4.6616702E+002, 9.0948391E+000, 7.3441210E+000, 5.3245711E+000, 3.4250140E+000, 2.1399183E+000, 1.4472591E+000, 1.0016705E+000, 7.3386508E-001, 5.5142182E-001, 4.3443862E-001
 1.3230024E+003, 8.4279152E+001, 4.6618265E+002, 9.0799637E+000, 7.3510036E+000, 5.3366818E+000, 3.4288838E+000, 2.1362534E+000, 1.4436992E+000, 9.9882364E-001, 7.3219723E-001, 5.5103022E-001, 4.3532014E-001
 1.3245164E+003, 8.4328270E+001, 4.6628830E+002, 9.1034327E+000, 7.3458123E+000, 5.3456984E+000, 3.4333472E+000, 2.1394489E+000, 1.4439197E+000, 1.0008059E+000, 7.3394322E-001, 5.5159611E-001, 4.3533495E-001
