s,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2
 5.4200911E+002, 1.6100365E+002, 4.6560989E+002, 1.0692009E+001, 7.9276152E+000, 6.0235987E+000, 4.3990121E+000, 3.2813015E+000, 2.5841718E+000, 2.1437228E+000, 1.9391973E+000, 1.7598093E+000, 1.6376605E+000, 2.3909090E+000, 2.4005940E+000, 2.4018996E+000, 2.4021039E+000, 2.4021118E+000, 2.4364903E+000, 2.5265915E+000, 2.6143692E+000, 2.6610012E+000, 2.7197201E+000, 2.7585645E+000, 2.7880225E+000, 2.8165522E+000, 2.8319280E+000, 2.8446171E+000, 2.8592193E+000, 2.8686197E+000, 2.8764145E+000, 2.8841476E+000, 2.8882427E+000, 2.8920548E+000, 9.6199999E+000
 5.4400414E+002, 1.6092989E+002, 4.6576239E+002, 1.0628789E+001, 7.9390097E+000, 6.0263896E+000, 4.3992105E+000, 3.2798126E+000, 2.5814619E+000, 2.1401432E+000, 1.9357998E+000, 1.7568022E+000, 1.6355841E+000, 2.3902919E+000, 2.4005082E+000, 2.4018850E+000, 2.4021032E+000, 2.4021115E+000, 2.4345913E+000, 2.5247886E+000, 2.6129308E+000, 2.6596446E+000, 2.7185400E+000, 2.7575395E+000, 2.7871244E+000, 2.8157482E+000, 2.8311837E+000, 2.8439226E+000, 2.8585837E+000, 2.8680234E+000, 2.8758516E+000, 2.8836188E+000, 2.8877363E+000, 2.8915699E+000, 9.6199999E+000
 5.4600376E+002, 1.6111172E+002, 4.6588828E+002, 1.0809496E+001, 7.9471540E+000, 6.0264673E+000, 4.3959093E+000, 3.2775135E+000, 2.5793972E+000, 2.1387963E+000, 1.9347934E+000, 1.7554287E+000, 1.6320609E+000, 2.3896446E+000, 2.4004185E+000, 2.4018693E+000, 2.4021025E+000, 2.4021115E+000, 2.4327066E+000, 2.5229940E+000, 2.6114883E+000, 2.6582952E+000, 2.7173643E+000, 2.7565181E+000, 2.7862306E+000, 2.8149483E+000, 2.8304429E+000, 2.8432314E+000, 2.8579514E+000, 2.8674304E+000, 2.8752921E+000, 2.8830931E+000, 2.8872333E+000, 2.8910880E+000, 9.6199999E+000
 5.4800203E+002, 1.6139809E+002, 4.6603094E+002, 1.0836962E+001, 7.9567604E+000, 6.0274763E+000, 4.3957171E+000, 3.2759659E+000, 2.5766602E+000, 2.1348557E+000, 1.9304568E+000, 1.7510822E+000, 1.6298505E+000, 2.3889611E+000, 2.4003251E+000, 2.4018531E+000, 2.4021015E+000, 2.4021115E+000, 2.4308329E+000, 2.5212026E+000, 2.6100388E+000, 2.6569493E+000, 2.7161901E+000, 2.7554970E+000, 2.7853389E+000, 2.8141503E+000, 2.8297038E+000, 2.8425424E+000, 2.8573213E+000, 2.8668396E+000, 2.8747344E+000, 2.8825688E+000, 2.8867316E+000, 2.8906081E+000, 9.6199999E+000
 5.5000030E+002, 1.6141492E+002, 4.6612555E+002, 1.0897117E+001, 7.9659567E+000, 6.0328279E+000, 4.3945193E+000, 3.2743087E+000, 2.5747094E+000, 2.1337690E+000, 1.9294955E+000, 1.7496037E+000, 1.6280799E+000, 2.3882408E+000, 2.4002273E+000, 2.4018357E+000, 2.4021008E+000, 2.4021115E+000, 2.4289753E+000, 2.5194168E+000, 2.6085842E+000, 2.6556084E+000, 2.7150183E+000, 2.7544777E+000, 2.7844496E+000, 2.8133540E+000, 2.8289669E+000, 2.8418553E+000, 2.8566930E+000, 2.8662508E+000, 2.8741791E+000, 2.8820469E+000, 2.8862324E+000, 2.8901305E+000, 9.6199999E+000
 5.5201348E+002, 1.6132248E+002, 4.6612891E+002, 1.0954544E+001, 7.9703779E+000, 6.0329294E+000, 4.3925028E+000, 3.2725859E+000, 2.5724800E+000, 2.1309340E+000, 1.9258544E+000, 1.7458141E+000, 1.6240119E+000, 2.3874803E+000, 2.4001248E+000, 2.4018173E+000, 2.4020996E+000, 2.4021115E+000, 2.4271297E+000, 2.5176294E+000, 2.6071200E+000, 2.6542673E+000, 2.7138441E+000, 2.7534556E+000, 2.7835593E+000, 2.8125572E+000, 2.8282292E+000, 2.8411677E+000, 2.8560648E+000, 2.8656619E+000, 2.8736238E+000, 2.8815255E+000, 2.8857338E+000, 2.8896534E+000, 9.6199999E+000
 5.5400201E+002, 1.6128001E+002, 4.6623523E+002, 1.1126132E+001, 7.9828548E+000, 6.0373983E+000, 4.3926725E+000, 3.2709498E+000, 2.5697379E+000, 2.1278338E+000, 1.9231350E+000, 1.7439533E+000, 1.6212319E+000, 2.3866823E+000, 2.4000180E+000, 2.4017982E+000, 2.4020987E+000, 2.4021115E+000, 2.4253118E+000, 2.5158515E+000, 2.6056554E+000, 2.6529341E+000, 2.7126746E+000, 2.7524376E+000, 2.7826738E+000, 2.8117642E+000, 2.8274953E+000, 2.8404839E+000, 2.8554399E+000, 2.8650765E+000, 2.8730719E+000, 2.8810072E+000, 2.8852382E+000, 2.8891790E+000, 9.6199999E+000
 5.5601313E+002, 1.6097778E+002, 4.6643277E+002, 1.1184718E+001, 7.9898758E+000, 6.0423703E+000, 4.3909183E+000, 3.2690148E+000, 2.5677199E+000, 2.1264000E+000, 1.9214227E+000, 1.7417608E+000, 1.6195691E+000, 2.3858368E+000, 2.3999066E+000, 2.4017780E+000, 2.4020975E+000, 2.4021115E+000, 2.4235234E+000, 2.5140803E+000, 2.6041887E+000, 2.6516068E+000, 2.7115078E+000, 2.7514217E+000, 2.7817910E+000, 2.8109736E+000, 2.8267639E+000, 2.8398023E+000, 2.8548174E+000, 2.8644936E+000, 2.8725226E+000, 2.8804913E+000, 2.8847444E+000, 2.8887072E+000, 9.6199999E+000
 5.5801293E+002, 1.6088107E+002, 4.6654178E+002, 1.1261547E+001, 7.9996543E+000, 6.0438409E+000, 4.3897271E+000, 3.2676172E+000, 2.5657017E+000, 2.1243267E+000, 1.9192233E+000, 1.7387154E+000, 1.6163819E+000, 2.3849411E+000, 2.3997900E+000, 2.4017565E+000, 2.4020963E+000, 2.4021115E+000, 2.4217656E+000, 2.5123098E+000, 2.6027153E+000, 2.6502810E+000, 2.7103395E+000, 2.7504041E+000, 2.7809081E+000, 2.8101830E+000, 2.8260324E+000, 2.8391209E+000, 2.8541954E+000, 2.8639112E+000, 2.8719738E+000, 2.8799758E+000, 2.8842516E+000, 2.8882360E+000, 9.6199999E+000
 5.6000554E+002, 1.6088359E+002, 4.6665768E+002, 1.1375638E+001, 8.0188303E+000, 6.0429249E+000, 4.3873463E+000, 3.2657707E+000, 2.5633225E+000, 2.1215832E+000, 1.9167328E+000, 1.7364910E+000, 1.6134957E+000, 2.3840010E+000, 2.3996687E+000, 2.4017341E+000, 2.4020948E+000, 2.4021115E+000, 2.4200597E+000, 2.5105536E+000, 2.6012466E+000, 2.6489668E+000, 2.7091789E+000, 2.7493930E+000, 2.7800319E+000, 2.8093984E+000, 2.8253064E+000, 2.8384447E+000, 2.8535781E+000, 2.8633335E+000, 2.8714292E+000, 2.8794646E+000, 2.8837631E+000, 2.8877692E+000, 9.6199999E+000
 5.6201117E+002, 1.6069551E+002, 4.6669351E+002, 1.1490962E+001, 8.0147829E+000, 6.0454597E+000, 4.3875065E+000, 3.2646534E+000, 2.5612974E+000, 2.1189981E+000, 1.9136356E+000, 1.7339442E+000, 1.6120985E+000, 2.3830070E+000, 2.3995421E+000, 2.4017105E+000, 2.4020936E+000, 2.4021115E+000, 2.4184053E+000, 2.5088015E+000, 2.5997741E+000, 2.6476564E+000, 2.7080185E+000, 2.7483821E+000, 2.7791567E+000, 2.8086145E+000, 2.8245811E+000, 2.8377697E+000, 2.8529623E+000, 2.8627570E+000, 2.8708858E+000, 2.8789546E+000, 2.8832757E+000, 2.8873034E+000, 9.6199999E+000
 5.6401420E+002, 1.6045476E+002, 4.6687357E+002, 1.1659048E+001, 8.0332556E+000, 6.0511799E+000, 4.3869390E+000, 3.2632947E+000, 2.5593619E+000, 2.1177404E+000, 1.9125639E+000, 1.7316324E+000, 1.6105336E+000, 2.3819461E+000, 2.3994095E+000, 2.4016855E+000, 2.4020920E+000, 2.4021115E+000, 2.4168096E+000, 2.5070517E+000, 2.5982964E+000, 2.6463485E+000, 2.7068570E+000, 2.7473700E+000, 2.7782815E+000, 2.8078303E+000, 2.8238559E+000, 2.8370945E+000, 2.8523467E+000, 2.8621809E+000, 2.8703434E+000, 2.8784454E+000, 2.8827891E+000, 2.8868387E+000, 9.6199999E+000
 5.6600943E+002, 1.6020332E+002, 4.6687424E+002, 1.1452957E+001, 8.0352135E+000, 6.0552616E+000, 4.3860183E+000, 3.2620161E+000, 2.5574331E+000, 2.1151538E+000, 1.9098475E+000, 1.7288308E+000, 1.6068739E+000, 2.3808277E+000, 2.3992717E+000, 2.4016595E+000, 2.4020903E+000, 2.4021115E+000, 2.4152803E+000, 2.5053139E+000, 2.5968218E+000, 2.6450505E+000, 2.7057006E+000, 2.7463622E+000, 2.7774105E+000, 2.8070502E+000, 2.8231344E+000, 2.8364232E+000, 2.8517344E+000, 2.8616083E+000, 2.8698041E+000, 2.8779399E+000, 2.8823061E+000, 2.8863773E+000, 9.6199999E+000
 5.6801276E+002, 1.6007484E+002, 4.6706143E+002, 1.1710464E+001, 8.0353985E+000, 6.0589027E+000, 4.3871946E+000, 3.2617421E+000, 2.5557716E+000, 2.1132915E+000, 1.9077648E+000, 1.7269597E+000, 1.6053095E+000, 2.3796630E+000, 2.3991282E+000, 2.4016323E+000, 2.4020886E+000, 2.4021115E+000, 2.4137907E+000, 2.5035837E+000, 2.5953462E+000, 2.6437588E+000, 2.7045457E+000, 2.7453558E+000, 2.7765419E+000, 2.8062720E+000, 2.8224149E+000, 2.8357537E+000, 2.8511243E+000, 2.8610373E+000, 2.8692665E+000, 2.8774362E+000, 2.8818250E+000, 2.8859174E+000, 9.6199999E+000
 5.7001090E+002, 1.6006491E+002, 4.6717038E+002, 1.1884325E+001, 8.0620098E+000, 6.0604782E+000, 4.3858614E+000, 3.2606187E+000, 2.5542102E+000, 2.1118829E+000, 1.9061044E+000, 1.7257587E+000, 1.6042253E+000, 2.3784368E+000, 2.3989782E+000, 2.4016035E+000, 2.4020867E+000, 2.4021115E+000, 2.4122999E+000, 2.5018609E+000, 2.5938694E+000, 2.6424730E+000, 2.7033920E+000, 2.7443504E+000, 2.7756746E+000, 2.8054950E+000, 2.8216965E+000, 2.8350856E+000, 2.8505156E+000, 2.8604681E+000, 2.8687308E+000, 2.8769341E+000, 2.8813455E+000, 2.8854594E+000, 9.6199999E+000
 5.7200821E+002, 1.6024759E+002, 4.6728891E+002, 1.1935884E+001, 8.0466595E+000, 6.0608158E+000, 4.3856559E+000, 3.2601714E+000, 2.5523975E+000, 2.1088307E+000, 1.9030346E+000, 1.7210253E+000, 1.5965801E+000, 2.3771443E+000, 2.3988225E+000, 2.4015734E+000, 2.4020848E+000, 2.4021115E+000, 2.4107931E+000, 2.5001495E+000, 2.5923944E+000, 2.6411965E+000, 2.7022417E+000, 2.7433479E+000, 2.7748108E+000, 2.8047211E+000, 2.8209813E+000, 2.8344207E+000, 2.8499100E+000, 2.8599019E+000, 2.8681977E+000, 2.8764350E+000, 2.8808687E+000, 2.8850038E+000, 9.6199999E+000
 5.7401066E+002, 1.6005441E+002, 4.6746378E+002, 1.2297878E+001, 8.0979939E+000, 6.0725126E+000, 4.3879919E+000, 3.2599308E+000, 2.5509911E+000, 2.1075387E+000, 1.9018191E+000, 1.7204595E+000, 1.5979953E+000, 2.3757751E+000, 2.3986602E+000, 2.4015422E+000, 2.4020827E+000, 2.4021113E+000, 2.4092782E+000, 2.4984467E+000, 2.5909178E+000, 2.6399264E+000, 2.7010920E+000, 2.7423460E+000, 2.7739480E+000, 2.8039482E+000, 2.8202667E+000, 2.8337564E+000, 2.8493054E+000, 2.8593364E+000, 2.8676653E+000, 2.8759367E+000, 2.8803923E+000, 2.8845489E+000, 9.6199999E+000
 5.7600067E+002, 1.5997417E+002, 4.6762714E+002, 1.2497838E+001, 8.1138144E+000, 6.0807223E+000, 4.3876805E+000, 3.2591784E+000, 2.5496879E+000, 2.1064968E+000, 1.9000063E+000, 1.7184073E+000, 1.5954443E+000, 2.3743029E+000, 2.3984909E+000, 2.4015093E+000, 2.4020805E+000, 2.4021113E+000, 2.4077802E+000, 2.4967575E+000, 2.5894439E+000, 2.6386664E+000, 2.6999459E+000, 2.7413471E+000, 2.7730882E+000, 2.8031778E+000, 2.8195550E+000, 2.8330953E+000, 2.8487036E+000, 2.8587737E+000, 2.8671355E+000, 2.8754408E+000, 2.8799183E+000, 2.8840969E+000, 9.6199999E+000
 5.7800536E+002, 1.5986072E+002, 4.6780502E+002, 1.2700944E+001, 8.1239233E+000, 6.0830235E+000, 4.3878713E+000, 3.2584794E+000, 2.5478048E+000, 2.1035681E+000, 1.8965893E+000, 1.7151918E+000, 1.5928031E+000, 2.3727150E+000, 2.3983140E+000, 2.4014747E+000, 2.4020782E+000, 2.4021113E+000, 2.4063177E+000, 2.4950795E+000, 2.5879693E+000, 2.6374147E+000, 2.6988006E+000, 2.7403488E+000, 2.7722299E+000, 2.8024092E+000, 2.8188448E+000, 2.8324354E+000, 2.8481033E+000, 2.8582127E+000, 2.8666074E+000, 2.8749464E+000, 2.8794460E+000, 2.8836465E+000, 9.6199999E+000
 5.8000194E+002, 1.5976953E+002, 4.6795865E+002, 1.2816662E+001, 8.1409054E+000, 6.0926166E+000, 4.3890305E+000, 3.2581925E+000, 2.5466142E+000, 2.1029730E+000, 1.8961746E+000, 1.7139753E+000, 1.5902950E+000, 2.3710036E+000, 2.3981295E+000, 2.4014385E+000, 2.4020755E+000, 2.4021113E+000, 2.4049208E+000, 2.4934120E+000, 2.5864925E+000, 2.6361701E+000, 2.6976550E+000, 2.7393506E+000, 2.7713718E+000, 2.8016410E+000, 2.8181348E+000, 2.8317759E+000, 2.8475032E+000, 2.8576522E+000, 2.8660803E+000, 2.8744526E+000, 2.8789749E+000, 2.8831971E+000, 9.6199999E+000
 5.8201069E+002, 1.5971907E+002, 4.6813470E+002, 1.3037635E+001, 8.1481123E+000, 6.0929456E+000, 4.3872385E+000, 3.2570732E+000, 2.5449328E+000, 2.1009552E+000, 1.8940474E+000, 1.7117912E+000, 1.5893879E+000, 2.3691669E+000, 2.3979371E+000, 2.4014006E+000, 2.4020727E+000, 2.4021113E+000, 2.4036474E+000, 2.4917576E+000, 2.5850148E+000, 2.6349344E+000, 2.6965096E+000, 2.7383525E+000, 2.7705147E+000, 2.8008733E+000, 2.8174257E+000, 2.8311174E+000, 2.8469043E+000, 2.8570926E+000, 2.8655541E+000, 2.8739598E+000, 2.8785045E+000, 2.8827488E+000, 9.6199999E+000
 5.8400726E+002, 1.6003584E+002, 4.6828564E+002, 1.3060241E+001, 8.1574202E+000, 6.0927858E+000, 4.3878369E+000, 3.2567904E+000, 2.5434153E+000, 2.0992224E+000, 1.8917991E+000, 1.7092794E+000, 1.5862414E+000, 2.3671856E+000, 2.3977363E+000, 2.4013608E+000, 2.4020698E+000, 2.4021113E+000, 2.4026272E+000, 2.4901197E+000, 2.5835371E+000, 2.6337101E+000, 2.6953659E+000, 2.7373557E+000, 2.7696590E+000, 2.8001075E+000, 2.8167183E+000, 2.8304603E+000, 2.8463068E+000, 2.8565347E+000, 2.8650298E+000, 2.8734689E+000, 2.8780360E+000, 2.8823023E+000, 9.6199999E+000
 5.8600312E+002, 1.6067297E+002, 4.6852396E+002, 1.3265477E+001, 8.1708651E+000, 6.0952997E+000, 4.3864493E+000, 3.2554092E+000, 2.5415821E+000, 2.0979648E+000, 1.8907366E+000, 1.7079502E+000, 1.5849208E+000, 2.3650885E+000, 2.3975284E+000, 2.4013195E+000, 2.4020667E+000, 2.4021111E+000, 2.4021449E+000, 2.4885061E+000, 2.5820649E+000, 2.6325018E+000, 2.6942277E+000, 2.7363636E+000, 2.7688079E+000, 2.7993457E+000, 2.8160148E+000, 2.8298068E+000, 2.8457127E+000, 2.8559802E+000, 2.8645086E+000, 2.8729808E+000, 2.8775706E+000, 2.8818583E+000, 9.6199999E+000
 5.8800221E+002, 1.6045401E+002, 4.6871158E+002, 1.3586341E+001, 8.2169399E+000, 6.1038542E+000, 4.3869300E+000, 3.2548642E+000, 2.5398095E+000, 2.0954146E+000, 1.8879731E+000, 1.7054996E+000, 1.5826638E+000, 2.3628116E+000, 2.3973117E+000, 2.4012764E+000, 2.4020636E+000, 2.4021111E+000, 2.4021118E+000, 2.4869130E+000, 2.5805922E+000, 2.6313062E+000, 2.6930902E+000, 2.7353723E+000, 2.7679579E+000, 2.7985857E+000, 2.8153126E+000, 2.8291547E+000, 2.8451200E+000, 2.8554268E+000, 2.8639889E+000, 2.8724942E+000, 2.8771062E+000, 2.8814161E+000, 9.6199999E+000
 5.9000130E+002, 1.6035587E+002, 4.6879724E+002, 1.3717313E+001, 8.2212811E+000, 6.1083784E+000, 4.3878050E+000, 3.2546237E+000, 2.5384698E+000, 2.0942712E+000, 1.8869269E+000, 1.7039846E+000, 1.5814085E+000, 2.3603234E+000, 2.3970850E+000, 2.4012311E+000, 2.4020600E+000, 2.4021111E+000, 2.4021118E+000, 2.4853442E+000, 2.5791192E+000, 2.6301243E+000, 2.6919539E+000, 2.7343817E+000, 2.7671089E+000, 2.7978265E+000, 2.8146117E+000, 2.8285038E+000, 2.8445282E+000, 2.8548748E+000, 2.8634703E+000, 2.8720088E+000, 2.8766432E+000, 2.8809750E+000, 9.6199999E+000
 5.9200334E+002, 1.6050020E+002, 4.6889822E+002, 1.3580622E+001, 8.2393837E+000, 6.1152186E+000, 4.3888416E+000, 3.2546511E+000, 2.5373492E+000, 2.0929019E+000, 1.8852253E+000, 1.7027504E+000, 1.5799388E+000, 2.3576601E+000, 2.3968482E+000, 2.4011836E+000, 2.4020565E+000, 2.4021108E+000, 2.4021118E+000, 2.4838037E+000, 2.5776460E+000, 2.6289577E+000, 2.6908183E+000, 2.7333918E+000, 2.7662609E+000, 2.7970688E+000, 2.8139119E+000, 2.8278539E+000, 2.8439379E+000, 2.8543239E+000, 2.8629529E+000, 2.8715248E+000, 2.8761818E+000, 2.8805356E+000, 9.6199999E+000
 5.9400970E+002, 1.6059767E+002, 4.6904218E+002, 1.3957129E+001, 8.2542696E+000, 6.1219893E+000, 4.3898244E+000, 3.2543333E+000, 2.5358319E+000, 2.0914049E+000, 1.8839258E+000, 1.7013025E+000, 1.5777879E+000, 2.3548641E+000, 2.3966012E+000, 2.4011340E+000, 2.4020524E+000, 2.4021108E+000, 2.4021118E+000, 2.4822955E+000, 2.5761707E+000, 2.6278064E+000, 2.6896825E+000, 2.7324016E+000, 2.7654130E+000, 2.7963114E+000, 2.8132124E+000, 2.8272049E+000, 2.8433485E+000, 2.8537741E+000, 2.8624368E+000, 2.8710418E+000, 2.8757210E+000, 2.8800967E+000, 9.6199999E+000
 5.9600755E+002, 1.6084389E+002, 4.6924225E+002, 1.4258490E+001, 8.2785063E+000, 6.1257219E+000, 4.3903270E+000, 3.2544906E+000, 2.5346572E+000, 2.0899601E+000, 1.8823349E+000, 1.6995509E+000, 1.5756707E+000, 2.3518867E+000, 2.3963437E+000, 2.4010825E+000, 2.4020483E+000, 2.4021108E+000, 2.4021118E+000, 2.4808302E+000, 2.5746982E+000, 2.6266754E+000, 2.6885498E+000, 2.7314143E+000, 2.7645676E+000, 2.7955565E+000, 2.8125160E+000, 2.8265586E+000, 2.8427618E+000, 2.8532271E+000, 2.8619232E+000, 2.8705611E+000, 2.8752623E+000, 2.8796599E+000, 9.6199999E+000
 5.9800341E+002, 1.6089664E+002, 4.6947064E+002, 1.4451578E+001, 8.3067579E+000, 6.1417632E+000, 4.3944726E+000, 3.2558937E+000, 2.5338087E+000, 2.0882785E+000, 1.8800777E+000, 1.6966149E+000, 1.5730869E+000, 2.3486464E+000, 2.3960748E+000, 2.4010286E+000, 2.4020441E+000, 2.4021106E+000, 2.4021118E+000, 2.4794166E+000, 2.5732303E+000, 2.6255672E+000, 2.6874216E+000, 2.7304308E+000, 2.7637258E+000, 2.7948058E+000, 2.8118229E+000, 2.8259158E+000, 2.8421783E+000, 2.8526831E+000, 2.8614125E+000, 2.8700829E+000, 2.8748062E+000, 2.8792257E+000, 9.6199999E+000
 6.0000983E+002, 1.6090768E+002, 4.6988461E+002, 1.5004479E+001, 8.3289003E+000, 6.1441674E+000, 4.3948460E+000, 3.2556996E+000, 2.5325463E+000, 2.0870776E+000, 1.8789477E+000, 1.6960713E+000, 1.5747739E+000, 2.3450637E+000, 2.3957932E+000, 2.4009721E+000, 2.4020395E+000, 2.4021106E+000, 2.4021118E+000, 2.4780548E+000, 2.5717602E+000, 2.6244781E+000, 2.6862924E+000, 2.7294466E+000, 2.7628834E+000, 2.7940547E+000, 2.8111298E+000, 2.8252728E+000, 2.8415949E+000, 2.8521392E+000, 2.8609018E+000, 2.8696053E+000, 2.8743505E+000, 2.8787918E+000, 9.6199999E+000
 6.0200568E+002, 1.6095389E+002, 4.7013916E+002, 1.5039696E+001, 8.3722620E+000, 6.1569834E+000, 4.3978601E+000, 3.2569227E+000, 2.5314589E+000, 2.0853043E+000, 1.8765968E+000, 1.6925631E+000, 1.5705147E+000, 2.3411241E+000, 2.3954988E+000, 2.4009135E+000, 2.4020345E+000, 2.4021103E+000, 2.4021118E+000, 2.4767506E+000, 2.5702908E+000, 2.6234100E+000, 2.6851647E+000, 2.7284634E+000, 2.7620418E+000, 2.7933049E+000, 2.8104377E+000, 2.8246312E+000, 2.8410130E+000, 2.8515968E+000, 2.8603928E+000, 2.8691294E+000, 2.8738971E+000, 2.8783600E+000, 9.6199999E+000
 6.0400154E+002, 1.6136252E+002, 4.7050424E+002, 1.5392017E+001, 8.3852940E+000, 6.1582928E+000, 4.3971267E+000, 3.2563519E+000, 2.5301697E+000, 2.0840971E+000, 1.8754449E+000, 1.6929417E+000, 1.5701469E+000, 2.3368375E+000, 2.3951907E+000, 2.4008522E+000, 2.4020293E+000, 2.4021103E+000, 2.4021118E+000, 2.4755001E+000, 2.5688260E+000, 2.6223650E+000, 2.6840410E+000, 2.7274837E+000, 2.7612033E+000, 2.7925582E+000, 2.8097486E+000, 2.8239923E+000, 2.8404336E+000, 2.8510568E+000, 2.8598862E+000, 2.8686564E+000, 2.8734460E+000, 2.8779304E+000, 9.6199999E+000
 6.0600796E+002, 1.6147058E+002, 4.7060632E+002, 1.5521203E+001, 8.4137402E+000, 6.1657982E+000, 4.3996992E+000, 3.2569842E+000, 2.5290315E+000, 2.0828259E+000, 1.8738242E+000, 1.6900759E+000, 1.5670865E+000, 2.3322279E+000, 2.3948672E+000, 2.4007881E+000, 2.4020240E+000, 2.4021101E+000, 2.4021118E+000, 2.4742734E+000, 2.5673580E+000, 2.6213348E+000, 2.6829157E+000, 2.7265027E+000, 2.7603633E+000, 2.7918105E+000, 2.8090587E+000, 2.8233528E+000, 2.8398540E+000, 2.8505168E+000, 2.8593793E+000, 2.8681834E+000, 2.8729949E+000, 2.8775005E+000, 9.6199999E+000
 6.0800382E+002, 1.6153055E+002, 4.7066031E+002, 1.5408808E+001, 8.4113302E+000, 6.1714330E+000, 4.4012518E+000, 3.2576432E+000, 2.5281281E+000, 2.0815029E+000, 1.8725375E+000, 1.6884661E+000, 1.5661174E+000, 2.3273697E+000, 2.3945291E+000, 2.4007211E+000, 2.4020181E+000, 2.4021101E+000, 2.4021118E+000, 2.4730372E+000, 2.5658910E+000, 2.6203165E+000, 2.6817918E+000, 2.7255223E+000, 2.7595243E+000, 2.7910640E+000, 2.8083699E+000, 2.8227143E+000, 2.8392756E+000, 2.8499782E+000, 2.8588738E+000, 2.8677115E+000, 2.8725450E+000, 2.8770721E+000, 9.6199999E+000
 6.1000434E+002, 1.6151378E+002, 4.7094177E+002, 1.5719599E+001, 8.4745283E+000, 6.1893287E+000, 4.4069099E+000, 3.2600589E+000, 2.5279019E+000, 2.0804973E+000, 1.8708659E+000, 1.6874793E+000, 1.5651599E+000, 2.3223152E+000, 2.3941770E+000, 2.4006515E+000, 2.4020121E+000, 2.4021099E+000, 2.4021118E+000, 2.4717658E+000, 2.5644267E+000, 2.6193037E+000, 2.6806707E+000, 2.7245448E+000, 2.7586870E+000, 2.7903202E+000, 2.8076835E+000, 2.8220780E+000, 2.8386991E+000, 2.8494413E+000, 2.8583701E+000, 2.8672416E+000, 2.8720968E+000, 2.8766453E+000, 9.6199999E+000
 6.1200763E+002, 1.6169080E+002, 4.7121014E+002, 1.5861311E+001, 8.4676237E+000, 6.1901422E+000, 4.4056816E+000, 3.2593985E+000, 2.5265622E+000, 2.0800040E+000, 1.8705297E+000, 1.6863418E+000, 1.5667269E+000, 2.3169677E+000, 2.3938074E+000, 2.4005787E+000, 2.4020057E+000, 2.4021096E+000, 2.4021118E+000, 2.4704478E+000, 2.5629604E+000, 2.6182840E+000, 2.6795490E+000, 2.7235663E+000, 2.7578492E+000, 2.7895756E+000, 2.8069963E+000, 2.8214414E+000, 2.8381224E+000, 2.8489044E+000, 2.8578668E+000, 2.8667722E+000, 2.8716490E+000, 2.8762193E+000, 9.6199999E+000
 6.1400082E+002, 1.6229970E+002, 4.7126810E+002, 1.6001158E+001, 8.4995050E+000, 6.1917152E+000, 4.4070616E+000, 3.2599599E+000, 2.5254910E+000, 2.0784702E+000, 1.8693616E+000, 1.6844542E+000, 1.5608094E+000, 2.3113861E+000, 2.3934216E+000, 2.4005029E+000, 2.4019990E+000, 2.4021096E+000, 2.4021118E+000, 2.4690936E+000, 2.5614977E+000, 2.6172523E+000, 2.6784303E+000, 2.7225904E+000, 2.7570131E+000, 2.7888336E+000, 2.8063116E+000, 2.8208070E+000, 2.8375478E+000, 2.8483696E+000, 2.8573658E+000, 2.8663056E+000, 2.8712037E+000, 2.8757951E+000, 9.6199999E+000
 6.1600217E+002, 1.6264789E+002, 4.7161050E+002, 1.6368679E+001, 8.5651722E+000, 6.2087111E+000, 4.4127865E+000, 3.2628298E+000, 2.5253372E+000, 2.0768347E+000, 1.8673060E+000, 1.6834056E+000, 1.5611116E+000, 2.3055525E+000, 2.3930180E+000, 2.4004240E+000, 2.4019918E+000, 2.4021094E+000, 2.4021118E+000, 2.4677093E+000, 2.5600362E+000, 2.6162021E+000, 2.6773138E+000, 2.7216163E+000, 2.7561784E+000, 2.7880936E+000, 2.8056288E+000, 2.8201742E+000, 2.8369751E+000, 2.8478363E+000, 2.8568661E+000, 2.8658400E+000, 2.8707585E+000, 2.8753719E+000, 9.6199999E+000
 6.1800346E+002, 1.6306926E+002, 4.7217279E+002, 1.6810163E+001, 8.5854607E+000, 6.2164793E+000, 4.4148307E+000, 3.2632329E+000, 2.5248830E+000, 2.0772192E+000, 1.8673261E+000, 1.6832675E+000, 1.5604832E+000, 2.2992978E+000, 2.3925931E+000, 2.4003415E+000, 2.4019845E+000, 2.4021091E+000, 2.4021118E+000, 2.4662969E+000, 2.5585728E+000, 2.6151280E+000, 2.6761963E+000, 2.7206409E+000, 2.7553422E+000, 2.7873526E+000, 2.8049452E+000, 2.8195412E+000, 2.8364024E+000, 2.8473027E+000, 2.8563664E+000, 2.8653743E+000, 2.8703139E+000, 2.8749492E+000, 9.6199999E+000
