s,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 1.1775184E+003, 7.4366966E+001, 4.3806610E+002, 7.0672231E+000, 6.0036111E+000, 4.3824468E+000, 2.8804269E+000, 1.7999758E+000, 1.2019582E+000, 8.1556714E-001, 5.9102273E-001, 4.3832451E-001, 3.4083539E-001
 1.1790075E+003, 7.4441277E+001, 4.3829950E+002, 7.0783310E+000, 6.0228591E+000, 4.3853512E+000, 2.8800483E+000, 1.7936611E+000, 1.1932888E+000, 8.1167936E-001, 5.8980626E-001, 4.3862537E-001, 3.4146729E-001
 1.1805263E+003, 7.4670052E+001, 4.3839008E+002, 7.0955663E+000, 6.0286450E+000, 4.3888626E+000, 2.8814123E+000, 1.7965634E+000, 1.1936688E+000, 8.0935270E-001, 5.8844399E-001, 4.3840736E-001, 3.4230208E-001
 1.1820154E+003, 7.4821831E+001, 4.3842288E+002, 7.1053138E+000, 6.0148029E+000, 4.3993540E+000, 2.8877778E+000, 1.8010237E+000, 1.1935884E+000, 8.0808747E-001, 5.8760405E-001, 4.3906158E-001, 3.4376082E-001
 1.1835025E+003, 7.4853828E+001, 4.3852106E+002, 7.1117597E+000, 6.0021319E+000, 4.3851848E+000, 2.8800850E+000, 1.8006414E+000, 1.2018619E+000, 8.1596816E-001, 5.9196681E-001, 4.4033307E-001, 3.4311867E-001
 1.1850235E+003, 7.4455498E+001, 4.3863495E+002, 7.0849476E+000, 6.0493436E+000, 4.4082308E+000, 2.8892245E+000, 1.8004748E+000, 1.1999878E+000, 8.1618464E-001, 5.9337991E-001, 4.4105312E-001, 3.4232512E-001
 1.1865183E+003, 7.4241249E+001, 4.3862540E+002, 7.1136098E+000, 6.0326829E+000, 4.4094949E+000, 2.8936594E+000, 1.8049364E+000, 1.2012166E+000, 8.1308818E-001, 5.9108269E-001, 4.4022897E-001, 3.4402183E-001
 1.1880183E+003, 7.4519234E+001, 4.3885236E+002, 7.1232276E+000, 6.0433078E+000, 4.4134188E+000, 2.8953454E+000, 1.8050252E+000, 1.2010623E+000, 8.1361294E-001, 5.8999461E-001, 4.3949959E-001, 3.4403753E-001
 1.1895183E+003, 7.4660477E+001, 4.3889816E+002, 7.1328707E+000, 6.0362310E+000, 4.4068456E+000, 2.8927126E+000, 1.8057401E+000, 1.2037228E+000, 8.1715071E-001, 5.9243739E-001, 4.4106770E-001, 3.4419808E-001
 1.1910184E+003, 7.4475983E+001, 4.3887497E+002, 7.1133423E+000, 6.0437808E+000, 4.4049587E+000, 2.8879247E+000, 1.7997857E+000, 1.1988540E+000, 8.1679946E-001, 5.9405160E-001, 4.4197145E-001, 3.4379897E-001
 1.1925059E+003, 7.4592323E+001, 4.3900681E+002, 7.1294718E+000, 6.0458770E+000, 4.4154468E+000, 2.8971896E+000, 1.8069214E+000, 1.2021662E+000, 8.1481904E-001, 5.9218335E-001, 4.4031516E-001, 3.4461641E-001
 1.1940092E+003, 7.4821976E+001, 4.3917004E+002, 7.1566453E+000, 6.0746365E+000, 4.4220548E+000, 2.9010665E+000, 1.8136265E+000, 1.2098132E+000, 8.1915462E-001, 5.9336036E-001, 4.4137073E-001, 3.4584710E-001
 1.1955126E+003, 7.4970016E+001, 4.3918073E+002, 7.1567354E+000, 6.0758142E+000, 4.4251904E+000, 2.8970182E+000, 1.8056781E+000, 1.2048525E+000, 8.1894583E-001, 5.9490317E-001, 4.4338152E-001, 3.4667492E-001
 1.1970082E+003, 7.4707268E+001, 4.3914752E+002, 7.1565146E+000, 6.0547504E+000, 4.4209938E+000, 2.9009225E+000, 1.8109440E+000, 1.2075108E+000, 8.2058764E-001, 5.9594315E-001, 4.4337344E-001, 3.4560758E-001
 1.1985194E+003, 7.4330193E+001, 4.3922470E+002, 7.1402087E+000, 6.0879464E+000, 4.4277277E+000, 2.9013445E+000, 1.8080676E+000, 1.1995445E+000, 8.1352484E-001, 5.9191561E-001, 4.4065034E-001, 3.4346777E-001
 1.2000020E+003, 7.4228889E+001, 4.3933224E+002, 7.1495633E+000, 6.0644646E+000, 4.4310465E+000, 2.9064085E+000, 1.8163807E+000, 1.2073746E+000, 8.1758106E-001, 5.9306008E-001, 4.4073585E-001, 3.4484541E-001
 1.2015125E+003, 7.4011246E+001, 4.3971942E+002, 7.1649919E+000, 6.0869179E+000, 4.4424343E+000, 2.9120467E+000, 1.8217163E+000, 1.2168986E+000, 8.2446569E-001, 5.9702885E-001, 4.4421074E-001, 3.4723380E-001
 1.2030076E+003, 7.4153297E+001, 4.3976239E+002, 7.1797671E+000, 6.0838900E+000, 4.4412894E+000, 2.9116652E+000, 1.8179427E+000, 1.2142007E+000, 8.2446295E-001, 5.9803128E-001, 4.4478554E-001, 3.4710672E-001
 1.2045233E+003, 7.4233559E+001, 4.3980215E+002, 7.1786671E+000, 6.0848813E+000, 4.4295788E+000, 2.9044099E+000, 1.8126408E+000, 1.2079037E+000, 8.2059604E-001, 5.9572381E-001, 4.4284287E-001, 3.4527048E-001
 1.2060244E+003, 7.4123314E+001, 4.3990546E+002, 7.1624599E+000, 6.0836415E+000, 4.4382062E+000, 2.9065797E+000, 1.8120300E+000, 1.2037796E+000, 8.1658441E-001, 5.9418303E-001, 4.4269070E-001, 3.4471399E-001
 1.2075181E+003, 7.4165077E+001, 4.4003821E+002, 7.1883278E+000, 6.1011815E+000, 4.4504347E+000, 2.9155314E+000, 1.8177961E+000, 1.2108982E+000, 8.2104778E-001, 5.9591252E-001, 4.4259474E-001, 3.4571823E-001
 1.2090023E+003, 7.4476601E+001, 4.4003314E+002, 7.1811175E+000, 6.0747943E+000, 4.4482250E+000, 2.9143982E+000, 1.8207953E+000, 1.2155526E+000, 8.2448959E-001, 5.9791213E-001, 4.4529644E-001, 3.4783122E-001
 1.2105185E+003, 7.4623055E+001, 4.4017688E+002, 7.1873488E+000, 6.1012363E+000, 4.4521408E+000, 2.9168808E+000, 1.8220863E+000, 1.2193521E+000, 8.2877678E-001, 6.0091686E-001, 4.4712952E-001, 3.4995356E-001
 1.2120023E+003, 7.4820778E+001, 4.4029526E+002, 7.1872978E+000, 6.0936313E+000, 4.4526725E+000, 2.9197938E+000, 1.8204597E+000, 1.2119395E+000, 8.2340354E-001, 6.0002488E-001, 4.4756544E-001, 3.4953991E-001
 1.2135175E+003, 7.5067825E+001, 4.4057458E+002, 7.2002873E+000, 6.1126866E+000, 4.4637246E+000, 2.9244137E+000, 1.8255790E+000, 1.2158471E+000, 8.2322860E-001, 5.9679615E-001, 4.4345891E-001, 3.4769702E-001
 1.2150031E+003, 7.5072647E+001, 4.4075909E+002, 7.2229218E+000, 6.1039920E+000, 4.4664431E+000, 2.9241819E+000, 1.8253224E+000, 1.2204453E+000, 8.2834750E-001, 5.9982795E-001, 4.4579434E-001, 3.4876290E-001
 1.2165019E+003, 7.5054932E+001, 4.4071854E+002, 7.2126904E+000, 6.1432419E+000, 4.4787669E+000, 2.9323072E+000, 1.8290684E+000, 1.2196715E+000, 8.2813507E-001, 6.0142982E-001, 4.4754475E-001, 3.4884161E-001
 1.2180082E+003, 7.4967300E+001, 4.4061609E+002, 7.1980147E+000, 6.1050673E+000, 4.4647875E+000, 2.9244168E+000, 1.8243301E+000, 1.2163867E+000, 8.2511151E-001, 5.9961319E-001, 4.4688410E-001, 3.4785265E-001
 1.2195050E+003, 7.4732872E+001, 4.4093649E+002, 7.2280607E+000, 6.1116476E+000, 4.4611263E+000, 2.9188683E+000, 1.8180871E+000, 1.2091826E+000, 8.2167190E-001, 5.9944707E-001, 4.4689870E-001, 3.4910417E-001
 1.2210010E+003, 7.4826508E+001, 4.4108337E+002, 7.2016635E+000, 6.1167922E+000, 4.4723301E+000, 2.9323277E+000, 1.8315154E+000, 1.2188969E+000, 8.2425779E-001, 5.9894484E-001, 4.4675124E-001, 3.5052201E-001
 1.2225080E+003, 7.5428787E+001, 4.4135330E+002, 7.2556343E+000, 6.1447520E+000, 4.4793496E+000, 2.9362135E+000, 1.8374947E+000, 1.2302370E+000, 8.3415169E-001, 6.0446864E-001, 4.4996631E-001, 3.5227013E-001
 1.2240253E+003, 7.5615479E+001, 4.4119672E+002, 7.2565298E+000, 6.1363931E+000, 4.4827700E+000, 2.9386225E+000, 1.8387865E+000, 1.2265298E+000, 8.3094823E-001, 6.0326022E-001, 4.4963783E-001, 3.5082760E-001
 1.2255060E+003, 7.5742462E+001, 4.4128384E+002, 7.2249360E+000, 6.1337276E+000, 4.4727278E+000, 2.9215932E+000, 1.8200165E+000, 1.2130018E+000, 8.2252431E-001, 5.9816718E-001, 4.4740719E-001, 3.4937185E-001
 1.2270227E+003, 7.5826660E+001, 4.4140353E+002, 7.2419100E+000, 6.1515875E+000, 4.4967146E+000, 2.9403644E+000, 1.8325884E+000, 1.2204986E+000, 8.2799655E-001, 6.0087514E-001, 4.4767979E-001, 3.5066891E-001
 1.2285005E+003, 7.5715614E+001, 4.4148871E+002, 7.2858810E+000, 6.1891766E+000, 4.5079865E+000, 2.9515800E+000, 1.8478593E+000, 1.2338927E+000, 8.3571172E-001, 6.0496426E-001, 4.4910154E-001, 3.5040832E-001
 1.2300137E+003, 7.5424858E+001, 4.4131805E+002, 7.2667227E+000, 6.1509686E+000, 4.4955864E+000, 2.9377220E+000, 1.8306663E+000, 1.2209712E+000, 8.3071291E-001, 6.0528958E-001, 4.5097780E-001, 3.5152960E-001
 1.2315170E+003, 7.5005295E+001, 4.4149799E+002, 7.2507133E+000, 6.1534576E+000, 4.4864130E+000, 2.9373538E+000, 1.8339050E+000, 1.2232246E+000, 8.3185893E-001, 6.0614115E-001, 4.5136189E-001, 3.5222173E-001
 1.2330204E+003, 7.4838234E+001, 4.4160263E+002, 7.2518554E+000, 6.1912022E+000, 4.5016589E+000, 2.9440622E+000, 1.8382719E+000, 1.2255043E+000, 8.3154625E-001, 6.0435057E-001, 4.5066273E-001, 3.5295376E-001
 1.2345237E+003, 7.4872803E+001, 4.4162003E+002, 7.2920737E+000, 6.1418691E+000, 4.5127234E+000, 2.9478002E+000, 1.8365459E+000, 1.2242521E+000, 8.3059591E-001, 6.0360342E-001, 4.4969603E-001, 3.5303032E-001
 1.2360035E+003, 7.4924797E+001, 4.4185501E+002, 7.3007140E+000, 6.1709542E+000, 4.5190153E+000, 2.9536800E+000, 1.8412799E+000, 1.2318978E+000, 8.3705372E-001, 6.0668159E-001, 4.5235342E-001, 3.5404891E-001
 1.2375105E+003, 7.4835350E+001, 4.4187534E+002, 7.2831535E+000, 6.1560054E+000, 4.5060878E+000, 2.9533222E+000, 1.8476593E+000, 1.2349439E+000, 8.3993596E-001, 6.1006188E-001, 4.5375678E-001, 3.5386539E-001
 1.2390178E+003, 7.4926277E+001, 4.4206927E+002, 7.2807446E+000, 6.1804118E+000, 4.5127454E+000, 2.9482720E+000, 1.8338356E+000, 1.2205030E+000, 8.3110654E-001, 6.0664129E-001, 4.5253116E-001, 3.5374370E-001
 1.2405020E+003, 7.5056313E+001, 4.4212106E+002, 7.3113780E+000, 6.2011213E+000, 4.5264277E+000, 2.9616940E+000, 1.8490014E+000, 1.2290386E+000, 8.3195853E-001, 6.0565656E-001, 4.5186135E-001, 3.5350597E-001
 1.2420129E+003, 7.4927711E+001, 4.4211148E+002, 7.3097892E+000, 6.1630754E+000, 4.5168920E+000, 2.9538386E+000, 1.8483127E+000, 1.2368655E+000, 8.3926708E-001, 6.0907590E-001, 4.5383126E-001, 3.5521111E-001
 1.2435239E+003, 7.5203423E+001, 4.4233713E+002, 7.3087120E+000, 6.1961513E+000, 4.5240703E+000, 2.9605830E+000, 1.8486439E+000, 1.2357445E+000, 8.4106624E-001, 6.1116439E-001, 4.5496193E-001, 3.5574362E-001
 1.2450068E+003, 7.5217163E+001, 4.4237015E+002, 7.3168812E+000, 6.2127972E+000, 4.5281301E+000, 2.9583135E+000, 1.8487688E+000, 1.2352397E+000, 8.3579421E-001, 6.0644013E-001, 4.5298848E-001, 3.5400113E-001
 1.2465178E+003, 7.5120544E+001, 4.4246671E+002, 7.3242888E+000, 6.1911306E+000, 4.5360560E+000, 2.9590933E+000, 1.8407077E+000, 1.2309887E+000, 8.3843964E-001, 6.0928196E-001, 4.5324695E-001, 3.5195485E-001
 1.2480026E+003, 7.5031593E+001, 4.4254349E+002, 7.3489227E+000, 6.2069364E+000, 4.5427508E+000, 2.9676037E+000, 1.8502791E+000, 1.2342213E+000, 8.3789176E-001, 6.1017025E-001, 4.5440230E-001, 3.5382208E-001
 1.2495154E+003, 7.4977943E+001, 4.4246124E+002, 7.3148556E+000, 6.1888094E+000, 4.5377636E+000, 2.9634702E+000, 1.8533654E+000, 1.2420787E+000, 8.4423470E-001, 6.1304438E-001, 4.5536155E-001, 3.5584190E-001
 1.2510205E+003, 7.5288475E+001, 4.4286731E+002, 7.3506780E+000, 6.2208133E+000, 4.5517621E+000, 2.9664044E+000, 1.8446823E+000, 1.2293912E+000, 8.3554369E-001, 6.0965526E-001, 4.5573410E-001, 3.5680318E-001
 1.2525165E+003, 7.5493988E+001, 4.4276785E+002, 7.3457322E+000, 6.2053165E+000, 4.5464888E+000, 2.9721291E+000, 1.8538083E+000, 1.2360177E+000, 8.3914715E-001, 6.1066926E-001, 4.5574245E-001, 3.5677087E-001
 1.2540097E+003, 7.5446640E+001, 4.4294183E+002, 7.3413277E+000, 6.2235951E+000, 4.5481887E+000, 2.9659419E+000, 1.8514434E+000, 1.2406752E+000, 8.4394300E-001, 6.1318034E-001, 4.5641342E-001, 3.5670665E-001
 1.2555030E+003, 7.5462936E+001, 4.4308038E+002, 7.3379717E+000, 6.2047067E+000, 4.5546875E+000, 2.9731364E+000, 1.8547044E+000, 1.2390975E+000, 8.4303570E-001, 6.1356992E-001, 4.5709011E-001, 3.5704485E-001
 1.2570186E+003, 7.5476097E+001, 4.4322818E+002, 7.3458729E+000, 6.2372437E+000, 4.5493054E+000, 2.9695914E+000, 1.8521769E+000, 1.2377267E+000, 8.4102708E-001, 6.1220282E-001, 4.5720974E-001, 3.5803044E-001
 1.2585017E+003, 7.5478325E+001, 4.4329016E+002, 7.3743224E+000, 6.2477751E+000, 4.5697160E+000, 2.9826663E+000, 1.8614570E+000, 1.2404865E+000, 8.4152997E-001, 6.1176109E-001, 4.5794597E-001, 3.5886753E-001
 1.2600108E+003, 7.5584572E+001, 4.4337784E+002, 7.3552027E+000, 6.2336760E+000, 4.5586324E+000, 2.9789732E+000, 1.8673822E+000, 1.2511863E+000, 8.4861547E-001, 6.1536950E-001, 4.5870775E-001, 3.5754091E-001
 1.2615198E+003, 7.5320938E+001, 4.4347467E+002, 7.3472042E+000, 6.2246413E+000, 4.5586071E+000, 2.9743989E+000, 1.8552338E+000, 1.2417945E+000, 8.4754348E-001, 6.1720705E-001, 4.5876819E-001, 3.5707244E-001
 1.2630007E+003, 7.5350235E+001, 4.4369296E+002, 7.3845744E+000, 6.2523499E+000, 4.5661740E+000, 2.9806738E+000, 1.8585405E+000, 1.2382278E+000, 8.4014994E-001, 6.1149752E-001, 4.5616734E-001, 3.5620293E-001
 1.2645249E+003, 7.5459778E+001, 4.4381595E+002, 7.3933592E+000, 6.2391539E+000, 4.5713801E+000, 2.9840109E+000, 1.8644674E+000, 1.2462115E+000, 8.4327388E-001, 6.1003166E-001, 4.5397645E-001, 3.5605347E-001
 1.2660208E+003, 7.5568901E+001, 4.4408060E+002, 7.3779449E+000, 6.2533154E+000, 4.5824094E+000, 2.9864695E+000, 1.8605946E+000, 1.2441822E+000, 8.4596294E-001, 6.1424118E-001, 4.5795771E-001, 3.5834566E-001
 1.2675168E+003, 7.5867950E+001, 4.4392468E+002, 7.3843350E+000, 6.2467027E+000, 4.5752859E+000, 2.9889674E+000, 1.8691295E+000, 1.2532237E+000, 8.5234362E-001, 6.1908853E-001, 4.6112579E-001, 3.6042151E-001
 1.2690128E+003, 7.5958344E+001, 4.4404221E+002, 7.4072156E+000, 6.2630086E+000, 4.5841198E+000, 2.9874902E+000, 1.8633443E+000, 1.2441180E+000, 8.4708977E-001, 6.1711854E-001, 4.6075293E-001, 3.6115223E-001
 1.2705084E+003, 7.5959671E+001, 4.4410083E+002, 7.3776398E+000, 6.2192173E+000, 4.5747709E+000, 2.9878628E+000, 1.8648033E+000, 1.2402894E+000, 8.4077293E-001, 6.1236280E-001, 4.5836851E-001, 3.5936698E-001
 1.2720207E+003, 7.5714958E+001, 4.4448904E+002, 7.4072671E+000, 6.2770534E+000, 4.5890193E+000, 2.9917655E+000, 1.8734211E+000, 1.2508382E+000, 8.4544390E-001, 6.1381000E-001, 4.5865545E-001, 3.6013377E-001
 1.2735202E+003, 7.5903946E+001, 4.4442764E+002, 7.4525571E+000, 6.2752962E+000, 4.6016293E+000, 2.9944131E+000, 1.8693500E+000, 1.2541728E+000, 8.5088241E-001, 6.1741734E-001, 4.5986339E-001, 3.5975334E-001
 1.2750066E+003, 7.6054337E+001, 4.4445380E+002, 7.4172978E+000, 6.2597375E+000, 4.5845971E+000, 2.9917152E+000, 1.8700629E+000, 1.2536192E+000, 8.5309458E-001, 6.2023246E-001, 4.6240336E-001, 3.6076450E-001
 1.2765035E+003, 7.5985527E+001, 4.4468512E+002, 7.4140115E+000, 6.2805815E+000, 4.5877080E+000, 2.9896235E+000, 1.8642105E+000, 1.2451382E+000, 8.4766936E-001, 6.1794293E-001, 4.6218508E-001, 3.6099470E-001
 1.2780263E+003, 7.5782478E+001, 4.4472369E+002, 7.4335427E+000, 6.2929325E+000, 4.6019044E+000, 3.0019748E+000, 1.8745916E+000, 1.2509952E+000, 8.4906137E-001, 6.1601841E-001, 4.5819339E-001, 3.5884556E-001
 1.2795095E+003, 7.6063553E+001, 4.4476660E+002, 7.4403005E+000, 6.2824812E+000, 4.6027822E+000, 2.9967532E+000, 1.8681645E+000, 1.2527529E+000, 8.5280460E-001, 6.1910534E-001, 4.6138826E-001, 3.6096922E-001
 1.2810101E+003, 7.6215309E+001, 4.4481772E+002, 7.4374795E+000, 6.2950139E+000, 4.6136284E+000, 3.0058310E+000, 1.8755338E+000, 1.2564598E+000, 8.5555154E-001, 6.2276083E-001, 4.6431410E-001, 3.6292177E-001
 1.2825005E+003, 7.6256790E+001, 4.4481998E+002, 7.4280405E+000, 6.2909818E+000, 4.6081429E+000, 3.0016637E+000, 1.8721657E+000, 1.2501241E+000, 8.4866315E-001, 6.1704403E-001, 4.6166986E-001, 3.6240146E-001
 1.2840039E+003, 7.6326347E+001, 4.4495535E+002, 7.4552069E+000, 6.2971301E+000, 4.6149955E+000, 3.0063531E+000, 1.8740320E+000, 1.2500317E+000, 8.4757602E-001, 6.1659211E-001, 4.6013033E-001, 3.6099097E-001
 1.2855009E+003, 7.6602798E+001, 4.4501062E+002, 7.4603715E+000, 6.2932053E+000, 4.6214924E+000, 3.0110588E+000, 1.8848383E+000, 1.2642292E+000, 8.5892498E-001, 6.2218392E-001, 4.6339807E-001, 3.6302024E-001
 1.2870216E+003, 7.6608734E+001, 4.4513104E+002, 7.4643316E+000, 6.3113213E+000, 4.6282372E+000, 3.0133054E+000, 1.8806683E+000, 1.2568665E+000, 8.5572016E-001, 6.2370598E-001, 4.6544564E-001, 3.6426702E-001
 1.2885141E+003, 7.6781158E+001, 4.4513251E+002, 7.4794316E+000, 6.3088150E+000, 4.6159201E+000, 3.0117188E+000, 1.8823367E+000, 1.2595419E+000, 8.5544246E-001, 6.2250203E-001, 4.6502873E-001, 3.6377931E-001
 1.2900277E+003, 7.6748444E+001, 4.4526944E+002, 7.4801726E+000, 6.3205724E+000, 4.6218872E+000, 3.0099602E+000, 1.8757420E+000, 1.2559166E+000, 8.5512316E-001, 6.2260377E-001, 4.6483791E-001, 3.6237159E-001
 1.2915251E+003, 7.6218346E+001, 4.4538556E+002, 7.4901466E+000, 6.3259764E+000, 4.6326547E+000, 3.0175231E+000, 1.8803400E+000, 1.2521815E+000, 8.4962267E-001, 6.1822671E-001, 4.6198031E-001, 3.6187106E-001
 1.2930225E+003, 7.6132812E+001, 4.4537720E+002, 7.4838858E+000, 6.3262086E+000, 4.6292458E+000, 3.0184603E+000, 1.8888172E+000, 1.2650164E+000, 8.5767323E-001, 6.2057966E-001, 4.6225607E-001, 3.6310169E-001
 1.2945199E+003, 7.6052956E+001, 4.4545474E+002, 7.4827328E+000, 6.3153014E+000, 4.6266127E+000, 3.0128438E+000, 1.8812575E+000, 1.2661668E+000, 8.6208957E-001, 6.2585759E-001, 4.6711868E-001, 3.6610141E-001
 1.2960174E+003, 7.5809853E+001, 4.4569083E+002, 7.4987330E+000, 6.3426661E+000, 4.6410398E+000, 3.0247028E+000, 1.8846827E+000, 1.2601858E+000, 8.5682970E-001, 6.2275624E-001, 4.6510550E-001, 3.6472437E-001
 1.2975070E+003, 7.5569901E+001, 4.4575879E+002, 7.5016289E+000, 6.3574219E+000, 4.6409955E+000, 3.0241089E+000, 1.8871832E+000, 1.2620962E+000, 8.5522693E-001, 6.2123883E-001, 4.6374053E-001, 3.6248049E-001
 1.2990221E+003, 7.5808472E+001, 4.4590280E+002, 7.5086985E+000, 6.3222017E+000, 4.6416235E+000, 3.0238924E+000, 1.8893833E+000, 1.2707371E+000, 8.6399770E-001, 6.2668759E-001, 4.6536452E-001, 3.6466470E-001
 1.3005001E+003, 7.5821892E+001, 4.4605948E+002, 7.5024047E+000, 6.3538032E+000, 4.6530876E+000, 3.0263963E+000, 1.8877358E+000, 1.2646735E+000, 8.6205262E-001, 6.2746793E-001, 4.6784440E-001, 3.6609858E-001
 1.3020242E+003, 7.6003456E+001, 4.4601321E+002, 7.5311441E+000, 6.3606949E+000, 4.6471744E+000, 3.0281470E+000, 1.8885018E+000, 1.2607595E+000, 8.5892612E-001, 6.2676704E-001, 4.6832898E-001, 3.6640248E-001
 1.3035074E+003, 7.6101585E+001, 4.4607593E+002, 7.4985991E+000, 6.3457103E+000, 4.6429281E+000, 3.0251880E+000, 1.8899288E+000, 1.2638898E+000, 8.5886532E-001, 6.2545556E-001, 4.6745911E-001, 3.6643577E-001
 1.3050085E+003, 7.6249283E+001, 4.4636172E+002, 7.5312223E+000, 6.3586874E+000, 4.6697664E+000, 3.0352077E+000, 1.8936062E+000, 1.2686005E+000, 8.6241204E-001, 6.2808323E-001, 4.6846730E-001, 3.6737046E-001
 1.3065175E+003, 7.6342834E+001, 4.4654059E+002, 7.5582070E+000, 6.3377519E+000, 4.6574836E+000, 3.0314360E+000, 1.8936238E+000, 1.2717364E+000, 8.6625558E-001, 6.2988001E-001, 4.6953368E-001, 3.6782795E-001
 1.3080265E+003, 7.6502594E+001, 4.4667877E+002, 7.5351591E+000, 6.3789029E+000, 4.6670165E+000, 3.0381856E+000, 1.8952085E+000, 1.2675459E+000, 8.6121130E-001, 6.2663049E-001, 4.6783531E-001, 3.6645499E-001
 1.3095085E+003, 7.6605606E+001, 4.4670166E+002, 7.5310321E+000, 6.3785233E+000, 4.6678605E+000, 3.0392718E+000, 1.8964068E+000, 1.2682326E+000, 8.6088616E-001, 6.2663335E-001, 4.6792442E-001, 3.6611953E-001
 1.3110175E+003, 7.6545288E+001, 4.4670181E+002, 7.5301166E+000, 6.3720942E+000, 4.6549091E+000, 3.0331285E+000, 1.8943191E+000, 1.2760936E+000, 8.6882639E-001, 6.3033122E-001, 4.6969447E-001, 3.6751947E-001
 1.3125265E+003, 7.6754456E+001, 4.4679578E+002, 7.5433140E+000, 6.3997931E+000, 4.6732736E+000, 3.0370510E+000, 1.8891175E+000, 1.2645165E+000, 8.6564106E-001, 6.3215065E-001, 4.7177362E-001, 3.6861005E-001
 1.3140106E+003, 7.6894913E+001, 4.4687839E+002, 7.5444798E+000, 6.3929143E+000, 4.6766467E+000, 3.0459523E+000, 1.8998510E+000, 1.2707061E+000, 8.6427522E-001, 6.3024169E-001, 4.7130334E-001, 3.6981350E-001
 1.3155075E+003, 7.6998024E+001, 4.4716058E+002, 7.5630875E+000, 6.3950930E+000, 4.6869612E+000, 3.0459156E+000, 1.8984367E+000, 1.2739094E+000, 8.6761713E-001, 6.3081485E-001, 4.7140357E-001, 3.6981416E-001
 1.3170021E+003, 7.7101288E+001, 4.4723065E+002, 7.5730734E+000, 6.4046116E+000, 4.7017107E+000, 3.0583603E+000, 1.9092534E+000, 1.2815055E+000, 8.7176365E-001, 6.3355207E-001, 4.7229135E-001, 3.6830899E-001
 1.3185186E+003, 7.7208275E+001, 4.4709921E+002, 7.5815830E+000, 6.3725305E+000, 4.6852946E+000, 3.0496452E+000, 1.9047391E+000, 1.2797278E+000, 8.7227702E-001, 6.3490528E-001, 4.7295985E-001, 3.6746025E-001
 1.3200086E+003, 7.7086456E+001, 4.4726178E+002, 7.5893373E+000, 6.4107671E+000, 4.6841006E+000, 3.0472705E+000, 1.8991777E+000, 1.2679335E+000, 8.6117458E-001, 6.2714541E-001, 4.6894014E-001, 3.6703566E-001
 1.3215231E+003, 7.6916275E+001, 4.4734189E+002, 7.5628018E+000, 6.4048753E+000, 4.6858978E+000, 3.0489235E+000, 1.9035461E+000, 1.2757556E+000, 8.6424887E-001, 6.2793362E-001, 4.6998656E-001, 3.6812893E-001
 1.3230129E+003, 7.6807930E+001, 4.4754977E+002, 7.6051764E+000, 6.4152284E+000, 4.6934748E+000, 3.0504785E+000, 1.9007748E+000, 1.2800634E+000, 8.7290871E-001, 6.3430995E-001, 4.7304517E-001, 3.7071124E-001
 1.3245026E+003, 7.6907608E+001, 4.4755563E+002, 7.5894642E+000, 6.4077740E+000, 4.7075677E+000, 3.0609581E+000, 1.9074259E+000, 1.2788932E+000, 8.7318367E-001, 6.3629270E-001, 4.7496673E-001, 3.7222549E-001
 1.3260185E+003, 7.7256157E+001, 4.4781830E+002, 7.5977144E+000, 6.4099021E+000, 4.7037849E+000, 3.0609024E+000, 1.9102964E+000, 1.2826840E+000, 8.7400943E-001, 6.3594604E-001, 4.7478959E-001, 3.7176687E-001
 1.3275083E+003, 7.7325745E+001, 4.4784540E+002, 7.5987706E+000, 6.4302273E+000, 4.7164617E+000, 3.0637507E+000, 1.9069887E+000, 1.2773445E+000, 8.6849427E-001, 6.3296223E-001, 4.7335339E-001, 3.7072405E-001
 1.3290111E+003, 7.7478569E+001, 4.4796631E+002, 7.6058636E+000, 6.4046922E+000, 4.7096591E+000, 3.0653796E+000, 1.9110723E+000, 1.2799340E+000, 8.7108541E-001, 6.3403994E-001, 4.7247612E-001, 3.6897236E-001
 1.3305141E+003, 7.7676086E+001, 4.4837531E+002, 7.6220675E+000, 6.4224191E+000, 4.6989965E+000, 3.0566826E+000, 1.9075750E+000, 1.2789339E+000, 8.7139517E-001, 6.3475507E-001, 4.7348869E-001, 3.7028655E-001
 1.3320179E+003, 7.7642754E+001, 4.4826212E+002, 7.6158204E+000, 6.4520264E+000, 4.7160511E+000, 3.0672386E+000, 1.9144065E+000, 1.2837389E+000, 8.7455541E-001, 6.3592505E-001, 4.7441694E-001, 3.7138033E-001
 1.3335014E+003, 7.7560143E+001, 4.4829361E+002, 7.6346693E+000, 6.4348001E+000, 4.7095566E+000, 3.0637422E+000, 1.9086651E+000, 1.2824879E+000, 8.7621486E-001, 6.3793212E-001, 4.7641602E-001, 3.7347996E-001
 1.3350155E+003, 7.7623199E+001, 4.4848859E+002, 7.6807890E+000, 6.4659452E+000, 4.7317781E+000, 3.0766695E+000, 1.9169676E+000, 1.2853748E+000, 8.7537253E-001, 6.3780195E-001, 4.7662997E-001, 3.7357432E-001
 1.3365041E+003, 7.7511337E+001, 4.4839203E+002, 7.6442709E+000, 6.4693184E+000, 4.7345829E+000, 3.0770032E+000, 1.9209957E+000, 1.2884390E+000, 8.7646025E-001, 6.3752013E-001, 4.7595942E-001, 3.7215716E-001
