s,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 1.1340111E+003, 7.6440025E+001, 4.4618597E+002, 7.4603477E+000, 6.3540378E+000, 4.6074157E+000, 3.0134099E+000, 1.8762909E+000, 1.2557105E+000, 8.5130483E-001, 6.1855286E-001, 4.6123606E-001, 3.5985649E-001
 1.1355197E+003, 7.6091476E+001, 4.4618076E+002, 7.4395132E+000, 6.2949090E+000, 4.6042919E+000, 2.9981396E+000, 1.8679589E+000, 1.2482003E+000, 8.4913844E-001, 6.1898601E-001, 4.6149847E-001, 3.6033988E-001
 1.1370190E+003, 7.5988823E+001, 4.4626901E+002, 7.4682970E+000, 6.2788434E+000, 4.6099253E+000, 3.0071385E+000, 1.8723809E+000, 1.2496504E+000, 8.4816796E-001, 6.1702681E-001, 4.6138668E-001, 3.6183164E-001
 1.1385211E+003, 7.5898476E+001, 4.4646024E+002, 7.4401503E+000, 6.3286691E+000, 4.6290016E+000, 3.0175300E+000, 1.8897078E+000, 1.2600381E+000, 8.5335231E-001, 6.1934346E-001, 4.6275014E-001, 3.6316702E-001
 1.1400233E+003, 7.6132950E+001, 4.4671640E+002, 7.5183706E+000, 6.3121815E+000, 4.6154246E+000, 3.0172567E+000, 1.8798552E+000, 1.2587796E+000, 8.5425478E-001, 6.2112617E-001, 4.6350932E-001, 3.6130822E-001
 1.1415143E+003, 7.6289719E+001, 4.4684082E+002, 7.4851909E+000, 6.3481631E+000, 4.6200690E+000, 3.0229313E+000, 1.8838736E+000, 1.2576703E+000, 8.5312390E-001, 6.2049407E-001, 4.6339554E-001, 3.6183545E-001
 1.1430055E+003, 7.6117599E+001, 4.4702966E+002, 7.4474678E+000, 6.3140912E+000, 4.6104016E+000, 3.0036364E+000, 1.8714509E+000, 1.2561605E+000, 8.5492331E-001, 6.2346703E-001, 4.6545526E-001, 3.6381564E-001
 1.1445153E+003, 7.6135719E+001, 4.4713220E+002, 7.5363884E+000, 6.3251214E+000, 4.6429815E+000, 3.0256119E+000, 1.8799366E+000, 1.2525865E+000, 8.5077411E-001, 6.1957538E-001, 4.6246499E-001, 3.6316666E-001
 1.1460250E+003, 7.6189888E+001, 4.4722330E+002, 7.4990101E+000, 6.3444953E+000, 4.6313257E+000, 3.0307586E+000, 1.8993310E+000, 1.2667534E+000, 8.5857457E-001, 6.2158805E-001, 4.6209791E-001, 3.6397907E-001
 1.1475135E+003, 7.6064346E+001, 4.4740872E+002, 7.4712420E+000, 6.3587017E+000, 4.6192288E+000, 3.0142233E+000, 1.8771029E+000, 1.2600771E+000, 8.5727310E-001, 6.2263936E-001, 4.6416539E-001, 3.6468354E-001
 1.1490091E+003, 7.5753624E+001, 4.4746216E+002, 7.5278115E+000, 6.3378963E+000, 4.6396036E+000, 3.0278747E+000, 1.8856717E+000, 1.2653368E+000, 8.6165935E-001, 6.2625903E-001, 4.6782434E-001, 3.6570635E-001
 1.1505047E+003, 7.5612129E+001, 4.4770352E+002, 7.5513587E+000, 6.3430490E+000, 4.6395068E+000, 3.0265963E+000, 1.8836068E+000, 1.2610837E+000, 8.5686260E-001, 6.2386036E-001, 4.6702746E-001, 3.6537349E-001
 1.1520190E+003, 7.5931007E+001, 4.4773395E+002, 7.4856920E+000, 6.3793201E+000, 4.6492758E+000, 3.0387416E+000, 1.8951294E+000, 1.2673593E+000, 8.5751516E-001, 6.1951357E-001, 4.6146563E-001, 3.6383042E-001
 1.1535076E+003, 7.6222389E+001, 4.4782794E+002, 7.5702648E+000, 6.3490319E+000, 4.6305389E+000, 3.0218515E+000, 1.8829545E+000, 1.2681718E+000, 8.6285317E-001, 6.2559128E-001, 4.6598506E-001, 3.6536202E-001
 1.1550033E+003, 7.6331314E+001, 4.4775180E+002, 7.5230536E+000, 6.3690929E+000, 4.6554742E+000, 3.0360098E+000, 1.8859738E+000, 1.2605150E+000, 8.5723579E-001, 6.2632334E-001, 4.6854582E-001, 3.6641032E-001
 1.1565124E+003, 7.6397324E+001, 4.4782797E+002, 7.5290151E+000, 6.3703389E+000, 4.6435542E+000, 3.0328248E+000, 1.8899578E+000, 1.2674524E+000, 8.5789216E-001, 6.2306362E-001, 4.6686146E-001, 3.6579713E-001
 1.1580058E+003, 7.6306976E+001, 4.4782150E+002, 7.5350900E+000, 6.3795953E+000, 4.6533284E+000, 3.0375404E+000, 1.8894119E+000, 1.2646898E+000, 8.5892826E-001, 6.2522709E-001, 4.6636206E-001, 3.6570963E-001
 1.1595227E+003, 7.6402878E+001, 4.4786707E+002, 7.5278926E+000, 6.3885574E+000, 4.6452537E+000, 3.0352499E+000, 1.8981636E+000, 1.2716528E+000, 8.6330712E-001, 6.2795305E-001, 4.6866620E-001, 3.6677390E-001
 1.1610012E+003, 7.6398888E+001, 4.4795905E+002, 7.5524783E+000, 6.4078050E+000, 4.6594253E+000, 3.0335941E+000, 1.8921875E+000, 1.2691489E+000, 8.6125022E-001, 6.2731135E-001, 4.6930361E-001, 3.6806133E-001
 1.1625158E+003, 7.6685516E+001, 4.4796768E+002, 7.5431247E+000, 6.4376311E+000, 4.6784730E+000, 3.0518143E+000, 1.8989148E+000, 1.2715111E+000, 8.6214113E-001, 6.2563008E-001, 4.6681890E-001, 3.6571181E-001
 1.1640227E+003, 7.6865105E+001, 4.4801520E+002, 7.5518813E+000, 6.3860435E+000, 4.6604457E+000, 3.0423183E+000, 1.9015483E+000, 1.2778846E+000, 8.6809564E-001, 6.3031602E-001, 4.7011793E-001, 3.6758524E-001
 1.1655193E+003, 7.6938423E+001, 4.4817746E+002, 7.5644698E+000, 6.4004135E+000, 4.6835165E+000, 3.0464501E+000, 1.8971173E+000, 1.2761016E+000, 8.6890954E-001, 6.3192111E-001, 4.7108766E-001, 3.6860579E-001
 1.1670159E+003, 7.6783562E+001, 4.4837491E+002, 7.5725789E+000, 6.3909707E+000, 4.6713333E+000, 3.0409558E+000, 1.8910227E+000, 1.2661679E+000, 8.6429209E-001, 6.3124973E-001, 4.7126135E-001, 3.6845434E-001
 1.1685165E+003, 7.6735909E+001, 4.4825586E+002, 7.5680165E+000, 6.3955851E+000, 4.6753240E+000, 3.0486057E+000, 1.8971082E+000, 1.2672653E+000, 8.5985827E-001, 6.2817657E-001, 4.7119874E-001, 3.6878145E-001
 1.1700110E+003, 7.6731285E+001, 4.4850653E+002, 7.5785956E+000, 6.3797598E+000, 4.6727910E+000, 3.0501029E+000, 1.9010566E+000, 1.2758706E+000, 8.6499679E-001, 6.2846339E-001, 4.7100127E-001, 3.6948761E-001
 1.1715055E+003, 7.6621284E+001, 4.4863779E+002, 7.5619135E+000, 6.4249735E+000, 4.6849747E+000, 3.0488882E+000, 1.8984627E+000, 1.2742417E+000, 8.6713952E-001, 6.3035440E-001, 4.7127002E-001, 3.7005889E-001
 1.1730136E+003, 7.6660706E+001, 4.4887543E+002, 7.6019893E+000, 6.4084277E+000, 4.6905818E+000, 3.0577126E+000, 1.9142272E+000, 1.2817380E+000, 8.7046927E-001, 6.3201469E-001, 4.7125146E-001, 3.6956513E-001
 1.1745254E+003, 7.6878922E+001, 4.4891214E+002, 7.6089311E+000, 6.4418192E+000, 4.6864290E+000, 3.0529242E+000, 1.9021161E+000, 1.2765507E+000, 8.7014186E-001, 6.3432074E-001, 4.7388124E-001, 3.6998138E-001
 1.1760159E+003, 7.6980865E+001, 4.4891504E+002, 7.5928574E+000, 6.4430184E+000, 4.6959362E+000, 3.0610111E+000, 1.9059972E+000, 1.2749065E+000, 8.6491555E-001, 6.3083661E-001, 4.7229522E-001, 3.6914545E-001
 1.1775085E+003, 7.6990692E+001, 4.4905453E+002, 7.5997005E+000, 6.4175758E+000, 4.6974869E+000, 3.0517159E+000, 1.8973829E+000, 1.2733655E+000, 8.6560887E-001, 6.3181692E-001, 4.7308773E-001, 3.6953786E-001
 1.1790140E+003, 7.7049011E+001, 4.4927533E+002, 7.6278281E+000, 6.4171743E+000, 4.7147741E+000, 3.0695946E+000, 1.9084901E+000, 1.2764256E+000, 8.6703914E-001, 6.3217896E-001, 4.7241750E-001, 3.7039787E-001
 1.1805195E+003, 7.6919525E+001, 4.4951004E+002, 7.6616573E+000, 6.4090676E+000, 4.6841612E+000, 3.0557168E+000, 1.9109917E+000, 1.2854062E+000, 8.7202895E-001, 6.3187730E-001, 4.7236311E-001, 3.7143120E-001
 1.1820224E+003, 7.7177010E+001, 4.4950107E+002, 7.6178498E+000, 6.4549193E+000, 4.7123790E+000, 3.0718882E+000, 1.9158121E+000, 1.2851726E+000, 8.7149185E-001, 6.3361228E-001, 4.7371584E-001, 3.7197042E-001
 1.1835101E+003, 7.7258324E+001, 4.4955725E+002, 7.6460195E+000, 6.4436488E+000, 4.6890025E+000, 3.0572338E+000, 1.9093171E+000, 1.2856064E+000, 8.7582111E-001, 6.3681519E-001, 4.7508150E-001, 3.7186617E-001
 1.1850173E+003, 7.7008163E+001, 4.4968344E+002, 7.6329093E+000, 6.4723482E+000, 4.7223015E+000, 3.0665579E+000, 1.9051505E+000, 1.2760538E+000, 8.7050557E-001, 6.3692200E-001, 4.7628230E-001, 3.7249592E-001
 1.1865092E+003, 7.7150764E+001, 4.4952185E+002, 7.6397176E+000, 6.4708061E+000, 4.7199326E+000, 3.0765121E+000, 1.9162436E+000, 1.2773451E+000, 8.6293620E-001, 6.2757498E-001, 4.7255641E-001, 3.7245390E-001
 1.1880266E+003, 7.7189651E+001, 4.4954636E+002, 7.6313376E+000, 6.4407778E+000, 4.7140231E+000, 3.0749507E+000, 1.9291104E+000, 1.2939764E+000, 8.7518835E-001, 6.3376683E-001, 4.7294700E-001, 3.7208924E-001
 1.1895159E+003, 7.7061028E+001, 4.4970963E+002, 7.6243768E+000, 6.4606023E+000, 4.7123432E+000, 3.0711994E+000, 1.9166301E+000, 1.2921464E+000, 8.8129574E-001, 6.4036828E-001, 4.7760913E-001, 3.7361497E-001
 1.1910052E+003, 7.7009369E+001, 4.4989096E+002, 7.6703620E+000, 6.4841890E+000, 4.7312818E+000, 3.0799129E+000, 1.9202155E+000, 1.2834085E+000, 8.6950397E-001, 6.3266915E-001, 4.7534287E-001, 3.7176061E-001
 1.1925227E+003, 7.6931442E+001, 4.5014014E+002, 7.7474470E+000, 6.4796090E+000, 4.7211752E+000, 3.0715225E+000, 1.9160652E+000, 1.2908279E+000, 8.7474197E-001, 6.3321173E-001, 4.7239175E-001, 3.7112474E-001
 1.1940120E+003, 7.7291756E+001, 4.5011929E+002, 7.7121110E+000, 6.5098825E+000, 4.7421966E+000, 3.0888798E+000, 1.9241464E+000, 1.2935055E+000, 8.8108277E-001, 6.4029801E-001, 4.7677359E-001, 3.7262097E-001
 1.1955137E+003, 7.7663712E+001, 4.5017972E+002, 7.6464176E+000, 6.4582372E+000, 4.7329903E+000, 3.0782955E+000, 1.9185294E+000, 1.2884885E+000, 8.8073665E-001, 6.4290243E-001, 4.7894228E-001, 3.7424308E-001
 1.1970041E+003, 7.7868103E+001, 4.5034805E+002, 7.6664395E+000, 6.4678583E+000, 4.7421722E+000, 3.0826931E+000, 1.9163533E+000, 1.2770880E+000, 8.6565846E-001, 6.3239211E-001, 4.7779173E-001, 3.7531736E-001
 1.1985072E+003, 7.7939194E+001, 4.5043466E+002, 7.7038183E+000, 6.4724708E+000, 4.7382741E+000, 3.0877557E+000, 1.9251102E+000, 1.2830006E+000, 8.6677212E-001, 6.3134921E-001, 4.7813299E-001, 3.7660217E-001
 1.2000102E+003, 7.8100021E+001, 4.5038968E+002, 7.7071056E+000, 6.4859042E+000, 4.7374020E+000, 3.0911756E+000, 1.9367304E+000, 1.2942660E+000, 8.8005811E-001, 6.4114958E-001, 4.7931087E-001, 3.7667069E-001
 1.2015132E+003, 7.8006523E+001, 4.5065384E+002, 7.6854906E+000, 6.4981785E+000, 4.7375488E+000, 3.0816951E+000, 1.9265814E+000, 1.2970574E+000, 8.8348460E-001, 6.4305741E-001, 4.8021060E-001, 3.7461928E-001
 1.2030012E+003, 7.7900429E+001, 4.5067642E+002, 7.7245011E+000, 6.5259056E+000, 4.7648621E+000, 3.0886564E+000, 1.9180878E+000, 1.2883615E+000, 8.8006669E-001, 6.4259815E-001, 4.8084652E-001, 3.7404442E-001
 1.2045234E+003, 7.7811028E+001, 4.5064047E+002, 7.6860976E+000, 6.5016904E+000, 4.7465158E+000, 3.0948536E+000, 1.9347020E+000, 1.2980204E+000, 8.8241583E-001, 6.4301860E-001, 4.8015797E-001, 3.7588134E-001
 1.2060204E+003, 7.7838425E+001, 4.5078485E+002, 7.7003846E+000, 6.5472574E+000, 4.7478104E+000, 3.0869846E+000, 1.9217463E+000, 1.2918764E+000, 8.7923604E-001, 6.4005595E-001, 4.7940060E-001, 3.7725487E-001
 1.2075207E+003, 7.7628891E+001, 4.5084152E+002, 7.7586122E+000, 6.5148048E+000, 4.7565298E+000, 3.0989332E+000, 1.9309204E+000, 1.2990853E+000, 8.8455009E-001, 6.4285952E-001, 4.7975537E-001, 3.7662590E-001
 1.2090211E+003, 7.7842262E+001, 4.5092932E+002, 7.7008896E+000, 6.5078654E+000, 4.7562337E+000, 3.0956025E+000, 1.9247388E+000, 1.2879241E+000, 8.7819773E-001, 6.4320087E-001, 4.8180756E-001, 3.7588507E-001
 1.2105082E+003, 7.8030754E+001, 4.5115405E+002, 7.8171434E+000, 6.5142713E+000, 4.7766852E+000, 3.1017163E+000, 1.9290622E+000, 1.2881123E+000, 8.7713063E-001, 6.4179128E-001, 4.8044011E-001, 3.7662572E-001
 1.2120025E+003, 7.7925102E+001, 4.5106503E+002, 7.8406014E+000, 6.4857979E+000, 4.7775307E+000, 3.1122389E+000, 1.9464458E+000, 1.3033580E+000, 8.8616890E-001, 6.4490110E-001, 4.7966045E-001, 3.7633073E-001
 1.2135245E+003, 7.7923111E+001, 4.5122052E+002, 7.7247415E+000, 6.5255022E+000, 4.7695885E+000, 3.1018353E+000, 1.9290444E+000, 1.2965184E+000, 8.8472205E-001, 6.4605510E-001, 4.8257363E-001, 3.7832889E-001
 1.2150188E+003, 7.8230507E+001, 4.5143686E+002, 7.7660489E+000, 6.5182023E+000, 4.7844276E+000, 3.1080403E+000, 1.9321333E+000, 1.2941612E+000, 8.8111901E-001, 6.4223468E-001, 4.8132583E-001, 3.7844872E-001
 1.2165132E+003, 7.8580872E+001, 4.5138715E+002, 7.7491875E+000, 6.5157013E+000, 4.7793989E+000, 3.1114151E+000, 1.9390182E+000, 1.3024720E+000, 8.8698810E-001, 6.4580238E-001, 4.8259869E-001, 3.7810403E-001
 1.2180075E+003, 7.8295952E+001, 4.5154895E+002, 7.7559009E+000, 6.5250254E+000, 4.7768965E+000, 3.1087716E+000, 1.9339976E+000, 1.2990423E+000, 8.8415974E-001, 6.4584148E-001, 4.8353055E-001, 3.7841016E-001
 1.2195200E+003, 7.8167519E+001, 4.5170267E+002, 7.7533484E+000, 6.5370703E+000, 4.7819896E+000, 3.1142340E+000, 1.9433607E+000, 1.3032938E+000, 8.8711923E-001, 6.4685422E-001, 4.8299024E-001, 3.7821889E-001
 1.2210173E+003, 7.8232750E+001, 4.5190958E+002, 7.7818785E+000, 6.5438576E+000, 4.7757654E+000, 3.1045799E+000, 1.9355847E+000, 1.3030375E+000, 8.8795412E-001, 6.4674240E-001, 4.8282614E-001, 3.7860829E-001
 1.2225187E+003, 7.8016663E+001, 4.5185138E+002, 7.7734847E+000, 6.5495434E+000, 4.8010125E+000, 3.1208291E+000, 1.9403985E+000, 1.3018482E+000, 8.8632929E-001, 6.4652693E-001, 4.8440281E-001, 3.7985232E-001
 1.2240201E+003, 7.8038765E+001, 4.5206326E+002, 7.8018322E+000, 6.5461879E+000, 4.7980618E+000, 3.1196795E+000, 1.9439675E+000, 1.3070360E+000, 8.8994902E-001, 6.4828295E-001, 4.8467767E-001, 3.8011253E-001
 1.2255215E+003, 7.8066353E+001, 4.5202020E+002, 7.8272338E+000, 6.5310993E+000, 4.7971940E+000, 3.1123459E+000, 1.9367472E+000, 1.3012164E+000, 8.8768196E-001, 6.4747173E-001, 4.8428386E-001, 3.8010636E-001
 1.2270229E+003, 7.8419876E+001, 4.5228934E+002, 7.7492223E+000, 6.5655446E+000, 4.8101773E+000, 3.1278844E+000, 1.9476871E+000, 1.3062739E+000, 8.8763130E-001, 6.4673120E-001, 4.8512608E-001, 3.7990558E-001
 1.2285243E+003, 7.8556450E+001, 4.5251227E+002, 7.8307948E+000, 6.5328097E+000, 4.7881179E+000, 3.1172054E+000, 1.9467385E+000, 1.3141516E+000, 8.9296830E-001, 6.4798027E-001, 4.8365682E-001, 3.7937790E-001
 1.2300257E+003, 7.8149033E+001, 4.5260947E+002, 7.8005242E+000, 6.6123614E+000, 4.8228235E+000, 3.1295176E+000, 1.9390159E+000, 1.3004079E+000, 8.8662595E-001, 6.4901322E-001, 4.8477075E-001, 3.8022777E-001
 1.2315003E+003, 7.8059021E+001, 4.5272079E+002, 7.7800241E+000, 6.5757685E+000, 4.8126540E+000, 3.1357312E+000, 1.9546708E+000, 1.3095803E+000, 8.8732028E-001, 6.4886028E-001, 4.8639333E-001, 3.8219953E-001
 1.2330017E+003, 7.7957397E+001, 4.5273178E+002, 7.9504619E+000, 6.5493841E+000, 4.8107705E+000, 3.1186566E+000, 1.9445308E+000, 1.3166245E+000, 8.9844072E-001, 6.5324205E-001, 4.8789671E-001, 3.8300714E-001
 1.2345031E+003, 7.7656532E+001, 4.5274005E+002, 7.9765596E+000, 6.5226779E+000, 4.8141937E+000, 3.1268413E+000, 1.9463141E+000, 1.3074912E+000, 8.9241534E-001, 6.5224254E-001, 4.8863474E-001, 3.8320994E-001
 1.2360055E+003, 7.7657379E+001, 4.5312207E+002, 7.8617878E+000, 6.5805125E+000, 4.8308034E+000, 3.1345658E+000, 1.9491417E+000, 1.3008912E+000, 8.8414508E-001, 6.4639431E-001, 4.8436540E-001, 3.8069868E-001
 1.2375014E+003, 7.7867516E+001, 4.5317633E+002, 7.8442059E+000, 6.5608535E+000, 4.8308244E+000, 3.1476607E+000, 1.9643526E+000, 1.3138913E+000, 8.9252573E-001, 6.4793617E-001, 4.8491400E-001, 3.8023996E-001
 1.2390024E+003, 7.7945953E+001, 4.5330286E+002, 7.8796844E+000, 6.6104922E+000, 4.8139153E+000, 3.1273367E+000, 1.9492650E+000, 1.3139310E+000, 8.9786577E-001, 6.5446419E-001, 4.8929992E-001, 3.8327232E-001
 1.2405035E+003, 7.7986786E+001, 4.5318253E+002, 7.8655391E+000, 6.6110606E+000, 4.8340349E+000, 3.1357677E+000, 1.9486941E+000, 1.3080782E+000, 8.9386296E-001, 6.5353507E-001, 4.8999494E-001, 3.8434184E-001
 1.2420257E+003, 7.8103943E+001, 4.5339227E+002, 7.8425384E+000, 6.5851431E+000, 4.8236785E+000, 3.1275780E+000, 1.9440842E+000, 1.3031430E+000, 8.8592213E-001, 6.4642835E-001, 4.8698333E-001, 3.8421187E-001
 1.2435040E+003, 7.8041359E+001, 4.5347415E+002, 7.8731771E+000, 6.6080256E+000, 4.8527565E+000, 3.1523015E+000, 1.9627675E+000, 1.3114374E+000, 8.9404970E-001, 6.5205979E-001, 4.8841965E-001, 3.8446158E-001
 1.2450062E+003, 7.8001656E+001, 4.5350119E+002, 7.7883325E+000, 6.5992041E+000, 4.8214707E+000, 3.1409485E+000, 1.9658977E+000, 1.3240778E+000, 9.0332061E-001, 6.5784436E-001, 4.9177587E-001, 3.8525450E-001
 1.2465142E+003, 7.8208054E+001, 4.5367941E+002, 7.8022404E+000, 6.6566548E+000, 4.8438478E+000, 3.1422238E+000, 1.9499758E+000, 1.3080437E+000, 8.9100969E-001, 6.5083849E-001, 4.8823321E-001, 3.8299686E-001
 1.2480222E+003, 7.8035522E+001, 4.5374948E+002, 7.8932252E+000, 6.6275101E+000, 4.8415170E+000, 3.1467130E+000, 1.9607539E+000, 1.3178427E+000, 8.9734644E-001, 6.5387601E-001, 4.8866189E-001, 3.8406613E-001
 1.2495023E+003, 7.8222404E+001, 4.5408209E+002, 7.9148936E+000, 6.6196265E+000, 4.8293967E+000, 3.1403515E+000, 1.9533583E+000, 1.3169907E+000, 8.9933598E-001, 6.5636092E-001, 4.9106413E-001, 3.8577288E-001
 1.2510103E+003, 7.8569435E+001, 4.5403003E+002, 7.8645658E+000, 6.6656165E+000, 4.8609624E+000, 3.1559856E+000, 1.9621657E+000, 1.3194114E+000, 8.9970803E-001, 6.5448779E-001, 4.8972481E-001, 3.8498709E-001
 1.2525183E+003, 7.8970947E+001, 4.5416022E+002, 7.9082031E+000, 6.6315498E+000, 4.8453617E+000, 3.1528723E+000, 1.9628944E+000, 1.3194169E+000, 9.0037227E-001, 6.5607977E-001, 4.9159110E-001, 3.8612098E-001
 1.2540185E+003, 7.9138901E+001, 4.5426578E+002, 7.9056921E+000, 6.6323690E+000, 4.8567853E+000, 3.1473129E+000, 1.9589443E+000, 1.3244416E+000, 9.0500933E-001, 6.5875483E-001, 4.9290380E-001, 3.8613942E-001
 1.2555017E+003, 7.9226089E+001, 4.5441147E+002, 7.9076772E+000, 6.6227179E+000, 4.8752713E+000, 3.1651027E+000, 1.9640836E+000, 1.3131315E+000, 8.9396733E-001, 6.5381420E-001, 4.9083906E-001, 3.8628623E-001
 1.2570066E+003, 7.8901543E+001, 4.5437396E+002, 7.9458075E+000, 6.6705914E+000, 4.8564587E+000, 3.1556876E+000, 1.9718519E+000, 1.3213073E+000, 8.9917570E-001, 6.5479356E-001, 4.8851097E-001, 3.8531530E-001
 1.2585064E+003, 7.8652519E+001, 4.5439822E+002, 7.8830023E+000, 6.6486526E+000, 4.8599997E+000, 3.1584959E+000, 1.9718070E+000, 1.3308129E+000, 9.0682423E-001, 6.5917838E-001, 4.9205410E-001, 3.8663951E-001
 1.2600184E+003, 7.8712440E+001, 4.5439716E+002, 7.9508505E+000, 6.6998839E+000, 4.8842807E+000, 3.1672177E+000, 1.9676988E+000, 1.3221945E+000, 9.0273333E-001, 6.6009533E-001, 4.9496865E-001, 3.8836133E-001
 1.2615034E+003, 7.8603584E+001, 4.5445599E+002, 7.9245462E+000, 6.6706128E+000, 4.8655014E+000, 3.1530070E+000, 1.9622512E+000, 1.3172027E+000, 8.9814919E-001, 6.5607983E-001, 4.9345005E-001, 3.8743746E-001
 1.2630154E+003, 7.8676201E+001, 4.5436374E+002, 7.9280515E+000, 6.6565771E+000, 4.8865900E+000, 3.1684258E+000, 1.9703071E+000, 1.3285313E+000, 9.0387374E-001, 6.5438974E-001, 4.9032903E-001, 3.8701186E-001
 1.2645004E+003, 7.8918396E+001, 4.5439569E+002, 7.9264512E+000, 6.6656203E+000, 4.8659444E+000, 3.1628890E+000, 1.9694042E+000, 1.3243742E+000, 9.0355390E-001, 6.5641338E-001, 4.8981071E-001, 3.8676316E-001
 1.2660124E+003, 7.8993958E+001, 4.5454208E+002, 7.9667940E+000, 6.6935658E+000, 4.8854332E+000, 3.1662407E+000, 1.9727931E+000, 1.3309323E+000, 9.0994132E-001, 6.6306418E-001, 4.9590927E-001, 3.8955668E-001
 1.2675244E+003, 7.8849800E+001, 4.5459216E+002, 7.9396882E+000, 6.7036977E+000, 4.8815589E+000, 3.1709678E+000, 1.9732002E+000, 1.3249860E+000, 9.0333921E-001, 6.5882057E-001, 4.9317923E-001, 3.8748932E-001
 1.2690094E+003, 7.8928963E+001, 4.5469556E+002, 7.9715261E+000, 6.7020335E+000, 4.8920321E+000, 3.1717563E+000, 1.9672166E+000, 1.3174694E+000, 8.9962983E-001, 6.5786231E-001, 4.9324015E-001, 3.8702330E-001
 1.2705119E+003, 7.8775406E+001, 4.5476028E+002, 7.9472337E+000, 6.6703610E+000, 4.8743944E+000, 3.1687915E+000, 1.9769276E+000, 1.3324564E+000, 9.1014212E-001, 6.6446817E-001, 4.9697214E-001, 3.8913622E-001
 1.2720169E+003, 7.8763451E+001, 4.5496628E+002, 7.9857173E+000, 6.7131448E+000, 4.8903179E+000, 3.1681857E+000, 1.9666506E+000, 1.3232112E+000, 9.0243340E-001, 6.6045028E-001, 4.9691474E-001, 3.9030838E-001
 1.2735099E+003, 7.8944893E+001, 4.5498816E+002, 7.9948535E+000, 6.6809320E+000, 4.8911476E+000, 3.1759899E+000, 1.9775527E+000, 1.3298515E+000, 9.0472800E-001, 6.5871710E-001, 4.9602655E-001, 3.9138135E-001
 1.2750029E+003, 7.8971733E+001, 4.5497885E+002, 7.9640541E+000, 6.6906195E+000, 4.8907599E+000, 3.1725328E+000, 1.9737670E+000, 1.3338016E+000, 9.1095209E-001, 6.6333383E-001, 4.9772313E-001, 3.9206809E-001
 1.2765235E+003, 7.9138718E+001, 4.5515936E+002, 7.9505320E+000, 6.7183704E+000, 4.8858428E+000, 3.1706822E+000, 1.9776062E+000, 1.3308010E+000, 9.1156948E-001, 6.6623867E-001, 4.9878982E-001, 3.9061478E-001
 1.2780111E+003, 7.8988220E+001, 4.5525165E+002, 7.9992795E+000, 6.7386370E+000, 4.9134316E+000, 3.1836672E+000, 1.9877716E+000, 1.3347623E+000, 9.1105568E-001, 6.6563940E-001, 4.9889842E-001, 3.9048651E-001
 1.2795129E+003, 7.9218849E+001, 4.5542297E+002, 8.0016232E+000, 6.7165866E+000, 4.8945107E+000, 3.1776767E+000, 1.9792976E+000, 1.3366387E+000, 9.1289604E-001, 6.6606891E-001, 4.9941856E-001, 3.9156300E-001
 1.2810146E+003, 7.9258850E+001, 4.5544894E+002, 8.0185642E+000, 6.7574744E+000, 4.9120235E+000, 3.1865375E+000, 1.9800910E+000, 1.3334683E+000, 9.1051584E-001, 6.6298991E-001, 4.9688324E-001, 3.9141524E-001
 1.2825107E+003, 7.9059486E+001, 4.5554941E+002, 8.0055475E+000, 6.7206898E+000, 4.9161801E+000, 3.1861374E+000, 1.9795622E+000, 1.3331376E+000, 9.1351587E-001, 6.6624123E-001, 4.9871716E-001, 3.9253536E-001
 1.2840042E+003, 7.8704063E+001, 4.5553000E+002, 8.0075350E+000, 6.7112761E+000, 4.9171796E+000, 3.1942742E+000, 1.9870969E+000, 1.3360143E+000, 9.1389126E-001, 6.6743958E-001, 5.0059307E-001, 3.9287630E-001
 1.2855216E+003, 7.8805618E+001, 4.5559039E+002, 8.0054903E+000, 6.7267318E+000, 4.9080343E+000, 3.1874180E+000, 1.9906454E+000, 1.3428025E+000, 9.1711855E-001, 6.6759300E-001, 4.9864611E-001, 3.9072019E-001
 1.2870090E+003, 7.9036873E+001, 4.5576599E+002, 8.0787373E+000, 6.7609525E+000, 4.9227524E+000, 3.1891701E+000, 1.9814389E+000, 1.3349148E+000, 9.1670138E-001, 6.7062932E-001, 5.0165343E-001, 3.9335075E-001
 1.2885015E+003, 7.9157143E+001, 4.5578189E+002, 8.0378466E+000, 6.7264986E+000, 4.9295101E+000, 3.1933970E+000, 1.9842266E+000, 1.3329371E+000, 9.1148317E-001, 6.6754073E-001, 5.0126457E-001, 3.9398921E-001
 1.2900210E+003, 7.9457748E+001, 4.5592932E+002, 8.0562067E+000, 6.7203593E+000, 4.9275198E+000, 3.1972857E+000, 1.9864111E+000, 1.3314470E+000, 9.0757012E-001, 6.6431248E-001, 5.0178128E-001, 3.9521345E-001
 1.2915175E+003, 7.9380180E+001, 4.5617105E+002, 8.0329876E+000, 6.7332807E+000, 4.9210458E+000, 3.1928399E+000, 1.9942223E+000, 1.3408804E+000, 9.1630512E-001, 6.6834533E-001, 5.0106895E-001, 3.9410761E-001
 1.2930270E+003, 7.9498611E+001, 4.5615005E+002, 8.0534010E+000, 6.7770214E+000, 4.9502406E+000, 3.2067230E+000, 1.9994745E+000, 1.3448527E+000, 9.1939831E-001, 6.6988415E-001, 5.0127029E-001, 3.9324471E-001
