s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol
 4.9500662E+002, 4.9248375E+002, 7.7225467E+002, 5.6301970E+002, 5.0856724E+002, 4.7424286E+002, 4.5273138E+002, 3.9205948E+002, 2.2044175E+002, 1.3118049E+002, 8.3835465E+001, 7.4443753E+001, 7.1483802E+001, 7.1548570E+001, 7.0431963E+001, 6.5300940E+001, 6.1613549E+001, 5.5434841E+001, 9.4586310E+001, 6.7811400E+001, 5.9484597E+001, 4.0723029E+001, 3.5221717E+001, 2.8431487E+001, 2.1031289E+001, 2.2738751E+001, 6.4979846E+001, 5.9527693E+001, 5.7232491E+001, 5.5865147E+001, 5.5448838E+001, 5.2803199E+001, 5.0569274E+001, 4.6716948E+001, 4.7409259E+002, 4.8548330E+002, 1.0013916E-003, 1.0519018E-001, 7.2392192E+001, 7.1933749E+001, 3.9053517E-004, 4.1023376E-002, 4.7076688E+001, 4.6970190E+001, 3.0036678E-004, 3.1551728E-002, 5.6646847E+001, 5.6389112E+001, 3.8146229E-004, 4.0070325E-002, 1.8686863E+001, 1.9845439E+001, 1.2277705E-005, 1.2896992E-003
 5.0000275E+002, 4.9747868E+002, 7.6342941E+002, 5.6836250E+002, 5.1779537E+002, 4.7709906E+002, 4.5275166E+002, 3.7989412E+002, 2.0086536E+002, 1.2879263E+002, 8.4793074E+001, 7.4498410E+001, 7.1158783E+001, 6.9649794E+001, 6.7280262E+001, 6.4597747E+001, 6.1584958E+001, 5.6155300E+001, 8.9995636E+001, 6.9052899E+001, 5.9677427E+001, 4.0985085E+001, 3.4943792E+001, 2.8006144E+001, 2.1525106E+001, 2.1511559E+001, 6.2106287E+001, 5.9989747E+001, 5.8141805E+001, 5.7005756E+001, 5.5619081E+001, 5.3002367E+001, 5.0414930E+001, 4.5353088E+001, 4.8109463E+002, 4.9071990E+002, 9.8637911E-004, 1.0361321E-001, 7.1021391E+001, 7.0558747E+001, 3.9011971E-004, 4.0979735E-002, 4.7255060E+001, 4.7127825E+001, 3.0537699E-004, 3.2078020E-002, 5.7779462E+001, 5.7426284E+001, 3.8120206E-004, 4.0042989E-002, 2.7038878E+001, 2.7924388E+001, 2.7934834E-005, 2.9343867E-003
 5.0500455E+002, 5.0255340E+002, 7.8843116E+002, 5.7875335E+002, 5.2468027E+002, 4.9732920E+002, 4.5442045E+002, 3.9805667E+002, 1.9444805E+002, 1.2082098E+002, 8.4425367E+001, 7.4775222E+001, 7.0038312E+001, 7.0073989E+001, 6.9434032E+001, 6.7196339E+001, 6.1847521E+001, 5.5938708E+001, 8.9961938E+001, 6.7138673E+001, 5.9163308E+001, 4.2394017E+001, 3.5384428E+001, 3.0651542E+001, 2.1137408E+001, 2.2430742E+001, 6.1706395E+001, 5.9846232E+001, 6.0014833E+001, 6.0173256E+001, 5.8425881E+001, 5.6150701E+001, 5.3466437E+001, 4.7325151E+001, 5.0150209E+002, 5.0822966E+002, 9.6280872E-004, 1.0113728E-001, 7.0545204E+001, 7.0117574E+001, 3.9002462E-004, 4.0969746E-002, 4.8181235E+001, 4.8011152E+001, 3.2153080E-004, 3.3774881E-002, 6.0907802E+001, 6.0507490E+001, 3.8034182E-004, 3.9952626E-002, 2.6357173E+001, 2.7265612E+001, 2.4761600E-005, 2.6010576E-003
 5.1000586E+002, 5.0749353E+002, 7.6854211E+002, 5.5775699E+002, 5.1070926E+002, 4.8104445E+002, 4.3802664E+002, 3.5786285E+002, 1.9199330E+002, 1.2411073E+002, 8.6970601E+001, 7.1960733E+001, 7.0432672E+001, 6.9063926E+001, 6.8782033E+001, 6.5160774E+001, 5.8915558E+001, 5.3814977E+001, 8.6985520E+001, 6.5784831E+001, 5.7664934E+001, 3.9133697E+001, 3.4273897E+001, 2.8181684E+001, 2.0994052E+001, 2.2011148E+001, 6.8942892E+001, 6.0613323E+001, 5.7603997E+001, 5.8030569E+001, 5.7241504E+001, 5.4537552E+001, 5.0631852E+001, 4.6047355E+001, 4.8379587E+002, 4.9171531E+002, 9.8319474E-004, 1.0327871E-001, 7.0182478E+001, 6.9767636E+001, 3.8868637E-004, 4.0829171E-002, 4.5705280E+001, 4.5596997E+001, 2.9276702E-004, 3.0753419E-002, 5.8036774E+001, 5.7777086E+001, 3.8170933E-004, 4.0096275E-002, 2.8853485E+001, 2.9589170E+001, 3.4408318E-005, 3.6143874E-003
 5.1500812E+002, 5.1248059E+002, 7.6292327E+002, 5.5308745E+002, 5.0429083E+002, 4.6994569E+002, 4.4888911E+002, 3.6468896E+002, 1.9098560E+002, 1.2634358E+002, 8.5181859E+001, 7.5016082E+001, 6.9712484E+001, 6.8524156E+001, 6.8222933E+001, 6.4930574E+001, 6.0410403E+001, 5.5707035E+001, 8.6328547E+001, 6.5644477E+001, 5.8544904E+001, 4.0273751E+001, 3.4717816E+001, 2.9642686E+001, 2.1040129E+001, 2.1565132E+001, 6.5266515E+001, 5.9481686E+001, 5.7758625E+001, 5.6100111E+001, 5.4923634E+001, 5.3198230E+001, 4.8673001E+001, 4.3527125E+001, 4.7251405E+002, 4.8231699E+002, 9.8590045E-004, 1.0356293E-001, 6.9462949E+001, 6.9054694E+001, 3.8806856E-004, 4.0764273E-002, 4.6997311E+001, 4.6825906E+001, 3.0719985E-004, 3.2269501E-002, 5.6681778E+001, 5.6413410E+001, 3.8057034E-004, 3.9976631E-002, 2.7927649E+001, 2.8698041E+001, 2.9332633E-005, 3.0812171E-003
 5.2000946E+002, 5.1754173E+002, 7.4745411E+002, 5.5532416E+002, 5.0606608E+002, 4.7285063E+002, 4.3636779E+002, 3.5778510E+002, 1.8596540E+002, 1.2526221E+002, 8.4497078E+001, 7.4623327E+001, 6.9768184E+001, 6.8080014E+001, 6.7890160E+001, 6.4794979E+001, 6.0211027E+001, 5.5310900E+001, 8.8655659E+001, 6.5452103E+001, 5.7328013E+001, 4.0667895E+001, 3.4404246E+001, 2.9643913E+001, 2.1154359E+001, 2.1636235E+001, 6.3845459E+001, 5.9264962E+001, 5.8597375E+001, 5.8435295E+001, 5.7941924E+001, 5.3972741E+001, 4.9325862E+001, 4.6932203E+001, 4.7726694E+002, 4.8514159E+002, 9.5185620E-004, 9.9986782E-002, 6.9142435E+001, 6.8741752E+001, 3.8568223E-004, 4.0513604E-002, 4.6058880E+001, 4.5911622E+001, 2.9902360E-004, 3.1410635E-002, 5.8327323E+001, 5.7963502E+001, 3.7919245E-004, 3.9831891E-002, 2.6628655E+001, 2.7389256E+001, 2.8174275E-005, 2.9595386E-003
 5.2500708E+002, 5.2251595E+002, 7.7082245E+002, 5.5412308E+002, 5.0554146E+002, 4.6851149E+002, 4.4621522E+002, 3.3696916E+002, 1.7851583E+002, 1.1838162E+002, 8.2760206E+001, 7.2731001E+001, 6.9609441E+001, 6.8354562E+001, 6.7181812E+001, 6.4617028E+001, 6.0717244E+001, 5.4696391E+001, 8.7817820E+001, 6.5901185E+001, 5.6854048E+001, 4.1327352E+001, 3.4263717E+001, 2.6710857E+001, 2.1227711E+001, 2.1689262E+001, 6.1958296E+001, 6.1450364E+001, 5.9822981E+001, 5.7807550E+001, 5.5028332E+001, 5.3661875E+001, 5.1036797E+001, 4.7729705E+001, 4.7444510E+002, 4.8255233E+002, 9.6349773E-004, 1.0120966E-001, 6.9417184E+001, 6.8998763E+001, 3.8360478E-004, 4.0295381E-002, 4.6929930E+001, 4.6735869E+001, 3.1164395E-004, 3.2736327E-002, 5.8469367E+001, 5.8102712E+001, 3.7859757E-004, 3.9769403E-002, 2.5255579E+001, 2.5999638E+001, 2.5922773E-005, 2.7230318E-003
 5.3000439E+002, 5.2749155E+002, 7.6263968E+002, 5.4926757E+002, 4.9787000E+002, 4.7145587E+002, 4.3936117E+002, 3.5455083E+002, 1.7576928E+002, 1.2280455E+002, 8.0981644E+001, 7.3352970E+001, 6.9243655E+001, 6.9313026E+001, 6.8166571E+001, 6.4624265E+001, 6.0421808E+001, 5.4815604E+001, 8.5338119E+001, 6.6211552E+001, 5.5722725E+001, 3.7816281E+001, 3.2153259E+001, 2.8918606E+001, 2.1396526E+001, 2.1986864E+001, 6.2865787E+001, 6.1222957E+001, 5.9340311E+001, 5.7198232E+001, 5.5178334E+001, 5.3285812E+001, 4.9755339E+001, 4.7116631E+001, 4.6819368E+002, 4.7797322E+002, 9.3274656E-004, 9.7979430E-002, 7.0204146E+001, 6.9713141E+001, 3.8345428E-004, 4.0279571E-002, 4.2776880E+001, 4.2747329E+001, 2.5997598E-004, 2.7308917E-002, 5.8458905E+001, 5.8104833E+001, 3.7708741E-004, 3.9610770E-002, 2.2639946E+001, 2.3515844E+001, 1.8928551E-005, 1.9883307E-003
 5.3500635E+002, 5.3252460E+002, 7.6118597E+002, 5.6641576E+002, 4.9148091E+002, 4.6451146E+002, 4.4926615E+002, 3.6395457E+002, 1.7844006E+002, 1.1650777E+002, 8.4638514E+001, 6.9645476E+001, 6.9337195E+001, 6.8504451E+001, 6.7813565E+001, 6.4498547E+001, 6.0119538E+001, 5.4564782E+001, 8.2555553E+001, 6.4205695E+001, 5.5177931E+001, 3.6778919E+001, 3.1965240E+001, 2.9452565E+001, 2.1348337E+001, 2.0831456E+001, 6.1757758E+001, 6.1238059E+001, 5.9070728E+001, 5.7638930E+001, 5.6664523E+001, 5.3412158E+001, 5.0459192E+001, 4.7314327E+001, 4.5869710E+002, 4.6924511E+002, 9.0970791E-004, 9.5559358E-002, 6.9160544E+001, 6.8716379E+001, 3.8204656E-004, 4.0131698E-002, 4.2752969E+001, 4.2688689E+001, 2.6238822E-004, 2.7562308E-002, 5.8684451E+001, 5.8315853E+001, 3.7585902E-004, 3.9481735E-002, 2.5931376E+001, 2.6798519E+001, 2.2877501E-005, 2.4031442E-003
 5.4000183E+002, 5.3754084E+002, 7.6027501E+002, 5.5289818E+002, 4.9707753E+002, 4.6559866E+002, 4.2568649E+002, 3.4913326E+002, 1.8642951E+002, 1.2667849E+002, 8.0838848E+001, 7.1501576E+001, 6.9162253E+001, 6.8546903E+001, 6.7981249E+001, 6.5469366E+001, 6.0320854E+001, 5.4904709E+001, 8.2736461E+001, 6.2545554E+001, 5.4154058E+001, 3.5476949E+001, 3.1980188E+001, 2.4977835E+001, 2.1281346E+001, 2.1038377E+001, 6.2731411E+001, 6.0142916E+001, 5.8422506E+001, 5.6413856E+001, 5.4511489E+001, 5.2336483E+001, 4.9803375E+001, 4.7151648E+001, 4.6772000E+002, 4.7596966E+002, 9.2477400E-004, 9.7141960E-002, 6.8896930E+001, 6.8392910E+001, 3.8003844E-004, 3.9920758E-002, 4.1445960E+001, 4.1411242E+001, 2.4989182E-004, 2.6249636E-002, 5.7374571E+001, 5.7015982E+001, 3.7520131E-004, 3.9412646E-002, 2.5065380E+001, 2.5967198E+001, 1.6606805E-005, 1.7444453E-003
 5.4500696E+002, 5.4250140E+002, 7.4611614E+002, 5.4299786E+002, 4.9410195E+002, 4.5838178E+002, 4.3250212E+002, 3.4387069E+002, 1.6907798E+002, 1.1544081E+002, 8.0641379E+001, 7.1233654E+001, 6.8819793E+001, 6.8297249E+001, 6.7761869E+001, 6.3841556E+001, 5.8813045E+001, 5.4498540E+001, 7.6954292E+001, 6.1525153E+001, 5.2517497E+001, 3.6506777E+001, 3.1873318E+001, 2.6190505E+001, 2.1092677E+001, 2.1292724E+001, 6.3597194E+001, 5.8371031E+001, 5.7382772E+001, 5.6618091E+001, 5.6549143E+001, 5.2077902E+001, 4.9594416E+001, 4.6303955E+001, 4.5970645E+002, 4.6943156E+002, 9.0565762E-004, 9.5133899E-002, 6.8895241E+001, 6.8457319E+001, 3.7682972E-004, 3.9583701E-002, 4.2065725E+001, 4.1972710E+001, 2.5907846E-004, 2.7214638E-002, 5.6883650E+001, 5.6614475E+001, 3.7445154E-004, 3.9333888E-002, 2.6360859E+001, 2.7113762E+001, 2.6440478E-005, 2.7774136E-003
 5.5000769E+002, 5.4751623E+002, 7.5782473E+002, 5.5731912E+002, 5.0024439E+002, 4.5595033E+002, 4.3383748E+002, 3.5092970E+002, 1.8809809E+002, 1.1780378E+002, 8.2250797E+001, 7.1980428E+001, 6.8013521E+001, 6.7430600E+001, 6.7030597E+001, 6.4942342E+001, 5.9409077E+001, 5.2983577E+001, 7.9555591E+001, 6.0176236E+001, 5.0910395E+001, 3.3299824E+001, 3.0407265E+001, 2.7081165E+001, 2.1118761E+001, 2.1185003E+001, 6.1935810E+001, 5.7809217E+001, 5.5959698E+001, 5.4535757E+001, 5.3934026E+001, 5.1699193E+001, 5.0221850E+001, 4.6892761E+001, 4.6057345E+002, 4.7006875E+002, 8.8425456E-004, 9.2885636E-002, 6.7953892E+001, 6.7504339E+001, 3.7756087E-004, 3.9660504E-002, 3.7372358E+001, 3.7458797E+001, 2.0241484E-004, 2.1262464E-002, 5.5013766E+001, 5.4764465E+001, 3.7502016E-004, 3.9393618E-002, 2.5315751E+001, 2.6146305E+001, 1.9118346E-005, 2.0082675E-003
 5.5500342E+002, 5.5248637E+002, 7.6234656E+002, 5.6163271E+002, 4.9426011E+002, 4.6492724E+002, 4.2067511E+002, 3.4484099E+002, 1.8066749E+002, 1.1610684E+002, 7.9186202E+001, 6.9964856E+001, 6.7410328E+001, 6.7022251E+001, 6.6603167E+001, 6.4890078E+001, 5.9879717E+001, 5.4230504E+001, 7.5531137E+001, 5.9390304E+001, 5.2254182E+001, 3.3679847E+001, 3.0581354E+001, 2.5782411E+001, 2.0651745E+001, 2.1100547E+001, 6.2166621E+001, 5.9178423E+001, 5.6895740E+001, 5.6278337E+001, 5.4704228E+001, 5.1846095E+001, 4.8593528E+001, 4.6610830E+001, 4.6973177E+002, 4.7705656E+002, 9.1149450E-004, 9.5747028E-002, 6.8059935E+001, 6.7607268E+001, 3.7119957E-004, 3.8992288E-002, 3.8099185E+001, 3.8145229E+001, 2.1351578E-004, 2.2428551E-002, 5.7114771E+001, 5.6758941E+001, 3.7092894E-004, 3.8963860E-002, 2.2241520E+001, 2.3242633E+001, 1.5931418E-005, 1.6734998E-003
 5.6000146E+002, 5.5754889E+002, 7.5195703E+002, 5.4812702E+002, 4.8670130E+002, 4.5084496E+002, 4.2255152E+002, 3.1805199E+002, 1.9067124E+002, 1.1534632E+002, 7.9262312E+001, 7.1376378E+001, 6.8014124E+001, 6.6561521E+001, 6.6194284E+001, 6.2795403E+001, 5.9772957E+001, 5.5466485E+001, 7.9335128E+001, 5.8820130E+001, 5.0076564E+001, 3.3241632E+001, 3.0312474E+001, 2.3666713E+001, 2.0897027E+001, 2.1043249E+001, 6.2335436E+001, 5.7710255E+001, 5.5913697E+001, 5.6048826E+001, 5.5645140E+001, 5.3348436E+001, 4.9174549E+001, 4.4540203E+001, 4.5445091E+002, 4.6322823E+002, 8.8543314E-004, 9.3009439E-002, 6.7188681E+001, 6.6759178E+001, 3.6924888E-004, 3.8787379E-002, 3.7076296E+001, 3.7144508E+001, 2.0409858E-004, 2.1439331E-002, 5.6432114E+001, 5.6091723E+001, 3.6903462E-004, 3.8764873E-002, 2.3664473E+001, 2.4522659E+001, 1.9190275E-005, 2.0158233E-003
 5.6500812E+002, 5.6252188E+002, 7.2506697E+002, 5.2422255E+002, 4.7773086E+002, 4.4274390E+002, 4.2869746E+002, 3.1976093E+002, 1.8521457E+002, 1.1592920E+002, 8.1523242E+001, 6.8952779E+001, 6.7901687E+001, 6.6259042E+001, 6.5270202E+001, 6.2108759E+001, 5.9493678E+001, 5.2907582E+001, 7.6970245E+001, 5.9326870E+001, 5.1055699E+001, 3.4191408E+001, 3.0300582E+001, 2.1837954E+001, 2.0859001E+001, 2.1506394E+001, 6.2387790E+001, 5.7801113E+001, 5.6892958E+001, 5.6758952E+001, 5.6525819E+001, 5.3175505E+001, 4.9141285E+001, 4.6712340E+001, 4.4833146E+002, 4.5743118E+002, 8.8569198E-004, 9.3036629E-002, 6.7010073E+001, 6.6572790E+001, 3.6350417E-004, 3.8183932E-002, 3.7938624E+001, 3.7961589E+001, 2.1710740E-004, 2.2805830E-002, 5.7183344E+001, 5.6825091E+001, 3.6553324E-004, 3.8397074E-002, 2.3503471E+001, 2.4394127E+001, 1.8351184E-005, 1.9276818E-003
 5.7000464E+002, 5.6752364E+002, 7.3401615E+002, 5.2784215E+002, 4.7630703E+002, 4.4375311E+002, 4.3268066E+002, 3.2131517E+002, 1.6675692E+002, 1.1650983E+002, 7.8954858E+001, 6.8690039E+001, 6.7646515E+001, 6.6221991E+001, 6.5437434E+001, 6.2181181E+001, 5.8201196E+001, 5.2278099E+001, 7.8823421E+001, 5.8249900E+001, 4.9808898E+001, 3.4827588E+001, 3.1565335E+001, 2.4062923E+001, 2.0751191E+001, 2.1111075E+001, 6.2694201E+001, 5.9528862E+001, 5.8360446E+001, 5.6740553E+001, 5.5312534E+001, 5.2216122E+001, 4.8078942E+001, 4.5583967E+001, 4.4368318E+002, 4.5385276E+002, 8.4248521E-004, 8.8498016E-002, 6.7310597E+001, 6.6828011E+001, 3.6320014E-004, 3.8151995E-002, 3.7534584E+001, 3.7583038E+001, 2.1274224E-004, 2.2347296E-002, 5.8427186E+001, 5.8029132E+001, 3.6110077E-004, 3.7931469E-002, 2.1148366E+001, 2.1997340E+001, 1.5385240E-005, 1.6161272E-003
 5.7500226E+002, 5.7251964E+002, 7.0392727E+002, 5.3057813E+002, 4.7759060E+002, 4.4688807E+002, 4.1121105E+002, 3.2189798E+002, 1.6548638E+002, 1.2193286E+002, 8.0803519E+001, 6.9830726E+001, 6.7242036E+001, 6.6375293E+001, 6.5271698E+001, 6.2593551E+001, 5.8485016E+001, 5.2911277E+001, 8.0157085E+001, 5.7401792E+001, 5.0504724E+001, 3.6529513E+001, 3.1777856E+001, 2.2690407E+001, 2.0731680E+001, 2.0929011E+001, 6.0272650E+001, 5.7498272E+001, 5.8152586E+001, 5.4194243E+001, 5.3109290E+001, 5.0626473E+001, 4.7950694E+001, 4.6243497E+001, 4.5246017E+002, 4.5996766E+002, 8.7367912E-004, 9.1774750E-002, 6.7173850E+001, 6.6737531E+001, 3.6031580E-004, 3.7849012E-002, 4.1186184E+001, 4.1084267E+001, 2.6762815E-004, 2.8112731E-002, 5.4706585E+001, 5.4421592E+001, 3.6486936E-004, 3.8327337E-002, 1.9566098E+001, 2.0490676E+001, 1.3374170E-005, 1.4048763E-003
 5.8000287E+002, 5.7743610E+002, 7.1575996E+002, 5.1765088E+002, 4.7768710E+002, 4.4128336E+002, 4.2012337E+002, 3.0108016E+002, 1.8452002E+002, 1.2076458E+002, 7.9852271E+001, 6.9185547E+001, 6.7356568E+001, 6.5457161E+001, 6.4709280E+001, 6.1025083E+001, 5.8283781E+001, 5.1834505E+001, 8.4555769E+001, 5.8613743E+001, 5.0881964E+001, 3.6806935E+001, 3.1682978E+001, 2.1908200E+001, 2.1089879E+001, 2.1800981E+001, 5.9690537E+001, 5.6259527E+001, 5.4430571E+001, 5.3637023E+001, 5.3003451E+001, 5.0721658E+001, 4.7336940E+001, 4.5750083E+001, 4.4883600E+002, 4.5630614E+002, 8.4199992E-004, 8.8447039E-002, 6.6721069E+001, 6.6319769E+001, 3.6007769E-004, 3.7824001E-002, 4.0766166E+001, 4.0691001E+001, 2.6472632E-004, 2.7807911E-002, 5.3978285E+001, 5.3707524E+001, 3.6510527E-004, 3.8352118E-002, 2.1778935E+001, 2.2581820E+001, 1.5412092E-005, 1.6189478E-003
 5.8500928E+002, 5.8253017E+002, 7.0028488E+002, 5.1132421E+002, 4.8029347E+002, 4.4606539E+002, 4.1685277E+002, 2.9702051E+002, 1.7603792E+002, 1.1099250E+002, 7.7511303E+001, 6.8979688E+001, 6.6267196E+001, 6.5346764E+001, 6.5149343E+001, 6.1897115E+001, 5.7555541E+001, 5.3087022E+001, 7.9965778E+001, 6.0733400E+001, 5.1677799E+001, 3.7721167E+001, 3.1329317E+001, 2.2720803E+001, 2.1620745E+001, 2.1505730E+001, 6.2146156E+001, 5.7441762E+001, 5.5467361E+001, 5.4309018E+001, 5.3701397E+001, 5.0876965E+001, 4.8377095E+001, 4.6085725E+001, 4.5120802E+002, 4.5781223E+002, 8.3952075E-004, 8.8186618E-002, 6.6228556E+001, 6.5821965E+001, 3.5697772E-004, 3.7498367E-002, 4.1953209E+001, 4.1848034E+001, 2.8362754E-004, 2.9793371E-002, 5.4827147E+001, 5.4529191E+001, 3.6027541E-004, 3.7844770E-002, 1.9789386E+001, 2.0693706E+001, 1.3677770E-005, 1.4367677E-003
 5.9001044E+002, 5.8747866E+002, 7.0628710E+002, 5.3650644E+002, 4.7227425E+002, 4.4621248E+002, 4.2093819E+002, 3.1373584E+002, 1.7914987E+002, 1.0898526E+002, 8.0430452E+001, 6.8863421E+001, 6.6588400E+001, 6.5950407E+001, 6.5512809E+001, 6.2152819E+001, 5.8359675E+001, 5.2342477E+001, 7.6834530E+001, 6.0712683E+001, 5.1243456E+001, 3.8375497E+001, 3.2230275E+001, 2.2959605E+001, 2.1944237E+001, 2.1901444E+001, 5.8979688E+001, 5.7458928E+001, 5.5297488E+001, 5.3961603E+001, 5.3904629E+001, 5.1729423E+001, 4.8703081E+001, 4.5828705E+001, 4.4849362E+002, 4.5534246E+002, 8.4713997E-004, 8.8986971E-002, 6.6638107E+001, 6.6244485E+001, 3.5132871E-004, 3.6904973E-002, 4.2157682E+001, 4.2034258E+001, 2.9429911E-004, 3.0914356E-002, 5.4549975E+001, 5.4205716E+001, 3.5801722E-004, 3.7607561E-002, 2.1391530E+001, 2.2203727E+001, 1.5244740E-005, 1.6013685E-003
 5.9500201E+002, 5.9249894E+002, 6.9881158E+002, 5.2175189E+002, 4.7118821E+002, 4.5139691E+002, 4.1645041E+002, 3.3030572E+002, 1.9252233E+002, 1.1434374E+002, 7.4729943E+001, 6.9552449E+001, 6.5668142E+001, 6.5719558E+001, 6.5252356E+001, 6.2215555E+001, 5.8327383E+001, 5.1941266E+001, 8.2210569E+001, 5.9269862E+001, 5.1290692E+001, 3.6838524E+001, 3.1421949E+001, 2.5073074E+001, 2.2020091E+001, 2.2009735E+001, 6.1578641E+001, 5.7077861E+001, 5.4474281E+001, 5.2993818E+001, 5.2418852E+001, 5.0743495E+001, 4.8017782E+001, 4.3751304E+001, 4.5014235E+002, 4.5759230E+002, 8.1295155E-004, 8.5395683E-002, 6.6559448E+001, 6.6096163E+001, 3.5149665E-004, 3.6922614E-002, 4.1907751E+001, 4.1802092E+001, 2.8806557E-004, 3.0259560E-002, 5.3645067E+001, 5.3365280E+001, 3.5799022E-004, 3.7604725E-002, 2.1063657E+001, 2.1890107E+001, 1.1771713E-005, 1.2365478E-003
 6.0000653E+002, 5.9750374E+002, 7.0043699E+002, 5.2026323E+002, 4.7716580E+002, 4.4447200E+002, 4.0423227E+002, 3.0284000E+002, 1.6275375E+002, 1.1680003E+002, 7.8835575E+001, 6.8254887E+001, 6.4956585E+001, 6.5910545E+001, 6.5386024E+001, 6.2006279E+001, 5.6931953E+001, 5.3010584E+001, 7.9704275E+001, 5.8456907E+001, 5.0912719E+001, 3.5000904E+001, 3.0522749E+001, 2.8098192E+001, 2.1145719E+001, 2.1197870E+001, 6.0990330E+001, 5.5921065E+001, 5.4120738E+001, 5.2895139E+001, 5.2429486E+001, 5.1766109E+001, 4.7538685E+001, 4.2372030E+001, 4.5422220E+002, 4.5922174E+002, 8.4519518E-004, 8.8782682E-002, 6.6239846E+001, 6.5841952E+001, 3.4814582E-004, 3.6570630E-002, 3.9648101E+001, 3.9622683E+001, 2.5613391E-004, 2.6905331E-002, 5.3463297E+001, 5.3200056E+001, 3.5514116E-004, 3.7305448E-002, 2.0214449E+001, 2.1100086E+001, 1.1189404E-005, 1.1753798E-003
 6.0500769E+002, 6.0251327E+002, 6.9305395E+002, 5.3005550E+002, 4.7961091E+002, 4.3936905E+002, 4.1829564E+002, 3.0598839E+002, 1.6722760E+002, 1.0968727E+002, 7.7105988E+001, 6.7367353E+001, 6.5775192E+001, 6.5294955E+001, 6.4635504E+001, 6.1424542E+001, 5.7851149E+001, 5.2982425E+001, 7.6734013E+001, 6.0482266E+001, 5.2421091E+001, 3.6336484E+001, 3.0789308E+001, 2.5403160E+001, 2.0705809E+001, 2.1625636E+001, 6.0050484E+001, 5.8145340E+001, 5.6623856E+001, 5.3252130E+001, 5.2275605E+001, 5.1169542E+001, 4.8068428E+001, 4.3230214E+001, 4.4702421E+002, 4.5370531E+002, 8.1615633E-004, 8.5732325E-002, 6.5920851E+001, 6.5534829E+001, 3.4452526E-004, 3.6190312E-002, 4.1457034E+001, 4.1349011E+001, 2.7322553E-004, 2.8700703E-002, 5.4248032E+001, 5.3939654E+001, 3.5266333E-004, 3.7045166E-002, 2.5127999E+001, 2.5778399E+001, 2.2233906E-005, 2.3355384E-003
 6.1000891E+002, 6.0751445E+002, 6.6470947E+002, 5.2604282E+002, 4.7250517E+002, 4.4715185E+002, 3.9265642E+002, 2.9796585E+002, 1.7062905E+002, 1.0574928E+002, 7.8200191E+001, 6.7341903E+001, 6.6164625E+001, 6.4579569E+001, 6.4037833E+001, 6.0086033E+001, 5.7161764E+001, 5.1119624E+001, 7.9359961E+001, 5.8278911E+001, 4.9950897E+001, 3.7362856E+001, 3.2793116E+001, 2.3417188E+001, 2.0838783E+001, 2.1954224E+001, 5.8578462E+001, 5.6829142E+001, 5.5323986E+001, 5.3064524E+001, 5.1819250E+001, 4.9503198E+001, 4.7153353E+001, 4.5379215E+001, 4.5574298E+002, 4.5955847E+002, 8.4848839E-004, 8.9128614E-002, 6.5397331E+001, 6.5028468E+001, 3.4075571E-004, 3.5794342E-002, 4.0863337E+001, 4.0770732E+001, 2.6368067E-004, 2.7698072E-002, 5.4241422E+001, 5.3923889E+001, 3.5085056E-004, 3.6854746E-002, 2.3358700E+001, 2.4207202E+001, 1.2705990E-005, 1.3346880E-003
 6.1501007E+002, 6.1251562E+002, 6.6883590E+002, 5.0459971E+002, 4.5763259E+002, 4.3254888E+002, 4.2222998E+002, 2.8844846E+002, 1.5026147E+002, 1.1037538E+002, 7.5200198E+001, 6.8197668E+001, 6.5480060E+001, 6.4806152E+001, 6.4028348E+001, 6.0615590E+001, 5.7486866E+001, 5.2392971E+001, 7.9776989E+001, 5.8354697E+001, 5.1910408E+001, 3.8755091E+001, 3.2549876E+001, 2.3843219E+001, 2.0815386E+001, 2.1147476E+001, 5.9031053E+001, 5.6956890E+001, 5.4713707E+001, 5.3300232E+001, 5.2433831E+001, 5.0159318E+001, 4.8646571E+001, 4.6493109E+001, 4.3183726E+002, 4.3885786E+002, 7.8199030E-004, 8.2143389E-002, 6.5398299E+001, 6.4996646E+001, 3.3955941E-004, 3.5668679E-002, 4.2482621E+001, 4.2327661E+001, 2.7979733E-004, 2.9391031E-002, 5.3898415E+001, 5.3610607E+001, 3.4732304E-004, 3.6484201E-002, 2.1650310E+001, 2.2619483E+001, 7.2784614E-006, 7.6455870E-004
