s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol
 7.8501257E+002, 7.8250704E+002, 4.3154240E+002, 3.0580620E+002, 2.9212453E+002, 2.6641573E+002, 1.9291000E+002, 1.4541699E+002, 1.1386660E+002, 8.8311737E+001, 1.1245503E+002, 9.0124097E+001, 8.7655549E+001, 8.4917480E+001, 8.2300787E+001, 7.5712504E+001, 6.7637529E+001, 5.7570520E+001, 1.8622397E+002, 1.6842424E+002, 1.6361658E+002, 1.5601810E+002, 1.4300274E+002, 1.3941519E+002, 1.3225653E+002, 1.2317452E+002, 8.8219989E+001, 7.8895253E+001, 7.3558646E+001, 7.1041547E+001, 6.8500500E+001, 6.3953067E+001, 5.6755054E+001, 5.1165017E+001, 2.8429241E+002, 2.8296301E+002, 8.7479805E-004, 9.1892286E-002, 8.6217601E+001, 8.5950752E+001, 7.2348182E-004, 7.5997424E-002, 1.6116276E+002, 1.6017026E+002, 6.3311227E-004, 6.6504645E-002, 7.1546115E+001, 7.1329905E+001, 7.1349319E-004, 7.4948179E-002, 1.4921085E+002, 1.5021825E+002, 7.3762238E-004, 7.7482805E-002
 7.9001343E+002, 7.8753207E+002, 4.4230073E+002, 3.0353945E+002, 2.9040485E+002, 2.6618915E+002, 1.9576428E+002, 1.4698772E+002, 1.1295737E+002, 8.8427604E+001, 1.0834652E+002, 9.3259451E+001, 8.7997888E+001, 8.6301112E+001, 8.4260799E+001, 7.9200830E+001, 7.0949396E+001, 6.1909846E+001, 1.8154658E+002, 1.5386795E+002, 1.5017839E+002, 1.4912742E+002, 1.4470937E+002, 1.3424109E+002, 1.2874355E+002, 1.2746234E+002, 8.9696624E+001, 8.0455509E+001, 7.2217006E+001, 7.1541027E+001, 6.8497007E+001, 6.2738088E+001, 5.6160112E+001, 5.1771399E+001, 2.7996692E+002, 2.7953426E+002, 8.7262581E-004, 9.1664106E-002, 8.7078893E+001, 8.6792829E+001, 7.2390152E-004, 7.6041511E-002, 1.4978555E+002, 1.4914736E+002, 5.9178533E-004, 6.2163498E-002, 7.2472209E+001, 7.2147493E+001, 7.1482429E-004, 7.5088003E-002, 1.4841701E+002, 1.4906141E+002, 7.4177809E-004, 7.7919337E-002
 7.9501483E+002, 7.9250310E+002, 4.1830436E+002, 3.0797113E+002, 2.9487006E+002, 2.7613827E+002, 1.9773579E+002, 1.4199375E+002, 1.1429498E+002, 8.9239757E+001, 1.1496177E+002, 9.3346720E+001, 8.7445191E+001, 8.6984420E+001, 8.4356646E+001, 7.5083583E+001, 6.7784974E+001, 5.8978606E+001, 1.7492854E+002, 1.5166347E+002, 1.4856311E+002, 1.4692408E+002, 1.4132593E+002, 1.3332758E+002, 1.2407440E+002, 1.1675445E+002, 8.7775205E+001, 7.4792411E+001, 7.1488224E+001, 7.0830745E+001, 6.7949540E+001, 6.4528310E+001, 5.7995223E+001, 5.2826646E+001, 2.8378464E+002, 2.8290477E+002, 8.8385129E-004, 9.2843275E-002, 8.8367797E+001, 8.8042636E+001, 7.2752941E-004, 7.6422599E-002, 1.4880553E+002, 1.4793719E+002, 5.8375843E-004, 6.1320321E-002, 7.1328898E+001, 7.1047327E+001, 7.1567437E-004, 7.5177298E-002, 1.5431138E+002, 1.5510302E+002, 7.4755173E-004, 7.8525823E-002
 8.0000433E+002, 7.9752047E+002, 4.2014292E+002, 3.0177224E+002, 2.9230005E+002, 2.6971595E+002, 1.9902968E+002, 1.4731144E+002, 1.1835541E+002, 8.8348587E+001, 1.1000744E+002, 9.4911916E+001, 8.6774837E+001, 8.6235262E+001, 8.4772809E+001, 7.5626972E+001, 6.9779595E+001, 6.2201023E+001, 1.7269002E+002, 1.6087076E+002, 1.5148109E+002, 1.4440349E+002, 1.3942317E+002, 1.3495383E+002, 1.2818173E+002, 1.2112640E+002, 8.9506490E+001, 7.9295950E+001, 7.4443678E+001, 7.1073031E+001, 6.8984673E+001, 6.4786485E+001, 5.7478360E+001, 5.1126521E+001, 2.8353229E+002, 2.8264245E+002, 8.7969708E-004, 9.2406900E-002, 8.6155719E+001, 8.5908514E+001, 7.2700671E-004, 7.6367693E-002, 1.4635434E+002, 1.4584321E+002, 5.9467994E-004, 6.2467559E-002, 7.2061897E+001, 7.1828127E+001, 7.2036490E-004, 7.5670010E-002, 1.5685979E+002, 1.5749254E+002, 7.4957922E-004, 7.8738800E-002
 8.0500641E+002, 8.0246028E+002, 4.1785558E+002, 3.0475299E+002, 2.9410681E+002, 2.7196548E+002, 1.9997410E+002, 1.4850673E+002, 1.1694066E+002, 8.8449091E+001, 1.1717119E+002, 9.3167389E+001, 8.8464356E+001, 8.5474679E+001, 8.4919659E+001, 7.5220904E+001, 6.8377941E+001, 5.9829412E+001, 1.6127309E+002, 1.5116960E+002, 1.4950518E+002, 1.4792967E+002, 1.4824703E+002, 1.4780931E+002, 1.4477876E+002, 1.4830574E+002, 9.0017594E+001, 7.6978201E+001, 7.3403855E+001, 7.0096235E+001, 6.7799061E+001, 6.3659640E+001, 5.6738857E+001, 4.9731511E+001, 2.8585556E+002, 2.8471744E+002, 8.7338353E-004, 9.1743700E-002, 8.6195030E+001, 8.5975575E+001, 7.2810282E-004, 7.6482832E-002, 1.4729973E+002, 1.4737901E+002, 5.9005324E-004, 6.1981552E-002, 7.1018111E+001, 7.0802403E+001, 7.2001875E-004, 7.5633649E-002, 1.6369045E+002, 1.6350095E+002, 7.5313038E-004, 7.9111827E-002
 8.1001282E+002, 8.0752486E+002, 4.1429490E+002, 3.0547812E+002, 2.9327511E+002, 2.6747822E+002, 1.9431521E+002, 1.4869992E+002, 1.1762738E+002, 8.9356844E+001, 1.1711882E+002, 9.3207208E+001, 8.7271075E+001, 8.6495506E+001, 8.4304952E+001, 7.9302498E+001, 6.9891439E+001, 6.3453464E+001, 1.7071448E+002, 1.6317152E+002, 1.6181794E+002, 1.6456191E+002, 1.6138481E+002, 1.6266643E+002, 1.5701171E+002, 1.4616579E+002, 8.9079969E+001, 7.7777746E+001, 7.4532471E+001, 7.0343124E+001, 6.8662508E+001, 6.4347660E+001, 5.8649783E+001, 5.2359714E+001, 2.7864036E+002, 2.7832411E+002, 8.6558256E-004, 9.0924254E-002, 8.6908675E+001, 8.6666284E+001, 7.3076159E-004, 7.6762121E-002, 1.6452366E+002, 1.6435598E+002, 5.9800821E-004, 6.2817174E-002, 7.1911229E+001, 7.1687403E+001, 7.2322025E-004, 7.5969948E-002, 1.4852938E+002, 1.4846818E+002, 7.4662911E-004, 7.8428908E-002
 8.1500909E+002, 8.1250706E+002, 4.2580440E+002, 3.0441085E+002, 2.9107098E+002, 2.7646529E+002, 1.9951485E+002, 1.4738592E+002, 1.1413422E+002, 8.8971796E+001, 1.1785124E+002, 9.3023751E+001, 8.8582689E+001, 8.6336384E+001, 8.4149047E+001, 7.5905660E+001, 6.9163367E+001, 5.9825360E+001, 1.9227504E+002, 1.7611353E+002, 1.6806051E+002, 1.6304566E+002, 1.5940683E+002, 1.5442834E+002, 1.3803774E+002, 1.2636482E+002, 8.9313943E+001, 7.9462912E+001, 7.3445633E+001, 7.0760232E+001, 6.9397831E+001, 6.4667221E+001, 5.7504865E+001, 5.2674227E+001, 2.8248153E+002, 2.8215877E+002, 8.8249596E-004, 9.2700905E-002, 8.7755438E+001, 8.7496547E+001, 7.3403960E-004, 7.7106456E-002, 1.6252863E+002, 1.6361352E+002, 6.2944598E-004, 6.6119524E-002, 7.2335812E+001, 7.2113419E+001, 7.2537776E-004, 7.6196581E-002, 1.5913639E+002, 1.5826198E+002, 7.4957445E-004, 7.8738299E-002
 8.2000323E+002, 8.1751708E+002, 4.2052764E+002, 3.1132435E+002, 2.9299772E+002, 2.7336559E+002, 2.0484593E+002, 1.5226321E+002, 1.1621073E+002, 8.8396973E+001, 1.1403551E+002, 9.4289278E+001, 9.0548812E+001, 8.5696410E+001, 8.2585587E+001, 7.7320460E+001, 7.1425042E+001, 6.3905335E+001, 1.8464539E+002, 1.6572308E+002, 1.5572644E+002, 1.5065372E+002, 1.4921683E+002, 1.4599327E+002, 1.4125418E+002, 1.3949919E+002, 9.0695715E+001, 7.8127319E+001, 7.3704942E+001, 7.0329944E+001, 6.9149666E+001, 6.3846798E+001, 5.7167186E+001, 5.2768885E+001, 2.8125539E+002, 2.8109461E+002, 8.8344160E-004, 9.2800239E-002, 8.8633649E+001, 8.8350387E+001, 7.3667439E-004, 7.7383224E-002, 1.5183457E+002, 1.5190220E+002, 6.2077578E-004, 6.5208771E-002, 7.1434098E+001, 7.1221543E+001, 7.2498224E-004, 7.6155034E-002, 1.4703048E+002, 1.4792930E+002, 7.4203166E-004, 7.7945974E-002
 8.2500500E+002, 8.2253801E+002, 4.3588395E+002, 3.1092280E+002, 2.9321588E+002, 2.7105696E+002, 2.0240419E+002, 1.5121431E+002, 1.1676060E+002, 9.4916352E+001, 1.1194390E+002, 9.3449459E+001, 9.0106384E+001, 8.5104219E+001, 8.2821643E+001, 7.5372868E+001, 7.1269838E+001, 6.0222469E+001, 1.7983204E+002, 1.6910366E+002, 1.6275316E+002, 1.5895470E+002, 1.5654547E+002, 1.4874158E+002, 1.4334759E+002, 1.2817594E+002, 9.1523342E+001, 7.6949432E+001, 7.3828385E+001, 7.0897501E+001, 6.8327048E+001, 6.5027339E+001, 5.7185623E+001, 5.3230038E+001, 2.8144073E+002, 2.8152171E+002, 8.9368562E-004, 9.3876312E-002, 8.7804221E+001, 8.7506869E+001, 7.3642170E-004, 7.7356681E-002, 1.6037926E+002, 1.6009362E+002, 6.1931217E-004, 6.5055027E-002, 7.1658436E+001, 7.1433937E+001, 7.2588076E-004, 7.6249419E-002, 1.7628562E+002, 1.7688458E+002, 7.4055226E-004, 7.7790572E-002
 8.3001074E+002, 8.2750981E+002, 4.2647548E+002, 3.1015411E+002, 2.9509713E+002, 2.6685592E+002, 2.0268115E+002, 1.4737847E+002, 1.1468036E+002, 9.1423188E+001, 1.1295497E+002, 9.3992705E+001, 8.8148266E+001, 8.6613320E+001, 8.3402671E+001, 7.7002518E+001, 7.2199647E+001, 6.1007545E+001, 1.8135083E+002, 1.6715998E+002, 1.5820572E+002, 1.5516204E+002, 1.5048247E+002, 1.4500892E+002, 1.4038365E+002, 1.1935235E+002, 9.1720860E+001, 7.8310480E+001, 7.3133011E+001, 7.1102410E+001, 6.8625285E+001, 6.5132442E+001, 5.7772429E+001, 5.3452338E+001, 2.7384390E+002, 2.7436890E+002, 8.8893038E-004, 9.3376803E-002, 8.7151256E+001, 8.6904117E+001, 7.3656960E-004, 7.7372217E-002, 1.5676421E+002, 1.5628838E+002, 6.0604178E-004, 6.3661053E-002, 7.1857211E+001, 7.1616830E+001, 7.2834756E-004, 7.6508541E-002, 1.4950782E+002, 1.4931143E+002, 7.3449609E-004, 7.7154407E-002
 8.3501074E+002, 8.3256865E+002, 4.5025254E+002, 3.0839043E+002, 2.9743931E+002, 2.7477430E+002, 2.0599715E+002, 1.4799234E+002, 1.2004624E+002, 9.1698498E+001, 1.1376713E+002, 9.4793301E+001, 8.7805770E+001, 8.7558343E+001, 8.5668729E+001, 7.8336728E+001, 7.0387008E+001, 5.9529245E+001, 1.8120227E+002, 1.6999547E+002, 1.6034378E+002, 1.5266192E+002, 1.4843514E+002, 1.4191403E+002, 1.3115366E+002, 1.1472370E+002, 9.1737793E+001, 7.9737422E+001, 7.4402649E+001, 7.1685624E+001, 6.8527473E+001, 6.4601045E+001, 5.8359024E+001, 5.1868521E+001, 2.8073440E+002, 2.8128346E+002, 8.8857347E-004, 9.3339311E-002, 8.8081070E+001, 8.7813504E+001, 7.4030621E-004, 7.7764726E-002, 1.5616959E+002, 1.5627043E+002, 6.1460992E-004, 6.4561084E-002, 7.2395081E+001, 7.2172484E+001, 7.3128474E-004, 7.6817074E-002, 1.8777229E+002, 1.8871015E+002, 7.3812460E-004, 7.7535560E-002
 8.4001721E+002, 8.3749799E+002, 4.3780071E+002, 3.1637626E+002, 3.0574864E+002, 2.8020861E+002, 2.1165247E+002, 1.4567409E+002, 1.1564059E+002, 9.6091001E+001, 1.1110496E+002, 9.7010766E+001, 8.9776816E+001, 8.8288227E+001, 8.6662418E+001, 7.8835488E+001, 6.9975635E+001, 5.9638844E+001, 1.8015663E+002, 1.7855373E+002, 1.6736128E+002, 1.6109959E+002, 1.5985517E+002, 1.4805420E+002, 1.3095650E+002, 1.1462189E+002, 9.0430888E+001, 7.9925544E+001, 7.6300268E+001, 7.1454819E+001, 7.0351468E+001, 6.5216173E+001, 5.8258634E+001, 5.1562502E+001, 2.8770346E+002, 2.8795985E+002, 9.0312151E-004, 9.4867496E-002, 8.7986166E+001, 8.7713319E+001, 7.4070495E-004, 7.7806611E-002, 1.6283989E+002, 1.6353931E+002, 5.9176824E-004, 6.2161703E-002, 7.3706549E+001, 7.3463098E+001, 7.3436109E-004, 7.7140226E-002, 1.5201254E+002, 1.5276990E+002, 7.4152687E-004, 7.7892948E-002
 8.4500092E+002, 8.4252356E+002, 4.4036501E+002, 3.1900869E+002, 2.9764692E+002, 2.7115199E+002, 1.9244969E+002, 1.4639556E+002, 1.1622505E+002, 9.4367514E+001, 1.1023647E+002, 9.6231466E+001, 8.8033521E+001, 8.7818780E+001, 8.5049797E+001, 7.7248240E+001, 7.0970285E+001, 6.3713448E+001, 1.8624839E+002, 1.7446569E+002, 1.6576110E+002, 1.5260866E+002, 1.4652708E+002, 1.3695954E+002, 1.1917314E+002, 1.0900109E+002, 9.2354986E+001, 7.9228438E+001, 7.4408955E+001, 7.0725367E+001, 6.9927774E+001, 6.5542815E+001, 5.9000320E+001, 5.2735587E+001, 2.8632948E+002, 2.8555081E+002, 9.0060371E-004, 9.4603016E-002, 8.8854456E+001, 8.8565566E+001, 7.4293587E-004, 7.8040956E-002, 1.5580467E+002, 1.5548528E+002, 6.1128993E-004, 6.4212340E-002, 7.2334607E+001, 7.2128270E+001, 7.3409246E-004, 7.7112008E-002, 1.3024537E+002, 1.3100871E+002, 7.3911269E-004, 7.7639354E-002
 8.5000775E+002, 8.4757990E+002, 4.3348734E+002, 3.1106653E+002, 3.0029374E+002, 2.7497208E+002, 2.0467704E+002, 1.4897950E+002, 1.1737659E+002, 9.2088278E+001, 1.1151331E+002, 9.4187651E+001, 8.8875605E+001, 8.6910102E+001, 8.4195208E+001, 7.8413964E+001, 7.0846722E+001, 6.1805595E+001, 1.7651650E+002, 1.7620620E+002, 1.6979712E+002, 1.6324709E+002, 1.6230361E+002, 1.5580327E+002, 1.4693030E+002, 1.3408375E+002, 9.1459246E+001, 7.9219273E+001, 7.4993445E+001, 7.1316024E+001, 7.0106097E+001, 6.5431970E+001, 5.8545223E+001, 5.2534746E+001, 2.9153843E+002, 2.9063542E+002, 9.1063209E-004, 9.5656437E-002, 8.8920411E+001, 8.8594570E+001, 7.4357753E-004, 7.8108358E-002, 1.6195415E+002, 1.6261570E+002, 6.0249876E-004, 6.3288880E-002, 7.2253463E+001, 7.2057030E+001, 7.3470742E-004, 7.7176606E-002, 1.6767805E+002, 1.6762921E+002, 7.4511438E-004, 7.8269795E-002
 8.5501190E+002, 8.5251736E+002, 4.2701973E+002, 3.1426180E+002, 3.0288960E+002, 2.6794574E+002, 1.9791779E+002, 1.5298061E+002, 1.1940736E+002, 8.9311899E+001, 1.0984241E+002, 9.3287152E+001, 8.9615442E+001, 8.6490894E+001, 8.3898987E+001, 7.7498318E+001, 7.0275676E+001, 6.0156697E+001, 1.6898297E+002, 1.6444448E+002, 1.6105869E+002, 1.5774632E+002, 1.5311445E+002, 1.4665798E+002, 1.4194446E+002, 1.2316255E+002, 8.9544695E+001, 8.0422105E+001, 7.6685468E+001, 7.2409031E+001, 7.0414270E+001, 6.6131586E+001, 5.8978545E+001, 5.2705398E+001, 2.8078646E+002, 2.8087282E+002, 9.0058875E-004, 9.4601445E-002, 8.8661309E+001, 8.8333305E+001, 7.4409217E-004, 7.8162418E-002, 1.5907460E+002, 1.5878217E+002, 6.0363805E-004, 6.3408555E-002, 7.2740011E+001, 7.2543532E+001, 7.3634248E-004, 7.7348360E-002, 1.4366895E+002, 1.4356195E+002, 7.4803313E-004, 7.8576392E-002
 8.6000977E+002, 8.5754179E+002, 4.6653985E+002, 3.1228787E+002, 3.0430317E+002, 2.7648122E+002, 2.0812155E+002, 1.5404896E+002, 1.2574554E+002, 9.5024847E+001, 1.0943775E+002, 9.2036121E+001, 8.9470472E+001, 8.6010259E+001, 8.3277155E+001, 7.6846763E+001, 7.1482450E+001, 6.2880605E+001, 1.6956843E+002, 1.6616074E+002, 1.5944525E+002, 1.5421770E+002, 1.4855090E+002, 1.4342447E+002, 1.3478723E+002, 1.2141517E+002, 9.0236530E+001, 7.8784612E+001, 7.5506703E+001, 7.2213682E+001, 7.0094964E+001, 6.5572700E+001, 5.7919117E+001, 5.2329936E+001, 2.8673739E+002, 2.8686236E+002, 9.1745373E-004, 9.6373009E-002, 8.7653546E+001, 8.7354796E+001, 7.4409532E-004, 7.8162749E-002, 1.5540164E+002, 1.5495424E+002, 5.8536125E-004, 6.1488687E-002, 7.3463031E+001, 7.3230576E+001, 7.3755780E-004, 7.7476022E-002, 1.4894256E+002, 1.4935424E+002, 7.4700848E-004, 7.8468759E-002
 8.6500983E+002, 8.6249368E+002, 4.4673670E+002, 3.1864501E+002, 3.0714808E+002, 2.7884541E+002, 2.1707363E+002, 1.5352029E+002, 1.2099880E+002, 9.4826594E+001, 1.0617508E+002, 9.2544739E+001, 8.8018572E+001, 8.6110736E+001, 8.2749823E+001, 7.5117036E+001, 7.0241120E+001, 6.1725038E+001, 1.7514665E+002, 1.6561503E+002, 1.5416929E+002, 1.5087064E+002, 1.4577545E+002, 1.4433250E+002, 1.4055235E+002, 1.2279892E+002, 9.1827300E+001, 7.8807141E+001, 7.6213209E+001, 7.1505858E+001, 6.9624945E+001, 6.5537721E+001, 5.9232564E+001, 5.4162535E+001, 2.8670162E+002, 2.8705324E+002, 9.0947432E-004, 9.5534821E-002, 8.7239317E+001, 8.6922152E+001, 7.4371007E-004, 7.8122281E-002, 1.5188052E+002, 1.5206086E+002, 5.3134321E-004, 5.5814416E-002, 7.2973090E+001, 7.2762570E+001, 7.3832108E-004, 7.7556200E-002, 1.4430579E+002, 1.4465971E+002, 7.4846967E-004, 7.8622248E-002
 8.7001135E+002, 8.6747381E+002, 4.5019849E+002, 3.1907240E+002, 3.0814234E+002, 2.8556977E+002, 2.1024578E+002, 1.6019795E+002, 1.2234436E+002, 9.4695110E+001, 1.1035256E+002, 9.1006086E+001, 8.6719262E+001, 8.5892200E+001, 8.3375559E+001, 7.7310964E+001, 7.1185460E+001, 6.2805894E+001, 1.6184778E+002, 1.5693970E+002, 1.5093596E+002, 1.4274496E+002, 1.3644985E+002, 1.3282759E+002, 1.3135507E+002, 1.3395596E+002, 9.0297023E+001, 7.8378979E+001, 7.4741987E+001, 7.1702053E+001, 6.9050061E+001, 6.4338364E+001, 5.8541556E+001, 5.3409774E+001, 2.9621367E+002, 2.9561290E+002, 9.2158383E-004, 9.6806852E-002, 8.6271130E+001, 8.6019795E+001, 7.4337305E-004, 7.8086879E-002, 1.4481683E+002, 1.4484577E+002, 6.0595799E-004, 6.3652251E-002, 7.3187595E+001, 7.2957322E+001, 7.3898456E-004, 7.7625894E-002, 1.6651720E+002, 1.6702780E+002, 7.5022406E-004, 7.8806536E-002
 8.7500507E+002, 8.7253442E+002, 4.4694238E+002, 3.2092269E+002, 3.0561755E+002, 2.8620630E+002, 2.0320546E+002, 1.5484631E+002, 1.2170957E+002, 9.7559473E+001, 1.0955996E+002, 9.2210006E+001, 8.7568219E+001, 8.6529045E+001, 8.4505938E+001, 7.4779404E+001, 6.9134822E+001, 5.9548197E+001, 1.6289378E+002, 1.6013531E+002, 1.5069960E+002, 1.4643243E+002, 1.4532022E+002, 1.4410260E+002, 1.3954534E+002, 1.2620189E+002, 9.0190080E+001, 7.8640153E+001, 7.4303030E+001, 7.1857390E+001, 7.1372448E+001, 6.6940361E+001, 5.8077330E+001, 5.1727559E+001, 2.8792338E+002, 2.8799672E+002, 9.1675601E-004, 9.6299719E-002, 8.7052189E+001, 8.6773665E+001, 7.4419220E-004, 7.8172926E-002, 1.4669287E+002, 1.4666474E+002, 6.0481921E-004, 6.3532629E-002, 7.2847091E+001, 7.2622218E+001, 7.3909648E-004, 7.7637651E-002, 1.4533481E+002, 1.4605755E+002, 7.4427591E-004, 7.8181719E-002
 8.8001245E+002, 8.7752473E+002, 4.3349066E+002, 3.1544035E+002, 3.0312284E+002, 2.7364830E+002, 1.9769919E+002, 1.4744683E+002, 1.1580936E+002, 9.4894178E+001, 1.1649710E+002, 9.4867425E+001, 8.6976145E+001, 8.5599629E+001, 8.3566018E+001, 7.5210064E+001, 6.9746656E+001, 6.1208105E+001, 1.6163561E+002, 1.5220741E+002, 1.4372575E+002, 1.4327045E+002, 1.4317395E+002, 1.4374071E+002, 1.4973926E+002, 1.3840564E+002, 9.2387766E+001, 7.9828762E+001, 7.5521578E+001, 7.3164236E+001, 7.0349732E+001, 6.5860326E+001, 5.8974933E+001, 5.2819254E+001, 2.8498136E+002, 2.8483789E+002, 9.1362753E-004, 9.5971091E-002, 8.6718108E+001, 8.6491184E+001, 7.4480718E-004, 7.8237526E-002, 1.4273932E+002, 1.4255419E+002, 5.8544364E-004, 6.1497342E-002, 7.4000488E+001, 7.3729230E+001, 7.4092142E-004, 7.7829350E-002, 1.4979744E+002, 1.5019002E+002, 7.5002518E-004, 7.8785644E-002
 8.8500189E+002, 8.8254479E+002, 4.3584590E+002, 3.1210893E+002, 3.0006498E+002, 2.7358336E+002, 2.0619702E+002, 1.5022912E+002, 1.1872295E+002, 9.4208726E+001, 1.1192018E+002, 9.2442447E+001, 8.6521488E+001, 8.5960957E+001, 8.2719918E+001, 7.7387625E+001, 7.0023308E+001, 6.3120187E+001, 1.5554053E+002, 1.5128425E+002, 1.4890408E+002, 1.4651231E+002, 1.4165969E+002, 1.4159937E+002, 1.5305752E+002, 1.5695825E+002, 8.6224706E+001, 7.7817675E+001, 7.5286881E+001, 7.2321019E+001, 6.9243516E+001, 6.5644039E+001, 5.8848488E+001, 5.4012574E+001, 2.8185406E+002, 2.8209385E+002, 9.2343118E-004, 9.7000905E-002, 8.6730952E+001, 8.6497461E+001, 7.4522858E-004, 7.8281791E-002, 1.4845775E+002, 1.4790834E+002, 6.0502314E-004, 6.3554051E-002, 7.2762915E+001, 7.2550152E+001, 7.4091887E-004, 7.7829082E-002, 1.4530848E+002, 1.4613564E+002, 7.5373199E-004, 7.9175023E-002
 8.9000403E+002, 8.8753126E+002, 4.4327791E+002, 3.1836652E+002, 3.0113091E+002, 2.7099508E+002, 2.0789689E+002, 1.5111119E+002, 1.2001524E+002, 9.3681709E+001, 1.1271073E+002, 9.4298993E+001, 8.8242444E+001, 8.6916080E+001, 8.3589333E+001, 7.6124699E+001, 7.0149315E+001, 6.2224663E+001, 1.5883474E+002, 1.6104517E+002, 1.5385444E+002, 1.4790773E+002, 1.3892456E+002, 1.4026639E+002, 1.3614358E+002, 1.5559594E+002, 9.1001191E+001, 7.8679580E+001, 7.5344089E+001, 7.1945584E+001, 6.9933081E+001, 6.4798017E+001, 5.8469415E+001, 5.3165572E+001, 2.8184855E+002, 2.8228739E+002, 9.1789586E-004, 9.6419452E-002, 8.8345392E+001, 8.8069299E+001, 7.4739832E-004, 7.8509709E-002, 1.4983863E+002, 1.4929017E+002, 6.0504110E-004, 6.3555938E-002, 7.3251836E+001, 7.3016266E+001, 7.4160929E-004, 7.7901606E-002, 1.5269283E+002, 1.5272095E+002, 7.5581049E-004, 7.9393357E-002
 8.9500403E+002, 8.9251267E+002, 4.4555631E+002, 3.1579128E+002, 3.0411880E+002, 2.7243514E+002, 2.0126945E+002, 1.5360358E+002, 1.1801633E+002, 9.7632032E+001, 1.1196012E+002, 9.4937731E+001, 8.9342389E+001, 8.6869630E+001, 8.3849311E+001, 7.7610689E+001, 7.0454956E+001, 6.1684558E+001, 1.5316757E+002, 1.5807933E+002, 1.5597028E+002, 1.4684986E+002, 1.4251566E+002, 1.3727691E+002, 1.3071163E+002, 1.2646293E+002, 9.1304192E+001, 7.9646350E+001, 7.3870312E+001, 7.1515268E+001, 6.9151167E+001, 6.5337859E+001, 5.8509655E+001, 5.2723649E+001, 2.8352483E+002, 2.8366496E+002, 9.2870902E-004, 9.7555311E-002, 8.7772102E+001, 8.7516236E+001, 7.4869789E-004, 7.8646221E-002, 1.4709662E+002, 1.4662348E+002, 6.1215084E-004, 6.4302773E-002, 7.2772894E+001, 7.2538092E+001, 7.4190292E-004, 7.7932451E-002, 1.5344214E+002, 1.5365760E+002, 7.5427758E-004, 7.9232334E-002
 9.0001331E+002, 8.9753505E+002, 4.5242855E+002, 3.1699650E+002, 3.0520145E+002, 2.7405335E+002, 2.0145274E+002, 1.5555828E+002, 1.1660077E+002, 9.3596894E+001, 1.1299442E+002, 9.3553901E+001, 8.8094144E+001, 8.7233198E+001, 8.3869092E+001, 7.8440854E+001, 7.0076849E+001, 6.2114740E+001, 1.6062284E+002, 1.5076430E+002, 1.4852074E+002, 1.4210746E+002, 1.4160077E+002, 1.3946032E+002, 1.4669041E+002, 1.5273693E+002, 9.0929490E+001, 7.8865957E+001, 7.3999407E+001, 7.1956802E+001, 6.9424761E+001, 6.5570770E+001, 6.0126889E+001, 5.3911656E+001, 2.8495245E+002, 2.8520341E+002, 9.2728392E-004, 9.7405612E-002, 8.8422389E+001, 8.8144710E+001, 7.4950021E-004, 7.8730500E-002, 1.4500560E+002, 1.4465937E+002, 6.0702094E-004, 6.3763908E-002, 7.2825954E+001, 7.2584075E+001, 7.4285195E-004, 7.8032140E-002, 1.7097620E+002, 1.7240200E+002, 7.4554300E-004, 7.8314819E-002
 9.0501483E+002, 9.0253200E+002, 4.5149447E+002, 3.2400813E+002, 3.1206170E+002, 2.7455459E+002, 2.0638023E+002, 1.5494184E+002, 1.2100651E+002, 9.5899785E+001, 1.1051764E+002, 9.4068251E+001, 8.8425074E+001, 8.7551657E+001, 8.5662101E+001, 7.7899698E+001, 7.0696131E+001, 6.0565411E+001, 1.6106650E+002, 1.5443530E+002, 1.5678955E+002, 1.5958316E+002, 1.6484897E+002, 1.6618727E+002, 1.6967725E+002, 1.5699495E+002, 9.1872276E+001, 7.8103068E+001, 7.4099079E+001, 7.2767415E+001, 6.8743601E+001, 6.5181860E+001, 5.9204436E+001, 5.3679648E+001, 2.8087703E+002, 2.8185306E+002, 9.1787322E-004, 9.6417075E-002, 8.7721701E+001, 8.7455443E+001, 7.4827968E-004, 7.8602291E-002, 1.5774976E+002, 1.5758727E+002, 6.0721112E-004, 6.3783884E-002, 7.3859506E+001, 7.3579597E+001, 7.4409272E-004, 7.8162476E-002, 1.7017237E+002, 1.7099668E+002, 7.5358803E-004, 7.9159900E-002
