s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol
 3.7000812E+002, 3.6749235E+002, 5.9134584E+002, 4.4089063E+002, 4.1145605E+002, 3.8327915E+002, 3.5609924E+002, 2.4877438E+002, 1.3191364E+002, 9.2660900E+001, 6.8041754E+001, 6.0543100E+001, 5.8171146E+001, 5.5741636E+001, 5.5625759E+001, 5.2887706E+001, 5.0302398E+001, 4.5023871E+001, 6.9236112E+001, 5.3340515E+001, 4.6474412E+001, 3.4453724E+001, 3.0223055E+001, 2.1169423E+001, 2.0975700E+001, 2.1558120E+001, 4.9056246E+001, 4.8909923E+001, 4.8965397E+001, 4.7243204E+001, 4.6487491E+001, 4.3876508E+001, 4.1230196E+001, 3.8938418E+001, 3.9105330E+002, 3.9461481E+002, 7.4006574E-004, 7.7739465E-002, 5.6986395E+001, 5.6592650E+001, 3.0940597E-004, 3.2501241E-002, 3.7306476E+001, 3.7160199E+001, 1.9219141E-004, 2.0188554E-002, 4.9188104E+001, 4.8854771E+001, 2.9130081E-004, 3.0599402E-002, 2.0154225E+001, 2.0775254E+001, 1.5179560E-005, 1.5945217E-003
 3.7500101E+002, 3.7250965E+002, 5.8703083E+002, 4.3703446E+002, 4.0672524E+002, 3.6944873E+002, 3.5271711E+002, 2.4370158E+002, 1.3064640E+002, 8.8172176E+001, 6.7220756E+001, 5.9830153E+001, 5.5682534E+001, 5.5200411E+001, 5.5664990E+001, 5.3929775E+001, 4.9057243E+001, 4.5155923E+001, 7.0675447E+001, 5.3193361E+001, 4.6107207E+001, 3.4458267E+001, 3.0402869E+001, 2.1038287E+001, 2.1049962E+001, 2.1452685E+001, 4.8929456E+001, 4.8367605E+001, 4.8034413E+001, 4.5749831E+001, 4.4971352E+001, 4.3063429E+001, 4.1217364E+001, 3.9068565E+001, 3.7612201E+002, 3.8065647E+002, 7.0024097E-004, 7.3556113E-002, 5.5122598E+001, 5.4778943E+001, 3.0901172E-004, 3.2459827E-002, 3.7756447E+001, 3.7597767E+001, 2.0032305E-004, 2.1042734E-002, 4.7052506E+001, 4.6755869E+001, 2.9025176E-004, 3.0489206E-002, 2.1684334E+001, 2.2244793E+001, 1.4153380E-005, 1.4867276E-003
 3.8000067E+002, 3.7750696E+002, 5.5376116E+002, 4.4206519E+002, 4.0225906E+002, 3.7221136E+002, 3.4883597E+002, 2.3682683E+002, 1.1454241E+002, 7.9041570E+001, 6.7557795E+001, 5.8838616E+001, 5.6735480E+001, 5.5716381E+001, 5.5611486E+001, 5.3470729E+001, 5.1026589E+001, 4.5993236E+001, 6.8649908E+001, 5.2661729E+001, 4.5616131E+001, 3.4481087E+001, 2.9637033E+001, 2.2273723E+001, 2.0625012E+001, 2.1857342E+001, 5.2388940E+001, 4.8663745E+001, 4.7604343E+001, 4.6052584E+001, 4.5345396E+001, 4.4225477E+001, 4.1351481E+001, 3.7829142E+001, 3.7648338E+002, 3.8013432E+002, 6.8908307E-004, 7.2384042E-002, 5.5956638E+001, 5.5593793E+001, 3.1008492E-004, 3.2572560E-002, 3.6626550E+001, 3.6513235E+001, 1.8911150E-004, 1.9865029E-002, 4.6649054E+001, 4.6385864E+001, 2.9074601E-004, 3.0541124E-002, 2.0876844E+001, 2.1452855E+001, 1.3360294E-005, 1.4034187E-003
 3.8500360E+002, 3.8252952E+002, 5.4456302E+002, 4.2028571E+002, 3.9393973E+002, 3.6958295E+002, 3.3648574E+002, 2.2553020E+002, 1.1629150E+002, 8.3157667E+001, 6.6212842E+001, 5.9733640E+001, 5.5869693E+001, 5.6630590E+001, 5.5675482E+001, 5.3112891E+001, 4.9205864E+001, 4.4236508E+001, 6.6472736E+001, 5.2462916E+001, 4.6175378E+001, 3.4340386E+001, 2.9928223E+001, 2.3376154E+001, 2.0758367E+001, 2.1086507E+001, 5.0958930E+001, 4.9615236E+001, 4.6999332E+001, 4.6278160E+001, 4.5939941E+001, 4.4583418E+001, 4.0854922E+001, 3.5285070E+001, 3.7961727E+002, 3.8180504E+002, 7.0840548E-004, 7.4413746E-002, 5.6716061E+001, 5.6335937E+001, 3.1104613E-004, 3.2673530E-002, 3.7541776E+001, 3.7382680E+001, 2.0421176E-004, 2.1451220E-002, 4.7024522E+001, 4.6787366E+001, 2.9423914E-004, 3.0908056E-002, 2.1256124E+001, 2.1797928E+001, 1.2931629E-005, 1.3583901E-003
 3.9000555E+002, 3.8751049E+002, 5.4159299E+002, 4.4050216E+002, 4.0034520E+002, 3.6484763E+002, 3.4125093E+002, 2.3087772E+002, 1.1800016E+002, 8.0823992E+001, 6.5529092E+001, 6.2919917E+001, 5.7188709E+001, 5.6897576E+001, 5.5893238E+001, 5.2081456E+001, 4.9443188E+001, 4.5048104E+001, 6.5056648E+001, 5.2017025E+001, 4.5368577E+001, 3.3654951E+001, 3.0362162E+001, 2.3902628E+001, 2.0731911E+001, 2.1647632E+001, 5.2924526E+001, 4.9125374E+001, 4.7229105E+001, 4.5529873E+001, 4.4838977E+001, 4.2483420E+001, 3.9709361E+001, 3.5099300E+001, 3.7730658E+002, 3.7972021E+002, 6.8123357E-004, 7.1559499E-002, 5.7357165E+001, 5.6966611E+001, 3.1146015E-004, 3.2717020E-002, 3.6115543E+001, 3.6008392E+001, 1.8939894E-004, 1.9895222E-002, 4.5949992E+001, 4.5715441E+001, 2.9421650E-004, 3.0905678E-002, 1.8889663E+001, 1.9502808E+001, 8.7767167E-006, 9.2194143E-004
 3.9500098E+002, 3.9251293E+002, 5.3497981E+002, 4.2513033E+002, 3.9824852E+002, 3.7095352E+002, 3.2715757E+002, 2.2901914E+002, 1.3852118E+002, 8.1447499E+001, 6.7413818E+001, 5.9011052E+001, 5.7201015E+001, 5.5941044E+001, 5.5027948E+001, 5.1115401E+001, 4.8600920E+001, 4.4666084E+001, 6.7260968E+001, 5.0914612E+001, 4.4767876E+001, 3.3659100E+001, 2.9678896E+001, 2.4392635E+001, 2.0649493E+001, 2.1257456E+001, 5.2900186E+001, 4.8904530E+001, 4.6281112E+001, 4.5181870E+001, 4.4011123E+001, 4.1894884E+001, 4.0917950E+001, 3.7161091E+001, 3.8269608E+002, 3.8406854E+002, 6.8537722E-004, 7.1994765E-002, 5.6386490E+001, 5.5984467E+001, 3.1067482E-004, 3.2634526E-002, 3.6236716E+001, 3.6120799E+001, 1.9187062E-004, 2.0154857E-002, 4.5721021E+001, 4.5496801E+001, 2.9438366E-004, 3.0923237E-002, 2.1005073E+001, 2.1584593E+001, 1.3888338E-005, 1.4588866E-003
 4.0000552E+002, 3.9750909E+002, 5.3443404E+002, 4.3506508E+002, 3.9093776E+002, 3.5857201E+002, 3.3144113E+002, 2.1582409E+002, 1.3006150E+002, 7.4321887E+001, 7.0876781E+001, 5.9987583E+001, 5.7025072E+001, 5.5487150E+001, 5.4815777E+001, 5.1513259E+001, 4.9054226E+001, 4.4319743E+001, 6.9300773E+001, 5.0749792E+001, 4.5414646E+001, 3.4341086E+001, 3.0045594E+001, 2.3429782E+001, 2.0728545E+001, 2.1142704E+001, 5.0845167E+001, 4.7719813E+001, 4.6202849E+001, 4.4700637E+001, 4.3971817E+001, 4.3052733E+001, 4.2690414E+001, 3.9546330E+001, 3.7078184E+002, 3.7342381E+002, 6.4020287E-004, 6.7249470E-002, 5.6282797E+001, 5.5914453E+001, 3.0964321E-004, 3.2526162E-002, 3.7855514E+001, 3.7664001E+001, 2.1532457E-004, 2.2618554E-002, 4.5422123E+001, 4.5196697E+001, 2.9491988E-004, 3.0979564E-002, 2.0388436E+001, 2.0960043E+001, 1.1431663E-005, 1.2008276E-003
 4.0500775E+002, 4.0250243E+002, 5.1558594E+002, 4.1104080E+002, 3.8851067E+002, 3.5698082E+002, 3.2740015E+002, 2.2568873E+002, 1.4028367E+002, 7.6054754E+001, 6.8115200E+001, 5.8032408E+001, 5.5735797E+001, 5.5381071E+001, 5.4194475E+001, 5.0954961E+001, 4.9515187E+001, 4.3975326E+001, 6.5537818E+001, 5.0552668E+001, 4.4548920E+001, 3.4554213E+001, 3.0371342E+001, 2.3054566E+001, 2.0772313E+001, 2.1129657E+001, 4.9527444E+001, 4.9181033E+001, 4.6412778E+001, 4.4926980E+001, 4.4401900E+001, 4.3361793E+001, 4.1486150E+001, 3.7487767E+001, 3.7030398E+002, 3.7243560E+002, 6.5356202E-004, 6.8652769E-002, 5.5946646E+001, 5.5589449E+001, 3.0748795E-004, 3.2299764E-002, 3.6735577E+001, 3.6591684E+001, 2.0265401E-004, 2.1287588E-002, 4.5314331E+001, 4.5083935E+001, 2.9523969E-004, 3.1013158E-002, 1.9619610E+001, 2.0218091E+001, 8.5466022E-006, 8.9776928E-004
 4.1000937E+002, 4.0750313E+002, 5.3517564E+002, 4.0825830E+002, 3.9105810E+002, 3.6221198E+002, 3.1960892E+002, 2.2916387E+002, 1.2396509E+002, 7.9445130E+001, 6.7562208E+001, 5.8767942E+001, 5.6214926E+001, 5.5308832E+001, 5.4409529E+001, 5.1803534E+001, 4.9516352E+001, 4.4083376E+001, 6.6348855E+001, 5.0474145E+001, 4.3099298E+001, 3.3685426E+001, 2.9179704E+001, 2.3858064E+001, 2.0555329E+001, 2.1185957E+001, 5.2725871E+001, 4.7770601E+001, 4.5644505E+001, 4.4924565E+001, 4.4242565E+001, 4.3644020E+001, 4.1902629E+001, 3.6247866E+001, 3.7766882E+002, 3.7850758E+002, 6.6280754E-004, 6.9623955E-002, 5.6094361E+001, 5.5740616E+001, 3.0518903E-004, 3.2058277E-002, 3.6323087E+001, 3.6180391E+001, 1.9805278E-004, 2.0804256E-002, 4.5459097E+001, 4.5222463E+001, 2.9608619E-004, 3.1102078E-002, 1.9732442E+001, 2.0287250E+001, 8.4695442E-006, 8.8967480E-004
 4.1500766E+002, 4.1252604E+002, 5.4243987E+002, 4.0187940E+002, 3.8173119E+002, 3.4697297E+002, 3.2028710E+002, 2.3269746E+002, 1.2710833E+002, 7.9058371E+001, 6.2791495E+001, 5.6929748E+001, 5.6180851E+001, 5.5098884E+001, 5.4477426E+001, 5.2149598E+001, 4.8677593E+001, 4.4671338E+001, 6.6711013E+001, 5.1433679E+001, 4.4296693E+001, 3.3812215E+001, 3.0067686E+001, 2.2179638E+001, 2.0584432E+001, 2.1137305E+001, 5.0185595E+001, 4.6191796E+001, 4.5642734E+001, 4.5044600E+001, 4.4574449E+001, 4.3437053E+001, 4.2034200E+001, 3.6918535E+001, 3.6003699E+002, 3.6258111E+002, 6.3892068E-004, 6.7114784E-002, 5.6353944E+001, 5.5986320E+001, 3.0206977E-004, 3.1730617E-002, 3.5802881E+001, 3.5692525E+001, 1.9247931E-004, 2.0218797E-002, 4.5610120E+001, 4.5359380E+001, 2.9546196E-004, 3.1036506E-002, 2.2045686E+001, 2.2526764E+001, 1.0958748E-005, 1.1511507E-003
 4.2000153E+002, 4.1752186E+002, 5.1807412E+002, 4.0740320E+002, 3.7627087E+002, 3.4835062E+002, 3.2339331E+002, 2.2843102E+002, 1.1154331E+002, 7.0543885E+001, 6.5532797E+001, 5.8336507E+001, 5.6768423E+001, 5.5572758E+001, 5.4045583E+001, 5.1909633E+001, 4.8187157E+001, 4.4334063E+001, 6.5880251E+001, 5.0515839E+001, 4.3335373E+001, 3.3601071E+001, 2.9940326E+001, 2.1918130E+001, 2.0744313E+001, 2.1038694E+001, 5.1540875E+001, 4.5816361E+001, 4.6419919E+001, 4.5548940E+001, 4.5614128E+001, 4.4176020E+001, 4.1509355E+001, 3.8705084E+001, 3.5711934E+002, 3.5980315E+002, 6.2358900E-004, 6.5504283E-002, 5.6189105E+001, 5.5790728E+001, 3.0177713E-004, 3.1699877E-002, 3.5499378E+001, 3.5392567E+001, 1.9033965E-004, 1.9994038E-002, 4.6011018E+001, 4.5761747E+001, 2.9640533E-004, 3.1135602E-002, 1.8779909E+001, 1.9357053E+001, 6.0361737E-006, 6.3406383E-004
 4.2500070E+002, 4.2252008E+002, 5.1308880E+002, 4.1128374E+002, 3.7508888E+002, 3.5465083E+002, 3.1887944E+002, 2.0269091E+002, 1.2186587E+002, 7.7042856E+001, 6.8165605E+001, 5.8730519E+001, 5.5268190E+001, 5.5341736E+001, 5.4914799E+001, 5.1732697E+001, 4.8053330E+001, 4.4071115E+001, 6.7851584E+001, 4.9824481E+001, 4.4665119E+001, 3.3611924E+001, 2.9210262E+001, 2.1795721E+001, 2.0633606E+001, 2.1062901E+001, 4.8645060E+001, 4.7888824E+001, 4.6222450E+001, 4.5499586E+001, 4.4172954E+001, 4.2511079E+001, 4.1698728E+001, 3.9215671E+001, 3.6411710E+002, 3.6570230E+002, 6.2688665E-004, 6.5850681E-002, 5.5831107E+001, 5.5386802E+001, 3.0013839E-004, 3.1527737E-002, 3.7326708E+001, 3.7140698E+001, 2.1602351E-004, 2.2691973E-002, 4.6110835E+001, 4.5833691E+001, 2.9385428E-004, 3.0867629E-002, 1.9918758E+001, 2.0593102E+001, 5.6690494E-006, 5.9549963E-004
 4.3001202E+002, 4.2749847E+002, 5.0826959E+002, 4.0806495E+002, 3.7270845E+002, 3.4780132E+002, 3.1410236E+002, 2.1226208E+002, 1.1277647E+002, 7.0277419E+001, 6.6383606E+001, 5.8748935E+001, 5.4904678E+001, 5.4649090E+001, 5.4486734E+001, 5.2562458E+001, 4.8866183E+001, 4.4855647E+001, 6.7492183E+001, 4.9453976E+001, 4.4064035E+001, 3.3537007E+001, 2.9920615E+001, 2.1683180E+001, 2.0668028E+001, 2.1121649E+001, 5.0369287E+001, 4.6973200E+001, 4.5365318E+001, 4.5005487E+001, 4.4298073E+001, 4.2810150E+001, 4.2018918E+001, 3.8250900E+001, 3.5568100E+002, 3.5794097E+002, 6.0581361E-004, 6.3637085E-002, 5.4938145E+001, 5.4505663E+001, 3.0061887E-004, 3.1578209E-002, 3.6309468E+001, 3.6157567E+001, 2.0510061E-004, 2.1544588E-002, 4.5222793E+001, 4.4964324E+001, 2.9336090E-004, 3.0815802E-002, 2.0656297E+001, 2.1331722E+001, 4.1389162E-006, 4.3476831E-004
 4.3500089E+002, 4.3251292E+002, 5.0678855E+002, 4.0128755E+002, 3.7351925E+002, 3.4204560E+002, 3.1663154E+002, 2.1173358E+002, 1.1800247E+002, 7.2249951E+001, 6.5846829E+001, 5.9155013E+001, 5.4529935E+001, 5.4552582E+001, 5.4432945E+001, 5.2630737E+001, 5.0000716E+001, 4.5381127E+001, 6.6917474E+001, 5.0530988E+001, 4.3284088E+001, 3.3983527E+001, 3.0250706E+001, 2.1233841E+001, 2.0669086E+001, 2.1296834E+001, 5.0120275E+001, 4.6933148E+001, 4.5802119E+001, 4.4787730E+001, 4.4081224E+001, 4.2758225E+001, 4.1477072E+001, 3.8650688E+001, 3.5450457E+002, 3.5651631E+002, 6.0641858E-004, 6.3700634E-002, 5.4443803E+001, 5.4051852E+001, 2.9973745E-004, 3.1485621E-002, 3.5829775E+001, 3.5705141E+001, 1.9938032E-004, 2.0943707E-002, 4.5210955E+001, 4.4946939E+001, 2.9193050E-004, 3.0665547E-002, 2.1382984E+001, 2.2035497E+001, 3.7396319E-006, 3.9282589E-004
 4.4000491E+002, 4.3752823E+002, 5.0804567E+002, 3.9817435E+002, 3.7150685E+002, 3.5395245E+002, 3.0650306E+002, 2.0250753E+002, 1.1666545E+002, 7.6170501E+001, 6.5161986E+001, 5.8497651E+001, 5.5309939E+001, 5.4933617E+001, 5.4108017E+001, 5.2379256E+001, 4.9895784E+001, 4.4950430E+001, 6.5601585E+001, 5.1613830E+001, 4.3726701E+001, 3.3418695E+001, 2.9888615E+001, 2.1577920E+001, 2.0884166E+001, 2.1506800E+001, 4.9849476E+001, 4.7571358E+001, 4.6242167E+001, 4.4907213E+001, 4.3925733E+001, 4.2274866E+001, 4.0729629E+001, 3.7797729E+001, 3.6035324E+002, 3.6149050E+002, 6.1663790E-004, 6.4774111E-002, 5.5438969E+001, 5.5070274E+001, 2.8929390E-004, 3.0388588E-002, 3.5870277E+001, 3.5740775E+001, 1.9993272E-004, 2.1001733E-002, 4.5573438E+001, 4.5311382E+001, 2.9095376E-004, 3.0562947E-002, 2.0578868E+001, 2.1210801E+001, 5.4183550E-006, 5.6916568E-004
 4.4500226E+002, 4.4250806E+002, 5.0111988E+002, 4.0219063E+002, 3.6784252E+002, 3.4352986E+002, 3.1829727E+002, 2.0335412E+002, 1.0298823E+002, 6.8603636E+001, 6.7244943E+001, 5.7752464E+001, 5.5660425E+001, 5.4393006E+001, 5.3695349E+001, 5.2063848E+001, 4.7843190E+001, 4.4043921E+001, 6.7283746E+001, 5.1217612E+001, 4.3545482E+001, 3.3665188E+001, 2.9959229E+001, 2.2458323E+001, 2.0600592E+001, 2.1403881E+001, 5.0921996E+001, 4.9792595E+001, 4.7359177E+001, 4.4546602E+001, 4.3012785E+001, 4.1263438E+001, 3.9702487E+001, 3.8129661E+001, 3.5225091E+002, 3.5425113E+002, 5.9323517E-004, 6.2315795E-002, 5.4821948E+001, 5.4470079E+001, 2.8672659E-004, 3.0118907E-002, 3.5922539E+001, 3.5790502E+001, 2.0053994E-004, 2.1065518E-002, 4.5812897E+001, 4.5552432E+001, 2.8928343E-004, 3.0387488E-002, 1.9509379E+001, 2.0151217E+001, 7.1138303E-006, 7.4726519E-004
 4.5000351E+002, 4.4752156E+002, 5.1097147E+002, 3.8344134E+002, 3.6323734E+002, 3.4396284E+002, 3.0746174E+002, 2.0805755E+002, 1.0137982E+002, 7.2619262E+001, 6.6479497E+001, 5.8284844E+001, 5.5909654E+001, 5.5557218E+001, 5.4420936E+001, 5.0775231E+001, 4.7974588E+001, 4.3779515E+001, 6.4948686E+001, 5.0265847E+001, 4.3998344E+001, 3.3657650E+001, 3.0006240E+001, 2.1754327E+001, 2.0666607E+001, 2.0932293E+001, 5.0628754E+001, 4.7817217E+001, 4.6607850E+001, 4.4823515E+001, 4.2897072E+001, 4.1998444E+001, 4.0421724E+001, 3.7756761E+001, 3.5118427E+002, 3.5287090E+002, 5.7829189E-004, 6.0746093E-002, 5.6219806E+001, 5.5817950E+001, 2.8191353E-004, 2.9613325E-002, 3.6397470E+001, 3.6239100E+001, 2.0747445E-004, 2.1793946E-002, 4.6705741E+001, 4.6367717E+001, 2.8512302E-004, 2.9950462E-002, 1.9768310E+001, 2.0359220E+001, 8.0072118E-006, 8.4110956E-004
 4.5500851E+002, 4.5252145E+002, 5.1050421E+002, 4.0344975E+002, 3.6477608E+002, 3.4055218E+002, 3.0019044E+002, 2.0228685E+002, 1.1249954E+002, 6.7646816E+001, 6.4494643E+001, 5.6022915E+001, 5.5664970E+001, 5.4851371E+001, 5.3641780E+001, 5.1401828E+001, 4.9281763E+001, 4.4789739E+001, 6.6974601E+001, 4.9494803E+001, 4.3284181E+001, 3.3529241E+001, 2.8736775E+001, 2.1597158E+001, 2.0891761E+001, 2.1381399E+001, 5.0011519E+001, 4.6440936E+001, 4.4988391E+001, 4.3976872E+001, 4.3568156E+001, 4.2022092E+001, 4.0175353E+001, 3.7370434E+001, 3.5163703E+002, 3.5296410E+002, 5.7267165E-004, 6.0155721E-002, 5.5621467E+001, 5.5229640E+001, 2.7896601E-004, 2.9303705E-002, 3.5862702E+001, 3.5727769E+001, 1.9995334E-004, 2.1003899E-002, 4.4616004E+001, 4.4391646E+001, 2.8714294E-004, 3.0162643E-002, 1.7400386E+001, 1.7999263E+001, 6.2654201E-006, 6.5814478E-004
 4.6000327E+002, 4.5747861E+002, 4.8895960E+002, 3.9121003E+002, 3.5839027E+002, 3.4023097E+002, 3.0695850E+002, 2.0144684E+002, 1.0722883E+002, 7.0743480E+001, 6.4596080E+001, 5.6520198E+001, 5.5644303E+001, 5.5139038E+001, 5.3793734E+001, 5.1306592E+001, 4.9259185E+001, 4.4793295E+001, 6.7871810E+001, 4.9552570E+001, 4.3738513E+001, 3.4078607E+001, 2.9836373E+001, 2.1881049E+001, 2.0851172E+001, 2.1233661E+001, 5.0180992E+001, 4.8305454E+001, 4.6288356E+001, 4.4218590E+001, 4.3578005E+001, 4.2749708E+001, 4.0997735E+001, 3.6945115E+001, 3.4532100E+002, 3.4718885E+002, 5.6601884E-004, 5.9456883E-002, 5.5770631E+001, 5.5392007E+001, 2.7533434E-004, 2.8922221E-002, 3.6451036E+001, 3.6284784E+001, 2.0486433E-004, 2.1519768E-002, 4.4940869E+001, 4.4704382E+001, 2.8603155E-004, 3.0045898E-002, 1.9223118E+001, 1.9803725E+001, 9.6107563E-006, 1.0095523E-003
 4.6500729E+002, 4.6251165E+002, 4.9351452E+002, 3.8913301E+002, 3.5710071E+002, 3.3920925E+002, 3.0370099E+002, 2.0149737E+002, 1.0371166E+002, 6.8522945E+001, 6.4333825E+001, 5.7386284E+001, 5.5953887E+001, 5.4907493E+001, 5.4111122E+001, 5.1532495E+001, 4.8223438E+001, 4.4516100E+001, 6.5097245E+001, 4.9454418E+001, 4.3232125E+001, 3.3574755E+001, 2.9082434E+001, 2.3159711E+001, 2.0587461E+001, 2.1071741E+001, 4.9739167E+001, 4.7088274E+001, 4.7109354E+001, 4.5546839E+001, 4.5116372E+001, 4.3544634E+001, 4.0853760E+001, 3.7904629E+001, 3.4714888E+002, 3.4830310E+002, 5.5904740E-004, 5.8724575E-002, 5.5827884E+001, 5.5392892E+001, 2.7349469E-004, 2.8728976E-002, 3.5614786E+001, 3.5491646E+001, 1.9261582E-004, 2.0233136E-002, 4.6998285E+001, 4.6666920E+001, 2.7853219E-004, 2.9258136E-002, 1.8051853E+001, 1.8667117E+001, 5.9169594E-006, 6.2154108E-004
 4.7000430E+002, 4.6751615E+002, 4.8436926E+002, 3.8321641E+002, 3.5307646E+002, 3.3687182E+002, 2.9957906E+002, 1.9005788E+002, 9.3798428E+001, 6.9681169E+001, 6.5370073E+001, 5.6457181E+001, 5.6455119E+001, 5.5133142E+001, 5.4494987E+001, 5.0534677E+001, 4.8039630E+001, 4.3562150E+001, 6.3437228E+001, 5.0870317E+001, 4.3663453E+001, 3.3196535E+001, 2.9216514E+001, 2.1802618E+001, 2.0648831E+001, 2.0964498E+001, 5.0698333E+001, 4.7100068E+001, 4.5692361E+001, 4.4058430E+001, 4.3297703E+001, 4.1645154E+001, 3.9904057E+001, 3.6673062E+001, 3.4241653E+002, 3.4384175E+002, 5.4998576E-004, 5.7772704E-002, 5.6137057E+001, 5.5647591E+001, 2.7097309E-004, 2.8464097E-002, 3.6403017E+001, 3.6244402E+001, 2.0250686E-004, 2.1272130E-002, 4.4990345E+001, 4.4717605E+001, 2.8101266E-004, 2.9518694E-002, 2.0519773E+001, 2.1105374E+001, 1.0422132E-005, 1.0947825E-003
 4.7500824E+002, 4.7246912E+002, 4.8009970E+002, 3.8801465E+002, 3.5686671E+002, 3.3266754E+002, 3.0022159E+002, 1.9438722E+002, 9.5454507E+001, 6.8761307E+001, 6.6528848E+001, 5.7267202E+001, 5.5603940E+001, 5.4878034E+001, 5.3713928E+001, 5.1540123E+001, 4.8332839E+001, 4.4373687E+001, 6.5148435E+001, 5.0846274E+001, 4.3574311E+001, 3.3195437E+001, 2.9849045E+001, 2.1373050E+001, 2.0955627E+001, 2.1383659E+001, 5.0662122E+001, 4.7879859E+001, 4.6750486E+001, 4.4259796E+001, 4.3301481E+001, 4.1918796E+001, 4.0552747E+001, 3.6754168E+001, 3.4127402E+002, 3.4265365E+002, 5.4204084E-004, 5.6938138E-002, 5.5871140E+001, 5.5442480E+001, 2.6797914E-004, 2.8149601E-002, 3.6648762E+001, 3.6471645E+001, 2.0424929E-004, 2.1455162E-002, 4.4985401E+001, 4.4748224E+001, 2.7966630E-004, 2.9377267E-002, 1.9753180E+001, 2.0335427E+001, 8.7626263E-006, 9.2046131E-004
 4.8000082E+002, 4.7752718E+002, 4.8137612E+002, 3.7624860E+002, 3.5380675E+002, 3.2534647E+002, 2.9204612E+002, 1.9317375E+002, 9.4589592E+001, 6.4351786E+001, 6.3752280E+001, 5.6461463E+001, 5.5069703E+001, 5.4085541E+001, 5.3896224E+001, 5.0751081E+001, 4.8522417E+001, 4.4262435E+001, 6.7614003E+001, 5.0234775E+001, 4.3968606E+001, 3.3344034E+001, 2.9245844E+001, 2.1282031E+001, 2.0820631E+001, 2.1536153E+001, 4.9213504E+001, 4.7801970E+001, 4.7771575E+001, 4.7256596E+001, 4.3781025E+001, 4.2481246E+001, 4.0073551E+001, 3.6929444E+001, 3.3625018E+002, 3.3797869E+002, 5.3567773E-004, 5.6269731E-002, 5.4840873E+001, 5.4419435E+001, 2.6749022E-004, 2.8098242E-002, 3.6050535E+001, 3.5909960E+001, 1.9728539E-004, 2.0723647E-002, 4.8032099E+001, 4.7680342E+001, 2.6963285E-004, 2.8323314E-002, 2.1198982E+001, 2.1713302E+001, 8.3000940E-006, 8.7187508E-004
 4.8500110E+002, 4.8245027E+002, 4.6814287E+002, 3.9205364E+002, 3.5125514E+002, 3.2900868E+002, 2.9142062E+002, 1.8551082E+002, 8.8384346E+001, 5.8796013E+001, 6.2721734E+001, 5.6691053E+001, 5.4664694E+001, 5.3617190E+001, 5.3298754E+001, 5.0166196E+001, 4.8654394E+001, 4.3976961E+001, 6.5428684E+001, 4.9499774E+001, 4.2812904E+001, 3.3271725E+001, 2.8807946E+001, 2.1468062E+001, 2.0812145E+001, 2.2188662E+001, 4.9407133E+001, 4.8308560E+001, 4.7253779E+001, 4.5994796E+001, 4.3663064E+001, 4.2459977E+001, 4.0425796E+001, 3.5965982E+001, 3.3690474E+002, 3.3820749E+002, 5.2741813E-004, 5.5402110E-002, 5.4351040E+001, 5.3961876E+001, 2.6344752E-004, 2.7673582E-002, 3.5084390E+001, 3.4980317E+001, 1.8255148E-004, 1.9175937E-002, 4.6634587E+001, 4.6277240E+001, 2.7027909E-004, 2.8391197E-002, 2.1873774E+001, 2.2347995E+001, 1.0047034E-005, 1.0553807E-003
 4.9000043E+002, 4.8750923E+002, 4.7027356E+002, 3.7692563E+002, 3.4803489E+002, 3.2830223E+002, 2.9067953E+002, 1.8752282E+002, 1.0170700E+002, 6.5116711E+001, 6.6060201E+001, 5.6994814E+001, 5.4546790E+001, 5.3588248E+001, 5.2858992E+001, 5.2051841E+001, 4.8585563E+001, 4.3881181E+001, 6.5236326E+001, 5.0213203E+001, 4.3579973E+001, 3.3182954E+001, 2.8703077E+001, 2.0670089E+001, 2.0933743E+001, 2.2139372E+001, 4.9979979E+001, 4.6876011E+001, 4.6953540E+001, 4.5430968E+001, 4.4670304E+001, 4.3327896E+001, 3.9585863E+001, 3.7412807E+001, 3.3498203E+002, 3.3619041E+002, 5.2678310E-004, 5.5335404E-002, 5.4343169E+001, 5.3949384E+001, 2.6471682E-004, 2.7806914E-002, 3.5739237E+001, 3.5594294E+001, 1.9001586E-004, 1.9960026E-002, 4.6251770E+001, 4.5956363E+001, 2.6771618E-004, 2.8121978E-002, 2.1201225E+001, 2.1743879E+001, 9.3479254E-006, 9.8194348E-004
