s,s,s,s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
 7.9001996E+002, 7.8754230E+002, 7.8754230E+002, 7.8754230E+002, 7.8754230E+002, 1.2511894E+002, 1.6151786E+002, 1.4830483E+002, 1.4003077E+002, 1.3078506E+002, 1.2071914E+002, 1.1655443E+002, 1.3399654E+002, 1.2974907E+002, 1.2784154E+002, 1.2181403E+002, 1.1518109E+002, 1.0886144E+002, 9.8179908E+001, 1.2292983E+002, 1.2348854E+002, 1.2296991E+002, 1.1925596E+002, 1.1481966E+002, 1.0779728E+002, 9.9784793E+001
 7.9504315E+002, 7.9250668E+002, 7.9250668E+002, 7.9250668E+002, 7.9250668E+002, 1.2158773E+002, 1.6004614E+002, 1.4727117E+002, 1.3826529E+002, 1.3009351E+002, 1.2180950E+002, 1.1810558E+002, 1.3291355E+002, 1.2891522E+002, 1.2651606E+002, 1.1814109E+002, 1.1339700E+002, 1.0723892E+002, 9.7365078E+001, 1.2146062E+002, 1.2133093E+002, 1.1864696E+002, 1.1617985E+002, 1.1294923E+002, 1.0534838E+002, 9.7547150E+001
 8.0000934E+002, 7.9764768E+002, 7.9764768E+002, 7.9764768E+002, 7.9764768E+002, 1.1771082E+002, 1.5772861E+002, 1.4502166E+002, 1.3587694E+002, 1.2869046E+002, 1.2242996E+002, 1.1315836E+002, 1.3166004E+002, 1.2810014E+002, 1.2592014E+002, 1.1656740E+002, 1.1206412E+002, 1.0584448E+002, 9.5448032E+001, 1.3915649E+002, 1.2927516E+002, 1.1930675E+002, 1.1677274E+002, 1.1387756E+002, 1.0806953E+002, 9.8456551E+001
 8.0501703E+002, 8.0253331E+002, 8.0253331E+002, 8.0253331E+002, 8.0253331E+002, 1.1706904E+002, 1.5682641E+002, 1.4428051E+002, 1.3747106E+002, 1.2985933E+002, 1.1793323E+002, 1.1133472E+002, 1.5455984E+002, 1.4321240E+002, 1.5176596E+002, 1.5744672E+002, 1.5367241E+002, 1.3465529E+002, 1.0635255E+002, 2.7022821E+002, 2.4011026E+002, 2.3235632E+002, 2.2929115E+002, 2.0389903E+002, 1.7107808E+002, 1.2318642E+002
 8.1000812E+002, 8.0772376E+002, 8.0772376E+002, 8.0772376E+002, 8.0772376E+002, 1.1939232E+002, 1.6624896E+002, 1.6269265E+002, 1.7751719E+002, 1.5133098E+002, 1.4046560E+002, 1.2585571E+002, 2.0515977E+002, 2.0523306E+002, 2.1288569E+002, 2.0536060E+002, 2.0066446E+002, 1.6531086E+002, 1.4183068E+002, 3.7488902E+002, 3.2493846E+002, 2.8386805E+002, 2.7053706E+002, 2.2767704E+002, 1.8267329E+002, 1.6107117E+002
 8.1500745E+002, 8.1253512E+002, 8.1253512E+002, 8.1253512E+002, 8.1253512E+002, 1.4860786E+002, 1.8125913E+002, 1.7123961E+002, 1.8041689E+002, 2.1857546E+002, 1.8941185E+002, 1.5518874E+002, 3.0514783E+002, 3.1233087E+002, 3.3072091E+002, 3.3004498E+002, 2.8899238E+002, 2.2844495E+002, 1.9260068E+002, 4.7908159E+002, 4.4859901E+002, 4.1605820E+002, 3.9521255E+002, 3.7570323E+002, 3.0448131E+002, 2.0587285E+002
 8.2001257E+002, 8.1753558E+002, 8.1753558E+002, 8.1753558E+002, 8.1753558E+002, 1.9657740E+002, 2.2001449E+002, 2.1138508E+002, 2.5695684E+002, 2.6311466E+002, 2.4233632E+002, 1.8643705E+002, 3.2572905E+002, 3.2820347E+002, 3.3683675E+002, 3.4723820E+002, 3.3065232E+002, 2.7982364E+002, 2.4303437E+002, 4.7013998E+002, 4.4589771E+002, 4.1936699E+002, 4.0764785E+002, 3.6335604E+002, 3.0618780E+002, 2.7644187E+002
 8.2500793E+002, 8.2245328E+002, 8.2245328E+002, 8.2245328E+002, 8.2245328E+002, 2.0281864E+002, 2.3646709E+002, 2.2733728E+002, 2.3408126E+002, 2.6367024E+002, 2.6625208E+002, 2.1834344E+002, 3.2757567E+002, 3.2895904E+002, 3.4972817E+002, 3.5712234E+002, 3.2347269E+002, 2.8740678E+002, 2.4827900E+002, 4.8144288E+002, 4.7398723E+002, 4.4928289E+002, 4.1074892E+002, 3.7987000E+002, 4.4945871E+002, 3.6604202E+002
 8.3000244E+002, 8.2760299E+002, 8.2760299E+002, 8.2760299E+002, 8.2760299E+002, 1.9812643E+002, 2.4302782E+002, 2.3788382E+002, 2.5650948E+002, 2.6860229E+002, 2.5687217E+002, 2.2139451E+002, 3.9386195E+002, 3.7382219E+002, 3.5816696E+002, 3.4407552E+002, 3.4663928E+002, 3.5526351E+002, 3.3531141E+002, 4.9810950E+002, 5.0186643E+002, 4.9214479E+002, 4.9850836E+002, 5.0213738E+002, 4.2701235E+002, 2.2478413E+002
 8.3501111E+002, 8.3252578E+002, 8.3252578E+002, 8.3252578E+002, 8.3252578E+002, 2.0418974E+002, 2.6223157E+002, 2.5402505E+002, 2.8358164E+002, 2.9328974E+002, 2.8693518E+002, 2.3623878E+002, 4.8617394E+002, 4.8790137E+002, 4.6755806E+002, 4.6322042E+002, 4.5916344E+002, 4.5859132E+002, 3.2790898E+002, 4.7917720E+002, 4.9853659E+002, 5.1879333E+002, 5.0750616E+002, 4.2009446E+002, 3.1417562E+002, 2.0101844E+002
 8.4001508E+002, 8.3742157E+002, 8.3742157E+002, 8.3742157E+002, 8.3742157E+002, 2.2160096E+002, 2.9943159E+002, 2.8961149E+002, 3.0206493E+002, 3.2651884E+002, 3.2988593E+002, 2.5555782E+002, 4.9560065E+002, 4.8741393E+002, 4.7714456E+002, 5.0253870E+002, 4.5728826E+002, 2.9346707E+002, 1.8194500E+002, 4.7496067E+002, 4.9369662E+002, 4.9410935E+002, 4.1583830E+002, 3.0821990E+002, 2.2576113E+002, 1.7049238E+002
 8.4500665E+002, 8.4248308E+002, 8.4248308E+002, 8.4248308E+002, 8.4248308E+002, 2.1203957E+002, 2.9427720E+002, 2.9667060E+002, 2.9985618E+002, 3.2065184E+002, 3.1657060E+002, 2.7890960E+002, 4.3606960E+002, 4.3688582E+002, 4.6254553E+002, 4.8403520E+002, 2.4238989E+002, 1.4672303E+002, 1.2121956E+002, 4.5060613E+002, 4.4639518E+002, 3.7441312E+002, 3.2676178E+002, 2.2219825E+002, 1.5150282E+002, 1.1725601E+002
 8.5000531E+002, 8.4742204E+002, 8.4742204E+002, 8.4742204E+002, 8.4742204E+002, 1.9939333E+002, 2.8427217E+002, 2.8456499E+002, 2.9714748E+002, 2.9199462E+002, 2.7605635E+002, 2.5441236E+002, 4.0731253E+002, 4.0083300E+002, 4.6661159E+002, 3.0454029E+002, 1.3672331E+002, 9.9333324E+001, 9.3301547E+001, 3.5391722E+002, 3.2334793E+002, 2.7150298E+002, 2.0630492E+002, 1.4031061E+002, 1.1367815E+002, 7.2173622E+001
 8.5500403E+002, 8.5252427E+002, 8.5252427E+002, 8.5252427E+002, 8.5252427E+002, 2.0012943E+002, 2.7241224E+002, 2.6878939E+002, 2.6826218E+002, 3.1342704E+002, 2.9059737E+002, 2.4377906E+002, 5.3872683E+002, 5.2819086E+002, 4.1951343E+002, 3.0948191E+002, 1.1829232E+002, 8.7862200E+001, 7.6070491E+001, 3.2450389E+002, 3.0359258E+002, 2.3876312E+002, 1.8139876E+002, 9.5638759E+001, 7.8138126E+001, 5.8597033E+001
 8.6000220E+002, 8.5798118E+002, 8.5798118E+002, 8.5798118E+002, 8.5798118E+002, 2.2650324E+002, 2.7716530E+002, 2.7199198E+002, 2.9518627E+002, 3.1451629E+002, 2.9740776E+002, 2.4200374E+002, 4.8843153E+002, 4.7009703E+002, 4.1100530E+002, 2.8454558E+002, 8.6136797E+001, 7.1425491E+001, 5.7427548E+001, 3.0536908E+002, 2.6262414E+002, 2.1667541E+002, 1.6950266E+002, 8.7717989E+001, 6.8139870E+001, 5.2925493E+001
 8.6501117E+002, 8.6251274E+002, 8.6251274E+002, 8.6251274E+002, 8.6251274E+002, 2.1740268E+002, 2.9645113E+002, 2.9623210E+002, 3.3854839E+002, 3.1177101E+002, 2.7462183E+002, 2.6252133E+002, 5.0076568E+002, 4.4978569E+002, 3.9161384E+002, 1.6027671E+002, 7.6835910E+001, 6.7419396E+001, 5.9155984E+001, 2.8458882E+002, 2.5338354E+002, 1.9517786E+002, 1.3115575E+002, 7.2680224E+001, 6.1009571E+001, 5.0949269E+001
 8.7000812E+002, 8.6751569E+002, 8.6751569E+002, 8.6751569E+002, 8.6751569E+002, 2.4373547E+002, 3.9531451E+002, 3.4740310E+002, 3.4044826E+002, 3.0884612E+002, 2.8769193E+002, 2.6603271E+002, 4.5904131E+002, 4.3551291E+002, 3.9943936E+002, 1.7839567E+002, 7.1008481E+001, 6.4296297E+001, 5.1322759E+001, 2.9554761E+002, 2.3756943E+002, 1.8143351E+002, 1.2930323E+002, 6.2931173E+001, 5.9683982E+001, 4.8669369E+001
 8.7500739E+002, 8.7245720E+002, 8.7245720E+002, 8.7245720E+002, 8.7245720E+002, 3.5885241E+002, 3.8560426E+002, 3.4123278E+002, 3.3746488E+002, 3.4553601E+002, 3.2564071E+002, 2.6836426E+002, 4.0838557E+002, 3.8068882E+002, 3.6042384E+002, 1.4620196E+002, 6.3984612E+001, 5.8122186E+001, 4.8839393E+001, 2.5496983E+002, 2.1469584E+002, 1.8174835E+002, 1.0563551E+002, 6.2294610E+001, 5.9821316E+001, 4.5448379E+001
 8.8001160E+002, 8.7751615E+002, 8.7751615E+002, 8.7751615E+002, 8.7751615E+002, 3.2667193E+002, 4.5659616E+002, 3.9787780E+002, 3.7757969E+002, 4.0500384E+002, 4.3061421E+002, 3.3179978E+002, 4.1674241E+002, 3.7628711E+002, 3.5835592E+002, 1.5435436E+002, 6.2041561E+001, 5.5202240E+001, 4.9770310E+001, 2.7231649E+002, 2.2999242E+002, 1.7698864E+002, 1.1551203E+002, 5.7895618E+001, 5.2542296E+001, 4.5486658E+001
 8.8500610E+002, 8.8251574E+002, 8.8251574E+002, 8.8251574E+002, 8.8251574E+002, 3.4138328E+002, 4.7518237E+002, 4.2531839E+002, 4.1472902E+002, 4.0499082E+002, 4.0239118E+002, 2.7930323E+002, 3.9604271E+002, 3.6351505E+002, 3.3522091E+002, 1.3579597E+002, 5.6895159E+001, 5.5658162E+001, 4.9556799E+001, 2.6948668E+002, 2.2868186E+002, 1.7106947E+002, 1.1662451E+002, 6.1781181E+001, 5.2958324E+001, 4.6701609E+001
 8.9000214E+002, 8.8751068E+002, 8.8751068E+002, 8.8751068E+002, 8.8751068E+002, 3.6555324E+002, 5.0558384E+002, 4.6247173E+002, 4.7048584E+002, 4.5035470E+002, 3.6671198E+002, 1.8653733E+002, 3.8799866E+002, 3.5843207E+002, 3.3333393E+002, 1.2487146E+002, 5.6389691E+001, 5.4493078E+001, 5.0338895E+001, 2.4259764E+002, 2.0882582E+002, 1.6953550E+002, 1.0388643E+002, 5.5777203E+001, 4.9275426E+001, 4.3594399E+001
 8.9500470E+002, 8.9246667E+002, 8.9246667E+002, 8.9246667E+002, 8.9246667E+002, 3.5820518E+002, 5.1425967E+002, 4.5395687E+002, 4.6896266E+002, 4.6883608E+002, 3.3018504E+002, 1.5932651E+002, 3.7837230E+002, 3.3896355E+002, 3.0978135E+002, 1.0226521E+002, 5.3448170E+001, 5.1344544E+001, 4.4542194E+001, 2.2007183E+002, 1.8846727E+002, 1.5437566E+002, 8.8681582E+001, 5.2687379E+001, 4.8106961E+001, 4.1252461E+001
 9.0000861E+002, 8.9751386E+002, 8.9751386E+002, 8.9751386E+002, 8.9751386E+002, 4.3438179E+002, 5.1741748E+002, 4.5104285E+002, 4.5528264E+002, 4.4226334E+002, 3.3967153E+002, 1.3678391E+002, 3.3728931E+002, 3.2014920E+002, 2.7133357E+002, 1.0527893E+002, 4.9839775E+001, 4.7839549E+001, 4.3927150E+001, 1.9520552E+002, 1.8452986E+002, 1.5150192E+002, 7.3227079E+001, 5.0975533E+001, 4.7757973E+001, 3.9640227E+001
 9.0501245E+002, 9.0251775E+002, 9.0251775E+002, 9.0251775E+002, 9.0251775E+002, 4.1216941E+002, 5.0667415E+002, 4.3210104E+002, 4.3343620E+002, 4.4616291E+002, 3.2638616E+002, 1.2503212E+002, 3.4993627E+002, 3.3225317E+002, 2.7908316E+002, 9.2078486E+001, 4.9081263E+001, 4.7110478E+001, 4.6336284E+001, 1.9179353E+002, 1.7298801E+002, 1.4339484E+002, 6.8234296E+001, 4.9773025E+001, 4.4975212E+001, 3.7999872E+001
 9.1000916E+002, 9.0745893E+002, 9.0745893E+002, 9.0745893E+002, 9.0745893E+002, 3.5259806E+002, 4.8573454E+002, 4.1718205E+002, 4.1587560E+002, 4.2847695E+002, 3.7035060E+002, 1.3131204E+002, 3.3560056E+002, 3.1893478E+002, 2.7983597E+002, 1.0095292E+002, 5.1911831E+001, 4.8034745E+001, 4.6494662E+001, 1.8616649E+002, 1.6164901E+002, 1.3497413E+002, 6.9478394E+001, 5.0341029E+001, 4.4234484E+001, 4.2874207E+001
 9.1500464E+002, 9.1255045E+002, 9.1255045E+002, 9.1255045E+002, 9.1255045E+002, 4.0432802E+002, 4.8206230E+002, 4.4461397E+002, 4.4217574E+002, 4.4373034E+002, 3.4879311E+002, 1.6679741E+002, 3.5730726E+002, 3.2927035E+002, 2.8523827E+002, 1.2066173E+002, 5.3644631E+001, 5.0029692E+001, 4.3785814E+001, 2.1255124E+002, 1.7517685E+002, 1.4322973E+002, 8.5960302E+001, 5.0071713E+001, 4.5552352E+001, 4.0758854E+001
 9.2001416E+002, 9.1751654E+002, 9.1751654E+002, 9.1751654E+002, 9.1751654E+002, 3.7818915E+002, 4.4682748E+002, 4.3741380E+002, 4.4610645E+002, 4.6769834E+002, 3.0014732E+002, 1.4177740E+002, 3.6883566E+002, 3.3360529E+002, 2.7294966E+002, 1.0625428E+002, 5.1335757E+001, 4.7962493E+001, 4.3783966E+001, 1.9820955E+002, 1.7158058E+002, 1.3937624E+002, 7.9059170E+001, 5.1637744E+001, 4.5846100E+001, 4.0421707E+001
 9.2500934E+002, 9.2251892E+002, 9.2251892E+002, 9.2251892E+002, 9.2251892E+002, 3.2993592E+002, 4.9862013E+002, 4.5828704E+002, 4.6157623E+002, 4.4949406E+002, 3.2315552E+002, 1.6283120E+002, 3.6427810E+002, 3.3332366E+002, 2.7261530E+002, 1.1169738E+002, 5.5727702E+001, 4.9305254E+001, 4.5563357E+001, 1.8520508E+002, 1.6209918E+002, 1.3885115E+002, 6.9192692E+001, 4.6238084E+001, 4.3873315E+001, 3.9936536E+001
 9.3000458E+002, 9.2751413E+002, 9.2751413E+002, 9.2751413E+002, 9.2751413E+002, 4.6478699E+002, 5.0140915E+002, 4.8187279E+002, 4.7287285E+002, 4.6781040E+002, 3.0073733E+002, 1.4998465E+002, 3.8547098E+002, 3.5125611E+002, 2.9709514E+002, 1.1918744E+002, 5.4948770E+001, 4.8126436E+001, 4.4254971E+001, 2.0135641E+002, 1.7325237E+002, 1.3912216E+002, 8.0211148E+001, 4.9654740E+001, 4.6680181E+001, 3.9728171E+001
 9.3501410E+002, 9.3251651E+002, 9.3251651E+002, 9.3251651E+002, 9.3251651E+002, 3.6476313E+002, 4.6985036E+002, 4.6235386E+002, 4.7068433E+002, 4.7250915E+002, 3.3442834E+002, 1.4678238E+002, 3.8293530E+002, 3.4886657E+002, 2.7777917E+002, 1.0070211E+002, 5.0793197E+001, 4.8006495E+001, 4.6599241E+001, 1.8319504E+002, 1.6424515E+002, 1.3837438E+002, 7.2618687E+001, 5.2439778E+001, 4.5227813E+001, 4.1704332E+001
 9.4001141E+002, 9.3752917E+002, 9.3752917E+002, 9.3752917E+002, 9.3752917E+002, 3.5950388E+002, 5.2068079E+002, 4.6925814E+002, 4.6351251E+002, 4.8452320E+002, 3.4752387E+002, 1.7746546E+002, 3.8368951E+002, 3.4838674E+002, 2.7923451E+002, 1.2031243E+002, 5.2814711E+001, 5.0705504E+001, 4.8234231E+001, 1.9873725E+002, 1.6124155E+002, 1.3128757E+002, 7.6903015E+001, 4.5874188E+001, 4.1045856E+001, 4.0847540E+001
 9.4500629E+002, 9.4251590E+002, 9.4251590E+002, 9.4251590E+002, 9.4251590E+002, 4.5903798E+002, 5.0402659E+002, 4.7117819E+002, 4.8181758E+002, 4.8114362E+002, 2.9778521E+002, 1.6068399E+002, 3.9879693E+002, 3.5338110E+002, 3.0250311E+002, 1.2162049E+002, 5.7689473E+001, 5.1947855E+001, 4.7634586E+001, 2.1907390E+002, 1.6743075E+002, 1.4033520E+002, 8.5654648E+001, 4.9779059E+001, 4.6590050E+001, 3.8536018E+001
 9.5000116E+002, 9.4751078E+002, 9.4751078E+002, 9.4751078E+002, 9.4751078E+002, 3.5546640E+002, 5.1565322E+002, 4.9363816E+002, 4.7670219E+002, 4.9967670E+002, 3.9033725E+002, 1.6479886E+002, 3.9302334E+002, 3.6161664E+002, 2.9068154E+002, 1.0857432E+002, 5.3883650E+001, 4.9376031E+001, 4.4072128E+001, 1.9622295E+002, 1.6681828E+002, 1.4213197E+002, 8.1336569E+001, 4.7629455E+001, 4.4527241E+001, 3.9884674E+001
 9.5500452E+002, 9.5246818E+002, 9.5246818E+002, 9.5246818E+002, 9.5246818E+002, 3.8233631E+002, 5.6664180E+002, 5.1841972E+002, 5.0229978E+002, 5.0855782E+002, 4.1561772E+002, 1.7492378E+002, 3.8220353E+002, 3.4657627E+002, 2.9359878E+002, 1.2440011E+002, 5.5504433E+001, 5.1953315E+001, 4.7783484E+001, 2.2377515E+002, 1.8602694E+002, 1.4135382E+002, 9.1173506E+001, 4.8706577E+001, 4.4817249E+001, 4.1262826E+001
 9.6000836E+002, 9.5750077E+002, 9.5750077E+002, 9.5750077E+002, 9.5750077E+002, 3.3206122E+002, 5.5876026E+002, 5.0837402E+002, 5.0447095E+002, 4.9760121E+002, 3.9921825E+002, 1.9528908E+002, 4.1070578E+002, 3.8455733E+002, 3.1199877E+002, 1.4092666E+002, 5.5992338E+001, 5.3273390E+001, 4.5640456E+001, 2.3289399E+002, 1.9181434E+002, 1.4378779E+002, 9.6551775E+001, 5.0671319E+001, 4.7615285E+001, 4.0055450E+001
 9.6501001E+002, 9.6251897E+002, 9.6251897E+002, 9.6251897E+002, 9.6251897E+002, 3.2050593E+002, 5.4323543E+002, 5.2252443E+002, 5.2782377E+002, 5.0408693E+002, 4.3644103E+002, 2.3799963E+002, 4.0690270E+002, 3.8012019E+002, 3.1728535E+002, 1.5334682E+002, 5.6007256E+001, 5.1828688E+001, 4.7573486E+001, 2.3698973E+002, 1.9978601E+002, 1.4766918E+002, 1.0089662E+002, 5.4400021E+001, 4.7780956E+001, 4.3381878E+001
 9.7000989E+002, 9.6754546E+002, 9.6754546E+002, 9.6754546E+002, 9.6754546E+002, 3.0940491E+002, 5.6308740E+002, 5.2940138E+002, 5.2853682E+002, 5.1713563E+002, 4.4641727E+002, 2.6228711E+002, 4.1208809E+002, 3.8831950E+002, 3.4083420E+002, 1.6333440E+002, 5.6651727E+001, 5.2241488E+001, 4.9877496E+001, 2.4312190E+002, 2.0063920E+002, 1.5601705E+002, 1.1519614E+002, 5.2917881E+001, 4.8498100E+001, 4.0963891E+001
 9.7500732E+002, 9.7257166E+002, 9.7257166E+002, 9.7257166E+002, 9.7257166E+002, 3.0482746E+002, 5.5982428E+002, 5.3260189E+002, 5.1878218E+002, 5.2685453E+002, 4.4459063E+002, 2.2273658E+002, 4.1376926E+002, 3.8744144E+002, 3.2505562E+002, 1.5774887E+002, 6.1048024E+001, 5.3703739E+001, 4.8317988E+001, 2.5239226E+002, 2.1110716E+002, 1.5937882E+002, 1.2225871E+002, 5.1361218E+001, 4.6189166E+001, 3.9626272E+001
 9.8000623E+002, 9.7748174E+002, 9.7748174E+002, 9.7748174E+002, 9.7748174E+002, 3.7757760E+002, 5.5714041E+002, 5.4044640E+002, 5.4639899E+002, 5.3645111E+002, 4.7274921E+002, 2.9487566E+002, 4.2216018E+002, 3.8915697E+002, 3.2267524E+002, 1.7418399E+002, 6.0407249E+001, 5.5330734E+001, 4.5426475E+001, 2.5885209E+002, 2.0553347E+002, 1.6482006E+002, 1.2049741E+002, 5.3330755E+001, 4.7316514E+001, 4.2253114E+001
 9.8500049E+002, 9.8251485E+002, 9.8251485E+002, 9.8251485E+002, 9.8251485E+002, 3.1205193E+002, 5.4136581E+002, 5.2518365E+002, 5.2447477E+002, 5.3137773E+002, 4.8252160E+002, 2.6953512E+002, 4.3577430E+002, 3.9970468E+002, 3.4259607E+002, 1.8067144E+002, 5.9530922E+001, 5.3057849E+001, 4.9716370E+001, 2.6589621E+002, 2.1910300E+002, 1.7262722E+002, 1.2518368E+002, 5.6029037E+001, 4.7828513E+001, 4.2978854E+001
 9.9001025E+002, 9.8751182E+002, 9.8751182E+002, 9.8751182E+002, 9.8751182E+002, 3.5028980E+002, 5.6515968E+002, 5.3807695E+002, 5.3832789E+002, 5.5479231E+002, 5.0876341E+002, 2.8453682E+002, 4.4171592E+002, 4.0556125E+002, 3.6718102E+002, 1.8820295E+002, 5.9548371E+001, 5.6551085E+001, 5.3091087E+001, 2.7657946E+002, 2.3452307E+002, 1.7522798E+002, 1.3195701E+002, 5.8384377E+001, 4.9149332E+001, 4.5053406E+001
 9.9500714E+002, 9.9251517E+002, 9.9251517E+002, 9.9251517E+002, 9.9251517E+002, 3.3285914E+002, 5.5928513E+002, 5.5034056E+002, 5.5947415E+002, 5.7502302E+002, 4.7815616E+002, 2.8920867E+002, 4.5074114E+002, 4.1363786E+002, 3.8137889E+002, 1.8773191E+002, 6.3071082E+001, 5.8962918E+001, 5.1062835E+001, 2.8237182E+002, 2.4389039E+002, 1.7463113E+002, 1.2964489E+002, 5.4934502E+001, 5.0293111E+001, 4.5461975E+001
 1.0000040E+003, 9.9751206E+002, 9.9751206E+002, 9.9751206E+002, 9.9751206E+002, 3.4604433E+002, 5.6203396E+002, 5.7625021E+002, 5.8994162E+002, 5.9079423E+002, 5.2452416E+002, 4.3474677E+002, 4.5405642E+002, 4.2261940E+002, 3.8597973E+002, 1.9544549E+002, 6.7839918E+001, 6.1031892E+001, 5.2937434E+001, 3.0762933E+002, 2.3774836E+002, 1.8409444E+002, 1.3805193E+002, 6.2778368E+001, 5.2656879E+001, 4.4306188E+001
 1.0050009E+003, 1.0025090E+003, 1.0025090E+003, 1.0025090E+003, 1.0025090E+003, 3.3537541E+002, 5.6517056E+002, 5.8704158E+002, 5.9252462E+002, 5.8520952E+002, 5.4769380E+002, 3.9922185E+002, 4.3583648E+002, 4.2098405E+002, 3.9603415E+002, 1.7760033E+002, 6.6162050E+001, 5.9440433E+001, 5.2507049E+001, 2.9785271E+002, 2.4774609E+002, 1.8763326E+002, 1.3609442E+002, 6.2625556E+001, 5.2117470E+001, 4.6990957E+001
 1.0100009E+003, 1.0075073E+003, 1.0075073E+003, 1.0075073E+003, 1.0075073E+003, 3.7090438E+002, 5.5011160E+002, 5.4610699E+002, 5.4425929E+002, 5.6818128E+002, 5.8200561E+002, 4.8461920E+002, 4.4068432E+002, 4.2234403E+002, 3.5622386E+002, 1.9598104E+002, 6.3857510E+001, 6.3573807E+001, 5.1540692E+001, 2.7989344E+002, 2.4041329E+002, 1.8445019E+002, 1.3860404E+002, 5.5166169E+001, 5.1110776E+001, 4.5266300E+001
 1.0150103E+003, 1.0125848E+003, 1.0125848E+003, 1.0125848E+003, 1.0125848E+003, 3.4677095E+002, 5.9194971E+002, 5.8901038E+002, 6.2821062E+002, 6.4177886E+002, 5.3740612E+002, 3.6208997E+002, 4.7105657E+002, 4.3920325E+002, 3.7424249E+002, 1.9359430E+002, 6.3534531E+001, 5.9673846E+001, 4.9301858E+001, 2.9655522E+002, 2.6177424E+002, 1.8997837E+002, 1.3618846E+002, 5.6074754E+001, 5.3862331E+001, 4.7022524E+001
 1.0200104E+003, 1.0175166E+003, 1.0175166E+003, 1.0175166E+003, 1.0175166E+003, 4.0230534E+002, 6.0567686E+002, 6.0985440E+002, 6.1625587E+002, 6.0925808E+002, 5.8302501E+002, 3.0946562E+002, 4.7882683E+002, 4.5252840E+002, 3.9926876E+002, 1.9718491E+002, 6.5666160E+001, 6.0627903E+001, 5.7936059E+001, 3.0838831E+002, 2.7762944E+002, 1.9198816E+002, 1.5429096E+002, 6.2558840E+001, 5.7061580E+001, 4.8630127E+001
 1.0250044E+003, 1.0225106E+003, 1.0225106E+003, 1.0225106E+003, 1.0225106E+003, 3.3147936E+002, 5.7871173E+002, 5.7874132E+002, 5.6253130E+002, 5.6328801E+002, 5.6457714E+002, 5.2034459E+002, 4.5514085E+002, 4.3733568E+002, 4.0444465E+002, 1.8442020E+002, 6.4969649E+001, 6.4243958E+001, 5.6712428E+001, 2.9503335E+002, 2.6188788E+002, 1.9966551E+002, 1.4992194E+002, 6.1122236E+001, 5.6692558E+001, 4.4102968E+001
 1.0300120E+003, 1.0275150E+003, 1.0275150E+003, 1.0275150E+003, 1.0275150E+003, 3.6673856E+002, 5.4350751E+002, 5.3066467E+002, 5.1741343E+002, 5.1155925E+002, 5.0059565E+002, 4.9793640E+002, 4.5477005E+002, 4.3157286E+002, 3.3888993E+002, 2.0702570E+002, 6.9683155E+001, 6.0298329E+001, 5.2606369E+001, 3.0237550E+002, 2.6190279E+002, 1.9451326E+002, 1.3823729E+002, 5.9403889E+001, 5.7004552E+001, 4.7235486E+001
 1.0350088E+003, 1.0325022E+003, 1.0325022E+003, 1.0325022E+003, 1.0325022E+003, 3.1983021E+002, 5.4665577E+002, 5.3363325E+002, 5.1938140E+002, 5.0942244E+002, 5.1188801E+002, 5.0808002E+002, 4.5738466E+002, 4.3791909E+002, 3.6002536E+002, 1.9908498E+002, 6.8454008E+001, 6.1611921E+001, 5.4523065E+001, 3.1257768E+002, 2.6524381E+002, 2.0014525E+002, 1.3916911E+002, 6.0916095E+001, 5.7035785E+001, 4.5899859E+001
 1.0400059E+003, 1.0375141E+003, 1.0375141E+003, 1.0375141E+003, 1.0375141E+003, 3.5842818E+002, 5.3939404E+002, 5.2345210E+002, 5.1514551E+002, 5.1006638E+002, 5.0267817E+002, 5.4070601E+002, 4.5934728E+002, 4.2998413E+002, 3.6705648E+002, 1.9531442E+002, 7.1021672E+001, 6.1837566E+001, 5.3103960E+001, 3.2636727E+002, 2.5955222E+002, 1.9297700E+002, 1.5228156E+002, 5.8246801E+001, 5.6915397E+001, 4.6899491E+001
 1.0450094E+003, 1.0425308E+003, 1.0425308E+003, 1.0425308E+003, 1.0425308E+003, 3.2920331E+002, 5.4220316E+002, 5.3128356E+002, 5.3840396E+002, 5.2692147E+002, 5.3446443E+002, 5.3847512E+002, 4.7098897E+002, 4.3857600E+002, 3.8088601E+002, 1.8172403E+002, 7.0436367E+001, 6.1786492E+001, 5.2586707E+001, 2.9928308E+002, 2.4674248E+002, 1.9343182E+002, 1.4119432E+002, 6.1679586E+001, 5.5437806E+001, 4.3145869E+001
 1.0500071E+003, 1.0474568E+003, 1.0474568E+003, 1.0474568E+003, 1.0474568E+003, 3.0179871E+002, 5.5070646E+002, 5.3498811E+002, 5.2794794E+002, 5.3021928E+002, 5.3656143E+002, 5.3121308E+002, 4.7209086E+002, 4.4655286E+002, 3.6934820E+002, 1.9122680E+002, 6.8928675E+001, 6.2592135E+001, 5.3012672E+001, 2.9828994E+002, 2.7742654E+002, 1.9478128E+002, 1.3653700E+002, 5.9535469E+001, 5.5223910E+001, 4.6739764E+001
