s,s,s,s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
 7.9000757E+002, 7.8753102E+002, 7.8753102E+002, 7.8753102E+002, 7.8753102E+002, 4.1976666E+001, 4.2753680E+001, 4.0144778E+001, 3.8029546E+001, 3.6274474E+001, 3.1247494E+001, 3.1945542E+001, 3.8034138E+001, 3.7171266E+001, 3.5765152E+001, 3.1040678E+001, 3.1393994E+001, 3.0843355E+001, 3.0804028E+001, 3.4014716E+001, 3.3143616E+001, 3.2999547E+001, 3.2823358E+001, 3.1262441E+001, 3.1336710E+001, 3.0781092E+001
 7.9500427E+002, 7.9252067E+002, 7.9252067E+002, 7.9252067E+002, 7.9252067E+002, 4.2146968E+001, 4.2555629E+001, 3.9902678E+001, 3.8113967E+001, 3.6096273E+001, 3.0651947E+001, 3.1910851E+001, 3.8109123E+001, 3.7082758E+001, 3.5641693E+001, 3.1094922E+001, 3.1416627E+001, 3.0809125E+001, 3.0739492E+001, 3.4475235E+001, 3.3095749E+001, 3.3040846E+001, 3.2634151E+001, 3.1322563E+001, 3.1327177E+001, 3.0849050E+001
 8.0000598E+002, 7.9751324E+002, 7.9751324E+002, 7.9751324E+002, 7.9751324E+002, 4.2171361E+001, 4.2215310E+001, 3.9883677E+001, 3.8301820E+001, 3.6114042E+001, 3.0502670E+001, 3.1660558E+001, 3.8269094E+001, 3.7196841E+001, 3.5499013E+001, 3.1107839E+001, 3.1401882E+001, 3.0860783E+001, 3.0711315E+001, 3.4249204E+001, 3.2966440E+001, 3.2820516E+001, 3.2522834E+001, 3.1009334E+001, 3.1379784E+001, 3.0756611E+001
 8.0501630E+002, 8.0250042E+002, 8.0250042E+002, 8.0250042E+002, 8.0250042E+002, 4.2099671E+001, 4.2086859E+001, 4.0057269E+001, 3.7909632E+001, 3.5906790E+001, 3.0482865E+001, 3.1765930E+001, 3.7958257E+001, 3.7063120E+001, 3.5341266E+001, 3.1058971E+001, 3.1411123E+001, 3.0732258E+001, 3.0707012E+001, 3.3965425E+001, 3.3529268E+001, 3.3085153E+001, 3.2709693E+001, 3.1301199E+001, 3.1404492E+001, 3.0673259E+001
 8.1001978E+002, 8.0748872E+002, 8.0748872E+002, 8.0748872E+002, 8.0748872E+002, 4.1878947E+001, 4.2158094E+001, 4.0021327E+001, 3.7809727E+001, 3.6469437E+001, 3.0543392E+001, 3.1818251E+001, 3.7974428E+001, 3.6674441E+001, 3.5108131E+001, 3.0996421E+001, 3.1400804E+001, 3.0743977E+001, 3.0672993E+001, 3.4243013E+001, 3.2959911E+001, 3.2801955E+001, 3.2606189E+001, 3.1490684E+001, 3.1297799E+001, 3.0717107E+001
 8.1500885E+002, 8.1259136E+002, 8.1259136E+002, 8.1259136E+002, 8.1259136E+002, 4.1532326E+001, 4.2183607E+001, 3.9755044E+001, 3.7853817E+001, 3.6278510E+001, 3.0566333E+001, 3.1602220E+001, 3.7884833E+001, 3.6793605E+001, 3.5173696E+001, 3.0909522E+001, 3.1420633E+001, 3.0847535E+001, 3.0671572E+001, 3.3799513E+001, 3.3097224E+001, 3.2835001E+001, 3.2808133E+001, 3.1673461E+001, 3.1220184E+001, 3.0652936E+001
 8.2001337E+002, 8.1761757E+002, 8.1761757E+002, 8.1761757E+002, 8.1761757E+002, 4.1209385E+001, 4.2042726E+001, 3.9657887E+001, 3.7904817E+001, 3.5666661E+001, 3.0557204E+001, 3.1732541E+001, 3.7566898E+001, 3.7002749E+001, 3.5289088E+001, 3.1003507E+001, 3.1367228E+001, 3.0867493E+001, 3.0671430E+001, 3.3369655E+001, 3.3307676E+001, 3.2913071E+001, 3.2840160E+001, 3.1532093E+001, 3.1127739E+001, 3.0504231E+001
 8.2501190E+002, 8.2255499E+002, 8.2255499E+002, 8.2255499E+002, 8.2255499E+002, 4.1564106E+001, 4.2021817E+001, 3.9612007E+001, 3.8291350E+001, 3.5991475E+001, 3.0265136E+001, 3.1737281E+001, 3.7702283E+001, 3.6590162E+001, 3.5071363E+001, 3.0886195E+001, 3.1335145E+001, 3.0931669E+001, 3.0660214E+001, 3.3792909E+001, 3.3838849E+001, 3.2759309E+001, 3.2635827E+001, 3.1576074E+001, 3.1142341E+001, 3.0546930E+001
 8.3000574E+002, 8.2755399E+002, 8.2755399E+002, 8.2755399E+002, 8.2755399E+002, 4.1556673E+001, 4.2041088E+001, 3.9438707E+001, 3.8318135E+001, 3.5938970E+001, 3.0077203E+001, 3.1656778E+001, 3.7685620E+001, 3.6422182E+001, 3.5067890E+001, 3.0961779E+001, 3.1300688E+001, 3.0955959E+001, 3.0632650E+001, 3.3794118E+001, 3.2793966E+001, 3.2738962E+001, 3.2589397E+001, 3.1332165E+001, 3.1038599E+001, 3.0476750E+001
 8.3501141E+002, 8.3253832E+002, 8.3253832E+002, 8.3253832E+002, 8.3253832E+002, 4.1709651E+001, 4.2014181E+001, 3.9600699E+001, 3.8244514E+001, 3.5646239E+001, 3.0190408E+001, 3.1884652E+001, 3.7622063E+001, 3.6717342E+001, 3.5137793E+001, 3.0991605E+001, 3.1348365E+001, 3.0898947E+001, 3.0596554E+001, 3.3676034E+001, 3.3130779E+001, 3.2774529E+001, 3.2702324E+001, 3.1445438E+001, 3.1085514E+001, 3.0562493E+001
 8.4000085E+002, 8.3748497E+002, 8.3748497E+002, 8.3748497E+002, 8.3748497E+002, 4.1897861E+001, 4.1918140E+001, 3.9583443E+001, 3.8160849E+001, 3.5674544E+001, 2.9789095E+001, 3.1740283E+001, 3.7721951E+001, 3.6657027E+001, 3.4967025E+001, 3.1077074E+001, 3.1397057E+001, 3.0844918E+001, 3.0573102E+001, 3.3707012E+001, 3.2586647E+001, 3.2656218E+001, 3.2490993E+001, 3.1495888E+001, 3.1127069E+001, 3.0603005E+001
 8.4500293E+002, 8.4254077E+002, 8.4254077E+002, 8.4254077E+002, 8.4254077E+002, 4.1954764E+001, 4.1793676E+001, 3.9415301E+001, 3.8088219E+001, 3.5938356E+001, 2.9854321E+001, 3.1639692E+001, 3.7414659E+001, 3.6328695E+001, 3.4687232E+001, 3.1024727E+001, 3.1388591E+001, 3.0948849E+001, 3.0576438E+001, 3.3463205E+001, 3.2894509E+001, 3.2686455E+001, 3.2394896E+001, 3.1353092E+001, 3.1197845E+001, 3.0468392E+001
 8.5000397E+002, 8.4744945E+002, 8.4744945E+002, 8.4744945E+002, 8.4744945E+002, 4.1979010E+001, 4.1497272E+001, 3.9356164E+001, 3.7983128E+001, 3.5432714E+001, 2.9721232E+001, 3.1759011E+001, 3.7348672E+001, 3.6286684E+001, 3.4787668E+001, 3.0958448E+001, 3.1316357E+001, 3.0962200E+001, 3.0601299E+001, 3.3594326E+001, 3.2599391E+001, 3.2636493E+001, 3.2667040E+001, 3.1458266E+001, 3.1366003E+001, 3.0395205E+001
 8.5501550E+002, 8.5255472E+002, 8.5255472E+002, 8.5255472E+002, 8.5255472E+002, 4.1820289E+001, 4.1409104E+001, 3.9345542E+001, 3.7564200E+001, 3.5739946E+001, 2.9667462E+001, 3.1722306E+001, 3.7494801E+001, 3.6234597E+001, 3.4787664E+001, 3.0833995E+001, 3.1235427E+001, 3.0939105E+001, 3.0612111E+001, 3.3695621E+001, 3.2914507E+001, 3.2687880E+001, 3.2565954E+001, 3.1672478E+001, 3.1238432E+001, 3.0308348E+001
 8.6001160E+002, 8.5754737E+002, 8.5754737E+002, 8.5754737E+002, 8.5754737E+002, 4.0929922E+001, 4.1451443E+001, 3.9350253E+001, 3.7753142E+001, 3.5836231E+001, 2.9670084E+001, 3.1402489E+001, 3.7485332E+001, 3.6136943E+001, 3.4762816E+001, 3.1014143E+001, 3.1130889E+001, 3.0713078E+001, 3.0632808E+001, 3.3613701E+001, 3.2732327E+001, 3.2618637E+001, 3.2348170E+001, 3.1625127E+001, 3.1194832E+001, 3.0233704E+001
 8.6501135E+002, 8.6256063E+002, 8.6256063E+002, 8.6256063E+002, 8.6256063E+002, 4.0875127E+001, 4.1504835E+001, 3.9480009E+001, 3.7716758E+001, 3.5216489E+001, 2.9552321E+001, 3.1326197E+001, 3.7168962E+001, 3.6166083E+001, 3.4628387E+001, 3.1059868E+001, 3.1113374E+001, 3.0611291E+001, 3.0563571E+001, 3.3568592E+001, 3.2497312E+001, 3.2850510E+001, 3.2321689E+001, 3.1588286E+001, 3.1294012E+001, 3.0319823E+001
 8.7000598E+002, 8.6756573E+002, 8.6756573E+002, 8.6756573E+002, 8.6756573E+002, 4.1226172E+001, 4.1297514E+001, 3.9261226E+001, 3.7611592E+001, 3.5332858E+001, 2.9472524E+001, 3.1481174E+001, 3.7313177E+001, 3.5900792E+001, 3.4656834E+001, 3.0857289E+001, 3.1210140E+001, 3.0573915E+001, 3.0540722E+001, 3.3659439E+001, 3.2442208E+001, 3.2509061E+001, 3.2495390E+001, 3.1637118E+001, 3.1316976E+001, 3.0369190E+001
 8.7501270E+002, 8.7254150E+002, 8.7254150E+002, 8.7254150E+002, 8.7254150E+002, 4.1331285E+001, 4.1353770E+001, 3.9198561E+001, 3.7861498E+001, 3.5635437E+001, 2.9241547E+001, 3.1347239E+001, 3.6902309E+001, 3.5905880E+001, 3.4557301E+001, 3.0616924E+001, 3.1181657E+001, 3.0585095E+001, 3.0510774E+001, 3.3321928E+001, 3.2325811E+001, 3.2380535E+001, 3.2296400E+001, 3.1495617E+001, 3.1214666E+001, 3.0351199E+001
 8.8001666E+002, 8.7751078E+002, 8.7751078E+002, 8.7751078E+002, 8.7751078E+002, 4.0515526E+001, 4.1430783E+001, 3.9217530E+001, 3.7564637E+001, 3.4978891E+001, 2.9170867E+001, 3.1573647E+001, 3.7011061E+001, 3.6149459E+001, 3.4340983E+001, 3.0699482E+001, 3.0982734E+001, 3.0642517E+001, 3.0516888E+001, 3.3327661E+001, 3.2549976E+001, 3.2377459E+001, 3.2332154E+001, 3.1362556E+001, 3.1241289E+001, 3.0406563E+001
 8.8501117E+002, 8.8254468E+002, 8.8254468E+002, 8.8254468E+002, 8.8254468E+002, 4.0865717E+001, 4.1503562E+001, 3.9185299E+001, 3.7111475E+001, 3.4817944E+001, 2.9217015E+001, 3.1539768E+001, 3.7154404E+001, 3.5980655E+001, 3.4303877E+001, 3.0808791E+001, 3.0830638E+001, 3.0636833E+001, 3.0529256E+001, 3.3327307E+001, 3.2173304E+001, 3.2491532E+001, 3.2497981E+001, 3.1388037E+001, 3.1160890E+001, 3.0270780E+001
 8.9001520E+002, 8.8754849E+002, 8.8754849E+002, 8.8754849E+002, 8.8754849E+002, 4.1125485E+001, 4.1418930E+001, 3.9000172E+001, 3.7313387E+001, 3.5379465E+001, 2.9343352E+001, 3.1367205E+001, 3.6900836E+001, 3.5776504E+001, 3.4329180E+001, 3.0845735E+001, 3.0819509E+001, 3.0799506E+001, 3.0514885E+001, 3.3423676E+001, 3.2101636E+001, 3.2577621E+001, 3.2408522E+001, 3.1328540E+001, 3.1149296E+001, 3.0225523E+001
 8.9500659E+002, 8.9243903E+002, 8.9243903E+002, 8.9243903E+002, 8.9243903E+002, 4.1188222E+001, 4.1211048E+001, 3.8929388E+001, 3.7398616E+001, 3.5121832E+001, 2.9409582E+001, 3.1390838E+001, 3.6873343E+001, 3.5815875E+001, 3.4374706E+001, 3.0911411E+001, 3.0914372E+001, 3.0715151E+001, 3.0447828E+001, 3.3490535E+001, 3.2308274E+001, 3.2476275E+001, 3.2355464E+001, 3.1336493E+001, 3.1148233E+001, 3.0329007E+001
 9.0001062E+002, 8.9745293E+002, 8.9745293E+002, 8.9745293E+002, 8.9745293E+002, 4.1145173E+001, 4.1082945E+001, 3.8989966E+001, 3.7199185E+001, 3.4997760E+001, 2.9256991E+001, 3.1392213E+001, 3.6949453E+001, 3.5491492E+001, 3.4116954E+001, 3.0867187E+001, 3.0990148E+001, 3.0720532E+001, 3.0362612E+001, 3.3468824E+001, 3.2588696E+001, 3.2429114E+001, 3.2101605E+001, 3.1274582E+001, 3.1214377E+001, 3.0371192E+001
 9.0501080E+002, 9.0255197E+002, 9.0255197E+002, 9.0255197E+002, 9.0255197E+002, 4.1134123E+001, 4.1082897E+001, 3.8911863E+001, 3.7240229E+001, 3.5445751E+001, 2.9178835E+001, 3.1309512E+001, 3.6763214E+001, 3.5455709E+001, 3.4115307E+001, 3.0685679E+001, 3.1066149E+001, 3.0798322E+001, 3.0333700E+001, 3.3241003E+001, 3.2207205E+001, 3.2257896E+001, 3.1988062E+001, 3.1130685E+001, 3.1186887E+001, 3.0275214E+001
 9.1000879E+002, 9.0747619E+002, 9.0747619E+002, 9.0747619E+002, 9.0747619E+002, 4.1089005E+001, 4.0956149E+001, 3.8941952E+001, 3.7453980E+001, 3.5237183E+001, 2.9070075E+001, 3.1111188E+001, 3.6663095E+001, 3.5744413E+001, 3.4082324E+001, 3.0545008E+001, 3.0979747E+001, 3.0773923E+001, 3.0320394E+001, 3.3255675E+001, 3.1969221E+001, 3.2250543E+001, 3.1958863E+001, 3.1118180E+001, 3.1262330E+001, 3.0365029E+001
 9.1500378E+002, 9.1249337E+002, 9.1249337E+002, 9.1249337E+002, 9.1249337E+002, 4.0832711E+001, 4.0659286E+001, 3.8931016E+001, 3.7405718E+001, 3.4823035E+001, 2.8946177E+001, 3.1218882E+001, 3.6825033E+001, 3.5581859E+001, 3.3941586E+001, 3.0527453E+001, 3.0915084E+001, 3.0660000E+001, 3.0337617E+001, 3.3303290E+001, 3.1920396E+001, 3.2348552E+001, 3.2230572E+001, 3.1188919E+001, 3.1152970E+001, 3.0296245E+001
 9.2001208E+002, 9.1743498E+002, 9.1743498E+002, 9.1743498E+002, 9.1743498E+002, 4.0623368E+001, 4.0535607E+001, 3.8819607E+001, 3.7285275E+001, 3.5559768E+001, 2.9214276E+001, 3.1382258E+001, 3.6598825E+001, 3.5363138E+001, 3.3872228E+001, 3.0407790E+001, 3.0843884E+001, 3.0532904E+001, 3.0367702E+001, 3.3200805E+001, 3.2139357E+001, 3.1930962E+001, 3.2084695E+001, 3.1211468E+001, 3.1066710E+001, 3.0182593E+001
 9.2501208E+002, 9.2252785E+002, 9.2252785E+002, 9.2252785E+002, 9.2252785E+002, 3.9860370E+001, 4.0613190E+001, 3.8765871E+001, 3.7287383E+001, 3.5040633E+001, 2.9206214E+001, 3.1274993E+001, 3.6589453E+001, 3.5339854E+001, 3.3909355E+001, 3.0257317E+001, 3.0839287E+001, 3.0424029E+001, 3.0371133E+001, 3.2895967E+001, 3.2342931E+001, 3.1855790E+001, 3.1865483E+001, 3.1158490E+001, 3.1062582E+001, 3.0180115E+001
 9.3000494E+002, 9.2750584E+002, 9.2750584E+002, 9.2750584E+002, 9.2750584E+002, 4.0307314E+001, 4.0657605E+001, 3.8702614E+001, 3.7285074E+001, 3.5050589E+001, 2.9146292E+001, 3.1372304E+001, 3.6824913E+001, 3.5210278E+001, 3.3840005E+001, 3.0454639E+001, 3.0934102E+001, 3.0315100E+001, 3.0316850E+001, 3.3118215E+001, 3.1886078E+001, 3.1889497E+001, 3.1754654E+001, 3.1150735E+001, 3.1064155E+001, 3.0304654E+001
 9.3501526E+002, 9.3258441E+002, 9.3258441E+002, 9.3258441E+002, 9.3258441E+002, 3.9995240E+001, 4.0670567E+001, 3.8657206E+001, 3.6905762E+001, 3.5368392E+001, 2.9091564E+001, 3.1118611E+001, 3.6366478E+001, 3.5249040E+001, 3.3755460E+001, 3.0401378E+001, 3.0925856E+001, 3.0397243E+001, 3.0265602E+001, 3.2753476E+001, 3.2282907E+001, 3.1755883E+001, 3.1718955E+001, 3.1187509E+001, 3.0952570E+001, 3.0284233E+001
 9.4000958E+002, 9.3753073E+002, 9.3753073E+002, 9.3753073E+002, 9.3753073E+002, 4.0394636E+001, 4.0555841E+001, 3.8571038E+001, 3.6673138E+001, 3.4876318E+001, 2.8920882E+001, 3.0924950E+001, 3.6526037E+001, 3.5439843E+001, 3.3917380E+001, 3.0400214E+001, 3.0872036E+001, 3.0442000E+001, 3.0279264E+001, 3.2600917E+001, 3.1798774E+001, 3.1874309E+001, 3.1758765E+001, 3.1158392E+001, 3.0901895E+001, 3.0368106E+001
 9.4500397E+002, 9.4250378E+002, 9.4250378E+002, 9.4250378E+002, 9.4250378E+002, 4.0380285E+001, 4.0517064E+001, 3.8476989E+001, 3.6832100E+001, 3.4892423E+001, 2.8918077E+001, 3.1192679E+001, 3.6402966E+001, 3.5035143E+001, 3.3600229E+001, 3.0394577E+001, 3.0795725E+001, 3.0494095E+001, 3.0295356E+001, 3.2619840E+001, 3.1852049E+001, 3.2039719E+001, 3.1761304E+001, 3.1084929E+001, 3.0941285E+001, 3.0390422E+001
 9.5001178E+002, 9.4748936E+002, 9.4748936E+002, 9.4748936E+002, 9.4748936E+002, 4.0464077E+001, 4.0520710E+001, 3.8292559E+001, 3.7050082E+001, 3.4958881E+001, 2.8982391E+001, 3.1142370E+001, 3.6263959E+001, 3.5055314E+001, 3.3750525E+001, 3.0428155E+001, 3.0732950E+001, 3.0565851E+001, 3.0342861E+001, 3.2295327E+001, 3.1863074E+001, 3.1897665E+001, 3.1727977E+001, 3.0961847E+001, 3.0956408E+001, 3.0184775E+001
 9.5500299E+002, 9.5247818E+002, 9.5247818E+002, 9.5247818E+002, 9.5247818E+002, 4.0563530E+001, 4.0480636E+001, 3.8358764E+001, 3.7367407E+001, 3.5078220E+001, 2.9066833E+001, 3.1079765E+001, 3.6563570E+001, 3.5213083E+001, 3.3652439E+001, 3.0305652E+001, 3.0677957E+001, 3.0524523E+001, 3.0303120E+001, 3.2860748E+001, 3.1927662E+001, 3.1754791E+001, 3.1747310E+001, 3.0836961E+001, 3.0979880E+001, 3.0121360E+001
 9.6001373E+002, 9.5747291E+002, 9.5747291E+002, 9.5747291E+002, 9.5747291E+002, 4.0492244E+001, 4.0495424E+001, 3.8553020E+001, 3.7286346E+001, 3.4395785E+001, 2.9202048E+001, 3.1079610E+001, 3.6364188E+001, 3.5017332E+001, 3.3556249E+001, 3.0303725E+001, 3.0704621E+001, 3.0399986E+001, 3.0234565E+001, 3.2696427E+001, 3.2053721E+001, 3.1966499E+001, 3.1750335E+001, 3.0723177E+001, 3.1008391E+001, 3.0234585E+001
 9.6500305E+002, 9.6254707E+002, 9.6254707E+002, 9.6254707E+002, 9.6254707E+002, 4.0417203E+001, 4.0455546E+001, 3.8597288E+001, 3.7136979E+001, 3.4336503E+001, 2.9170310E+001, 3.1039319E+001, 3.6404307E+001, 3.4991324E+001, 3.3515711E+001, 3.0329400E+001, 3.0748544E+001, 3.0395584E+001, 3.0203188E+001, 3.2725366E+001, 3.1771430E+001, 3.1952477E+001, 3.1581603E+001, 3.0672461E+001, 3.1009911E+001, 3.0168472E+001
 9.7000165E+002, 9.6757402E+002, 9.6757402E+002, 9.6757402E+002, 9.6757402E+002, 4.0495494E+001, 4.0255437E+001, 3.8474881E+001, 3.7092133E+001, 3.5097715E+001, 2.9362927E+001, 3.0927176E+001, 3.6300732E+001, 3.4883295E+001, 3.3415136E+001, 3.0308044E+001, 3.0767100E+001, 3.0371446E+001, 3.0150526E+001, 3.2869663E+001, 3.1777377E+001, 3.1810581E+001, 3.1492184E+001, 3.0690930E+001, 3.0966534E+001, 3.0207861E+001
 9.7500513E+002, 9.7249712E+002, 9.7249712E+002, 9.7249712E+002, 9.7249712E+002, 4.0461205E+001, 4.0067127E+001, 3.8378931E+001, 3.7102464E+001, 3.4348271E+001, 2.9297884E+001, 3.0991061E+001, 3.6292304E+001, 3.4920609E+001, 3.3439709E+001, 3.0247883E+001, 3.0701030E+001, 3.0384487E+001, 3.0193931E+001, 3.2565338E+001, 3.1699943E+001, 3.1847195E+001, 3.1571447E+001, 3.0797790E+001, 3.0784940E+001, 3.0203450E+001
 9.8001312E+002, 9.7753227E+002, 9.7753227E+002, 9.7753227E+002, 9.7753227E+002, 4.0152324E+001, 3.9987477E+001, 3.8337177E+001, 3.7029320E+001, 3.4537800E+001, 2.9279224E+001, 3.1041101E+001, 3.6099166E+001, 3.5093055E+001, 3.3398157E+001, 3.0185665E+001, 3.0591618E+001, 3.0314396E+001, 3.0232617E+001, 3.2790683E+001, 3.1738318E+001, 3.1832891E+001, 3.1585381E+001, 3.0829272E+001, 3.0699713E+001, 3.0070314E+001
 9.8500824E+002, 9.8261389E+002, 9.8261389E+002, 9.8261389E+002, 9.8261389E+002, 4.0154565E+001, 3.9907184E+001, 3.8194211E+001, 3.7194165E+001, 3.4662113E+001, 2.9175915E+001, 3.1020932E+001, 3.6181146E+001, 3.5082351E+001, 3.3213696E+001, 3.0299217E+001, 3.0494847E+001, 3.0285908E+001, 3.0211794E+001, 3.2882338E+001, 3.1656173E+001, 3.1842831E+001, 3.1528699E+001, 3.0847432E+001, 3.0683172E+001, 3.0181229E+001
 9.9000067E+002, 9.8750540E+002, 9.8750540E+002, 9.8750540E+002, 9.8750540E+002, 4.0108671E+001, 3.9984289E+001, 3.8282107E+001, 3.7141245E+001, 3.4086390E+001, 2.9059303E+001, 3.1160782E+001, 3.6040159E+001, 3.4975403E+001, 3.3174956E+001, 3.0283790E+001, 3.0487301E+001, 3.0360880E+001, 3.0136643E+001, 3.2341002E+001, 3.1711804E+001, 3.1619943E+001, 3.1394972E+001, 3.0847735E+001, 3.0683019E+001, 3.0141944E+001
 9.9500250E+002, 9.9239018E+002, 9.9239018E+002, 9.9239018E+002, 9.9239018E+002, 4.0109646E+001, 4.0050130E+001, 3.8313370E+001, 3.6925216E+001, 3.4667190E+001, 2.9174728E+001, 3.0994833E+001, 3.6146040E+001, 3.5015280E+001, 3.3327723E+001, 3.0257288E+001, 3.0550629E+001, 3.0334338E+001, 3.0089197E+001, 3.2509132E+001, 3.2124649E+001, 3.1500357E+001, 3.1616615E+001, 3.0772743E+001, 3.0672017E+001, 3.0131051E+001
 1.0000109E+003, 9.9746040E+002, 9.9746040E+002, 9.9746040E+002, 9.9746040E+002, 3.9907142E+001, 3.9916192E+001, 3.8039057E+001, 3.6509372E+001, 3.4510538E+001, 2.9167136E+001, 3.1069777E+001, 3.5954066E+001, 3.4653285E+001, 3.3238806E+001, 3.0280708E+001, 3.0540884E+001, 3.0294354E+001, 3.0054617E+001, 3.2198984E+001, 3.2407397E+001, 3.1689955E+001, 3.1562520E+001, 3.0665953E+001, 3.0547314E+001, 3.0072546E+001
 1.0050007E+003, 1.0025136E+003, 1.0025136E+003, 1.0025136E+003, 1.0025136E+003, 3.9781254E+001, 3.9727823E+001, 3.7859640E+001, 3.6481256E+001, 3.4620824E+001, 2.9368359E+001, 3.1233216E+001, 3.5921965E+001, 3.4642080E+001, 3.3040749E+001, 3.0207739E+001, 3.0529917E+001, 3.0204282E+001, 3.0048953E+001, 3.2158214E+001, 3.1945415E+001, 3.1413949E+001, 3.1605793E+001, 3.0646037E+001, 3.0550661E+001, 3.0128258E+001
 1.0100133E+003, 1.0075161E+003, 1.0075161E+003, 1.0075161E+003, 1.0075161E+003, 3.9636639E+001, 3.9625431E+001, 3.7823559E+001, 3.6734628E+001, 3.4485340E+001, 2.9485754E+001, 3.1141059E+001, 3.5864132E+001, 3.4619641E+001, 3.3130007E+001, 3.0251282E+001, 3.0578908E+001, 3.0286943E+001, 2.9997188E+001, 3.2273857E+001, 3.1754386E+001, 3.1648242E+001, 3.1621415E+001, 3.0669846E+001, 3.0517848E+001, 3.0077825E+001
 1.0150139E+003, 1.0125499E+003, 1.0125499E+003, 1.0125499E+003, 1.0125499E+003, 3.9248891E+001, 3.9717161E+001, 3.8053374E+001, 3.6529205E+001, 3.4437023E+001, 2.9338660E+001, 3.1125440E+001, 3.5935804E+001, 3.4659432E+001, 3.3009895E+001, 3.0359475E+001, 3.0554749E+001, 3.0349231E+001, 2.9975187E+001, 3.2232049E+001, 3.2005584E+001, 3.1916339E+001, 3.1560816E+001, 3.0654571E+001, 3.0453606E+001, 3.0151019E+001
 1.0200028E+003, 1.0174981E+003, 1.0174981E+003, 1.0174981E+003, 1.0174981E+003, 3.8756270E+001, 3.9813874E+001, 3.8202639E+001, 3.6406881E+001, 3.4655247E+001, 2.9794696E+001, 3.1141966E+001, 3.5845850E+001, 3.4600161E+001, 3.2803063E+001, 3.0449898E+001, 3.0557012E+001, 3.0367094E+001, 2.9946439E+001, 3.2301817E+001, 3.1917226E+001, 3.1803653E+001, 3.1579109E+001, 3.0532618E+001, 3.0419403E+001, 3.0072698E+001
 1.0250149E+003, 1.0225189E+003, 1.0225189E+003, 1.0225189E+003, 1.0225189E+003, 3.8506697E+001, 3.9689128E+001, 3.8058554E+001, 3.6409615E+001, 3.4826686E+001, 2.9570478E+001, 3.0976379E+001, 3.5881373E+001, 3.4682478E+001, 3.2994142E+001, 3.0398909E+001, 3.0572964E+001, 3.0331107E+001, 2.9917056E+001, 3.2451575E+001, 3.1959581E+001, 3.1731871E+001, 3.1546584E+001, 3.0525663E+001, 3.0335246E+001, 3.0212294E+001
 1.0300056E+003, 1.0275765E+003, 1.0275765E+003, 1.0275765E+003, 1.0275765E+003, 3.8626567E+001, 3.9455234E+001, 3.7932514E+001, 3.6368585E+001, 3.4687056E+001, 2.9385749E+001, 3.0804390E+001, 3.5699942E+001, 3.4584747E+001, 3.2850230E+001, 3.0309777E+001, 3.0554632E+001, 3.0375074E+001, 2.9922746E+001, 3.1985691E+001, 3.1542304E+001, 3.1737191E+001, 3.1469717E+001, 3.0583285E+001, 3.0245114E+001, 3.0189069E+001
 1.0350138E+003, 1.0325410E+003, 1.0325410E+003, 1.0325410E+003, 1.0325410E+003, 3.9007910E+001, 3.9312627E+001, 3.7877169E+001, 3.6395146E+001, 3.4651588E+001, 2.9537052E+001, 3.0739280E+001, 3.5728960E+001, 3.4418350E+001, 3.2896047E+001, 3.0266914E+001, 3.0509077E+001, 3.0353007E+001, 2.9920083E+001, 3.2407649E+001, 3.1443355E+001, 3.1657006E+001, 3.1361461E+001, 3.0754771E+001, 3.0270364E+001, 3.0093882E+001
 1.0400149E+003, 1.0375413E+003, 1.0375413E+003, 1.0375413E+003, 1.0375413E+003, 3.9020981E+001, 3.9343827E+001, 3.7837133E+001, 3.6416340E+001, 3.4474036E+001, 2.9428503E+001, 3.0942820E+001, 3.5742563E+001, 3.4436825E+001, 3.2753981E+001, 3.0198398E+001, 3.0464981E+001, 3.0397449E+001, 2.9921245E+001, 3.2347686E+001, 3.1480238E+001, 3.1557859E+001, 3.1266832E+001, 3.0646301E+001, 3.0333903E+001, 3.0038319E+001
 1.0450084E+003, 1.0425263E+003, 1.0425263E+003, 1.0425263E+003, 1.0425263E+003, 3.8814170E+001, 3.9430916E+001, 3.7807843E+001, 3.6590577E+001, 3.4358494E+001, 2.9531866E+001, 3.0989542E+001, 3.5535886E+001, 3.4484968E+001, 3.2810068E+001, 3.0273899E+001, 3.0445955E+001, 3.0403210E+001, 2.9913798E+001, 3.2425946E+001, 3.1695566E+001, 3.1489289E+001, 3.1334207E+001, 3.0714078E+001, 3.0374150E+001, 2.9955935E+001
 1.0500010E+003, 1.0474840E+003, 1.0474840E+003, 1.0474840E+003, 1.0474840E+003, 3.8566748E+001, 3.9440013E+001, 3.7792263E+001, 3.6721749E+001, 3.4434800E+001, 2.9720894E+001, 3.1058353E+001, 3.5572550E+001, 3.4417329E+001, 3.2758017E+001, 3.0255791E+001, 3.0463740E+001, 3.0328768E+001, 2.9875584E+001, 3.2176474E+001, 3.1392959E+001, 3.1388213E+001, 3.1282342E+001, 3.0708593E+001, 3.0398483E+001, 2.9974763E+001
