s,s,s,s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
 1.0550084E+003, 1.0525135E+003, 1.0525135E+003, 1.0525135E+003, 1.0525135E+003, 2.7086178E+002, 3.5205004E+002, 3.5281258E+002, 3.6077082E+002, 4.0045480E+002, 3.7561822E+002, 3.4423998E+002, 5.6851839E+002, 5.6960196E+002, 6.0145090E+002, 6.4679780E+002, 1.7699822E+002, 1.5490256E+002, 1.3121710E+002, 7.3790496E+002, 6.1371925E+002, 4.3748881E+002, 3.2248263E+002, 1.6476369E+002, 1.3399385E+002, 9.8838277E+001
 1.0600076E+003, 1.0575127E+003, 1.0575127E+003, 1.0575127E+003, 1.0575127E+003, 2.6754488E+002, 3.5634105E+002, 3.5034210E+002, 3.7661697E+002, 4.0861277E+002, 3.6091958E+002, 3.3490687E+002, 5.7712777E+002, 5.6808312E+002, 6.0447195E+002, 6.0882987E+002, 1.6700349E+002, 1.4809676E+002, 1.2152030E+002, 6.7997019E+002, 5.7209938E+002, 4.0546002E+002, 3.0982161E+002, 1.5370828E+002, 1.2849856E+002, 9.3731035E+001
 1.0650154E+003, 1.0623726E+003, 1.0623726E+003, 1.0623726E+003, 1.0623726E+003, 2.7350868E+002, 3.5723892E+002, 3.5718030E+002, 3.7662084E+002, 3.9055511E+002, 3.3123278E+002, 3.4354453E+002, 5.8293553E+002, 5.6836011E+002, 5.9086293E+002, 6.2751904E+002, 2.5209322E+002, 1.6108521E+002, 1.3134245E+002, 7.1571639E+002, 6.8688122E+002, 5.5135764E+002, 3.8524135E+002, 1.6725353E+002, 1.4529033E+002, 9.8421519E+001
 1.0700073E+003, 1.0675477E+003, 1.0675477E+003, 1.0675477E+003, 1.0675477E+003, 2.5091318E+002, 3.6597982E+002, 3.6044825E+002, 3.8926120E+002, 3.9642587E+002, 3.2852426E+002, 3.1393406E+002, 5.5355551E+002, 5.6173762E+002, 5.4851416E+002, 6.0981333E+002, 3.8921422E+002, 1.7479604E+002, 1.3936214E+002, 6.8832679E+002, 7.1723177E+002, 7.6056459E+002, 5.0617453E+002, 2.2577801E+002, 1.6127510E+002, 1.1779751E+002
 1.0750015E+003, 1.0725153E+003, 1.0725153E+003, 1.0725153E+003, 1.0725153E+003, 2.7295936E+002, 3.6454105E+002, 3.6141466E+002, 3.9435277E+002, 4.1527487E+002, 3.3349089E+002, 3.2004087E+002, 5.7054058E+002, 5.7311491E+002, 5.4328406E+002, 5.7829926E+002, 6.1385095E+002, 2.0332448E+002, 1.5704017E+002, 7.0565955E+002, 7.3236995E+002, 7.2359604E+002, 6.0507378E+002, 3.3108916E+002, 1.7618139E+002, 1.3687993E+002
 1.0800079E+003, 1.0775243E+003, 1.0775243E+003, 1.0775243E+003, 1.0775243E+003, 2.8771680E+002, 3.7501208E+002, 3.7714988E+002, 3.9963457E+002, 4.1032907E+002, 3.7380265E+002, 3.3413596E+002, 5.8693287E+002, 5.7997630E+002, 5.8074663E+002, 5.7678877E+002, 5.6472034E+002, 2.5873831E+002, 1.7681348E+002, 6.8294182E+002, 6.9733656E+002, 7.3438118E+002, 6.1421818E+002, 3.9877340E+002, 1.8390623E+002, 1.4687630E+002
 1.0850150E+003, 1.0825026E+003, 1.0825026E+003, 1.0825026E+003, 1.0825026E+003, 2.8653806E+002, 3.8836663E+002, 3.7301862E+002, 4.0264894E+002, 4.1782804E+002, 3.7806172E+002, 3.3990084E+002, 5.9747961E+002, 6.0033040E+002, 5.8372857E+002, 6.1199413E+002, 6.2324100E+002, 3.2491904E+002, 1.9716297E+002, 6.8081303E+002, 7.0302167E+002, 7.7198743E+002, 6.6626086E+002, 4.6350723E+002, 2.2208056E+002, 1.5870863E+002
 1.0900031E+003, 1.0875599E+003, 1.0875599E+003, 1.0875599E+003, 1.0875599E+003, 2.9953860E+002, 3.7130557E+002, 3.6196733E+002, 3.7660678E+002, 4.2383506E+002, 3.9174125E+002, 3.4848131E+002, 5.6483108E+002, 5.6625045E+002, 5.3586354E+002, 5.4950868E+002, 6.4570469E+002, 2.7523225E+002, 1.8676427E+002, 6.9422403E+002, 7.1115986E+002, 7.8160660E+002, 7.0203229E+002, 4.7545439E+002, 2.3636516E+002, 1.6871520E+002
 1.0950094E+003, 1.0924930E+003, 1.0924930E+003, 1.0924930E+003, 1.0924930E+003, 2.9977277E+002, 3.6368597E+002, 3.5852129E+002, 3.9231126E+002, 4.2348860E+002, 3.9003588E+002, 3.5772423E+002, 5.7816939E+002, 5.9085223E+002, 6.0301329E+002, 6.3070695E+002, 6.2590203E+002, 2.3004243E+002, 1.6580452E+002, 6.7418787E+002, 6.8186873E+002, 7.0602299E+002, 6.4491989E+002, 4.4300738E+002, 2.2997293E+002, 1.6216136E+002
 1.1000044E+003, 1.0975010E+003, 1.0975010E+003, 1.0975010E+003, 1.0975010E+003, 2.7958850E+002, 3.6971550E+002, 3.6521291E+002, 3.8807026E+002, 4.0199442E+002, 3.3856570E+002, 3.2763401E+002, 5.8420284E+002, 5.9884324E+002, 5.8876706E+002, 6.0420485E+002, 6.0358012E+002, 3.0243643E+002, 1.6887334E+002, 6.8810680E+002, 7.1138142E+002, 6.9484710E+002, 5.9936525E+002, 4.2592809E+002, 2.3272994E+002, 1.6548027E+002
 1.1050027E+003, 1.1025160E+003, 1.1025160E+003, 1.1025160E+003, 1.1025160E+003, 2.9694485E+002, 3.7144093E+002, 3.6651416E+002, 4.0085415E+002, 4.0772256E+002, 3.7410420E+002, 3.4380728E+002, 6.0197136E+002, 6.0166737E+002, 5.9883964E+002, 6.4987623E+002, 5.8802603E+002, 2.8266129E+002, 1.7142254E+002, 6.6525693E+002, 6.9055790E+002, 7.2406463E+002, 6.7439217E+002, 4.8861979E+002, 2.5869299E+002, 1.6334959E+002
 1.1100054E+003, 1.1075196E+003, 1.1075196E+003, 1.1075196E+003, 1.1075196E+003, 2.8148405E+002, 3.7588218E+002, 3.7067388E+002, 3.8556937E+002, 4.2321832E+002, 3.5310566E+002, 3.2778654E+002, 5.9261795E+002, 6.0535691E+002, 5.9468186E+002, 5.9482366E+002, 6.1624005E+002, 3.3015816E+002, 2.0495068E+002, 6.8292171E+002, 7.0553370E+002, 7.4698855E+002, 6.7577244E+002, 4.4056036E+002, 2.6311172E+002, 1.6325329E+002
 1.1150038E+003, 1.1125212E+003, 1.1125212E+003, 1.1125212E+003, 1.1125212E+003, 2.9319824E+002, 3.8289385E+002, 3.7601968E+002, 4.1112760E+002, 4.3481902E+002, 3.5846417E+002, 3.4475666E+002, 5.7971060E+002, 5.9685332E+002, 5.9133562E+002, 6.0387808E+002, 6.0649148E+002, 2.6153524E+002, 1.7805957E+002, 6.6999058E+002, 6.7158001E+002, 6.9814353E+002, 6.6901280E+002, 4.4332352E+002, 2.3635504E+002, 1.7633796E+002
 1.1200054E+003, 1.1175205E+003, 1.1175205E+003, 1.1175205E+003, 1.1175205E+003, 2.8488555E+002, 3.6628704E+002, 3.6693716E+002, 3.8622491E+002, 3.9829443E+002, 3.1840261E+002, 3.3706070E+002, 5.8629656E+002, 5.9986368E+002, 5.7462761E+002, 5.8400532E+002, 6.1109028E+002, 2.5102934E+002, 1.7672611E+002, 6.7425344E+002, 6.8424767E+002, 7.1724485E+002, 5.9490267E+002, 4.5865454E+002, 2.3247888E+002, 1.7433766E+002
 1.1250005E+003, 1.1225316E+003, 1.1225316E+003, 1.1225316E+003, 1.1225316E+003, 2.8310330E+002, 3.8065581E+002, 3.7674431E+002, 3.7866539E+002, 4.1254504E+002, 3.8575579E+002, 3.5655019E+002, 5.9057814E+002, 5.9343809E+002, 5.9466005E+002, 5.9798546E+002, 6.5698868E+002, 4.0462245E+002, 2.2135209E+002, 6.2008941E+002, 6.1239148E+002, 6.0280937E+002, 5.4160783E+002, 4.7242707E+002, 3.5802949E+002, 2.1335655E+002
 1.1300020E+003, 1.1277017E+003, 1.1277017E+003, 1.1277017E+003, 1.1277017E+003, 2.9000490E+002, 3.7264778E+002, 3.7223553E+002, 4.0251603E+002, 4.2449950E+002, 3.5023053E+002, 3.4611730E+002, 5.8317090E+002, 5.9690750E+002, 6.0640382E+002, 6.1777622E+002, 6.3348650E+002, 5.5982049E+002, 3.7988102E+002, 5.2352726E+002, 5.1516255E+002, 4.9880322E+002, 4.7772340E+002, 4.6885641E+002, 4.3228422E+002, 3.7134409E+002
 1.1350057E+003, 1.1322254E+003, 1.1322254E+003, 1.1322254E+003, 1.1322254E+003, 2.7209017E+002, 3.7095642E+002, 3.6754495E+002, 3.7742246E+002, 4.0220477E+002, 3.6482324E+002, 3.4261520E+002, 5.3430811E+002, 5.2367333E+002, 4.9942466E+002, 4.8245038E+002, 4.7796832E+002, 4.5771964E+002, 4.5753035E+002, 4.6786552E+002, 4.6753871E+002, 4.4290951E+002, 4.2252288E+002, 4.1365378E+002, 4.1860335E+002, 3.9757821E+002
 1.1400275E+003, 1.1373599E+003, 1.1373599E+003, 1.1373599E+003, 1.1373599E+003, 2.4330769E+002, 3.3517802E+002, 3.3667291E+002, 3.3716297E+002, 3.2807278E+002, 2.9657818E+002, 2.9417531E+002, 3.7147004E+002, 3.8355403E+002, 3.7921540E+002, 3.5936530E+002, 3.3929684E+002, 3.3683309E+002, 3.3417579E+002, 3.9404242E+002, 3.8280458E+002, 3.7081888E+002, 3.6514279E+002, 3.5730510E+002, 3.5133547E+002, 3.4382395E+002
 1.1450123E+003, 1.1425761E+003, 1.1425761E+003, 1.1425761E+003, 1.1425761E+003, 2.1498491E+002, 3.0731838E+002, 3.0727890E+002, 3.0788464E+002, 3.1021118E+002, 2.4512672E+002, 2.5767058E+002, 3.3050626E+002, 3.4644127E+002, 3.2945892E+002, 3.1808345E+002, 3.0288642E+002, 3.0318536E+002, 2.9176675E+002, 3.7860455E+002, 3.6259888E+002, 3.4535737E+002, 3.3381277E+002, 3.1616506E+002, 3.0468734E+002, 2.9702853E+002
 1.1500127E+003, 1.1475514E+003, 1.1475514E+003, 1.1475514E+003, 1.1475514E+003, 2.0507888E+002, 2.9034047E+002, 2.8913258E+002, 2.8800257E+002, 2.9463009E+002, 2.3513363E+002, 2.2731415E+002, 3.1790094E+002, 3.2775280E+002, 3.1050271E+002, 3.0182250E+002, 2.9913771E+002, 2.8629989E+002, 2.7027766E+002, 3.8497429E+002, 3.5455161E+002, 3.2504487E+002, 3.1033597E+002, 2.9707952E+002, 2.8858950E+002, 2.8176212E+002
 1.1550095E+003, 1.1525583E+003, 1.1525583E+003, 1.1525583E+003, 1.1525583E+003, 2.0482381E+002, 2.8128652E+002, 2.7809293E+002, 2.8257308E+002, 2.9425400E+002, 2.5120432E+002, 2.3388947E+002, 3.4336731E+002, 3.5512031E+002, 3.6085057E+002, 3.5074150E+002, 3.2909053E+002, 2.9705767E+002, 2.7195812E+002, 4.5035728E+002, 4.2643777E+002, 4.0971348E+002, 4.0423410E+002, 3.9428804E+002, 3.8145345E+002, 3.3580585E+002
 1.1600082E+003, 1.1575082E+003, 1.1575082E+003, 1.1575082E+003, 1.1575082E+003, 2.1931049E+002, 2.9174768E+002, 2.8345899E+002, 2.8524896E+002, 3.1745471E+002, 2.5927371E+002, 2.3669341E+002, 3.7783343E+002, 3.8562969E+002, 3.9475626E+002, 3.9263560E+002, 3.8358761E+002, 3.3964531E+002, 3.0039809E+002, 4.5369302E+002, 4.3296366E+002, 4.2376386E+002, 4.1960066E+002, 4.0621564E+002, 3.9213397E+002, 3.6080946E+002
 1.1650002E+003, 1.1624985E+003, 1.1624985E+003, 1.1624985E+003, 1.1624985E+003, 2.1654497E+002, 2.8877630E+002, 2.8761514E+002, 2.8673633E+002, 3.1712477E+002, 3.0188123E+002, 2.7323825E+002, 3.7329308E+002, 3.7894681E+002, 3.7951645E+002, 3.7033358E+002, 3.5152893E+002, 3.3367181E+002, 3.0456732E+002, 4.7531328E+002, 4.4506110E+002, 4.3216766E+002, 4.3059211E+002, 4.2434986E+002, 4.1460284E+002, 3.9803391E+002
 1.1700062E+003, 1.1675425E+003, 1.1675425E+003, 1.1675425E+003, 1.1675425E+003, 2.3082164E+002, 2.9620776E+002, 2.8948405E+002, 3.0931831E+002, 3.2773887E+002, 2.6795025E+002, 2.5623794E+002, 3.9179572E+002, 3.9059048E+002, 3.9652393E+002, 4.0272958E+002, 3.8168149E+002, 3.3127452E+002, 2.9978947E+002, 5.0366741E+002, 4.8351543E+002, 4.7492060E+002, 4.6552761E+002, 4.5106387E+002, 4.3711367E+002, 3.9735482E+002
 1.1750023E+003, 1.1724680E+003, 1.1724680E+003, 1.1724680E+003, 1.1724680E+003, 2.4547189E+002, 2.9771816E+002, 2.9164663E+002, 2.8571805E+002, 3.3772035E+002, 2.9320420E+002, 2.8388041E+002, 4.1347457E+002, 4.1251815E+002, 4.1806990E+002, 4.0643456E+002, 3.7531123E+002, 3.4495581E+002, 2.9831722E+002, 5.6160879E+002, 5.2735457E+002, 4.9832446E+002, 4.8753191E+002, 4.7050883E+002, 4.4727444E+002, 3.8335502E+002
 1.1800038E+003, 1.1775088E+003, 1.1775088E+003, 1.1775088E+003, 1.1775088E+003, 2.4943509E+002, 3.0631160E+002, 3.0875975E+002, 3.0592834E+002, 3.4277195E+002, 3.1163185E+002, 2.8489114E+002, 4.2127403E+002, 4.1618560E+002, 4.1227224E+002, 3.9617742E+002, 3.6089092E+002, 3.2902588E+002, 3.0519748E+002, 5.8905031E+002, 5.5007616E+002, 5.1636749E+002, 5.0006534E+002, 4.7999040E+002, 4.4028474E+002, 3.9163298E+002
 1.1850052E+003, 1.1825103E+003, 1.1825103E+003, 1.1825103E+003, 1.1825103E+003, 2.4916037E+002, 3.0814579E+002, 3.0309761E+002, 3.1190820E+002, 3.4762676E+002, 3.1313466E+002, 2.9671023E+002, 4.2981734E+002, 4.2844767E+002, 4.1706050E+002, 4.0601831E+002, 3.7134333E+002, 3.4635705E+002, 3.1596694E+002, 5.8910318E+002, 5.5997716E+002, 5.2496882E+002, 5.0413002E+002, 4.8130164E+002, 4.2201091E+002, 3.7002998E+002
 1.1900067E+003, 1.1875118E+003, 1.1875118E+003, 1.1875118E+003, 1.1875118E+003, 2.5646986E+002, 3.1692267E+002, 3.1091215E+002, 3.3446457E+002, 3.5440570E+002, 3.4454737E+002, 3.0562173E+002, 4.2513414E+002, 4.2613937E+002, 4.1692944E+002, 3.9633806E+002, 3.7971076E+002, 3.6313757E+002, 3.2506125E+002, 5.7895903E+002, 5.6224923E+002, 5.3370529E+002, 5.1821345E+002, 4.9581451E+002, 4.2229714E+002, 3.6654148E+002
 1.1950061E+003, 1.1925468E+003, 1.1925468E+003, 1.1925468E+003, 1.1925468E+003, 2.4023754E+002, 3.1572162E+002, 3.1466210E+002, 3.0889414E+002, 3.5121327E+002, 2.9958726E+002, 2.7099547E+002, 4.3798939E+002, 4.3224523E+002, 4.3417329E+002, 4.3417014E+002, 4.0705236E+002, 3.6457259E+002, 3.2061335E+002, 5.7086986E+002, 5.6896647E+002, 5.7719034E+002, 5.7902400E+002, 5.7933429E+002, 5.8241523E+002, 5.6691742E+002
 1.2000073E+003, 1.1975119E+003, 1.1975119E+003, 1.1975119E+003, 1.1975119E+003, 2.3583736E+002, 3.1514902E+002, 3.1495095E+002, 3.1706225E+002, 3.6656740E+002, 3.5310358E+002, 3.0784153E+002, 4.8393519E+002, 4.7369570E+002, 4.3821574E+002, 4.0463860E+002, 3.7957901E+002, 3.6350101E+002, 3.3640359E+002, 5.1984767E+002, 5.2432743E+002, 5.3519636E+002, 5.3872911E+002, 5.3316807E+002, 5.0157422E+002, 4.9522923E+002
 1.2050015E+003, 1.2024948E+003, 1.2024948E+003, 1.2024948E+003, 1.2024948E+003, 2.5905806E+002, 3.1957222E+002, 3.1356651E+002, 3.1813065E+002, 3.6196790E+002, 3.5275907E+002, 3.3852036E+002, 4.5421319E+002, 4.4388966E+002, 4.2792773E+002, 4.0054549E+002, 3.7679968E+002, 3.5003093E+002, 3.3424298E+002, 5.3954345E+002, 5.3372052E+002, 5.2178462E+002, 5.0907428E+002, 5.0468938E+002, 5.2545537E+002, 5.2784620E+002
 1.2100031E+003, 1.2075593E+003, 1.2075593E+003, 1.2075593E+003, 1.2075593E+003, 2.7100670E+002, 3.2157160E+002, 3.1800500E+002, 3.2727377E+002, 3.7062282E+002, 3.4963117E+002, 3.2890420E+002, 4.6443665E+002, 4.5001658E+002, 4.1746140E+002, 3.9291568E+002, 3.8486420E+002, 3.7178648E+002, 3.2967321E+002, 5.5638007E+002, 5.4860986E+002, 5.3660128E+002, 5.1031304E+002, 4.5706322E+002, 4.4308156E+002, 4.4732026E+002
 1.2150048E+003, 1.2125292E+003, 1.2125292E+003, 1.2125292E+003, 1.2125292E+003, 2.7030057E+002, 3.2704609E+002, 3.2291567E+002, 3.4171713E+002, 3.7205039E+002, 3.0648050E+002, 2.9797028E+002, 4.6492526E+002, 4.5399584E+002, 4.3972892E+002, 4.1302677E+002, 3.8401964E+002, 3.5482864E+002, 3.3953688E+002, 5.9126196E+002, 5.8362518E+002, 5.4675620E+002, 5.5310201E+002, 5.4320146E+002, 5.5025680E+002, 5.2201484E+002
 1.2200095E+003, 1.2175121E+003, 1.2175121E+003, 1.2175121E+003, 1.2175121E+003, 2.7927601E+002, 3.3778267E+002, 3.3266706E+002, 3.4921210E+002, 3.8459237E+002, 3.3337617E+002, 3.2721943E+002, 5.0034239E+002, 4.8732954E+002, 4.5270371E+002, 4.3734668E+002, 4.1297477E+002, 4.2035400E+002, 4.5795079E+002, 5.4526265E+002, 5.5192651E+002, 5.6403240E+002, 5.6543052E+002, 5.7300194E+002, 5.8553210E+002, 5.8023438E+002
 1.2250022E+003, 1.2224956E+003, 1.2224956E+003, 1.2224956E+003, 1.2224956E+003, 2.9071610E+002, 3.3411207E+002, 3.3083783E+002, 3.4660200E+002, 3.9244740E+002, 4.0164431E+002, 3.5195513E+002, 4.9233570E+002, 4.7159722E+002, 4.2489004E+002, 4.0010561E+002, 3.8086986E+002, 3.8309713E+002, 3.5693895E+002, 5.4712799E+002, 5.5295449E+002, 5.5778356E+002, 5.4373512E+002, 5.4001436E+002, 5.2974935E+002, 5.2633929E+002
 1.2300089E+003, 1.2274983E+003, 1.2274983E+003, 1.2274983E+003, 1.2274983E+003, 2.8791110E+002, 3.3191911E+002, 3.2830618E+002, 3.5023655E+002, 3.8011126E+002, 3.6335802E+002, 3.1336891E+002, 4.8159455E+002, 4.6331209E+002, 4.2848406E+002, 4.0210720E+002, 3.8270036E+002, 3.7791431E+002, 3.6622759E+002, 5.3702388E+002, 5.3539729E+002, 5.4114123E+002, 5.2098842E+002, 5.3110248E+002, 5.4848235E+002, 5.7020579E+002
 1.2350045E+003, 1.2324876E+003, 1.2324876E+003, 1.2324876E+003, 1.2324876E+003, 2.6840150E+002, 3.2812280E+002, 3.2497967E+002, 3.3515163E+002, 3.7888747E+002, 3.2942215E+002, 3.0797896E+002, 5.1355980E+002, 4.9111971E+002, 4.5132309E+002, 4.2397838E+002, 3.9794005E+002, 3.8076682E+002, 3.7797563E+002, 5.5067330E+002, 5.4471237E+002, 5.1361567E+002, 5.0045174E+002, 4.7102070E+002, 4.3536391E+002, 4.1684819E+002
 1.2400077E+003, 1.2375770E+003, 1.2375770E+003, 1.2375770E+003, 1.2375770E+003, 2.8211444E+002, 3.3093589E+002, 3.2404522E+002, 3.5991408E+002, 3.7563335E+002, 3.3871696E+002, 3.3155265E+002, 4.8618229E+002, 4.5865253E+002, 4.3515806E+002, 4.0518381E+002, 3.7330163E+002, 3.5830106E+002, 3.8298893E+002, 5.8687840E+002, 5.9054300E+002, 5.5221525E+002, 5.4554009E+002, 5.2750319E+002, 5.3391493E+002, 5.2571055E+002
 1.2450099E+003, 1.2425269E+003, 1.2425269E+003, 1.2425269E+003, 1.2425269E+003, 2.7610615E+002, 3.2404978E+002, 3.2101600E+002, 3.3227580E+002, 3.8571005E+002, 3.4764501E+002, 3.0891567E+002, 5.3461796E+002, 5.2584040E+002, 4.7942674E+002, 4.5746943E+002, 4.1849660E+002, 3.9120199E+002, 3.9151862E+002, 5.6690553E+002, 5.6060936E+002, 5.4636167E+002, 5.4020135E+002, 5.2282367E+002, 5.1886939E+002, 5.4544555E+002
 1.2500013E+003, 1.2475400E+003, 1.2475400E+003, 1.2475400E+003, 1.2475400E+003, 2.7951419E+002, 3.3838465E+002, 3.3517119E+002, 3.4173901E+002, 3.6310276E+002, 3.6021066E+002, 3.2287072E+002, 5.2617623E+002, 5.1390588E+002, 4.8819802E+002, 4.3555633E+002, 4.2087389E+002, 4.0154705E+002, 3.7467808E+002, 5.3778792E+002, 5.3362308E+002, 5.2944034E+002, 5.1299796E+002, 4.8692422E+002, 4.9343711E+002, 5.4033175E+002
