 Y,Z,TEMPERATURE
 m,m,C
 0.20000E+00, 0.23000E+01, 0.60411E+03
 0.30000E+00, 0.23000E+01, 0.60239E+03
 0.40000E+00, 0.23000E+01, 0.60415E+03
 0.50000E+00, 0.23000E+01, 0.60718E+03
 0.60000E+00, 0.23000E+01, 0.61158E+03
 0.70000E+00, 0.23000E+01, 0.61675E+03
 0.80000E+00, 0.23000E+01, 0.61991E+03
 0.90000E+00, 0.23000E+01, 0.61937E+03
 0.10000E+01, 0.23000E+01, 0.61903E+03
 0.11000E+01, 0.23000E+01, 0.61914E+03
 0.12000E+01, 0.23000E+01, 0.61901E+03
 0.13000E+01, 0.23000E+01, 0.61887E+03
 0.14000E+01, 0.23000E+01, 0.61937E+03
 0.15000E+01, 0.23000E+01, 0.62149E+03
 0.16000E+01, 0.23000E+01, 0.62406E+03
 0.17000E+01, 0.23000E+01, 0.62631E+03
 0.18000E+01, 0.23000E+01, 0.62829E+03
 0.19000E+01, 0.23000E+01, 0.63022E+03
 0.20000E+01, 0.23000E+01, 0.63151E+03
 0.21000E+01, 0.23000E+01, 0.63527E+03
 0.22000E+01, 0.23000E+01, 0.63867E+03
 0.23000E+01, 0.23000E+01, 0.64008E+03
 0.24000E+01, 0.23000E+01, 0.64279E+03
 0.25000E+01, 0.23000E+01, 0.64349E+03
 0.26000E+01, 0.23000E+01, 0.64435E+03
 0.27000E+01, 0.23000E+01, 0.64452E+03
 0.28000E+01, 0.23000E+01, 0.64293E+03
 0.29000E+01, 0.23000E+01, 0.64300E+03
 0.30000E+01, 0.23000E+01, 0.64523E+03
 0.31000E+01, 0.23000E+01, 0.64657E+03
 0.32000E+01, 0.23000E+01, 0.20000E+02
 0.33000E+01, 0.23000E+01, 0.19392E+03
 0.34000E+01, 0.23000E+01, 0.19566E+03
 0.35000E+01, 0.23000E+01, 0.19662E+03
 0.36000E+01, 0.23000E+01, 0.19534E+03
 0.37000E+01, 0.23000E+01, 0.19429E+03
 0.38000E+01, 0.23000E+01, 0.19366E+03
 0.39000E+01, 0.23000E+01, 0.19317E+03
-0.21000E+01, 0.24000E+01, 0.20000E+02
-0.20000E+01, 0.24000E+01, 0.20000E+02
-0.19000E+01, 0.24000E+01, 0.20000E+02
-0.18000E+01, 0.24000E+01, 0.20000E+02
-0.17000E+01, 0.24000E+01, 0.20000E+02
-0.16000E+01, 0.24000E+01, 0.20001E+02
-0.15000E+01, 0.24000E+01, 0.20000E+02
-0.14000E+01, 0.24000E+01, 0.20000E+02
-0.13000E+01, 0.24000E+01, 0.20001E+02
-0.12000E+01, 0.24000E+01, 0.20001E+02
-0.11000E+01, 0.24000E+01, 0.20000E+02
-0.10000E+01, 0.24000E+01, 0.20001E+02
-0.90000E+00, 0.24000E+01, 0.20001E+02
-0.80000E+00, 0.24000E+01, 0.20001E+02
-0.70000E+00, 0.24000E+01, 0.20001E+02
-0.60000E+00, 0.24000E+01, 0.20001E+02
-0.50000E+00, 0.24000E+01, 0.20001E+02
-0.40000E+00, 0.24000E+01, 0.20001E+02
-0.30000E+00, 0.24000E+01, 0.20000E+02
-0.20000E+00, 0.24000E+01, 0.20000E+02
-0.10000E+00, 0.24000E+01, 0.20000E+02
 0.00000E+00, 0.24000E+01, 0.62166E+03
 0.10000E+00, 0.24000E+01, 0.62158E+03
 0.20000E+00, 0.24000E+01, 0.61675E+03
 0.30000E+00, 0.24000E+01, 0.61378E+03
 0.40000E+00, 0.24000E+01, 0.61660E+03
 0.50000E+00, 0.24000E+01, 0.61906E+03
 0.60000E+00, 0.24000E+01, 0.62156E+03
 0.70000E+00, 0.24000E+01, 0.62440E+03
 0.80000E+00, 0.24000E+01, 0.62680E+03
 0.90000E+00, 0.24000E+01, 0.62893E+03
 0.10000E+01, 0.24000E+01, 0.63060E+03
 0.11000E+01, 0.24000E+01, 0.63083E+03
 0.12000E+01, 0.24000E+01, 0.63065E+03
 0.13000E+01, 0.24000E+01, 0.63123E+03
 0.14000E+01, 0.24000E+01, 0.63273E+03
 0.15000E+01, 0.24000E+01, 0.63526E+03
 0.16000E+01, 0.24000E+01, 0.63901E+03
 0.17000E+01, 0.24000E+01, 0.64344E+03
 0.18000E+01, 0.24000E+01, 0.64769E+03
 0.19000E+01, 0.24000E+01, 0.65131E+03
 0.20000E+01, 0.24000E+01, 0.65471E+03
 0.21000E+01, 0.24000E+01, 0.65907E+03
 0.22000E+01, 0.24000E+01, 0.66233E+03
 0.23000E+01, 0.24000E+01, 0.66373E+03
 0.24000E+01, 0.24000E+01, 0.66556E+03
 0.25000E+01, 0.24000E+01, 0.66567E+03
 0.26000E+01, 0.24000E+01, 0.66613E+03
 0.27000E+01, 0.24000E+01, 0.66771E+03
 0.28000E+01, 0.24000E+01, 0.66874E+03
 0.29000E+01, 0.24000E+01, 0.67400E+03
 0.30000E+01, 0.24000E+01, 0.68324E+03
 0.31000E+01, 0.24000E+01, 0.68783E+03
 0.32000E+01, 0.24000E+01, 0.20000E+02
 0.33000E+01, 0.24000E+01, 0.19622E+03
 0.34000E+01, 0.24000E+01, 0.19867E+03
 0.35000E+01, 0.24000E+01, 0.20054E+03
 0.36000E+01, 0.24000E+01, 0.19996E+03
 0.37000E+01, 0.24000E+01, 0.19968E+03
 0.38000E+01, 0.24000E+01, 0.19910E+03
 0.39000E+01, 0.24000E+01, 0.19825E+03
-0.21000E+01, 0.25000E+01, 0.20000E+02
-0.20000E+01, 0.25000E+01, 0.20000E+02
-0.19000E+01, 0.25000E+01, 0.20000E+02
-0.18000E+01, 0.25000E+01, 0.20000E+02
-0.17000E+01, 0.25000E+01, 0.20000E+02
-0.16000E+01, 0.25000E+01, 0.20001E+02
-0.15000E+01, 0.25000E+01, 0.20001E+02
-0.14000E+01, 0.25000E+01, 0.20001E+02
-0.13000E+01, 0.25000E+01, 0.20001E+02
-0.12000E+01, 0.25000E+01, 0.20000E+02
-0.11000E+01, 0.25000E+01, 0.20001E+02
-0.10000E+01, 0.25000E+01, 0.20001E+02
-0.90000E+00, 0.25000E+01, 0.20001E+02
-0.80000E+00, 0.25000E+01, 0.20001E+02
-0.70000E+00, 0.25000E+01, 0.20001E+02
-0.60000E+00, 0.25000E+01, 0.20001E+02
-0.50000E+00, 0.25000E+01, 0.20001E+02
-0.40000E+00, 0.25000E+01, 0.20001E+02
-0.30000E+00, 0.25000E+01, 0.20000E+02
-0.20000E+00, 0.25000E+01, 0.20000E+02
-0.10000E+00, 0.25000E+01, 0.20000E+02
 0.00000E+00, 0.25000E+01, 0.63332E+03
 0.10000E+00, 0.25000E+01, 0.63509E+03
 0.20000E+00, 0.25000E+01, 0.63104E+03
 0.30000E+00, 0.25000E+01, 0.62765E+03
 0.40000E+00, 0.25000E+01, 0.63084E+03
 0.50000E+00, 0.25000E+01, 0.63234E+03
 0.60000E+00, 0.25000E+01, 0.63351E+03
 0.70000E+00, 0.25000E+01, 0.63449E+03
 0.80000E+00, 0.25000E+01, 0.63550E+03
 0.90000E+00, 0.25000E+01, 0.63894E+03
 0.10000E+01, 0.25000E+01, 0.64213E+03
 0.11000E+01, 0.25000E+01, 0.64221E+03
 0.12000E+01, 0.25000E+01, 0.64395E+03
 0.13000E+01, 0.25000E+01, 0.64630E+03
 0.14000E+01, 0.25000E+01, 0.64846E+03
 0.15000E+01, 0.25000E+01, 0.65243E+03
 0.16000E+01, 0.25000E+01, 0.65756E+03
 0.17000E+01, 0.25000E+01, 0.66303E+03
 0.18000E+01, 0.25000E+01, 0.66771E+03
 0.19000E+01, 0.25000E+01, 0.67186E+03
 0.20000E+01, 0.25000E+01, 0.67569E+03
 0.21000E+01, 0.25000E+01, 0.67957E+03
 0.22000E+01, 0.25000E+01, 0.68353E+03
 0.23000E+01, 0.25000E+01, 0.68695E+03
 0.24000E+01, 0.25000E+01, 0.69014E+03
 0.25000E+01, 0.25000E+01, 0.69204E+03
 0.26000E+01, 0.25000E+01, 0.69430E+03
 0.27000E+01, 0.25000E+01, 0.69872E+03
 0.28000E+01, 0.25000E+01, 0.70534E+03
 0.29000E+01, 0.25000E+01, 0.71888E+03
 0.30000E+01, 0.25000E+01, 0.73691E+03
 0.31000E+01, 0.25000E+01, 0.74551E+03
 0.32000E+01, 0.25000E+01, 0.20000E+02
 0.33000E+01, 0.25000E+01, 0.19801E+03
 0.34000E+01, 0.25000E+01, 0.20173E+03
 0.35000E+01, 0.25000E+01, 0.20492E+03
 0.36000E+01, 0.25000E+01, 0.20430E+03
 0.37000E+01, 0.25000E+01, 0.20454E+03
 0.38000E+01, 0.25000E+01, 0.20477E+03
 0.39000E+01, 0.25000E+01, 0.20456E+03
-0.21000E+01, 0.26000E+01, 0.20000E+02
-0.20000E+01, 0.26000E+01, 0.20000E+02
-0.19000E+01, 0.26000E+01, 0.20000E+02
-0.18000E+01, 0.26000E+01, 0.20000E+02
-0.17000E+01, 0.26000E+01, 0.20000E+02
-0.16000E+01, 0.26000E+01, 0.20001E+02
-0.15000E+01, 0.26000E+01, 0.20001E+02
-0.14000E+01, 0.26000E+01, 0.20001E+02
-0.13000E+01, 0.26000E+01, 0.20001E+02
-0.12000E+01, 0.26000E+01, 0.20000E+02
-0.11000E+01, 0.26000E+01, 0.20000E+02
-0.10000E+01, 0.26000E+01, 0.20001E+02
-0.90000E+00, 0.26000E+01, 0.20001E+02
-0.80000E+00, 0.26000E+01, 0.20001E+02
-0.70000E+00, 0.26000E+01, 0.20001E+02
-0.60000E+00, 0.26000E+01, 0.20001E+02
-0.50000E+00, 0.26000E+01, 0.20001E+02
-0.40000E+00, 0.26000E+01, 0.20001E+02
-0.30000E+00, 0.26000E+01, 0.20000E+02
-0.20000E+00, 0.26000E+01, 0.20000E+02
-0.10000E+00, 0.26000E+01, 0.20000E+02
 0.00000E+00, 0.26000E+01, 0.64505E+03
 0.10000E+00, 0.26000E+01, 0.65120E+03
 0.20000E+00, 0.26000E+01, 0.65249E+03
 0.30000E+00, 0.26000E+01, 0.65192E+03
 0.40000E+00, 0.26000E+01, 0.65549E+03
 0.50000E+00, 0.26000E+01, 0.65644E+03
 0.60000E+00, 0.26000E+01, 0.65760E+03
 0.70000E+00, 0.26000E+01, 0.65807E+03
 0.80000E+00, 0.26000E+01, 0.65908E+03
 0.90000E+00, 0.26000E+01, 0.66062E+03
 0.10000E+01, 0.26000E+01, 0.66078E+03
 0.11000E+01, 0.26000E+01, 0.65929E+03
 0.12000E+01, 0.26000E+01, 0.66225E+03
 0.13000E+01, 0.26000E+01, 0.66624E+03
 0.14000E+01, 0.26000E+01, 0.66908E+03
 0.15000E+01, 0.26000E+01, 0.67358E+03
 0.16000E+01, 0.26000E+01, 0.67830E+03
 0.17000E+01, 0.26000E+01, 0.68306E+03
 0.18000E+01, 0.26000E+01, 0.68936E+03
 0.19000E+01, 0.26000E+01, 0.69567E+03
 0.20000E+01, 0.26000E+01, 0.69999E+03
 0.21000E+01, 0.26000E+01, 0.70413E+03
 0.22000E+01, 0.26000E+01, 0.71014E+03
 0.23000E+01, 0.26000E+01, 0.71708E+03
 0.24000E+01, 0.26000E+01, 0.72350E+03
 0.25000E+01, 0.26000E+01, 0.72900E+03
 0.26000E+01, 0.26000E+01, 0.73481E+03
 0.27000E+01, 0.26000E+01, 0.74379E+03
 0.28000E+01, 0.26000E+01, 0.75692E+03
 0.29000E+01, 0.26000E+01, 0.77892E+03
 0.30000E+01, 0.26000E+01, 0.80858E+03
 0.31000E+01, 0.26000E+01, 0.82375E+03
 0.32000E+01, 0.26000E+01, 0.20000E+02
 0.33000E+01, 0.26000E+01, 0.19868E+03
 0.34000E+01, 0.26000E+01, 0.20463E+03
 0.35000E+01, 0.26000E+01, 0.20997E+03
 0.36000E+01, 0.26000E+01, 0.20970E+03
 0.37000E+01, 0.26000E+01, 0.21054E+03
 0.38000E+01, 0.26000E+01, 0.21163E+03
 0.39000E+01, 0.26000E+01, 0.21265E+03
-0.21000E+01, 0.27000E+01, 0.20000E+02
-0.20000E+01, 0.27000E+01, 0.20000E+02
-0.19000E+01, 0.27000E+01, 0.20000E+02
-0.18000E+01, 0.27000E+01, 0.20000E+02
-0.17000E+01, 0.27000E+01, 0.20000E+02
-0.16000E+01, 0.27000E+01, 0.20000E+02
-0.15000E+01, 0.27000E+01, 0.20000E+02
-0.14000E+01, 0.27000E+01, 0.20001E+02
-0.13000E+01, 0.27000E+01, 0.20001E+02
-0.12000E+01, 0.27000E+01, 0.20000E+02
-0.11000E+01, 0.27000E+01, 0.20000E+02
-0.10000E+01, 0.27000E+01, 0.20000E+02
-0.90000E+00, 0.27000E+01, 0.20001E+02
-0.80000E+00, 0.27000E+01, 0.20001E+02
-0.70000E+00, 0.27000E+01, 0.20001E+02
-0.60000E+00, 0.27000E+01, 0.20001E+02
-0.50000E+00, 0.27000E+01, 0.20001E+02
-0.40000E+00, 0.27000E+01, 0.20001E+02
-0.30000E+00, 0.27000E+01, 0.20000E+02
-0.20000E+00, 0.27000E+01, 0.20000E+02
-0.10000E+00, 0.27000E+01, 0.20000E+02
 0.00000E+00, 0.27000E+01, 0.65218E+03
 0.10000E+00, 0.27000E+01, 0.66318E+03
 0.20000E+00, 0.27000E+01, 0.67275E+03
 0.30000E+00, 0.27000E+01, 0.67629E+03
 0.40000E+00, 0.27000E+01, 0.68129E+03
 0.50000E+00, 0.27000E+01, 0.68413E+03
 0.60000E+00, 0.27000E+01, 0.68786E+03
 0.70000E+00, 0.27000E+01, 0.69209E+03
 0.80000E+00, 0.27000E+01, 0.69858E+03
 0.90000E+00, 0.27000E+01, 0.70369E+03
 0.10000E+01, 0.27000E+01, 0.70509E+03
 0.11000E+01, 0.27000E+01, 0.70660E+03
 0.12000E+01, 0.27000E+01, 0.71248E+03
 0.13000E+01, 0.27000E+01, 0.72079E+03
 0.14000E+01, 0.27000E+01, 0.72794E+03
 0.15000E+01, 0.27000E+01, 0.73505E+03
 0.16000E+01, 0.27000E+01, 0.74325E+03
 0.17000E+01, 0.27000E+01, 0.75219E+03
 0.18000E+01, 0.27000E+01, 0.76306E+03
 0.19000E+01, 0.27000E+01, 0.77229E+03
 0.20000E+01, 0.27000E+01, 0.77973E+03
 0.21000E+01, 0.27000E+01, 0.78857E+03
 0.22000E+01, 0.27000E+01, 0.79829E+03
 0.23000E+01, 0.27000E+01, 0.80701E+03
 0.24000E+01, 0.27000E+01, 0.81462E+03
 0.25000E+01, 0.27000E+01, 0.82113E+03
 0.26000E+01, 0.27000E+01, 0.82782E+03
 0.27000E+01, 0.27000E+01, 0.83739E+03
 0.28000E+01, 0.27000E+01, 0.84957E+03
 0.29000E+01, 0.27000E+01, 0.86825E+03
 0.30000E+01, 0.27000E+01, 0.89062E+03
 0.31000E+01, 0.27000E+01, 0.90074E+03
 0.32000E+01, 0.27000E+01, 0.20000E+02
 0.33000E+01, 0.27000E+01, 0.19581E+03
 0.34000E+01, 0.27000E+01, 0.20268E+03
 0.35000E+01, 0.27000E+01, 0.20933E+03
 0.36000E+01, 0.27000E+01, 0.21064E+03
 0.37000E+01, 0.27000E+01, 0.21260E+03
 0.38000E+01, 0.27000E+01, 0.21403E+03
 0.39000E+01, 0.27000E+01, 0.21594E+03
-0.21000E+01, 0.28000E+01, 0.20000E+02
-0.20000E+01, 0.28000E+01, 0.20000E+02
-0.19000E+01, 0.28000E+01, 0.20000E+02
-0.18000E+01, 0.28000E+01, 0.20000E+02
-0.17000E+01, 0.28000E+01, 0.20000E+02
-0.16000E+01, 0.28000E+01, 0.20000E+02
-0.15000E+01, 0.28000E+01, 0.20000E+02
-0.14000E+01, 0.28000E+01, 0.20000E+02
-0.13000E+01, 0.28000E+01, 0.20000E+02
-0.12000E+01, 0.28000E+01, 0.20000E+02
-0.11000E+01, 0.28000E+01, 0.20000E+02
-0.10000E+01, 0.28000E+01, 0.20000E+02
-0.90000E+00, 0.28000E+01, 0.20001E+02
-0.80000E+00, 0.28000E+01, 0.20001E+02
-0.70000E+00, 0.28000E+01, 0.20001E+02
-0.60000E+00, 0.28000E+01, 0.20001E+02
-0.50000E+00, 0.28000E+01, 0.20001E+02
-0.40000E+00, 0.28000E+01, 0.20001E+02
-0.30000E+00, 0.28000E+01, 0.20000E+02
-0.20000E+00, 0.28000E+01, 0.20000E+02
-0.10000E+00, 0.28000E+01, 0.20000E+02
 0.00000E+00, 0.28000E+01, 0.65442E+03
 0.10000E+00, 0.28000E+01, 0.66680E+03
 0.20000E+00, 0.28000E+01, 0.67995E+03
 0.30000E+00, 0.28000E+01, 0.68485E+03
 0.40000E+00, 0.28000E+01, 0.68993E+03
 0.50000E+00, 0.28000E+01, 0.69416E+03
 0.60000E+00, 0.28000E+01, 0.70011E+03
 0.70000E+00, 0.28000E+01, 0.70857E+03
 0.80000E+00, 0.28000E+01, 0.72049E+03
 0.90000E+00, 0.28000E+01, 0.73018E+03
 0.10000E+01, 0.28000E+01, 0.73552E+03
 0.11000E+01, 0.28000E+01, 0.74191E+03
 0.12000E+01, 0.28000E+01, 0.75191E+03
 0.13000E+01, 0.28000E+01, 0.76440E+03
 0.14000E+01, 0.28000E+01, 0.77503E+03
 0.15000E+01, 0.28000E+01, 0.78479E+03
 0.16000E+01, 0.28000E+01, 0.79718E+03
 0.17000E+01, 0.28000E+01, 0.81069E+03
 0.18000E+01, 0.28000E+01, 0.82377E+03
 0.19000E+01, 0.28000E+01, 0.83321E+03
 0.20000E+01, 0.28000E+01, 0.84244E+03
 0.21000E+01, 0.28000E+01, 0.85482E+03
 0.22000E+01, 0.28000E+01, 0.86718E+03
 0.23000E+01, 0.28000E+01, 0.87695E+03
 0.24000E+01, 0.28000E+01, 0.88512E+03
 0.25000E+01, 0.28000E+01, 0.89151E+03
 0.26000E+01, 0.28000E+01, 0.89724E+03
 0.27000E+01, 0.28000E+01, 0.90443E+03
 0.28000E+01, 0.28000E+01, 0.91187E+03
 0.29000E+01, 0.28000E+01, 0.92250E+03
 0.30000E+01, 0.28000E+01, 0.93276E+03
 0.31000E+01, 0.28000E+01, 0.93590E+03
 0.32000E+01, 0.28000E+01, 0.20000E+02
 0.33000E+01, 0.28000E+01, 0.19312E+03
 0.34000E+01, 0.28000E+01, 0.19962E+03
 0.35000E+01, 0.28000E+01, 0.20637E+03
 0.36000E+01, 0.28000E+01, 0.20866E+03
 0.37000E+01, 0.28000E+01, 0.21120E+03
 0.38000E+01, 0.28000E+01, 0.21273E+03
 0.39000E+01, 0.28000E+01, 0.21481E+03
-0.21000E+01, 0.29000E+01, 0.20000E+02
-0.20000E+01, 0.29000E+01, 0.20000E+02
-0.19000E+01, 0.29000E+01, 0.20000E+02
-0.18000E+01, 0.29000E+01, 0.20000E+02
-0.17000E+01, 0.29000E+01, 0.20000E+02
-0.16000E+01, 0.29000E+01, 0.20000E+02
-0.15000E+01, 0.29000E+01, 0.20000E+02
-0.14000E+01, 0.29000E+01, 0.20000E+02
-0.13000E+01, 0.29000E+01, 0.20000E+02
-0.12000E+01, 0.29000E+01, 0.20000E+02
-0.11000E+01, 0.29000E+01, 0.20000E+02
-0.10000E+01, 0.29000E+01, 0.20000E+02
-0.90000E+00, 0.29000E+01, 0.20001E+02
-0.80000E+00, 0.29000E+01, 0.20001E+02
-0.70000E+00, 0.29000E+01, 0.20000E+02
-0.60000E+00, 0.29000E+01, 0.20000E+02
-0.50000E+00, 0.29000E+01, 0.20000E+02
-0.40000E+00, 0.29000E+01, 0.20000E+02
-0.30000E+00, 0.29000E+01, 0.20000E+02
-0.20000E+00, 0.29000E+01, 0.20000E+02
-0.10000E+00, 0.29000E+01, 0.20000E+02
 0.00000E+00, 0.29000E+01, 0.20000E+02
 0.10000E+00, 0.29000E+01, 0.20000E+02
 0.20000E+00, 0.29000E+01, 0.20000E+02
 0.30000E+00, 0.29000E+01, 0.20000E+02
 0.40000E+00, 0.29000E+01, 0.20000E+02
 0.50000E+00, 0.29000E+01, 0.20000E+02
 0.60000E+00, 0.29000E+01, 0.20000E+02
 0.70000E+00, 0.29000E+01, 0.20000E+02
 0.80000E+00, 0.29000E+01, 0.20000E+02
 0.90000E+00, 0.29000E+01, 0.20000E+02
 0.10000E+01, 0.29000E+01, 0.20000E+02
 0.11000E+01, 0.29000E+01, 0.20000E+02
 0.12000E+01, 0.29000E+01, 0.20000E+02
 0.13000E+01, 0.29000E+01, 0.20000E+02
 0.14000E+01, 0.29000E+01, 0.20000E+02
 0.15000E+01, 0.29000E+01, 0.20000E+02
 0.16000E+01, 0.29000E+01, 0.20000E+02
 0.17000E+01, 0.29000E+01, 0.20000E+02
 0.18000E+01, 0.29000E+01, 0.20000E+02
 0.19000E+01, 0.29000E+01, 0.20000E+02
 0.20000E+01, 0.29000E+01, 0.20000E+02
 0.21000E+01, 0.29000E+01, 0.20000E+02
 0.22000E+01, 0.29000E+01, 0.19999E+02
 0.23000E+01, 0.29000E+01, 0.19992E+02
 0.24000E+01, 0.29000E+01, 0.19972E+02
 0.25000E+01, 0.29000E+01, 0.19930E+02
 0.26000E+01, 0.29000E+01, 0.19865E+02
 0.27000E+01, 0.29000E+01, 0.19778E+02
 0.28000E+01, 0.29000E+01, 0.19675E+02
 0.29000E+01, 0.29000E+01, 0.19569E+02
 0.30000E+01, 0.29000E+01, 0.19461E+02
 0.31000E+01, 0.29000E+01, 0.19356E+02
 0.32000E+01, 0.29000E+01, 0.19272E+02
 0.33000E+01, 0.29000E+01, 0.19226E+02
 0.34000E+01, 0.29000E+01, 0.19218E+02
 0.35000E+01, 0.29000E+01, 0.19230E+02
 0.36000E+01, 0.29000E+01, 0.19248E+02
 0.37000E+01, 0.29000E+01, 0.19270E+02
 0.38000E+01, 0.29000E+01, 0.19302E+02
 0.39000E+01, 0.29000E+01, 0.19354E+02
-0.21000E+01, 0.30000E+01, 0.20000E+02
-0.20000E+01, 0.30000E+01, 0.20000E+02
-0.19000E+01, 0.30000E+01, 0.20000E+02
-0.18000E+01, 0.30000E+01, 0.20000E+02
-0.17000E+01, 0.30000E+01, 0.20000E+02
-0.16000E+01, 0.30000E+01, 0.20000E+02
-0.15000E+01, 0.30000E+01, 0.20000E+02
-0.14000E+01, 0.30000E+01, 0.20000E+02
-0.13000E+01, 0.30000E+01, 0.20000E+02
-0.12000E+01, 0.30000E+01, 0.20000E+02
-0.11000E+01, 0.30000E+01, 0.20000E+02
-0.10000E+01, 0.30000E+01, 0.20000E+02
-0.90000E+00, 0.30000E+01, 0.20000E+02
-0.80000E+00, 0.30000E+01, 0.20000E+02
-0.70000E+00, 0.30000E+01, 0.20000E+02
-0.60000E+00, 0.30000E+01, 0.20000E+02
-0.50000E+00, 0.30000E+01, 0.20000E+02
-0.40000E+00, 0.30000E+01, 0.20000E+02
-0.30000E+00, 0.30000E+01, 0.20000E+02
-0.20000E+00, 0.30000E+01, 0.20000E+02
-0.10000E+00, 0.30000E+01, 0.20000E+02
 0.00000E+00, 0.30000E+01, 0.20000E+02
 0.10000E+00, 0.30000E+01, 0.20000E+02
 0.20000E+00, 0.30000E+01, 0.20000E+02
 0.30000E+00, 0.30000E+01, 0.20000E+02
 0.40000E+00, 0.30000E+01, 0.20000E+02
 0.50000E+00, 0.30000E+01, 0.20000E+02
 0.60000E+00, 0.30000E+01, 0.20000E+02
 0.70000E+00, 0.30000E+01, 0.20000E+02
 0.80000E+00, 0.30000E+01, 0.20000E+02
 0.90000E+00, 0.30000E+01, 0.20000E+02
 0.10000E+01, 0.30000E+01, 0.20000E+02
 0.11000E+01, 0.30000E+01, 0.20000E+02
 0.12000E+01, 0.30000E+01, 0.20000E+02
 0.13000E+01, 0.30000E+01, 0.20000E+02
 0.14000E+01, 0.30000E+01, 0.20000E+02
 0.15000E+01, 0.30000E+01, 0.20000E+02
 0.16000E+01, 0.30000E+01, 0.20000E+02
 0.17000E+01, 0.30000E+01, 0.20000E+02
 0.18000E+01, 0.30000E+01, 0.20000E+02
 0.19000E+01, 0.30000E+01, 0.20000E+02
 0.20000E+01, 0.30000E+01, 0.20000E+02
 0.21000E+01, 0.30000E+01, 0.20000E+02
 0.22000E+01, 0.30000E+01, 0.19999E+02
 0.23000E+01, 0.30000E+01, 0.19992E+02
 0.24000E+01, 0.30000E+01, 0.19972E+02
 0.25000E+01, 0.30000E+01, 0.19933E+02
 0.26000E+01, 0.30000E+01, 0.19875E+02
 0.27000E+01, 0.30000E+01, 0.19804E+02
 0.28000E+01, 0.30000E+01, 0.19728E+02
 0.29000E+01, 0.30000E+01, 0.19653E+02
 0.30000E+01, 0.30000E+01, 0.19581E+02
 0.31000E+01, 0.30000E+01, 0.19527E+02
 0.32000E+01, 0.30000E+01, 0.19514E+02
 0.33000E+01, 0.30000E+01, 0.19529E+02
 0.34000E+01, 0.30000E+01, 0.19542E+02
 0.35000E+01, 0.30000E+01, 0.19553E+02
 0.36000E+01, 0.30000E+01, 0.19561E+02
 0.37000E+01, 0.30000E+01, 0.19564E+02
 0.38000E+01, 0.30000E+01, 0.19564E+02
 0.39000E+01, 0.30000E+01, 0.19503E+02
