s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kg
 5.0300872E+002, 1.3798727E-001, 1.3793938E-001, 1.6987292E-004, 4.1025956E-002, 2.3544654E+002, 2.3603182E+002,-5.5316606E+000, 4.2276897E-004, 4.2276897E-004, 1.3763268E-001
 5.0400760E+002, 1.3763429E-001, 1.3962256E-001, 1.7073485E-004, 4.1232159E-002, 2.3356267E+002, 2.3628688E+002, 1.9059889E+000, 4.2870596E-004, 4.2870596E-004, 1.3799170E-001
 5.0500716E+002, 1.3620848E-001, 1.3965803E-001, 1.7421652E-004, 4.2065099E-002, 2.3123927E+002, 2.3816206E+002, 1.5678377E+000, 4.3615094E-004, 4.3615094E-004, 1.3834043E-001
 5.0601085E+002, 1.3577799E-001, 1.3907937E-001, 1.7526773E-004, 4.2316583E-002, 2.3068677E+002, 2.4113590E+002,-3.3550360E-002, 4.3129142E-004, 4.3129142E-004, 1.3869058E-001
 5.0700962E+002, 1.3583773E-001, 1.3893744E-001, 1.7512185E-004, 4.2281684E-002, 2.3101353E+002, 2.4515935E+002, 1.2733123E+001, 4.7148482E-004, 4.7148482E-004, 1.3905531E-001
 5.0800757E+002, 1.3562883E-001, 1.3902349E-001, 1.7563197E-004, 4.2403723E-002, 2.3098297E+002, 2.4759421E+002,-1.5551387E+000, 4.0073229E-004, 4.0073229E-004, 1.3938099E-001
 5.0901225E+002, 1.3363929E-001, 1.3849682E-001, 1.8049019E-004, 4.3565980E-002, 2.2713026E+002, 2.4779452E+002,-4.7673503E+000, 4.0111898E-004, 4.0111898E-004, 1.3972749E-001
 5.1000338E+002, 1.3126521E-001, 1.3797146E-001, 1.8628738E-004, 4.4952871E-002, 2.2399732E+002, 2.4849491E+002,-1.3974384E+000, 4.2377126E-004, 4.2377126E-004, 1.4007708E-001
 5.1101100E+002, 1.3027714E-001, 1.3763448E-001, 1.8870011E-004, 4.5530080E-002, 2.2540018E+002, 2.4867413E+002, 5.9690391E+000, 4.5707001E-004, 4.5707001E-004, 1.4042890E-001
 5.1200634E+002, 1.3106480E-001, 1.3735866E-001, 1.8677672E-004, 4.5069937E-002, 2.3282837E+002, 2.4860365E+002, 1.1704132E+000, 4.2570525E-004, 4.2570525E-004, 1.4076890E-001
 5.1300179E+002, 1.3387165E-001, 1.3695568E-001, 1.7992275E-004, 4.3430228E-002, 2.3452469E+002, 2.5083904E+002, 1.2311450E+001, 4.4811615E-004, 4.4811615E-004, 1.4111864E-001
 5.1400467E+002, 1.3461892E-001, 1.3709746E-001, 1.7809800E-004, 4.2993684E-002, 2.3018825E+002, 2.4707379E+002, 1.0594883E+000, 4.4340157E-004, 4.4340157E-004, 1.4145209E-001
 5.1500407E+002, 1.3441564E-001, 1.3745295E-001, 1.7859442E-004, 4.3112445E-002, 2.2811448E+002, 2.4906101E+002, 1.3835566E+001, 4.4677490E-004, 4.4677490E-004, 1.4179816E-001
 5.1600640E+002, 1.3437788E-001, 1.3744620E-001, 1.7868662E-004, 4.3134502E-002, 2.2745490E+002, 2.4832799E+002,-7.4858669E+000, 3.9313738E-004, 3.9313738E-004, 1.4212104E-001
 5.1700875E+002, 1.3428564E-001, 1.3664404E-001, 1.7891184E-004, 4.3188383E-002, 2.2670061E+002, 2.4221122E+002, 1.7804348E+000, 4.1821283E-004, 4.1821283E-004, 1.4247132E-001
 5.1800296E+002, 1.3243755E-001, 1.3573737E-001, 1.8342465E-004, 4.4268005E-002, 2.2631453E+002, 2.4127645E+002, 2.2569396E+000, 4.3089448E-004, 4.3089448E-004, 1.4281209E-001
 5.1900546E+002, 1.2915574E-001, 1.3552225E-001, 1.9143840E-004, 4.6185176E-002, 2.2772796E+002, 2.4414186E+002, 1.4826945E-001, 4.2468810E-004, 4.2468810E-004, 1.4315010E-001
 5.2001040E+002, 1.3068401E-001, 1.3547572E-001, 1.8770658E-004, 4.5292394E-002, 2.2654882E+002, 2.4829147E+002, 5.5441754E+000, 4.4180675E-004, 4.4180675E-004, 1.4350128E-001
 5.2100168E+002, 1.3357305E-001, 1.3552602E-001, 1.8065194E-004, 4.3604675E-002, 2.2890062E+002, 2.4847855E+002,-6.3755282E+000, 3.7491019E-004, 3.7491019E-004, 1.4382880E-001
 5.2200675E+002, 1.3480980E-001, 1.3582599E-001, 1.7763193E-004, 4.2882183E-002, 2.2786584E+002, 2.4699484E+002,-9.8943264E+000, 3.8140580E-004, 3.8140580E-004, 1.4417159E-001
 5.2300377E+002, 1.3390562E-001, 1.3569857E-001, 1.7983982E-004, 4.3410388E-002, 2.2816655E+002, 2.5168486E+002, 3.0200040E+000, 4.4061788E-004, 4.4061788E-004, 1.4452975E-001
 5.2400752E+002, 1.3130150E-001, 1.3552073E-001, 1.8619875E-004, 4.4931667E-002, 2.2689298E+002, 2.5036702E+002,-2.2878030E+000, 4.3518886E-004, 4.3518886E-004, 1.4487152E-001
 5.2500139E+002, 1.3471138E-001, 1.3551454E-001, 1.7787226E-004, 4.2939678E-002, 2.2903364E+002, 2.5100130E+002, 2.5811546E+000, 4.2867959E-004, 4.2867959E-004, 1.4522009E-001
 5.2601058E+002, 1.2688017E-001, 1.3584569E-001, 1.9699512E-004, 4.7514536E-002, 2.2754381E+002, 2.5380435E+002,-4.3910368E+000, 4.2627399E-004, 4.2627399E-004, 1.4556789E-001
 5.2700158E+002, 1.2563120E-001, 1.3596895E-001, 2.0004494E-004, 4.8244160E-002, 2.2622214E+002, 2.5474542E+002, 4.5428676E+000, 4.5188128E-004, 4.5188128E-004, 1.4592462E-001
 5.2800203E+002, 1.2615517E-001, 1.3593511E-001, 1.9876546E-004, 4.7938065E-002, 2.2667020E+002, 2.6019644E+002, 1.9999479E+001, 4.6853279E-004, 4.6853279E-004, 1.4627014E-001
 5.2900888E+002, 1.2488905E-001, 1.3589600E-001, 2.0185717E-004, 4.8677709E-002, 2.2651531E+002, 2.6424352E+002,-1.0984274E+000, 4.1367625E-004, 4.1367625E-004, 1.4658918E-001
 5.3000063E+002, 1.2467447E-001, 1.3556471E-001, 2.0238117E-004, 4.8803069E-002, 2.2692758E+002, 2.6389305E+002, 5.3034274E+000, 4.4693694E-004, 4.4693694E-004, 1.4694372E-001
 5.3100498E+002, 1.2522495E-001, 1.3521742E-001, 2.0103696E-004, 4.8481487E-002, 2.2738645E+002, 2.6693177E+002, 1.3933389E+000, 4.2747970E-004, 4.2747970E-004, 1.4727757E-001
 5.3200011E+002, 1.2498806E-001, 1.3438969E-001, 2.0161540E-004, 4.8619869E-002, 2.2704962E+002, 2.6907646E+002,-4.2612960E+000, 4.1377548E-004, 4.1377548E-004, 1.4761934E-001
 5.3300094E+002, 1.2516363E-001, 1.3423062E-001, 2.0118668E-004, 4.8517305E-002, 2.2697761E+002, 2.6855087E+002,-1.4713356E+000, 4.3308350E-004, 4.3308350E-004, 1.4796943E-001
 5.3401084E+002, 1.2583720E-001, 1.3425062E-001, 1.9954189E-004, 4.8123812E-002, 2.2949996E+002, 2.6902472E+002,-5.3685481E+000, 4.0879529E-004, 4.0879529E-004, 1.4831959E-001
 5.3500123E+002, 1.2560216E-001, 1.3434401E-001, 2.0011583E-004, 4.8261121E-002, 2.2870844E+002, 2.6528239E+002, 7.1889791E+000, 4.5618189E-004, 4.5618189E-004, 1.4867836E-001
 5.3600682E+002, 1.2553746E-001, 1.3406781E-001, 2.0027382E-004, 4.8298917E-002, 2.2693335E+002, 2.6669844E+002, 1.6366107E+001, 4.6870378E-004, 4.6870378E-004, 1.4901618E-001
 5.3700120E+002, 1.2636218E-001, 1.3345127E-001, 1.9826000E-004, 4.7817139E-002, 2.2794969E+002, 2.6600970E+002, 5.5040320E-002, 4.1251403E-004, 4.1251403E-004, 1.4933409E-001
 5.3801013E+002, 1.2708939E-001, 1.3300444E-001, 1.9648424E-004, 4.7392316E-002, 2.2635486E+002, 2.6496954E+002,-7.2272039E+000, 3.9509848E-004, 3.9509848E-004, 1.4967974E-001
 5.3900500E+002, 1.2622443E-001, 1.3286657E-001, 1.9859635E-004, 4.7897608E-002, 2.2481584E+002, 2.6580692E+002,-1.7654028E+000, 4.3431549E-004, 4.3431549E-004, 1.5003483E-001
 5.4000522E+002, 1.2701305E-001, 1.3264745E-001, 1.9667063E-004, 4.7436906E-002, 2.2492001E+002, 2.6102687E+002, 1.9028583E+001, 4.7418013E-004, 4.7418013E-004, 1.5038644E-001
 5.4100779E+002, 1.2838363E-001, 1.3216951E-001, 1.9332386E-004, 4.6636243E-002, 2.2756148E+002, 2.6441116E+002, 3.8821446E+001, 4.8740904E-004, 4.8740904E-004, 1.5072105E-001
 5.4200592E+002, 1.3140163E-001, 1.3152994E-001, 1.8595426E-004, 4.4873177E-002, 2.3070885E+002, 2.6764978E+002, 8.4616000E+000, 4.3821751E-004, 4.3821751E-004, 1.5102016E-001
 5.4300468E+002, 1.3219904E-001, 1.3114576E-001, 1.8400710E-004, 4.4407347E-002, 2.3003008E+002, 2.6719144E+002,-7.4388302E+000, 4.0312034E-004, 4.0312034E-004, 1.5135531E-001
 5.4400866E+002, 1.3052696E-001, 1.3073540E-001, 1.8809005E-004, 4.5384132E-002, 2.3294248E+002, 2.6321898E+002,-5.7868513E+000, 4.2320805E-004, 4.2320805E-004, 1.5171533E-001
 5.4500391E+002, 1.2835188E-001, 1.3057689E-001, 1.9340135E-004, 4.6654781E-002, 2.3244218E+002, 2.6486219E+002,-6.5684272E+000, 3.8296739E-004, 3.8296739E-004, 1.5205905E-001
 5.4600591E+002, 1.2432856E-001, 1.3049886E-001, 2.0322584E-004, 4.9005143E-002, 2.2994740E+002, 2.6548618E+002, 2.2462462E+000, 4.4872288E-004, 4.4872288E-004, 1.5241187E-001
 5.4700269E+002, 1.2423756E-001, 1.3033914E-001, 2.0344803E-004, 4.9058300E-002, 2.2935482E+002, 2.6755934E+002, 8.0540636E+000, 4.4619657E-004, 4.4619657E-004, 1.5274588E-001
 5.4801106E+002, 1.2432389E-001, 1.2999309E-001, 2.0323722E-004, 4.9007866E-002, 2.2883459E+002, 2.6905930E+002, 7.1290255E+000, 4.2104908E-004, 4.2104908E-004, 1.5306867E-001
 5.4900158E+002, 1.2379569E-001, 1.3027025E-001, 2.0452702E-004, 4.9316431E-002, 2.2962202E+002, 2.6796513E+002,-2.2221373E+000, 4.2188315E-004, 4.2188315E-004, 1.5340087E-001
 5.5000379E+002, 1.2319277E-001, 1.3071554E-001, 2.0599925E-004, 4.9668640E-002, 2.3199972E+002, 2.7187323E+002, 2.2053190E+000, 4.3210023E-004, 4.3210023E-004, 1.5374326E-001
 5.5100407E+002, 1.2180828E-001, 1.3059317E-001, 2.0938002E-004, 5.0477437E-002, 2.3189480E+002, 2.6802426E+002,-7.0923547E+000, 3.8286027E-004, 3.8286027E-004, 1.5407719E-001
 5.5200570E+002, 1.2090965E-001, 1.3016586E-001, 2.1157438E-004, 5.1002406E-002, 2.3288712E+002, 2.6779326E+002,-7.7703842E+000, 3.9201774E-004, 3.9201774E-004, 1.5442403E-001
 5.5300299E+002, 1.2074180E-001, 1.2960249E-001, 2.1198423E-004, 5.1100456E-002, 2.3301706E+002, 2.6863709E+002,-1.3686452E+000, 4.1731117E-004, 4.1731117E-004, 1.5477077E-001
 5.5400794E+002, 1.2048598E-001, 1.2969327E-001, 2.1260888E-004, 5.1249896E-002, 2.3209618E+002, 2.6814046E+002, 1.1156781E+000, 4.2881825E-004, 4.2881825E-004, 1.5511386E-001
 5.5501238E+002, 1.2004023E-001, 1.2985653E-001, 2.1369735E-004, 5.1510296E-002, 2.3109757E+002, 2.7142664E+002, 7.4262139E+000, 4.3771346E-004, 4.3771346E-004, 1.5545659E-001
 5.5600095E+002, 1.2009167E-001, 1.2984433E-001, 2.1357174E-004, 5.1480245E-002, 2.3000564E+002, 2.6872785E+002,-7.1363908E+000, 3.9235758E-004, 3.9235758E-004, 1.5577917E-001
 5.5700521E+002, 1.2103538E-001, 1.2966069E-001, 2.1126732E-004, 5.0928948E-002, 2.3297635E+002, 2.7139464E+002,-6.8583945E+000, 4.0777429E-004, 4.0777429E-004, 1.5613427E-001
 5.5800742E+002, 1.2212290E-001, 1.2920625E-001, 2.0861173E-004, 5.0293637E-002, 2.3483647E+002, 2.7034491E+002, 4.9621274E+000, 4.5491315E-004, 4.5491315E-004, 1.5649183E-001
 5.5900922E+002, 1.2257246E-001, 1.2883895E-001, 2.0751396E-004, 5.0031011E-002, 2.3636420E+002, 2.7254157E+002, 6.5270205E+000, 4.4795939E-004, 4.4795939E-004, 1.5683087E-001
 5.6000601E+002, 1.2218633E-001, 1.2831070E-001, 2.0845684E-004, 5.0256581E-002, 2.3434058E+002, 2.7485542E+002, 1.1865210E+001, 4.4317300E-004, 4.4317300E-004, 1.5716185E-001
 5.6101025E+002, 1.2290843E-001, 1.2725051E-001, 2.0669358E-004, 4.9834747E-002, 2.3271032E+002, 2.7613845E+002,-4.5425051E+000, 4.1397026E-004, 4.1397026E-004, 1.5748813E-001
 5.6200207E+002, 1.2428245E-001, 1.2690298E-001, 2.0333839E-004, 4.9032070E-002, 2.3203433E+002, 2.7553305E+002, 3.0485965E+000, 4.6208888E-004, 4.6208888E-004, 1.5784193E-001
 5.6300980E+002, 1.2483836E-001, 1.2709988E-001, 2.0198095E-004, 4.8707321E-002, 2.3147214E+002, 2.7469459E+002, 1.5288335E+001, 4.6307306E-004, 4.6307306E-004, 1.5818403E-001
 5.6400550E+002, 1.2380192E-001, 1.2719956E-001, 2.0451180E-004, 4.9312791E-002, 2.2954225E+002, 2.7417148E+002, 5.7640133E+000, 4.3629904E-004, 4.3629904E-004, 1.5850906E-001
 5.6500728E+002, 1.2622503E-001, 1.2697980E-001, 1.9859489E-004, 4.7897257E-002, 2.3059919E+002, 2.7729953E+002,-4.9476881E+000, 4.2750938E-004, 4.2750938E-004, 1.5885062E-001
 5.6600652E+002, 1.2694984E-001, 1.2698019E-001, 1.9682501E-004, 4.7473840E-002, 2.2776092E+002, 2.7966692E+002,-7.4844898E-001, 4.2187003E-004, 4.2187003E-004, 1.5920344E-001
 5.6700221E+002, 1.2637202E-001, 1.2676393E-001, 1.9823600E-004, 4.7811399E-002, 2.2775351E+002, 2.8362334E+002,-7.2694169E+000, 4.0918220E-004, 4.0918220E-004, 1.5955464E-001
 5.6800146E+002, 1.2669234E-001, 1.2583965E-001, 1.9745381E-004, 4.7624271E-002, 2.2670378E+002, 2.8540434E+002,-5.7464609E+000, 4.1162376E-004, 4.1162376E-004, 1.5991205E-001
 5.6900081E+002, 1.2681764E-001, 1.2631175E-001, 1.9714783E-004, 4.7551070E-002, 2.2903841E+002, 2.8611286E+002,-9.4644692E+000, 3.8439505E-004, 3.8439505E-004, 1.6026159E-001
 5.7000006E+002, 1.2609569E-001, 1.2607030E-001, 1.9891073E-004, 4.7972817E-002, 2.2740120E+002, 2.8403340E+002,-6.5669562E+000, 4.0588693E-004, 4.0588693E-004, 1.6061415E-001
 5.7100534E+002, 1.2562687E-001, 1.2493360E-001, 2.0005552E-004, 4.8246691E-002, 2.3028776E+002, 2.8564212E+002,-4.4162093E+000, 4.0484391E-004, 4.0484391E-004, 1.6095968E-001
 5.7200227E+002, 1.2502486E-001, 1.2471152E-001, 2.0152559E-004, 4.8598383E-002, 2.2944489E+002, 2.8707955E+002, 6.8815102E+000, 4.4946654E-004, 4.4946654E-004, 1.6131599E-001
 5.7300560E+002, 1.2438923E-001, 1.2506275E-001, 2.0307771E-004, 4.8969705E-002, 2.3060842E+002, 2.9140638E+002, 1.8531933E+001, 4.9809654E-004, 4.9809654E-004, 1.6165154E-001
 5.7400575E+002, 1.2240283E-001, 1.2530317E-001, 2.0792823E-004, 5.0130120E-002, 2.3165266E+002, 2.9354467E+002, 3.3368810E+001, 4.7958913E-004, 4.7958913E-004, 1.6196899E-001
 5.7501107E+002, 1.2238802E-001, 1.2579557E-001, 2.0796440E-004, 5.0138773E-002, 2.3067247E+002, 2.9591050E+002, 1.1315109E+001, 4.1585063E-004, 4.1585063E-004, 1.6227185E-001
 5.7600870E+002, 1.2231128E-001, 1.2584487E-001, 2.0815177E-004, 5.0183597E-002, 2.2688464E+002, 2.9299069E+002,-1.2254144E+001, 3.7712935E-004, 3.7712935E-004, 1.6259337E-001
 5.7700965E+002, 1.2187350E-001, 1.2528007E-001, 2.0922078E-004, 5.0439342E-002, 2.2643843E+002, 2.9370789E+002,-8.5994226E+000, 3.8886809E-004, 3.8886809E-004, 1.6294401E-001
 5.7801124E+002, 1.2127054E-001, 1.2454096E-001, 2.1069313E-004, 5.0791581E-002, 2.2633915E+002, 2.9276412E+002,-3.0425641E+000, 4.2714611E-004, 4.2714611E-004, 1.6330183E-001
 5.7900776E+002, 1.2102905E-001, 1.2468965E-001, 2.1128283E-004, 5.0932657E-002, 2.2595676E+002, 2.9421419E+002, 3.0934648E+000, 4.4500508E-004, 4.4500508E-004, 1.6364479E-001
 5.8000188E+002, 1.2195842E-001, 1.2448426E-001, 2.0901344E-004, 5.0389740E-002, 2.2804873E+002, 2.9387404E+002, 2.2020012E+000, 4.2792675E-004, 4.2792675E-004, 1.6397250E-001
 5.8100026E+002, 1.1877513E-001, 1.2373676E-001, 2.1678661E-004, 5.2249356E-002, 2.3049819E+002, 2.9999900E+002,-4.2583251E+000, 4.2953251E-004, 4.2953251E-004, 1.6431772E-001
 5.8200138E+002, 1.1749676E-001, 1.2301622E-001, 2.1990822E-004, 5.2996152E-002, 2.2901339E+002, 2.9933899E+002, 4.5122832E+000, 4.5365701E-004, 4.5365701E-004, 1.6466932E-001
 5.8300155E+002, 1.1894004E-001, 1.2281110E-001, 2.1638390E-004, 5.2153011E-002, 2.3000582E+002, 2.9883521E+002, 1.0737969E+001, 4.5419926E-004, 4.5419926E-004, 1.6500615E-001
 5.8400387E+002, 1.1982572E-001, 1.2261065E-001, 2.1422116E-004, 5.1635609E-002, 2.3483413E+002, 2.9793442E+002, 5.2262659E-001, 4.3940398E-004, 4.3940398E-004, 1.6533650E-001
 5.8500200E+002, 1.2066656E-001, 1.2281540E-001, 2.1216797E-004, 5.1144414E-002, 2.3533039E+002, 2.9674020E+002, 1.0834283E+001, 4.6327745E-004, 4.6327745E-004, 1.6567824E-001
 5.8600161E+002, 1.2136174E-001, 1.2291292E-001, 2.1047044E-004, 5.0738305E-002, 2.3340510E+002, 3.0063448E+002,-8.2947361E+000, 3.8921098E-004, 3.8921098E-004, 1.6600037E-001
 5.8700164E+002, 1.2353732E-001, 1.2245004E-001, 2.0515791E-004, 4.9467363E-002, 2.3792746E+002, 2.9705290E+002,-6.1781399E+000, 4.0986581E-004, 4.0986581E-004, 1.6635814E-001
 5.8800475E+002, 1.2396177E-001, 1.2154650E-001, 2.0412149E-004, 4.9219415E-002, 2.3801917E+002, 2.9338639E+002,-7.0599211E+000, 4.0906736E-004, 4.0906736E-004, 1.6671133E-001
 5.8900344E+002, 1.2248965E-001, 1.2095412E-001, 2.0771625E-004, 5.0079406E-002, 2.3902830E+002, 2.9630455E+002, 5.6786896E+000, 4.6477942E-004, 4.6477942E-004, 1.6706501E-001
 5.9000747E+002, 1.2207007E-001, 1.2071866E-001, 2.0874077E-004, 5.0324507E-002, 2.4289133E+002, 2.9995292E+002, 2.9986685E+001, 4.8330435E-004, 4.8330435E-004, 1.6740057E-001
 5.9101097E+002, 1.2159897E-001, 1.2033474E-001, 2.0989106E-004, 5.0599697E-002, 2.4820187E+002, 2.9787708E+002, 1.2925575E+001, 4.6705032E-004, 4.6705032E-004, 1.6770714E-001
 5.9200230E+002, 1.2218485E-001, 1.2093029E-001, 2.0846045E-004, 5.0257446E-002, 2.4203606E+002, 2.9605779E+002, 1.7615041E+001, 4.7494300E-004, 4.7494300E-004, 1.6803508E-001
 5.9300454E+002, 1.2164459E-001, 1.2097377E-001, 2.0977969E-004, 5.0573055E-002, 2.4268064E+002, 2.9042571E+002, 2.4700805E+000, 4.2706574E-004, 4.2706574E-004, 1.6834871E-001
 5.9400180E+002, 1.2085354E-001, 1.1980669E-001, 2.1171135E-004, 5.1035175E-002, 2.4253240E+002, 2.9760774E+002,-8.2044098E+000, 3.9363189E-004, 3.9363189E-004, 1.6868168E-001
 5.9500700E+002, 1.2127451E-001, 1.1970825E-001, 2.1068336E-004, 5.0789244E-002, 2.4593781E+002, 3.0099918E+002, 2.7721591E+000, 4.3614400E-004, 4.3614400E-004, 1.6903181E-001
 5.9600176E+002, 1.2199915E-001, 1.2001865E-001, 2.0891385E-004, 5.0365915E-002, 2.4889989E+002, 3.0327456E+002,-1.5757589E+001, 3.4741565E-004, 3.4741565E-004, 1.6934459E-001
 5.9700188E+002, 1.2011491E-001, 1.2007811E-001, 2.1351489E-004, 5.1466645E-002, 2.5349407E+002, 3.0031605E+002,-9.7933670E+000, 3.8963714E-004, 3.8963714E-004, 1.6967910E-001
 5.9800220E+002, 1.2077566E-001, 1.1974163E-001, 2.1190144E-004, 5.1080650E-002, 2.5160901E+002, 3.0197739E+002,-2.8638933E+000, 4.2708848E-004, 4.2708848E-004, 1.7002984E-001
 5.9900217E+002, 1.1946289E-001, 1.1993645E-001, 2.1510714E-004, 5.1847566E-002, 2.4566336E+002, 3.0152703E+002, 5.1898990E+000, 4.6223541E-004, 4.6223541E-004, 1.7037485E-001
 6.0000200E+002, 1.1720604E-001, 1.2006276E-001, 2.2061807E-004, 5.3165973E-002, 2.5074476E+002, 3.0165190E+002, 8.2004230E+000, 4.3006527E-004, 4.3006527E-004, 1.7069414E-001
 6.0100487E+002, 1.1616445E-001, 1.1989919E-001, 2.2316148E-004, 5.3774446E-002, 2.5542234E+002, 2.9875150E+002,-5.7660520E+000, 4.2203802E-004, 4.2203802E-004, 1.7103098E-001
 6.0200513E+002, 1.1497164E-001, 1.1969159E-001, 2.2607419E-004, 5.4471269E-002, 2.5555918E+002, 3.0142344E+002,-6.1634075E+000, 4.2075566E-004, 4.2075566E-004, 1.7138573E-001
 6.0300836E+002, 1.1439509E-001, 1.1957067E-001, 2.2748203E-004, 5.4808074E-002, 2.5514701E+002, 3.0256079E+002,-2.9923576E+000, 4.2416538E-004, 4.2416538E-004, 1.7173827E-001
 6.0400563E+002, 1.1453727E-001, 1.1982203E-001, 2.2713486E-004, 5.4725019E-002, 2.5697327E+002, 3.0578042E+002,-5.9865478E+000, 4.1693087E-004, 4.1693087E-004, 1.7209199E-001
 6.0500463E+002, 1.1582592E-001, 1.1985520E-001, 2.2398811E-004, 5.3972205E-002, 2.5948062E+002, 3.0723982E+002,-7.1043151E+000, 3.9407007E-004, 3.9407007E-004, 1.7243727E-001
 6.0600838E+002, 1.1456480E-001, 1.1940592E-001, 2.2706761E-004, 5.4708929E-002, 2.5885070E+002, 3.0843544E+002,-3.4501153E+000, 4.2801299E-004, 4.2801299E-004, 1.7278983E-001
 6.0700915E+002, 1.1331831E-001, 1.1887958E-001, 2.3011137E-004, 5.5437105E-002, 2.5813873E+002, 3.0976997E+002, 1.4482242E+001, 4.6271960E-004, 4.6271960E-004, 1.7313174E-001
 6.0800801E+002, 1.1790537E-001, 1.1828201E-001, 2.1891032E-004, 5.2757419E-002, 2.5588115E+002, 3.1161631E+002,-5.5259065E+000, 4.1447860E-004, 4.1447860E-004, 1.7344600E-001
 6.0900180E+002, 1.1818083E-001, 1.1838534E-001, 2.1823759E-004, 5.2596479E-002, 2.5563161E+002, 3.0937681E+002, 2.4977958E+001, 4.9412990E-004, 4.9412990E-004, 1.7381207E-001
 6.1000261E+002, 1.1858965E-001, 1.1883240E-001, 2.1723930E-004, 5.2357653E-002, 2.6369016E+002, 3.1007486E+002, 1.4634323E+001, 4.7498591E-004, 4.7498591E-004, 1.7411850E-001
 6.1100324E+002, 1.1791302E-001, 1.1863057E-001, 2.1889159E-004, 5.2752939E-002, 2.6390703E+002, 3.0872986E+002,-6.5258720E+000, 3.8906094E-004, 3.8906094E-004, 1.7443113E-001
 6.1201265E+002, 1.1782638E-001, 1.1825502E-001, 2.1910301E-004, 5.2803518E-002, 2.6104650E+002, 3.0541722E+002,-7.0924445E+000, 4.1241553E-004, 4.1241553E-004, 1.7478792E-001
 6.1301035E+002, 1.1841767E-001, 1.1779392E-001, 2.1765891E-004, 5.2458038E-002, 2.6322351E+002, 3.0724399E+002, 8.4151960E+000, 4.7768219E-004, 4.7768219E-004, 1.7514938E-001
 6.1400942E+002, 1.1669610E-001, 1.1786971E-001, 2.2186296E-004, 5.3463796E-002, 2.6701226E+002, 3.1243550E+002, 8.6163198E+000, 4.2829241E-004, 4.2829241E-004, 1.7546860E-001
 6.1500941E+002, 1.1609939E-001, 1.1779136E-001, 2.2332014E-004, 5.3812403E-002, 2.7162671E+002, 3.1447927E+002,-6.8346476E+000, 4.1387798E-004, 4.1387798E-004, 1.7579957E-001
 6.1600899E+002, 1.1798300E-001, 1.1700730E-001, 2.1872062E-004, 5.2712036E-002, 2.6372565E+002, 3.1294957E+002,-8.2093836E+000, 4.0343990E-004, 4.0343990E-004, 1.7614987E-001
 6.1701042E+002, 1.1661869E-001, 1.1681777E-001, 2.2205216E-004, 5.3509058E-002, 2.6275989E+002, 3.1206724E+002,-4.9552711E+000, 4.2304602E-004, 4.2304602E-004, 1.7650317E-001
 6.1801202E+002, 1.1321662E-001, 1.1588772E-001, 2.3035959E-004, 5.5496486E-002, 2.6518477E+002, 3.1188772E+002,-1.7642263E+000, 4.2286701E-004, 4.2286701E-004, 1.7685653E-001
 6.1900612E+002, 1.1290145E-001, 1.1511529E-001, 2.3112918E-004, 5.5680599E-002, 2.6421324E+002, 3.1729321E+002,-8.0566710E+000, 3.9507127E-004, 3.9507127E-004, 1.7719063E-001
 6.2000678E+002, 1.1206167E-001, 1.1532168E-001, 2.3317979E-004, 5.6171177E-002, 2.6516985E+002, 3.1285347E+002,-8.8844719E-001, 4.2249888E-004, 4.2249888E-004, 1.7753783E-001
 6.2100694E+002, 1.1366794E-001, 1.1531892E-001, 2.2925760E-004, 5.5232853E-002, 2.6095805E+002, 3.1362775E+002, 1.0039155E+001, 4.5173191E-004, 4.5173191E-004, 1.7787537E-001
 6.2200209E+002, 1.1265196E-001, 1.1538790E-001, 2.3173844E-004, 5.5826355E-002, 2.6127909E+002, 3.1625900E+002, 1.0300630E+000, 4.2059917E-004, 4.2059917E-004, 1.7817720E-001
 6.2300745E+002, 1.1215942E-001, 1.1507204E-001, 2.3294113E-004, 5.6114081E-002, 2.6206500E+002, 3.1927409E+002,-5.3243266E+000, 4.1697080E-004, 4.1697080E-004, 1.7850773E-001
 6.2400422E+002, 1.1186243E-001, 1.1565579E-001, 2.3366641E-004, 5.6287594E-002, 2.6101783E+002, 3.1690963E+002,-5.0384478E+000, 4.0961923E-004, 4.0961923E-004, 1.7885196E-001
 6.2500271E+002, 1.1156634E-001, 1.1525091E-001, 2.3438944E-004, 5.6460567E-002, 2.6108567E+002, 3.1325358E+002,-5.7315773E+000, 4.1750532E-004, 4.1750532E-004, 1.7919795E-001
 6.2600679E+002, 1.1150869E-001, 1.1489018E-001, 2.3453021E-004, 5.6494245E-002, 2.6034539E+002, 3.1412625E+002,-3.1827922E+000, 4.0917165E-004, 4.0917165E-004, 1.7953974E-001
 6.2700990E+002, 1.1186377E-001, 1.1471082E-001, 2.3366320E-004, 5.6286826E-002, 2.5938683E+002, 3.0834813E+002,-2.0871315E+001, 2.8486333E-004, 2.8486333E-004, 1.7985332E-001
 6.2800205E+002, 1.1157584E-001, 1.1453333E-001, 2.3436628E-004, 5.6455027E-002, 2.5870199E+002, 3.1059516E+002,-1.5118839E+002, 1.2662130E-005, 1.2662130E-005, 1.7998698E-001
