s,C,C,C,C,C,C
 1.9900191E+004, 1.1781856E+002, 1.1790960E+002, 1.1816689E+002, 1.1856996E+002, 1.1908675E+002, 1.1969144E+002
 1.9950355E+004, 1.1784049E+002, 1.1793062E+002, 1.1818532E+002, 1.1858433E+002, 1.1909593E+002, 1.1969454E+002
 2.0000355E+004, 1.1786296E+002, 1.1795215E+002, 1.1820420E+002, 1.1859907E+002, 1.1910534E+002, 1.1969772E+002
 2.0050305E+004, 1.1788431E+002, 1.1797261E+002, 1.1822214E+002, 1.1861306E+002, 1.1911427E+002, 1.1970074E+002
 2.0100270E+004, 1.1790586E+002, 1.1799327E+002, 1.1824026E+002, 1.1862719E+002, 1.1912330E+002, 1.1970379E+002
 2.0150127E+004, 1.1792710E+002, 1.1801362E+002, 1.1825810E+002, 1.1864111E+002, 1.1913219E+002, 1.1970679E+002
 2.0200346E+004, 1.1794817E+002, 1.1803381E+002, 1.1827581E+002, 1.1865492E+002, 1.1914101E+002, 1.1970977E+002
 2.0250201E+004, 1.1796902E+002, 1.1805379E+002, 1.1829333E+002, 1.1866860E+002, 1.1914974E+002, 1.1971272E+002
 2.0300264E+004, 1.1798967E+002, 1.1807357E+002, 1.1831068E+002, 1.1868213E+002, 1.1915838E+002, 1.1971564E+002
 2.0350002E+004, 1.1800978E+002, 1.1809285E+002, 1.1832758E+002, 1.1869532E+002, 1.1916680E+002, 1.1971849E+002
 2.0400270E+004, 1.1803009E+002, 1.1811231E+002, 1.1834465E+002, 1.1870863E+002, 1.1917531E+002, 1.1972136E+002
 2.0450043E+004, 1.1805023E+002, 1.1813161E+002, 1.1836157E+002, 1.1872183E+002, 1.1918374E+002, 1.1972421E+002
 2.0500336E+004, 1.1806990E+002, 1.1815046E+002, 1.1837810E+002, 1.1873473E+002, 1.1919197E+002, 1.1972699E+002
 2.0550277E+004, 1.1808973E+002, 1.1816946E+002, 1.1839476E+002, 1.1874772E+002, 1.1920027E+002, 1.1972980E+002
 2.0600195E+004, 1.1810932E+002, 1.1818824E+002, 1.1841123E+002, 1.1876057E+002, 1.1920848E+002, 1.1973257E+002
 2.0650285E+004, 1.1812815E+002, 1.1820628E+002, 1.1842705E+002, 1.1877291E+002, 1.1921636E+002, 1.1973523E+002
 2.0700322E+004, 1.1814719E+002, 1.1822453E+002, 1.1844305E+002, 1.1878540E+002, 1.1922433E+002, 1.1973793E+002
 2.0750088E+004, 1.1816592E+002, 1.1824247E+002, 1.1845879E+002, 1.1879767E+002, 1.1923217E+002, 1.1974057E+002
 2.0800230E+004, 1.1818505E+002, 1.1826080E+002, 1.1847487E+002, 1.1881021E+002, 1.1924018E+002, 1.1974328E+002
 2.0850268E+004, 1.1820326E+002, 1.1827826E+002, 1.1849017E+002, 1.1882215E+002, 1.1924780E+002, 1.1974586E+002
 2.0900150E+004, 1.1822152E+002, 1.1829575E+002, 1.1850551E+002, 1.1883412E+002, 1.1925545E+002, 1.1974844E+002
 2.0950197E+004, 1.1823957E+002, 1.1831305E+002, 1.1852068E+002, 1.1884595E+002, 1.1926300E+002, 1.1975099E+002
 2.1000127E+004, 1.1825733E+002, 1.1833007E+002, 1.1853560E+002, 1.1885760E+002, 1.1927044E+002, 1.1975350E+002
 2.1050059E+004, 1.1827500E+002, 1.1834700E+002, 1.1855045E+002, 1.1886918E+002, 1.1927784E+002, 1.1975600E+002
 2.1100270E+004, 1.1829279E+002, 1.1836404E+002, 1.1856540E+002, 1.1888084E+002, 1.1928528E+002, 1.1975852E+002
 2.1150287E+004, 1.1830976E+002, 1.1838031E+002, 1.1857966E+002, 1.1889197E+002, 1.1929239E+002, 1.1976092E+002
 2.1200373E+004, 1.1832713E+002, 1.1839695E+002, 1.1859426E+002, 1.1890335E+002, 1.1929966E+002, 1.1976338E+002
 2.1250045E+004, 1.1834422E+002, 1.1841333E+002, 1.1860862E+002, 1.1891456E+002, 1.1930682E+002, 1.1976579E+002
 2.1300387E+004, 1.1836072E+002, 1.1842914E+002, 1.1862248E+002, 1.1892537E+002, 1.1931372E+002, 1.1976813E+002
 2.1350062E+004, 1.1837739E+002, 1.1844511E+002, 1.1863649E+002, 1.1893630E+002, 1.1932070E+002, 1.1977049E+002
 2.1400262E+004, 1.1839400E+002, 1.1846103E+002, 1.1865045E+002, 1.1894719E+002, 1.1932765E+002, 1.1977284E+002
 2.1450344E+004, 1.1841000E+002, 1.1847636E+002, 1.1866389E+002, 1.1895768E+002, 1.1933435E+002, 1.1977510E+002
 2.1500307E+004, 1.1842664E+002, 1.1849231E+002, 1.1867788E+002, 1.1896859E+002, 1.1934132E+002, 1.1977745E+002
 2.1550236E+004, 1.1844238E+002, 1.1850739E+002, 1.1869110E+002, 1.1897890E+002, 1.1934791E+002, 1.1977968E+002
 2.1600332E+004, 1.1845800E+002, 1.1852236E+002, 1.1870423E+002, 1.1898914E+002, 1.1935445E+002, 1.1978189E+002
 2.1650064E+004, 1.1847397E+002, 1.1853766E+002, 1.1871765E+002, 1.1899961E+002, 1.1936113E+002, 1.1978415E+002
 2.1700152E+004, 1.1848936E+002, 1.1855241E+002, 1.1873058E+002, 1.1900970E+002, 1.1936758E+002, 1.1978632E+002
 2.1750043E+004, 1.1850455E+002, 1.1856697E+002, 1.1874334E+002, 1.1901966E+002, 1.1937394E+002, 1.1978847E+002
 2.1800045E+004, 1.1852009E+002, 1.1858186E+002, 1.1875640E+002, 1.1902985E+002, 1.1938044E+002, 1.1979067E+002
 2.1850113E+004, 1.1853488E+002, 1.1859603E+002, 1.1876883E+002, 1.1903954E+002, 1.1938663E+002, 1.1979276E+002
 2.1900242E+004, 1.1854969E+002, 1.1861022E+002, 1.1878128E+002, 1.1904925E+002, 1.1939283E+002, 1.1979486E+002
 2.1950033E+004, 1.1856458E+002, 1.1862450E+002, 1.1879379E+002, 1.1905902E+002, 1.1939907E+002, 1.1979696E+002
 2.2000002E+004, 1.1857925E+002, 1.1863855E+002, 1.1880612E+002, 1.1906863E+002, 1.1940521E+002, 1.1979904E+002
 2.2050236E+004, 1.1859364E+002, 1.1865234E+002, 1.1881821E+002, 1.1907806E+002, 1.1941123E+002, 1.1980107E+002
 2.2100240E+004, 1.1860802E+002, 1.1866612E+002, 1.1883030E+002, 1.1908749E+002, 1.1941725E+002, 1.1980311E+002
 2.2150268E+004, 1.1862229E+002, 1.1867979E+002, 1.1884228E+002, 1.1909684E+002, 1.1942323E+002, 1.1980513E+002
 2.2200088E+004, 1.1863601E+002, 1.1869294E+002, 1.1885381E+002, 1.1910584E+002, 1.1942897E+002, 1.1980707E+002
 2.2250199E+004, 1.1864981E+002, 1.1870617E+002, 1.1886541E+002, 1.1911489E+002, 1.1943475E+002, 1.1980902E+002
 2.2300059E+004, 1.1866347E+002, 1.1871925E+002, 1.1887689E+002, 1.1912384E+002, 1.1944047E+002, 1.1981095E+002
 2.2350129E+004, 1.1867712E+002, 1.1873234E+002, 1.1888836E+002, 1.1913279E+002, 1.1944618E+002, 1.1981288E+002
 2.2400238E+004, 1.1869059E+002, 1.1874524E+002, 1.1889967E+002, 1.1914162E+002, 1.1945182E+002, 1.1981479E+002
 2.2450350E+004, 1.1870391E+002, 1.1875801E+002, 1.1891087E+002, 1.1915035E+002, 1.1945740E+002, 1.1981667E+002
 2.2500359E+004, 1.1871712E+002, 1.1877066E+002, 1.1892197E+002, 1.1915901E+002, 1.1946293E+002, 1.1981854E+002
 2.2550363E+004, 1.1873004E+002, 1.1878304E+002, 1.1893283E+002, 1.1916748E+002, 1.1946834E+002, 1.1982037E+002
 2.2600154E+004, 1.1874296E+002, 1.1879543E+002, 1.1894369E+002, 1.1917595E+002, 1.1947375E+002, 1.1982220E+002
 2.2650236E+004, 1.1875584E+002, 1.1880777E+002, 1.1895451E+002, 1.1918439E+002, 1.1947914E+002, 1.1982402E+002
 2.2700189E+004, 1.1876838E+002, 1.1881979E+002, 1.1896505E+002, 1.1919262E+002, 1.1948439E+002, 1.1982579E+002
 2.2750141E+004, 1.1878088E+002, 1.1883176E+002, 1.1897555E+002, 1.1920081E+002, 1.1948962E+002, 1.1982756E+002
 2.2800092E+004, 1.1879325E+002, 1.1884362E+002, 1.1898595E+002, 1.1920892E+002, 1.1949480E+002, 1.1982931E+002
 2.2850029E+004, 1.1880539E+002, 1.1885525E+002, 1.1899614E+002, 1.1921687E+002, 1.1949988E+002, 1.1983103E+002
 2.2900291E+004, 1.1881777E+002, 1.1886711E+002, 1.1900655E+002, 1.1922499E+002, 1.1950506E+002, 1.1983278E+002
 2.2950375E+004, 1.1882970E+002, 1.1887855E+002, 1.1901658E+002, 1.1923281E+002, 1.1951006E+002, 1.1983446E+002
 2.3000141E+004, 1.1884148E+002, 1.1888984E+002, 1.1902648E+002, 1.1924054E+002, 1.1951499E+002, 1.1983613E+002
 2.3050352E+004, 1.1885334E+002, 1.1890120E+002, 1.1903644E+002, 1.1924831E+002, 1.1951995E+002, 1.1983781E+002
 2.3100043E+004, 1.1886495E+002, 1.1891232E+002, 1.1904619E+002, 1.1925592E+002, 1.1952482E+002, 1.1983945E+002
 2.3150041E+004, 1.1887642E+002, 1.1892331E+002, 1.1905583E+002, 1.1926344E+002, 1.1952962E+002, 1.1984107E+002
 2.3200223E+004, 1.1888773E+002, 1.1893415E+002, 1.1906533E+002, 1.1927085E+002, 1.1953435E+002, 1.1984267E+002
 2.3250305E+004, 1.1889930E+002, 1.1894524E+002, 1.1907506E+002, 1.1927844E+002, 1.1953920E+002, 1.1984431E+002
 2.3300334E+004, 1.1891026E+002, 1.1895575E+002, 1.1908427E+002, 1.1928563E+002, 1.1954379E+002, 1.1984586E+002
 2.3350082E+004, 1.1892152E+002, 1.1896654E+002, 1.1909374E+002, 1.1929301E+002, 1.1954850E+002, 1.1984745E+002
 2.3400139E+004, 1.1893238E+002, 1.1897694E+002, 1.1910286E+002, 1.1930012E+002, 1.1955305E+002, 1.1984899E+002
 2.3450293E+004, 1.1894330E+002, 1.1898741E+002, 1.1911204E+002, 1.1930728E+002, 1.1955762E+002, 1.1985053E+002
 2.3500061E+004, 1.1895388E+002, 1.1899754E+002, 1.1912093E+002, 1.1931422E+002, 1.1956205E+002, 1.1985203E+002
 2.3550209E+004, 1.1896442E+002, 1.1900764E+002, 1.1912978E+002, 1.1932113E+002, 1.1956646E+002, 1.1985352E+002
 2.3600170E+004, 1.1897507E+002, 1.1901785E+002, 1.1913873E+002, 1.1932811E+002, 1.1957092E+002, 1.1985503E+002
 2.3650229E+004, 1.1898552E+002, 1.1902787E+002, 1.1914752E+002, 1.1933496E+002, 1.1957529E+002, 1.1985650E+002
 2.3700400E+004, 1.1899576E+002, 1.1903767E+002, 1.1915612E+002, 1.1934167E+002, 1.1957958E+002, 1.1985795E+002
 2.3750055E+004, 1.1900609E+002, 1.1904758E+002, 1.1916480E+002, 1.1934845E+002, 1.1958390E+002, 1.1985941E+002
 2.3800285E+004, 1.1901621E+002, 1.1905727E+002, 1.1917331E+002, 1.1935508E+002, 1.1958814E+002, 1.1986085E+002
 2.3850312E+004, 1.1902613E+002, 1.1906678E+002, 1.1918164E+002, 1.1936158E+002, 1.1959229E+002, 1.1986225E+002
 2.3900033E+004, 1.1903597E+002, 1.1907620E+002, 1.1918990E+002, 1.1936803E+002, 1.1959641E+002, 1.1986364E+002
 2.3950188E+004, 1.1904572E+002, 1.1908555E+002, 1.1919810E+002, 1.1937443E+002, 1.1960050E+002, 1.1986502E+002
 2.4000350E+004, 1.1905531E+002, 1.1909474E+002, 1.1920616E+002, 1.1938071E+002, 1.1960451E+002, 1.1986638E+002
 2.4050242E+004, 1.1906512E+002, 1.1910414E+002, 1.1921441E+002, 1.1938714E+002, 1.1960862E+002, 1.1986776E+002
 2.4100262E+004, 1.1907458E+002, 1.1911321E+002, 1.1922236E+002, 1.1939334E+002, 1.1961258E+002, 1.1986910E+002
 2.4150422E+004, 1.1908393E+002, 1.1912216E+002, 1.1923021E+002, 1.1939947E+002, 1.1961649E+002, 1.1987042E+002
 2.4200008E+004, 1.1909332E+002, 1.1913116E+002, 1.1923810E+002, 1.1940563E+002, 1.1962042E+002, 1.1987175E+002
 2.4250072E+004, 1.1910256E+002, 1.1914002E+002, 1.1924587E+002, 1.1941169E+002, 1.1962429E+002, 1.1987306E+002
 2.4300064E+004, 1.1911152E+002, 1.1914860E+002, 1.1925339E+002, 1.1941756E+002, 1.1962804E+002, 1.1987433E+002
 2.4350330E+004, 1.1912058E+002, 1.1915729E+002, 1.1926101E+002, 1.1942350E+002, 1.1963184E+002, 1.1987561E+002
 2.4400375E+004, 1.1912965E+002, 1.1916598E+002, 1.1926863E+002, 1.1942944E+002, 1.1963563E+002, 1.1987689E+002
 2.4450283E+004, 1.1913844E+002, 1.1917440E+002, 1.1927601E+002, 1.1943520E+002, 1.1963931E+002, 1.1987813E+002
 2.4500170E+004, 1.1914715E+002, 1.1918274E+002, 1.1928333E+002, 1.1944091E+002, 1.1964296E+002, 1.1987937E+002
 2.4550305E+004, 1.1915581E+002, 1.1919105E+002, 1.1929061E+002, 1.1944659E+002, 1.1964659E+002, 1.1988059E+002
 2.4600201E+004, 1.1916439E+002, 1.1919927E+002, 1.1929782E+002, 1.1945222E+002, 1.1965018E+002, 1.1988181E+002
 2.4650098E+004, 1.1917290E+002, 1.1920742E+002, 1.1930497E+002, 1.1945780E+002, 1.1965374E+002, 1.1988301E+002
 2.4700164E+004, 1.1918136E+002, 1.1921552E+002, 1.1931208E+002, 1.1946334E+002, 1.1965728E+002, 1.1988420E+002
 2.4750008E+004, 1.1918955E+002, 1.1922337E+002, 1.1931896E+002, 1.1946871E+002, 1.1966071E+002, 1.1988536E+002
 2.4800008E+004, 1.1919778E+002, 1.1923127E+002, 1.1932588E+002, 1.1947411E+002, 1.1966416E+002, 1.1988653E+002
 2.4850057E+004, 1.1920575E+002, 1.1923890E+002, 1.1933258E+002, 1.1947933E+002, 1.1966749E+002, 1.1988766E+002
 2.4900188E+004, 1.1921417E+002, 1.1924697E+002, 1.1933965E+002, 1.1948485E+002, 1.1967101E+002, 1.1988885E+002
 2.4950225E+004, 1.1922191E+002, 1.1925439E+002, 1.1934616E+002, 1.1948992E+002, 1.1967426E+002, 1.1988994E+002
 2.5000164E+004, 1.1922991E+002, 1.1926205E+002, 1.1935288E+002, 1.1949517E+002, 1.1967761E+002, 1.1989107E+002
 2.5050219E+004, 1.1923774E+002, 1.1926956E+002, 1.1935946E+002, 1.1950030E+002, 1.1968088E+002, 1.1989218E+002
 2.5100150E+004, 1.1924547E+002, 1.1927696E+002, 1.1936596E+002, 1.1950537E+002, 1.1968412E+002, 1.1989327E+002
 2.5150082E+004, 1.1925312E+002, 1.1928430E+002, 1.1937239E+002, 1.1951039E+002, 1.1968732E+002, 1.1989436E+002
 2.5200014E+004, 1.1926070E+002, 1.1929156E+002, 1.1937875E+002, 1.1951535E+002, 1.1969049E+002, 1.1989543E+002
 2.5250287E+004, 1.1926820E+002, 1.1929874E+002, 1.1938506E+002, 1.1952027E+002, 1.1969364E+002, 1.1989649E+002
 2.5300201E+004, 1.1927572E+002, 1.1930595E+002, 1.1939137E+002, 1.1952520E+002, 1.1969678E+002, 1.1989755E+002
 2.5350162E+004, 1.1928304E+002, 1.1931296E+002, 1.1939752E+002, 1.1953000E+002, 1.1969985E+002, 1.1989859E+002
 2.5400121E+004, 1.1929029E+002, 1.1931992E+002, 1.1940362E+002, 1.1953475E+002, 1.1970288E+002, 1.1989961E+002
 2.5450340E+004, 1.1929745E+002, 1.1932677E+002, 1.1940964E+002, 1.1953945E+002, 1.1970588E+002, 1.1990063E+002
 2.5500082E+004, 1.1930459E+002, 1.1933361E+002, 1.1941563E+002, 1.1954412E+002, 1.1970887E+002, 1.1990164E+002
 2.5550213E+004, 1.1931163E+002, 1.1934036E+002, 1.1942155E+002, 1.1954874E+002, 1.1971181E+002, 1.1990263E+002
 2.5600131E+004, 1.1931879E+002, 1.1934722E+002, 1.1942757E+002, 1.1955343E+002, 1.1971481E+002, 1.1990364E+002
 2.5650191E+004, 1.1932556E+002, 1.1935371E+002, 1.1943326E+002, 1.1955787E+002, 1.1971765E+002, 1.1990460E+002
 2.5700053E+004, 1.1933243E+002, 1.1936030E+002, 1.1943903E+002, 1.1956238E+002, 1.1972053E+002, 1.1990557E+002
 2.5750064E+004, 1.1933923E+002, 1.1936681E+002, 1.1944474E+002, 1.1956683E+002, 1.1972337E+002, 1.1990654E+002
 2.5800334E+004, 1.1934590E+002, 1.1937320E+002, 1.1945035E+002, 1.1957121E+002, 1.1972616E+002, 1.1990748E+002
 2.5850348E+004, 1.1935257E+002, 1.1937959E+002, 1.1945595E+002, 1.1957558E+002, 1.1972896E+002, 1.1990842E+002
 2.5900240E+004, 1.1935922E+002, 1.1938597E+002, 1.1946154E+002, 1.1957994E+002, 1.1973174E+002, 1.1990936E+002
 2.5950234E+004, 1.1936574E+002, 1.1939222E+002, 1.1946702E+002, 1.1958421E+002, 1.1973447E+002, 1.1991029E+002
 2.6000354E+004, 1.1937205E+002, 1.1939826E+002, 1.1947232E+002, 1.1958835E+002, 1.1973711E+002, 1.1991118E+002
 2.6050248E+004, 1.1937851E+002, 1.1940445E+002, 1.1947775E+002, 1.1959259E+002, 1.1973982E+002, 1.1991209E+002
 2.6100141E+004, 1.1938481E+002, 1.1941049E+002, 1.1948305E+002, 1.1959671E+002, 1.1974245E+002, 1.1991298E+002
 2.6150207E+004, 1.1939109E+002, 1.1941651E+002, 1.1948832E+002, 1.1960083E+002, 1.1974508E+002, 1.1991387E+002
 2.6200244E+004, 1.1939731E+002, 1.1942247E+002, 1.1949355E+002, 1.1960491E+002, 1.1974769E+002, 1.1991475E+002
 2.6250309E+004, 1.1940341E+002, 1.1942831E+002, 1.1949867E+002, 1.1960890E+002, 1.1975024E+002, 1.1991561E+002
 2.6300143E+004, 1.1940933E+002, 1.1943398E+002, 1.1950365E+002, 1.1961279E+002, 1.1975272E+002, 1.1991645E+002
 2.6350361E+004, 1.1941546E+002, 1.1943986E+002, 1.1950880E+002, 1.1961681E+002, 1.1975529E+002, 1.1991732E+002
 2.6400010E+004, 1.1942142E+002, 1.1944557E+002, 1.1951381E+002, 1.1962071E+002, 1.1975778E+002, 1.1991816E+002
 2.6450115E+004, 1.1942709E+002, 1.1945100E+002, 1.1951858E+002, 1.1962443E+002, 1.1976015E+002, 1.1991896E+002
 2.6500246E+004, 1.1943307E+002, 1.1945673E+002, 1.1952360E+002, 1.1962835E+002, 1.1976266E+002, 1.1991981E+002
 2.6550254E+004, 1.1943887E+002, 1.1946229E+002, 1.1952847E+002, 1.1963215E+002, 1.1976509E+002, 1.1992063E+002
 2.6600363E+004, 1.1944441E+002, 1.1946760E+002, 1.1953313E+002, 1.1963578E+002, 1.1976740E+002, 1.1992141E+002
 2.6650182E+004, 1.1945024E+002, 1.1947318E+002, 1.1953803E+002, 1.1963960E+002, 1.1976984E+002, 1.1992224E+002
 2.6700393E+004, 1.1945571E+002, 1.1947843E+002, 1.1954262E+002, 1.1964319E+002, 1.1977214E+002, 1.1992301E+002
 2.6750156E+004, 1.1946127E+002, 1.1948375E+002, 1.1954729E+002, 1.1964683E+002, 1.1977446E+002, 1.1992380E+002
 2.6800119E+004, 1.1946673E+002, 1.1948899E+002, 1.1955189E+002, 1.1965042E+002, 1.1977675E+002, 1.1992457E+002
 2.6850199E+004, 1.1947216E+002, 1.1949419E+002, 1.1955645E+002, 1.1965398E+002, 1.1977902E+002, 1.1992534E+002
 2.6900363E+004, 1.1947750E+002, 1.1949931E+002, 1.1956093E+002, 1.1965747E+002, 1.1978126E+002, 1.1992609E+002
 2.6950133E+004, 1.1948278E+002, 1.1950436E+002, 1.1956537E+002, 1.1966093E+002, 1.1978347E+002, 1.1992684E+002
 2.7000352E+004, 1.1948815E+002, 1.1950951E+002, 1.1956988E+002, 1.1966445E+002, 1.1978571E+002, 1.1992760E+002
 2.7050170E+004, 1.1949324E+002, 1.1951439E+002, 1.1957416E+002, 1.1966780E+002, 1.1978785E+002, 1.1992832E+002
 2.7100281E+004, 1.1949839E+002, 1.1951933E+002, 1.1957849E+002, 1.1967117E+002, 1.1979000E+002, 1.1992905E+002
 2.7150125E+004, 1.1950352E+002, 1.1952424E+002, 1.1958279E+002, 1.1967453E+002, 1.1979215E+002, 1.1992977E+002
 2.7200080E+004, 1.1950852E+002, 1.1952903E+002, 1.1958700E+002, 1.1967781E+002, 1.1979424E+002, 1.1993048E+002
 2.7250162E+004, 1.1951353E+002, 1.1953384E+002, 1.1959121E+002, 1.1968110E+002, 1.1979634E+002, 1.1993119E+002
 2.7300332E+004, 1.1951849E+002, 1.1953859E+002, 1.1959538E+002, 1.1968435E+002, 1.1979842E+002, 1.1993189E+002
 2.7350195E+004, 1.1952338E+002, 1.1954327E+002, 1.1959949E+002, 1.1968755E+002, 1.1980046E+002, 1.1993258E+002
 2.7400178E+004, 1.1952822E+002, 1.1954791E+002, 1.1960355E+002, 1.1969072E+002, 1.1980249E+002, 1.1993327E+002
 2.7450160E+004, 1.1953301E+002, 1.1955250E+002, 1.1960758E+002, 1.1969386E+002, 1.1980450E+002, 1.1993395E+002
 2.7500141E+004, 1.1953775E+002, 1.1955704E+002, 1.1961156E+002, 1.1969697E+002, 1.1980648E+002, 1.1993462E+002
 2.7550246E+004, 1.1954243E+002, 1.1956153E+002, 1.1961549E+002, 1.1970004E+002, 1.1980844E+002, 1.1993528E+002
 2.7600309E+004, 1.1954710E+002, 1.1956600E+002, 1.1961942E+002, 1.1970310E+002, 1.1981039E+002, 1.1993594E+002
 2.7650045E+004, 1.1955169E+002, 1.1957040E+002, 1.1962328E+002, 1.1970611E+002, 1.1981232E+002, 1.1993659E+002
 2.7700105E+004, 1.1955627E+002, 1.1957479E+002, 1.1962712E+002, 1.1970911E+002, 1.1981423E+002, 1.1993724E+002
 2.7750152E+004, 1.1956068E+002, 1.1957902E+002, 1.1963083E+002, 1.1971201E+002, 1.1981608E+002, 1.1993786E+002
 2.7800045E+004, 1.1956524E+002, 1.1958339E+002, 1.1963466E+002, 1.1971499E+002, 1.1981799E+002, 1.1993850E+002
 2.7850008E+004, 1.1956966E+002, 1.1958762E+002, 1.1963838E+002, 1.1971789E+002, 1.1981984E+002, 1.1993913E+002
 2.7900252E+004, 1.1957400E+002, 1.1959178E+002, 1.1964202E+002, 1.1972073E+002, 1.1982166E+002, 1.1993974E+002
 2.7950146E+004, 1.1957833E+002, 1.1959593E+002, 1.1964566E+002, 1.1972357E+002, 1.1982347E+002, 1.1994036E+002
 2.8000004E+004, 1.1958256E+002, 1.1959998E+002, 1.1964922E+002, 1.1972635E+002, 1.1982524E+002, 1.1994095E+002
 2.8050250E+004, 1.1958685E+002, 1.1960409E+002, 1.1965282E+002, 1.1972916E+002, 1.1982704E+002, 1.1994156E+002
 2.8100330E+004, 1.1959106E+002, 1.1960813E+002, 1.1965636E+002, 1.1973192E+002, 1.1982880E+002, 1.1994216E+002
 2.8150012E+004, 1.1959520E+002, 1.1961210E+002, 1.1965984E+002, 1.1973463E+002, 1.1983053E+002, 1.1994274E+002
 2.8200041E+004, 1.1959926E+002, 1.1961598E+002, 1.1966325E+002, 1.1973729E+002, 1.1983223E+002, 1.1994332E+002
 2.8250275E+004, 1.1960338E+002, 1.1961993E+002, 1.1966671E+002, 1.1974000E+002, 1.1983396E+002, 1.1994390E+002
 2.8300139E+004, 1.1960741E+002, 1.1962380E+002, 1.1967010E+002, 1.1974264E+002, 1.1983564E+002, 1.1994447E+002
 2.8350055E+004, 1.1961139E+002, 1.1962761E+002, 1.1967345E+002, 1.1974525E+002, 1.1983731E+002, 1.1994503E+002
 2.8400129E+004, 1.1961530E+002, 1.1963136E+002, 1.1967673E+002, 1.1974781E+002, 1.1983895E+002, 1.1994559E+002
 2.8450361E+004, 1.1961929E+002, 1.1963518E+002, 1.1968008E+002, 1.1975042E+002, 1.1984062E+002, 1.1994615E+002
 2.8500098E+004, 1.1962313E+002, 1.1963886E+002, 1.1968331E+002, 1.1975295E+002, 1.1984223E+002, 1.1994669E+002
 2.8550139E+004, 1.1962696E+002, 1.1964253E+002, 1.1968653E+002, 1.1975546E+002, 1.1984383E+002, 1.1994724E+002
 2.8600186E+004, 1.1963075E+002, 1.1964616E+002, 1.1968971E+002, 1.1975794E+002, 1.1984541E+002, 1.1994777E+002
 2.8650330E+004, 1.1963453E+002, 1.1964978E+002, 1.1969289E+002, 1.1976041E+002, 1.1984700E+002, 1.1994830E+002
 2.8700303E+004, 1.1963817E+002, 1.1965327E+002, 1.1969594E+002, 1.1976280E+002, 1.1984852E+002, 1.1994882E+002
 2.8750172E+004, 1.1964188E+002, 1.1965682E+002, 1.1969906E+002, 1.1976523E+002, 1.1985007E+002, 1.1994934E+002
 2.8800221E+004, 1.1964551E+002, 1.1966031E+002, 1.1970212E+002, 1.1976762E+002, 1.1985160E+002, 1.1994986E+002
 2.8850289E+004, 1.1964911E+002, 1.1966376E+002, 1.1970514E+002, 1.1976998E+002, 1.1985310E+002, 1.1995037E+002
 2.8900250E+004, 1.1965261E+002, 1.1966711E+002, 1.1970808E+002, 1.1977227E+002, 1.1985457E+002, 1.1995086E+002
 2.8950180E+004, 1.1965625E+002, 1.1967060E+002, 1.1971114E+002, 1.1977466E+002, 1.1985609E+002, 1.1995138E+002
 2.9000322E+004, 1.1965974E+002, 1.1967394E+002, 1.1971407E+002, 1.1977694E+002, 1.1985755E+002, 1.1995187E+002
 2.9050078E+004, 1.1966313E+002, 1.1967719E+002, 1.1971692E+002, 1.1977916E+002, 1.1985897E+002, 1.1995235E+002
 2.9100152E+004, 1.1966655E+002, 1.1968047E+002, 1.1971980E+002, 1.1978141E+002, 1.1986040E+002, 1.1995283E+002
 2.9150256E+004, 1.1966998E+002, 1.1968375E+002, 1.1972268E+002, 1.1978366E+002, 1.1986184E+002, 1.1995332E+002
 2.9200225E+004, 1.1967331E+002, 1.1968695E+002, 1.1972548E+002, 1.1978584E+002, 1.1986323E+002, 1.1995379E+002
 2.9250191E+004, 1.1967663E+002, 1.1969012E+002, 1.1972826E+002, 1.1978801E+002, 1.1986462E+002, 1.1995426E+002
 2.9300160E+004, 1.1967991E+002, 1.1969327E+002, 1.1973102E+002, 1.1979016E+002, 1.1986600E+002, 1.1995472E+002
 2.9350105E+004, 1.1968316E+002, 1.1969638E+002, 1.1973375E+002, 1.1979230E+002, 1.1986736E+002, 1.1995518E+002
 2.9400266E+004, 1.1968636E+002, 1.1969946E+002, 1.1973645E+002, 1.1979440E+002, 1.1986870E+002, 1.1995564E+002
 2.9450352E+004, 1.1968957E+002, 1.1970253E+002, 1.1973914E+002, 1.1979650E+002, 1.1987004E+002, 1.1995609E+002
 2.9500428E+004, 1.1969271E+002, 1.1970553E+002, 1.1974178E+002, 1.1979856E+002, 1.1987135E+002, 1.1995653E+002
 2.9550354E+004, 1.1969587E+002, 1.1970857E+002, 1.1974444E+002, 1.1980063E+002, 1.1987268E+002, 1.1995698E+002
 2.9600207E+004, 1.1969893E+002, 1.1971150E+002, 1.1974701E+002, 1.1980264E+002, 1.1987396E+002, 1.1995741E+002
 2.9650238E+004, 1.1970196E+002, 1.1971440E+002, 1.1974955E+002, 1.1980462E+002, 1.1987523E+002, 1.1995784E+002
 2.9700197E+004, 1.1970502E+002, 1.1971733E+002, 1.1975212E+002, 1.1980663E+002, 1.1987651E+002, 1.1995828E+002
 2.9750287E+004, 1.1970806E+002, 1.1972024E+002, 1.1975467E+002, 1.1980862E+002, 1.1987778E+002, 1.1995871E+002
 2.9800004E+004, 1.1971091E+002, 1.1972298E+002, 1.1975707E+002, 1.1981049E+002, 1.1987897E+002, 1.1995911E+002
