s,C,C,C,C,C,C
 1.9900000E+004, 9.4296954E+001, 9.4687613E+001, 9.5811160E+001, 9.7635064E+001, 1.0010652E+002, 1.0323694E+002
 1.9950000E+004, 9.4391902E+001, 9.4781118E+001, 9.5900515E+001, 9.7717681E+001, 1.0018000E+002, 1.0329887E+002
 2.0000000E+004, 9.4486499E+001, 9.4874278E+001, 9.5989539E+001, 9.7799993E+001, 1.0025322E+002, 1.0336056E+002
 2.0050000E+004, 9.4580747E+001, 9.4967093E+001, 9.6078235E+001, 9.7882000E+001, 1.0032616E+002, 1.0342203E+002
 2.0100000E+004, 9.4674647E+001, 9.5059566E+001, 9.6166603E+001, 9.7963705E+001, 1.0039884E+002, 1.0348327E+002
 2.0150000E+004, 9.4768200E+001, 9.5151697E+001, 9.6254644E+001, 9.8045108E+001, 1.0047125E+002, 1.0354428E+002
 2.0200000E+004, 9.4861407E+001, 9.5243487E+001, 9.6342360E+001, 9.8126210E+001, 1.0054339E+002, 1.0360507E+002
 2.0250000E+004, 9.4954270E+001, 9.5334939E+001, 9.6429753E+001, 9.8207013E+001, 1.0061526E+002, 1.0366563E+002
 2.0300000E+004, 9.5046790E+001, 9.5426053E+001, 9.6516822E+001, 9.8287517E+001, 1.0068687E+002, 1.0372597E+002
 2.0350000E+004, 9.5138968E+001, 9.5516830E+001, 9.6603570E+001, 9.8367724E+001, 1.0075821E+002, 1.0378609E+002
 2.0400000E+004, 9.5230806E+001, 9.5607272E+001, 9.6689997E+001, 9.8447634E+001, 1.0082929E+002, 1.0384599E+002
 2.0450000E+004, 9.5322304E+001, 9.5697379E+001, 9.6776106E+001, 9.8527250E+001, 1.0090011E+002, 1.0390566E+002
 2.0500000E+004, 9.5413465E+001, 9.5787154E+001, 9.6861896E+001, 9.8606571E+001, 1.0097067E+002, 1.0396511E+002
 2.0550000E+004, 9.5504288E+001, 9.5876597E+001, 9.6947369E+001, 9.8685599E+001, 1.0104096E+002, 1.0402435E+002
 2.0600000E+004, 9.5594776E+001, 9.5965710E+001, 9.7032526E+001, 9.8764336E+001, 1.0111100E+002, 1.0408336E+002
 2.0650000E+004, 9.5684930E+001, 9.6054494E+001, 9.7117369E+001, 9.8842781E+001, 1.0118077E+002, 1.0414216E+002
 2.0700000E+004, 9.5774751E+001, 9.6142950E+001, 9.7201898E+001, 9.8920937E+001, 1.0125029E+002, 1.0420074E+002
 2.0750000E+004, 9.5864240E+001, 9.6231078E+001, 9.7286115E+001, 9.8998803E+001, 1.0131955E+002, 1.0425910E+002
 2.0800000E+004, 9.5953399E+001, 9.6318882E+001, 9.7370021E+001, 9.9076383E+001, 1.0138856E+002, 1.0431725E+002
 2.0850000E+004, 9.6042228E+001, 9.6406361E+001, 9.7453617E+001, 9.9153675E+001, 1.0145731E+002, 1.0437518E+002
 2.0900000E+004, 9.6130729E+001, 9.6493517E+001, 9.7536905E+001, 9.9230683E+001, 1.0152581E+002, 1.0443290E+002
 2.0950000E+004, 9.6218903E+001, 9.6580351E+001, 9.7619884E+001, 9.9307405E+001, 1.0159405E+002, 1.0449040E+002
 2.1000000E+004, 9.6306751E+001, 9.6666864E+001, 9.7702557E+001, 9.9383845E+001, 1.0166205E+002, 1.0454770E+002
 2.1050000E+004, 9.6394275E+001, 9.6753057E+001, 9.7784925E+001, 9.9460002E+001, 1.0172979E+002, 1.0460478E+002
 2.1100000E+004, 9.6481476E+001, 9.6838932E+001, 9.7866988E+001, 9.9535877E+001, 1.0179728E+002, 1.0466165E+002
 2.1150000E+004, 9.6568354E+001, 9.6924490E+001, 9.7948749E+001, 9.9611472E+001, 1.0186452E+002, 1.0471831E+002
 2.1200000E+004, 9.6654911E+001, 9.7009732E+001, 9.8030207E+001, 9.9686788E+001, 1.0193151E+002, 1.0477476E+002
 2.1250000E+004, 9.6741149E+001, 9.7094659E+001, 9.8111364E+001, 9.9761826E+001, 1.0199826E+002, 1.0483100E+002
 2.1300000E+004, 9.6827068E+001, 9.7179273E+001, 9.8192222E+001, 9.9836587E+001, 1.0206476E+002, 1.0488704E+002
 2.1350000E+004, 9.6912670E+001, 9.7263573E+001, 9.8272780E+001, 9.9911071E+001, 1.0213101E+002, 1.0494287E+002
 2.1400000E+004, 9.6997956E+001, 9.7347563E+001, 9.8353042E+001, 9.9985281E+001, 1.0219702E+002, 1.0499849E+002
 2.1450000E+004, 9.7082926E+001, 9.7431242E+001, 9.8433006E+001, 1.0005922E+002, 1.0226279E+002, 1.0505390E+002
 2.1500000E+004, 9.7167583E+001, 9.7514611E+001, 9.8512676E+001, 1.0013288E+002, 1.0232831E+002, 1.0510912E+002
 2.1550000E+004, 9.7251927E+001, 9.7597673E+001, 9.8592051E+001, 1.0020627E+002, 1.0239359E+002, 1.0516412E+002
 2.1600000E+004, 9.7335959E+001, 9.7680429E+001, 9.8671133E+001, 1.0027939E+002, 1.0245863E+002, 1.0521893E+002
 2.1650000E+004, 9.7419681E+001, 9.7762878E+001, 9.8749922E+001, 1.0035224E+002, 1.0252342E+002, 1.0527353E+002
 2.1700000E+004, 9.7503093E+001, 9.7845023E+001, 9.8828421E+001, 1.0042482E+002, 1.0258798E+002, 1.0532793E+002
 2.1750000E+004, 9.7586198E+001, 9.7926864E+001, 9.8906630E+001, 1.0049713E+002, 1.0265230E+002, 1.0538213E+002
 2.1800000E+004, 9.7668995E+001, 9.8008403E+001, 9.8984550E+001, 1.0056917E+002, 1.0271639E+002, 1.0543613E+002
 2.1850000E+004, 9.7751487E+001, 9.8089641E+001, 9.9062181E+001, 1.0064095E+002, 1.0278023E+002, 1.0548993E+002
 2.1900000E+004, 9.7833674E+001, 9.8170579E+001, 9.9139527E+001, 1.0071246E+002, 1.0284384E+002, 1.0554353E+002
 2.1950000E+004, 9.7915557E+001, 9.8251218E+001, 9.9216586E+001, 1.0078371E+002, 1.0290722E+002, 1.0559693E+002
 2.2000000E+004, 9.7997138E+001, 9.8331559E+001, 9.9293361E+001, 1.0085470E+002, 1.0297036E+002, 1.0565014E+002
 2.2050000E+004, 9.8078418E+001, 9.8411603E+001, 9.9369852E+001, 1.0092542E+002, 1.0303327E+002, 1.0570315E+002
 2.2100000E+004, 9.8159397E+001, 9.8491351E+001, 9.9446061E+001, 1.0099588E+002, 1.0309595E+002, 1.0575596E+002
 2.2150000E+004, 9.8240077E+001, 9.8570805E+001, 9.9521988E+001, 1.0106609E+002, 1.0315839E+002, 1.0580858E+002
 2.2200000E+004, 9.8320459E+001, 9.8649965E+001, 9.9597634E+001, 1.0113603E+002, 1.0322060E+002, 1.0586100E+002
 2.2250000E+004, 9.8400544E+001, 9.8728833E+001, 9.9673001E+001, 1.0120571E+002, 1.0328259E+002, 1.0591323E+002
 2.2300000E+004, 9.8480333E+001, 9.8807410E+001, 9.9748090E+001, 1.0127514E+002, 1.0334434E+002, 1.0596527E+002
 2.2350000E+004, 9.8559828E+001, 9.8885696E+001, 9.9822902E+001, 1.0134431E+002, 1.0340587E+002, 1.0601711E+002
 2.2400000E+004, 9.8639029E+001, 9.8963693E+001, 9.9897437E+001, 1.0141322E+002, 1.0346717E+002, 1.0606877E+002
 2.2450000E+004, 9.8717937E+001, 9.9041402E+001, 9.9971696E+001, 1.0148188E+002, 1.0352824E+002, 1.0612023E+002
 2.2500000E+004, 9.8796554E+001, 9.9118824E+001, 1.0004568E+002, 1.0155029E+002, 1.0358909E+002, 1.0617150E+002
 2.2550000E+004, 9.8874880E+001, 9.9195960E+001, 1.0011939E+002, 1.0161845E+002, 1.0364971E+002, 1.0622258E+002
 2.2600000E+004, 9.8952917E+001, 9.9272811E+001, 1.0019283E+002, 1.0168635E+002, 1.0371011E+002, 1.0627348E+002
 2.2650000E+004, 9.9030666E+001, 9.9349378E+001, 1.0026600E+002, 1.0175400E+002, 1.0377028E+002, 1.0632418E+002
 2.2700000E+004, 9.9108128E+001, 9.9425662E+001, 1.0033890E+002, 1.0182140E+002, 1.0383024E+002, 1.0637470E+002
 2.2750000E+004, 9.9185303E+001, 9.9501665E+001, 1.0041153E+002, 1.0188855E+002, 1.0388997E+002, 1.0642504E+002
 2.2800000E+004, 9.9262193E+001, 9.9577386E+001, 1.0048389E+002, 1.0195546E+002, 1.0394948E+002, 1.0647518E+002
 2.2850000E+004, 9.9338800E+001, 9.9652828E+001, 1.0055598E+002, 1.0202211E+002, 1.0400877E+002, 1.0652514E+002
 2.2900000E+004, 9.9415123E+001, 9.9727992E+001, 1.0062781E+002, 1.0208853E+002, 1.0406784E+002, 1.0657492E+002
 2.2950000E+004, 9.9491164E+001, 9.9802877E+001, 1.0069937E+002, 1.0215469E+002, 1.0412670E+002, 1.0662451E+002
 2.3000000E+004, 9.9566925E+001, 9.9877486E+001, 1.0077067E+002, 1.0222061E+002, 1.0418534E+002, 1.0667392E+002
 2.3050000E+004, 9.9642405E+001, 9.9951820E+001, 1.0084170E+002, 1.0228629E+002, 1.0424376E+002, 1.0672315E+002
 2.3100000E+004, 9.9717607E+001, 1.0002588E+002, 1.0091247E+002, 1.0235173E+002, 1.0430196E+002, 1.0677220E+002
 2.3150000E+004, 9.9792531E+001, 1.0009966E+002, 1.0098298E+002, 1.0241692E+002, 1.0435995E+002, 1.0682106E+002
 2.3200000E+004, 9.9867178E+001, 1.0017318E+002, 1.0105323E+002, 1.0248187E+002, 1.0441772E+002, 1.0686974E+002
 2.3250000E+004, 9.9941550E+001, 1.0024642E+002, 1.0112322E+002, 1.0254658E+002, 1.0447529E+002, 1.0691825E+002
 2.3300000E+004, 1.0001565E+002, 1.0031939E+002, 1.0119296E+002, 1.0261106E+002, 1.0453263E+002, 1.0696657E+002
 2.3350000E+004, 1.0008947E+002, 1.0039209E+002, 1.0126243E+002, 1.0267529E+002, 1.0458977E+002, 1.0701472E+002
 2.3400000E+004, 1.0016302E+002, 1.0046452E+002, 1.0133165E+002, 1.0273929E+002, 1.0464670E+002, 1.0706269E+002
 2.3450000E+004, 1.0023630E+002, 1.0053669E+002, 1.0140061E+002, 1.0280305E+002, 1.0470341E+002, 1.0711048E+002
 2.3500000E+004, 1.0030931E+002, 1.0060858E+002, 1.0146932E+002, 1.0286658E+002, 1.0475992E+002, 1.0715809E+002
 2.3550000E+004, 1.0038204E+002, 1.0068022E+002, 1.0153777E+002, 1.0292987E+002, 1.0481622E+002, 1.0720553E+002
 2.3600000E+004, 1.0045451E+002, 1.0075159E+002, 1.0160597E+002, 1.0299293E+002, 1.0487231E+002, 1.0725279E+002
 2.3650000E+004, 1.0052672E+002, 1.0082269E+002, 1.0167392E+002, 1.0305575E+002, 1.0492819E+002, 1.0729988E+002
 2.3700000E+004, 1.0059865E+002, 1.0089353E+002, 1.0174161E+002, 1.0311835E+002, 1.0498386E+002, 1.0734680E+002
 2.3750000E+004, 1.0067032E+002, 1.0096411E+002, 1.0180906E+002, 1.0318071E+002, 1.0503933E+002, 1.0739354E+002
 2.3800000E+004, 1.0074173E+002, 1.0103443E+002, 1.0187626E+002, 1.0324284E+002, 1.0509460E+002, 1.0744011E+002
 2.3850000E+004, 1.0081287E+002, 1.0110449E+002, 1.0194321E+002, 1.0330474E+002, 1.0514966E+002, 1.0748650E+002
 2.3900000E+004, 1.0088374E+002, 1.0117429E+002, 1.0200991E+002, 1.0336641E+002, 1.0520452E+002, 1.0753273E+002
 2.3950000E+004, 1.0095436E+002, 1.0124383E+002, 1.0207637E+002, 1.0342786E+002, 1.0525917E+002, 1.0757878E+002
 2.4000000E+004, 1.0102472E+002, 1.0131312E+002, 1.0214258E+002, 1.0348908E+002, 1.0531363E+002, 1.0762467E+002
 2.4050000E+004, 1.0109481E+002, 1.0138215E+002, 1.0220855E+002, 1.0355007E+002, 1.0536788E+002, 1.0767038E+002
 2.4100000E+004, 1.0116465E+002, 1.0145093E+002, 1.0227427E+002, 1.0361084E+002, 1.0542193E+002, 1.0771593E+002
 2.4150000E+004, 1.0123423E+002, 1.0151945E+002, 1.0233975E+002, 1.0367138E+002, 1.0547578E+002, 1.0776131E+002
 2.4200000E+004, 1.0130355E+002, 1.0158771E+002, 1.0240498E+002, 1.0373170E+002, 1.0552944E+002, 1.0780652E+002
 2.4250000E+004, 1.0137261E+002, 1.0165573E+002, 1.0246998E+002, 1.0379179E+002, 1.0558289E+002, 1.0785156E+002
 2.4300000E+004, 1.0144142E+002, 1.0172349E+002, 1.0253474E+002, 1.0385167E+002, 1.0563615E+002, 1.0789644E+002
 2.4350000E+004, 1.0150998E+002, 1.0179101E+002, 1.0259926E+002, 1.0391132E+002, 1.0568921E+002, 1.0794115E+002
 2.4400000E+004, 1.0157828E+002, 1.0185827E+002, 1.0266353E+002, 1.0397075E+002, 1.0574207E+002, 1.0798569E+002
 2.4450000E+004, 1.0164633E+002, 1.0192529E+002, 1.0272758E+002, 1.0402996E+002, 1.0579474E+002, 1.0803008E+002
 2.4500000E+004, 1.0171413E+002, 1.0199206E+002, 1.0279138E+002, 1.0408896E+002, 1.0584722E+002, 1.0807429E+002
 2.4550000E+004, 1.0178168E+002, 1.0205858E+002, 1.0285495E+002, 1.0414773E+002, 1.0589950E+002, 1.0811835E+002
 2.4600000E+004, 1.0184898E+002, 1.0212486E+002, 1.0291829E+002, 1.0420629E+002, 1.0595159E+002, 1.0816224E+002
 2.4650000E+004, 1.0191603E+002, 1.0219089E+002, 1.0298139E+002, 1.0426464E+002, 1.0600348E+002, 1.0820597E+002
 2.4700000E+004, 1.0198283E+002, 1.0225668E+002, 1.0304425E+002, 1.0432276E+002, 1.0605519E+002, 1.0824953E+002
 2.4750000E+004, 1.0204939E+002, 1.0232222E+002, 1.0310689E+002, 1.0438067E+002, 1.0610670E+002, 1.0829294E+002
 2.4800000E+004, 1.0211570E+002, 1.0238752E+002, 1.0316929E+002, 1.0443837E+002, 1.0615802E+002, 1.0833619E+002
 2.4850000E+004, 1.0218177E+002, 1.0245258E+002, 1.0323147E+002, 1.0449586E+002, 1.0620915E+002, 1.0837927E+002
 2.4900000E+004, 1.0224759E+002, 1.0251741E+002, 1.0329341E+002, 1.0455313E+002, 1.0626010E+002, 1.0842220E+002
 2.4950000E+004, 1.0231317E+002, 1.0258199E+002, 1.0335512E+002, 1.0461019E+002, 1.0631085E+002, 1.0846497E+002
 2.5000000E+004, 1.0237850E+002, 1.0264633E+002, 1.0341661E+002, 1.0466704E+002, 1.0636142E+002, 1.0850758E+002
 2.5050000E+004, 1.0244360E+002, 1.0271043E+002, 1.0347787E+002, 1.0472368E+002, 1.0641180E+002, 1.0855003E+002
 2.5100000E+004, 1.0250845E+002, 1.0277430E+002, 1.0353890E+002, 1.0478012E+002, 1.0646200E+002, 1.0859233E+002
 2.5150000E+004, 1.0257306E+002, 1.0283794E+002, 1.0359971E+002, 1.0483634E+002, 1.0651201E+002, 1.0863447E+002
 2.5200000E+004, 1.0263744E+002, 1.0290133E+002, 1.0366030E+002, 1.0489235E+002, 1.0656183E+002, 1.0867646E+002
 2.5250000E+004, 1.0270158E+002, 1.0296450E+002, 1.0372065E+002, 1.0494816E+002, 1.0661147E+002, 1.0871829E+002
 2.5300000E+004, 1.0276548E+002, 1.0302743E+002, 1.0378079E+002, 1.0500376E+002, 1.0666093E+002, 1.0875996E+002
 2.5350000E+004, 1.0282914E+002, 1.0309012E+002, 1.0384071E+002, 1.0505916E+002, 1.0671021E+002, 1.0880148E+002
 2.5400000E+004, 1.0289257E+002, 1.0315259E+002, 1.0390040E+002, 1.0511435E+002, 1.0675930E+002, 1.0884285E+002
 2.5450000E+004, 1.0295577E+002, 1.0321482E+002, 1.0395987E+002, 1.0516934E+002, 1.0680821E+002, 1.0888407E+002
 2.5500000E+004, 1.0301873E+002, 1.0327683E+002, 1.0401912E+002, 1.0522413E+002, 1.0685694E+002, 1.0892513E+002
 2.5550000E+004, 1.0308146E+002, 1.0333861E+002, 1.0407816E+002, 1.0527871E+002, 1.0690549E+002, 1.0896604E+002
 2.5600000E+004, 1.0314396E+002, 1.0340015E+002, 1.0413697E+002, 1.0533309E+002, 1.0695387E+002, 1.0900680E+002
 2.5650000E+004, 1.0320623E+002, 1.0346147E+002, 1.0419557E+002, 1.0538727E+002, 1.0700206E+002, 1.0904741E+002
 2.5700000E+004, 1.0326826E+002, 1.0352257E+002, 1.0425396E+002, 1.0544125E+002, 1.0705007E+002, 1.0908787E+002
 2.5750000E+004, 1.0333007E+002, 1.0358344E+002, 1.0431212E+002, 1.0549503E+002, 1.0709791E+002, 1.0912818E+002
 2.5800000E+004, 1.0339165E+002, 1.0364408E+002, 1.0437007E+002, 1.0554861E+002, 1.0714557E+002, 1.0916834E+002
 2.5850000E+004, 1.0345300E+002, 1.0370450E+002, 1.0442781E+002, 1.0560200E+002, 1.0719306E+002, 1.0920835E+002
 2.5900000E+004, 1.0351413E+002, 1.0376469E+002, 1.0448534E+002, 1.0565518E+002, 1.0724037E+002, 1.0924822E+002
 2.5950000E+004, 1.0357503E+002, 1.0382467E+002, 1.0454265E+002, 1.0570817E+002, 1.0728750E+002, 1.0928793E+002
 2.6000000E+004, 1.0363570E+002, 1.0388442E+002, 1.0459975E+002, 1.0576097E+002, 1.0733446E+002, 1.0932750E+002
 2.6050000E+004, 1.0369615E+002, 1.0394395E+002, 1.0465664E+002, 1.0581357E+002, 1.0738125E+002, 1.0936693E+002
 2.6100000E+004, 1.0375638E+002, 1.0400326E+002, 1.0471332E+002, 1.0586597E+002, 1.0742786E+002, 1.0940621E+002
 2.6150000E+004, 1.0381638E+002, 1.0406236E+002, 1.0476979E+002, 1.0591818E+002, 1.0747430E+002, 1.0944534E+002
 2.6200000E+004, 1.0387617E+002, 1.0412123E+002, 1.0482605E+002, 1.0597020E+002, 1.0752057E+002, 1.0948433E+002
 2.6250000E+004, 1.0393573E+002, 1.0417989E+002, 1.0488210E+002, 1.0602203E+002, 1.0756667E+002, 1.0952318E+002
 2.6300000E+004, 1.0399507E+002, 1.0423833E+002, 1.0493795E+002, 1.0607366E+002, 1.0761260E+002, 1.0956188E+002
 2.6350000E+004, 1.0405419E+002, 1.0429655E+002, 1.0499359E+002, 1.0612511E+002, 1.0765836E+002, 1.0960044E+002
 2.6400000E+004, 1.0411310E+002, 1.0435456E+002, 1.0504902E+002, 1.0617636E+002, 1.0770395E+002, 1.0963885E+002
 2.6450000E+004, 1.0417178E+002, 1.0441236E+002, 1.0510425E+002, 1.0622743E+002, 1.0774938E+002, 1.0967713E+002
 2.6500000E+004, 1.0423025E+002, 1.0446994E+002, 1.0515927E+002, 1.0627831E+002, 1.0779463E+002, 1.0971526E+002
 2.6550000E+004, 1.0428851E+002, 1.0452731E+002, 1.0521410E+002, 1.0632899E+002, 1.0783972E+002, 1.0975325E+002
 2.6600000E+004, 1.0434655E+002, 1.0458446E+002, 1.0526872E+002, 1.0637950E+002, 1.0788464E+002, 1.0979111E+002
 2.6650000E+004, 1.0440437E+002, 1.0464141E+002, 1.0532313E+002, 1.0642981E+002, 1.0792939E+002, 1.0982882E+002
 2.6700000E+004, 1.0446198E+002, 1.0469814E+002, 1.0537735E+002, 1.0647994E+002, 1.0797398E+002, 1.0986639E+002
 2.6750000E+004, 1.0451938E+002, 1.0475467E+002, 1.0543137E+002, 1.0652988E+002, 1.0801841E+002, 1.0990382E+002
 2.6800000E+004, 1.0457657E+002, 1.0481099E+002, 1.0548519E+002, 1.0657964E+002, 1.0806267E+002, 1.0994112E+002
 2.6850000E+004, 1.0463354E+002, 1.0486710E+002, 1.0553880E+002, 1.0662922E+002, 1.0810676E+002, 1.0997828E+002
 2.6900000E+004, 1.0469031E+002, 1.0492300E+002, 1.0559222E+002, 1.0667861E+002, 1.0815070E+002, 1.1001530E+002
 2.6950000E+004, 1.0474686E+002, 1.0497869E+002, 1.0564545E+002, 1.0672782E+002, 1.0819447E+002, 1.1005218E+002
 2.7000000E+004, 1.0480321E+002, 1.0503418E+002, 1.0569847E+002, 1.0677685E+002, 1.0823808E+002, 1.1008893E+002
 2.7050000E+004, 1.0485934E+002, 1.0508947E+002, 1.0575130E+002, 1.0682569E+002, 1.0828153E+002, 1.1012554E+002
 2.7100000E+004, 1.0491527E+002, 1.0514455E+002, 1.0580394E+002, 1.0687436E+002, 1.0832482E+002, 1.1016202E+002
 2.7150000E+004, 1.0497100E+002, 1.0519942E+002, 1.0585638E+002, 1.0692285E+002, 1.0836795E+002, 1.1019836E+002
 2.7200000E+004, 1.0502652E+002, 1.0525410E+002, 1.0590863E+002, 1.0697115E+002, 1.0841092E+002, 1.1023457E+002
 2.7250000E+004, 1.0508183E+002, 1.0530857E+002, 1.0596068E+002, 1.0701928E+002, 1.0845373E+002, 1.1027064E+002
 2.7300000E+004, 1.0513694E+002, 1.0536284E+002, 1.0601254E+002, 1.0706723E+002, 1.0849638E+002, 1.1030658E+002
 2.7350000E+004, 1.0519184E+002, 1.0541691E+002, 1.0606421E+002, 1.0711501E+002, 1.0853887E+002, 1.1034239E+002
 2.7400000E+004, 1.0524654E+002, 1.0547078E+002, 1.0611569E+002, 1.0716261E+002, 1.0858121E+002, 1.1037807E+002
 2.7450000E+004, 1.0530104E+002, 1.0552445E+002, 1.0616698E+002, 1.0721003E+002, 1.0862339E+002, 1.1041361E+002
 2.7500000E+004, 1.0535534E+002, 1.0557793E+002, 1.0621808E+002, 1.0725728E+002, 1.0866542E+002, 1.1044902E+002
 2.7550000E+004, 1.0540944E+002, 1.0563120E+002, 1.0626899E+002, 1.0730435E+002, 1.0870729E+002, 1.1048430E+002
 2.7600000E+004, 1.0546334E+002, 1.0568428E+002, 1.0631972E+002, 1.0735125E+002, 1.0874900E+002, 1.1051946E+002
 2.7650000E+004, 1.0551704E+002, 1.0573716E+002, 1.0637025E+002, 1.0739797E+002, 1.0879057E+002, 1.1055448E+002
 2.7700000E+004, 1.0557054E+002, 1.0578985E+002, 1.0642060E+002, 1.0744452E+002, 1.0883197E+002, 1.1058937E+002
 2.7750000E+004, 1.0562384E+002, 1.0584234E+002, 1.0647076E+002, 1.0749090E+002, 1.0887323E+002, 1.1062413E+002
 2.7800000E+004, 1.0567695E+002, 1.0589464E+002, 1.0652074E+002, 1.0753711E+002, 1.0891433E+002, 1.1065877E+002
 2.7850000E+004, 1.0572986E+002, 1.0594675E+002, 1.0657053E+002, 1.0758315E+002, 1.0895528E+002, 1.1069327E+002
 2.7900000E+004, 1.0578257E+002, 1.0599866E+002, 1.0662014E+002, 1.0762902E+002, 1.0899608E+002, 1.1072765E+002
 2.7950000E+004, 1.0583509E+002, 1.0605038E+002, 1.0666957E+002, 1.0767472E+002, 1.0903673E+002, 1.1076191E+002
 2.8000000E+004, 1.0588742E+002, 1.0610191E+002, 1.0671881E+002, 1.0772025E+002, 1.0907723E+002, 1.1079603E+002
 2.8050000E+004, 1.0593955E+002, 1.0615325E+002, 1.0676787E+002, 1.0776561E+002, 1.0911758E+002, 1.1083003E+002
 2.8100000E+004, 1.0599149E+002, 1.0620440E+002, 1.0681675E+002, 1.0781080E+002, 1.0915778E+002, 1.1086391E+002
 2.8150000E+004, 1.0604324E+002, 1.0625536E+002, 1.0686545E+002, 1.0785583E+002, 1.0919783E+002, 1.1089766E+002
 2.8200000E+004, 1.0609479E+002, 1.0630614E+002, 1.0691397E+002, 1.0790069E+002, 1.0923773E+002, 1.1093128E+002
 2.8250000E+004, 1.0614616E+002, 1.0635672E+002, 1.0696231E+002, 1.0794539E+002, 1.0927749E+002, 1.1096478E+002
 2.8300000E+004, 1.0619734E+002, 1.0640712E+002, 1.0701047E+002, 1.0798992E+002, 1.0931710E+002, 1.1099816E+002
 2.8350000E+004, 1.0624832E+002, 1.0645734E+002, 1.0705846E+002, 1.0803428E+002, 1.0935656E+002, 1.1103141E+002
 2.8400000E+004, 1.0629912E+002, 1.0650736E+002, 1.0710626E+002, 1.0807849E+002, 1.0939588E+002, 1.1106454E+002
 2.8450000E+004, 1.0634974E+002, 1.0655720E+002, 1.0715389E+002, 1.0812252E+002, 1.0943505E+002, 1.1109755E+002
 2.8500000E+004, 1.0640016E+002, 1.0660686E+002, 1.0720135E+002, 1.0816640E+002, 1.0947408E+002, 1.1113043E+002
 2.8550000E+004, 1.0645040E+002, 1.0665634E+002, 1.0724863E+002, 1.0821011E+002, 1.0951296E+002, 1.1116320E+002
 2.8600000E+004, 1.0650045E+002, 1.0670563E+002, 1.0729573E+002, 1.0825367E+002, 1.0955170E+002, 1.1119584E+002
 2.8650000E+004, 1.0655032E+002, 1.0675474E+002, 1.0734266E+002, 1.0829706E+002, 1.0959030E+002, 1.1122836E+002
 2.8700000E+004, 1.0660000E+002, 1.0680367E+002, 1.0738942E+002, 1.0834029E+002, 1.0962875E+002, 1.1126077E+002
 2.8750000E+004, 1.0664950E+002, 1.0685242E+002, 1.0743600E+002, 1.0838336E+002, 1.0966706E+002, 1.1129305E+002
 2.8800000E+004, 1.0669882E+002, 1.0690098E+002, 1.0748241E+002, 1.0842627E+002, 1.0970524E+002, 1.1132521E+002
 2.8850000E+004, 1.0674796E+002, 1.0694937E+002, 1.0752865E+002, 1.0846903E+002, 1.0974326E+002, 1.1135726E+002
 2.8900000E+004, 1.0679691E+002, 1.0699758E+002, 1.0757472E+002, 1.0851162E+002, 1.0978115E+002, 1.1138919E+002
 2.8950000E+004, 1.0684568E+002, 1.0704561E+002, 1.0762062E+002, 1.0855406E+002, 1.0981890E+002, 1.1142099E+002
 2.9000000E+004, 1.0689427E+002, 1.0709347E+002, 1.0766635E+002, 1.0859634E+002, 1.0985651E+002, 1.1145269E+002
 2.9050000E+004, 1.0694269E+002, 1.0714114E+002, 1.0771191E+002, 1.0863847E+002, 1.0989398E+002, 1.1148426E+002
 2.9100000E+004, 1.0699092E+002, 1.0718865E+002, 1.0775731E+002, 1.0868044E+002, 1.0993131E+002, 1.1151572E+002
 2.9150000E+004, 1.0703898E+002, 1.0723597E+002, 1.0780253E+002, 1.0872225E+002, 1.0996851E+002, 1.1154706E+002
 2.9200000E+004, 1.0708686E+002, 1.0728312E+002, 1.0784759E+002, 1.0876391E+002, 1.1000556E+002, 1.1157828E+002
 2.9250000E+004, 1.0713456E+002, 1.0733010E+002, 1.0789248E+002, 1.0880542E+002, 1.1004248E+002, 1.1160939E+002
 2.9300000E+004, 1.0718208E+002, 1.0737690E+002, 1.0793721E+002, 1.0884677E+002, 1.1007927E+002, 1.1164039E+002
 2.9350000E+004, 1.0722943E+002, 1.0742353E+002, 1.0798177E+002, 1.0888797E+002, 1.1011592E+002, 1.1167127E+002
 2.9400000E+004, 1.0727661E+002, 1.0746999E+002, 1.0802616E+002, 1.0892902E+002, 1.1015243E+002, 1.1170204E+002
 2.9450000E+004, 1.0732361E+002, 1.0751628E+002, 1.0807039E+002, 1.0896992E+002, 1.1018881E+002, 1.1173269E+002
 2.9500000E+004, 1.0737044E+002, 1.0756239E+002, 1.0811446E+002, 1.0901066E+002, 1.1022505E+002, 1.1176323E+002
 2.9550000E+004, 1.0741709E+002, 1.0760834E+002, 1.0815837E+002, 1.0905126E+002, 1.1026116E+002, 1.1179366E+002
 2.9600000E+004, 1.0746357E+002, 1.0765411E+002, 1.0820211E+002, 1.0909170E+002, 1.1029713E+002, 1.1182397E+002
 2.9650000E+004, 1.0750988E+002, 1.0769972E+002, 1.0824569E+002, 1.0913200E+002, 1.1033298E+002, 1.1185417E+002
 2.9700000E+004, 1.0755602E+002, 1.0774516E+002, 1.0828911E+002, 1.0917215E+002, 1.1036869E+002, 1.1188427E+002
 2.9750000E+004, 1.0760199E+002, 1.0779043E+002, 1.0833238E+002, 1.0921215E+002, 1.1040426E+002, 1.1191424E+002
 2.9800000E+004, 1.0764779E+002, 1.0783553E+002, 1.0837548E+002, 1.0925200E+002, 1.1043971E+002, 1.1194411E+002
