s,C,g/g,g/g,g/g,g/g,g/g,1/s,1/s,1/s,1/s,1/s,W/g,W/g,W/g
 1.1040000E+003, 1.1200000E+002, 9.0964878E-001, 8.9999998E-001, 1.5238478E-013, 9.6487617E-003, 0.0000000E+000, 5.6841025E-005, 6.9246515E-015,-2.7698606E-015, 5.6841025E-005, 0.0000000E+000, 6.2273534E-011, 2.1892139E-001, 2.4066585E-001
 1.1160000E+003, 1.1300000E+002, 9.0898240E-001, 8.9999998E-001, 1.8942416E-013, 8.9824023E-003, 0.0000000E+000, 5.4224296E-005, 8.5636242E-015,-3.4254497E-015, 5.4224296E-005, 0.0000000E+000, 7.7012854E-011, 2.1209423E-001, 2.3333150E-001
 1.1280000E+003, 1.1400000E+002, 9.0834731E-001, 8.9999998E-001, 2.3520419E-013, 8.3473139E-003, 0.0000000E+000, 5.1630279E-005, 1.0578904E-014,-4.2315619E-015, 5.1630279E-005, 0.0000000E+000, 9.5136309E-011, 2.0534600E-001, 2.2606552E-001
 1.1400000E+003, 1.1500000E+002, 9.0774316E-001, 8.9999998E-001, 2.9172571E-013, 7.7431831E-003, 0.0000000E+000, 4.9065835E-005, 1.3054218E-014,-5.2216871E-015, 4.9065835E-005, 0.0000000E+000, 1.1739686E-010, 1.9869335E-001, 2.1888718E-001
 1.1520000E+003, 1.1600000E+002, 9.0716964E-001, 8.9999998E-001, 3.6143340E-013, 7.1696145E-003, 0.0000000E+000, 4.6537541E-005, 1.6091322E-014,-6.4365284E-015, 4.6537541E-005, 0.0000000E+000, 1.4470959E-010, 1.9215219E-001, 2.1181506E-001
 1.1640000E+003, 1.1700000E+002, 9.0662616E-001, 8.9999998E-001, 4.4731105E-013, 6.6261371E-003, 0.0000000E+000, 4.4051681E-005, 1.9813759E-014,-7.9255035E-015, 4.4051681E-005, 0.0000000E+000, 1.7818555E-010, 1.8573761E-001, 2.0486681E-001
 1.1760000E+003, 1.1800000E+002, 9.0611219E-001, 8.9999998E-001, 5.5299667E-013, 6.1122053E-003, 0.0000000E+000, 4.1614174E-005, 2.4371371E-014,-9.7485488E-015, 4.1614174E-005, 0.0000000E+000, 2.1917225E-010, 1.7946358E-001, 1.9805889E-001
 1.1880000E+003, 1.1900000E+002, 9.0562719E-001, 8.9999998E-001, 6.8292122E-013, 5.6272056E-003, 0.0000000E+000, 3.9230574E-005, 2.9945698E-014,-1.1978280E-014, 3.9230574E-005, 0.0000000E+000, 2.6930230E-010, 1.7334332E-001, 1.9140692E-001
 1.2000000E+003, 1.2000000E+002, 9.0517044E-001, 8.9999998E-001, 8.4247599E-013, 5.1704589E-003, 0.0000000E+000, 3.6906022E-005, 3.6756476E-014,-1.4702591E-014, 3.6906022E-005, 0.0000000E+000, 3.3055175E-010, 1.6738872E-001, 1.8492508E-001
 1.2120000E+003, 1.2100000E+002, 9.0474123E-001, 8.9999998E-001, 1.0382141E-012, 4.7412287E-003, 0.0000000E+000, 3.4645225E-005, 4.5069390E-014,-1.8027756E-014, 3.4645225E-005, 0.0000000E+000, 4.0530998E-010, 1.6161066E-001, 1.7862640E-001
 1.2240000E+003, 1.2200000E+002, 9.0433872E-001, 8.9999998E-001, 1.2780924E-012, 4.3387236E-003, 0.0000000E+000, 3.2452434E-005, 5.5205369E-014,-2.2082147E-014, 3.2452430E-005, 0.0000000E+000, 4.9646304E-010, 1.5601888E-001, 1.7252262E-001
 1.2360000E+003, 1.2300000E+002, 9.0396208E-001, 8.9999998E-001, 1.5717629E-012, 3.9621047E-003, 0.0000000E+000, 3.0331426E-005, 6.7551677E-014,-2.7020671E-014, 3.0331426E-005, 0.0000000E+000, 6.0749367E-010, 1.5062192E-001, 1.6662416E-001
 1.2480000E+003, 1.2400000E+002, 9.0361047E-001, 8.9999998E-001, 1.9309218E-012, 3.6104901E-003, 0.0000000E+000, 2.8285504E-005, 8.2575182E-014,-3.3030073E-014, 2.8285504E-005, 0.0000000E+000, 7.4260037E-010, 1.4542706E-001, 1.6093999E-001
 1.2600000E+003, 1.2500000E+002, 9.0328294E-001, 8.9999998E-001, 2.3697283E-012, 3.2829612E-003, 0.0000000E+000, 2.6317464E-005, 1.0083815E-013,-4.0335258E-014, 2.6317464E-005, 0.0000000E+000, 9.0683955E-010, 1.4044015E-001, 1.5547746E-001
 1.2720000E+003, 1.2600000E+002, 9.0297860E-001, 8.9999998E-001, 2.9053071E-012, 2.9785694E-003, 0.0000000E+000, 2.4429610E-005, 1.2301706E-013,-4.9206824E-014, 2.4429610E-005, 0.0000000E+000, 1.1062949E-009, 1.3566604E-001, 1.5024282E-001
 1.2840000E+003, 1.2700000E+002, 9.0269631E-001, 8.9999998E-001, 3.5583481E-012, 2.6963409E-003, 0.0000000E+000, 2.2623748E-005, 1.4992508E-013,-5.9970028E-014, 2.2623748E-005, 0.0000000E+000, 1.3482793E-009, 1.3110822E-001, 1.4524066E-001
 1.2960000E+003, 1.2800000E+002, 9.0243530E-001, 8.9999998E-001, 4.3538255E-012, 2.4352837E-003, 0.0000000E+000, 2.0901189E-005, 1.8253866E-013,-7.3015467E-014, 2.0901189E-005, 0.0000000E+000, 1.6415740E-009, 1.2676899E-001, 1.4047433E-001
 1.3080000E+003, 1.2900000E+002, 9.0219438E-001, 8.9999998E-001, 5.3218545E-012, 2.1943927E-003, 0.0000000E+000, 1.9262761E-005, 2.2202933E-013,-8.8811730E-014, 1.9262761E-005, 0.0000000E+000, 1.9967143E-009, 1.2264940E-001, 1.3594565E-001
 1.3200000E+003, 1.3000000E+002, 9.0197265E-001, 8.9999998E-001, 6.4987165E-012, 1.9726555E-003, 0.0000000E+000, 1.7708824E-005, 2.6980119E-013,-1.0792047E-013, 1.7708822E-005, 0.0000000E+000, 2.4263278E-009, 1.1874954E-001, 1.3165537E-001
 1.3320000E+003, 1.3100000E+002, 9.0176904E-001, 8.9999998E-001, 7.9280792E-012, 1.7690584E-003, 0.0000000E+000, 1.6239279E-005, 3.2753563E-013,-1.3101425E-013, 1.6239279E-005, 0.0000000E+000, 2.9455347E-009, 1.1506805E-001, 1.2760258E-001
 1.3440000E+003, 1.3200000E+002, 9.0158260E-001, 8.9999998E-001, 9.6624514E-012, 1.5825916E-003, 0.0000000E+000, 1.4853601E-005, 3.9724414E-013,-1.5889765E-013, 1.4853600E-005, 0.0000000E+000, 3.5724248E-009, 1.1160285E-001, 1.2378550E-001
 1.3560000E+003, 1.3300000E+002, 9.0141225E-001, 8.9999998E-001, 1.1764911E-011, 1.4122537E-003, 0.0000000E+000, 1.3550849E-005, 4.8133096E-013,-1.9253238E-013, 1.3550849E-005, 0.0000000E+000, 4.3286192E-009, 1.0835061E-001, 1.2020095E-001
 1.3680000E+003, 1.3400000E+002, 9.0125704E-001, 8.9999998E-001, 1.4311169E-011, 1.2570573E-003, 0.0000000E+000, 1.2329704E-005, 5.8266700E-013,-2.3306682E-013, 1.2329704E-005, 0.0000000E+000, 5.2399365E-009, 1.0530728E-001, 1.1684489E-001
 1.3800000E+003, 1.3500000E+002, 9.0111601E-001, 8.9999998E-001, 1.7392006E-011, 1.1160328E-003, 0.0000000E+000, 1.1188493E-005, 7.0467764E-013,-2.8187107E-013, 1.1188493E-005, 0.0000000E+000, 6.3371806E-009, 1.0246802E-001, 1.1371235E-001
 1.3920000E+003, 1.3600000E+002, 9.0098822E-001, 8.9999998E-001, 2.1116182E-011, 9.8823267E-004, 0.0000000E+000, 1.0125221E-005, 8.5144565E-013,-3.4057826E-013, 1.0125220E-005, 0.0000000E+000, 7.6570679E-009, 9.9826999E-002, 1.1079723E-001
 1.4040000E+003, 1.3700000E+002, 9.0087271E-001, 8.9999998E-001, 2.5613872E-011, 8.7273511E-004, 0.0000000E+000, 9.1376032E-006, 1.0278333E-012,-4.1113331E-013, 9.1376032E-006, 0.0000000E+000, 9.2433261E-009, 9.7377896E-002, 1.0809284E-001
 1.4160000E+003, 1.3800000E+002, 9.0076864E-001, 8.9999998E-001, 3.1040746E-011, 7.6864724E-004, 0.0000000E+000, 8.2231036E-006, 1.2396260E-012,-4.9585038E-013, 8.2231036E-006, 0.0000000E+000, 1.1147982E-008, 9.5113672E-002, 1.0559168E-001
 1.4280000E+003, 1.3900000E+002, 9.0067512E-001, 8.9999998E-001, 3.7582798E-011, 6.7510799E-004, 0.0000000E+000, 7.3789643E-006, 1.4937015E-012,-5.9748062E-013, 7.3789633E-006, 0.0000000E+000, 1.3432889E-008, 9.3027025E-002, 1.0328588E-001
 1.4400000E+003, 1.4000000E+002, 9.0059131E-001, 8.9999998E-001, 4.5462040E-011, 5.9129053E-004, 0.0000000E+000, 6.6022430E-006, 1.7982289E-012,-7.1929160E-013, 6.6022417E-006, 0.0000000E+000, 1.6171510E-008, 9.1109917E-002, 1.0116678E-001
 1.4520000E+003, 1.4100000E+002, 9.0051639E-001, 8.9999998E-001, 5.4943272E-011, 5.1640428E-004, 0.0000000E+000, 5.8898481E-006, 2.1629027E-012,-8.6516108E-013, 5.8898468E-006, 0.0000000E+000, 1.9451029E-008, 8.9354351E-002, 9.9225678E-002
 1.4640000E+003, 1.4200000E+002, 9.0044969E-001, 8.9999998E-001, 6.6342022E-011, 4.4969653E-004, 0.0000000E+000, 5.2385735E-006, 2.5992177E-012,-1.0396871E-012, 5.2385722E-006, 0.0000000E+000, 2.3374820E-008, 8.7751858E-002, 9.7453371E-002
 1.4760000E+003, 1.4300000E+002, 9.0039045E-001, 8.9999998E-001, 8.0033959E-011, 3.9045347E-004, 0.0000000E+000, 4.6451310E-006, 3.1207918E-012,-1.2483167E-012, 4.6451291E-006, 0.0000000E+000, 2.8065346E-008, 8.6293794E-002, 9.5840417E-002
 1.4880000E+003, 1.4400000E+002, 9.0033799E-001, 8.9999998E-001, 9.6465960E-011, 3.3800112E-004, 0.0000000E+000, 4.1061826E-006, 3.7437440E-012,-1.4974975E-012, 4.1061803E-006, 0.0000000E+000, 3.3667565E-008, 8.4971592E-002, 9.4377436E-002
 1.5000000E+003, 1.4500000E+002, 9.0029168E-001, 8.9999998E-001, 1.1616916E-010, 2.9170571E-004, 0.0000000E+000, 3.6183708E-006, 4.4871377E-012,-1.7948551E-012, 3.6183681E-006, 0.0000000E+000, 4.0352923E-008, 8.3776586E-002, 9.3054935E-002
 1.5120000E+003, 1.4600000E+002, 9.0025097E-001, 8.9999998E-001, 1.3977428E-010, 2.5097377E-004, 0.0000000E+000, 3.1783470E-006, 5.3735007E-012,-2.1494004E-012, 3.1783438E-006, 0.0000000E+000, 4.8324004E-008, 8.2700253E-002, 9.1863558E-002
 1.5240000E+003, 1.4700000E+002, 9.0021527E-001, 8.9999998E-001, 1.6802970E-010, 2.1525176E-004, 0.0000000E+000, 2.7827984E-006, 6.4294316E-012,-2.5717727E-012, 2.7827946E-006, 0.0000000E+000, 5.7820010E-008, 8.1734054E-002, 9.0793900E-002
 1.5360000E+003, 1.4800000E+002, 9.0018404E-001, 8.9999998E-001, 2.0182266E-010, 1.8402557E-004, 0.0000000E+000, 2.4284707E-006, 7.6863082E-012,-3.0745233E-012, 2.4284659E-006, 0.0000000E+000, 6.9123132E-008, 8.0869772E-002, 8.9836933E-002
 1.5480000E+003, 1.4900000E+002, 9.0015680E-001, 8.9999998E-001, 2.4220412E-010, 1.5681975E-004, 0.0000000E+000, 2.1121893E-006, 9.1811194E-012,-3.6724478E-012, 2.1121839E-006, 0.0000000E+000, 8.2566004E-008, 8.0099352E-002, 8.8983782E-002
 1.5600000E+003, 1.5000000E+002, 9.0013319E-001, 8.9999998E-001, 2.9041794E-010, 1.3319628E-004, 0.0000000E+000, 1.8308798E-006, 1.0957430E-011,-4.3829723E-012, 1.8308733E-006, 0.0000000E+000, 9.8540397E-008, 7.9415090E-002, 8.8225931E-002
 1.5720000E+003, 1.5100000E+002, 9.0011275E-001, 8.9999998E-001, 3.4793515E-010, 1.1275341E-004, 0.0000000E+000, 1.5815816E-006, 1.3066509E-011,-5.2266039E-012, 1.5815738E-006, 0.0000000E+000, 1.1750739E-007, 7.8809455E-002, 8.7555096E-002
 1.5840000E+003, 1.5200000E+002, 9.0009511E-001, 8.9999998E-001, 4.1649398E-010, 9.5124160E-005, 0.0000000E+000, 1.3614629E-006, 1.5568644E-011,-6.2274578E-012, 1.3614535E-006, 0.0000000E+000, 1.4000915E-007, 7.8275546E-002, 8.6963631E-002
 1.5960000E+003, 1.5300000E+002, 9.0007997E-001, 8.9999998E-001, 4.9814664E-010, 7.9974670E-005, 0.0000000E+000, 1.1678304E-006, 1.8534672E-011,-7.4138690E-012, 1.1678193E-006, 0.0000000E+000, 1.6668270E-007, 7.7806421E-002, 8.6443901E-002
 1.6080000E+003, 1.5400000E+002, 9.0006703E-001, 8.9999998E-001, 5.9531430E-010, 6.7002569E-005, 0.0000000E+000, 9.9813849E-007, 2.2047756E-011,-8.8191026E-012, 9.9812530E-007, 0.0000000E+000, 1.9827593E-007, 7.7395968E-002, 8.5989118E-002
 1.6200000E+003, 1.5500000E+002, 9.0005594E-001, 8.9999998E-001, 7.1085093E-010, 5.5935088E-005, 0.0000000E+000, 8.4999408E-007, 2.6205460E-011,-1.0482184E-011, 8.4997833E-007, 0.0000000E+000, 2.3566625E-007, 7.7038020E-002, 8.5592486E-002
 1.6320000E+003, 1.5600000E+002, 9.0004653E-001, 8.9999998E-001, 8.4811819E-010, 4.6527253E-005, 0.0000000E+000, 7.2116052E-007, 3.1122143E-011,-1.2448857E-011, 7.2114182E-007, 0.0000000E+000, 2.7988207E-007, 7.6727152E-002, 8.5247986E-002
 1.6440000E+003, 1.5700000E+002, 9.0003854E-001, 8.9999998E-001, 1.0110724E-009, 3.8559981E-005, 0.0000000E+000, 6.0955898E-007, 3.6931760E-011,-1.4772704E-011, 6.0953681E-007, 0.0000000E+000, 3.3212808E-007, 7.6458216E-002, 8.4949933E-002
 1.6560000E+003, 1.5800000E+002, 9.0003186E-001, 8.9999998E-001, 1.2043665E-009, 3.1838194E-005, 0.0000000E+000, 5.1326771E-007, 4.3791085E-011,-1.7516433E-011, 5.1324145E-007, 0.0000000E+000, 3.9381413E-007, 7.6226495E-002, 8.4693111E-002
 1.6680000E+003, 1.5900000E+002, 9.0002620E-001, 8.9999998E-001, 1.4334680E-009, 2.6188931E-005, 0.0000000E+000, 4.3052000E-007, 5.1883466E-011,-2.0753387E-011, 4.3048888E-007, 0.0000000E+000, 4.6658909E-007, 7.6027572E-002, 8.4472626E-002
 1.6800000E+003, 1.6000000E+002, 9.0002143E-001, 8.9999998E-001, 1.7047969E-009, 2.1459538E-005, 0.0000000E+000, 3.5970027E-007, 6.1423172E-011,-2.4569268E-011, 3.5966343E-007, 0.0000000E+000, 5.5237984E-007, 7.5857550E-002, 8.4284157E-002
 1.6920000E+003, 1.6100000E+002, 9.0001750E-001, 8.9999998E-001, 2.0258859E-009, 1.7515855E-005, 0.0000000E+000, 2.9933909E-007, 7.2660399E-011,-2.9064161E-011, 2.9929549E-007, 0.0000000E+000, 6.5343653E-007, 7.5712845E-002, 8.4123746E-002
 1.7040000E+003, 1.6200000E+002, 9.0001422E-001, 8.9999998E-001, 2.4055662E-009, 1.4240511E-005, 0.0000000E+000, 2.4810700E-007, 8.5887110E-011,-3.4354845E-011, 2.4805547E-007, 0.0000000E+000, 7.7238457E-007, 7.5590141E-002, 8.3987713E-002
 1.7160000E+003, 1.6300000E+002, 9.0001154E-001, 8.9999998E-001, 2.8541844E-009, 1.1531287E-005, 0.0000000E+000, 2.0480766E-007, 1.0144371E-010,-4.0577486E-011, 2.0474680E-007, 0.0000000E+000, 9.1228543E-007, 7.5486608E-002, 8.3872937E-002
 1.7280000E+003, 1.6400000E+002, 9.0000927E-001, 8.9999998E-001, 3.3838525E-009, 9.2995606E-006, 0.0000000E+000, 1.6837019E-007, 1.1972684E-010,-4.7890737E-011, 1.6829836E-007, 0.0000000E+000, 1.0767060E-006, 7.5399630E-002, 8.3776504E-002
 1.7400000E+003, 1.6500000E+002, 9.0000749E-001, 8.9999998E-001, 4.0087391E-009, 7.4688505E-006, 0.0000000E+000, 1.3784104E-007, 1.4119828E-010,-5.6479311E-011, 1.3775632E-007, 0.0000000E+000, 1.2697991E-006, 7.5326733E-002, 8.3695680E-002
 1.7520000E+003, 1.6600000E+002, 9.0000594E-001, 8.9999998E-001, 4.7454058E-009, 5.9734566E-006, 0.0000000E+000, 1.1237567E-007, 1.6639529E-010,-6.6558113E-011, 1.1227583E-007, 0.0000000E+000, 1.4963963E-006, 7.5266093E-002, 8.3628438E-002
 1.7640000E+003, 1.6700000E+002, 9.0000474E-001, 8.9999998E-001, 5.6131984E-009, 4.7572071E-006, 0.0000000E+000, 9.1230120E-008, 1.9594248E-010,-7.8376992E-011, 9.1112554E-008, 0.0000000E+000, 1.7621148E-006, 7.5215816E-002, 8.3572693E-002
 1.7760000E+003, 1.6800000E+002, 9.0000379E-001, 8.9999998E-001, 6.6346968E-009, 3.7723003E-006, 0.0000000E+000, 7.3752446E-008, 2.3056553E-010,-9.2226206E-011, 7.3614103E-008, 0.0000000E+000, 2.0734806E-006, 7.5174183E-002, 8.3526514E-002
 1.7880000E+003, 1.6900000E+002, 9.0000296E-001, 8.9999998E-001, 7.8362392E-009, 2.9782534E-006, 0.0000000E+000, 5.9374468E-008, 2.7110683E-010,-1.0844273E-010, 5.9211803E-008, 0.0000000E+000, 2.4380695E-006, 7.5140066E-002, 8.3488688E-002
 1.8000000E+003, 1.7000000E+002, 9.0000230E-001, 8.9999998E-001, 9.2485237E-009, 2.3409450E-006, 0.0000000E+000, 4.7603667E-008, 3.1854375E-010,-1.2741751E-010, 4.7412538E-008, 0.0000000E+000, 2.8646707E-006, 7.5112119E-002, 8.3457693E-002
 1.8120000E+003, 1.7100000E+002, 9.0000182E-001, 8.9999998E-001, 1.0907302E-008, 1.8317565E-006, 0.0000000E+000, 3.8015447E-008, 3.7400930E-010,-1.4960372E-010, 3.7791043E-008, 0.0000000E+000, 3.3634733E-006, 7.5089388E-002, 8.3432488E-002
 1.8240000E+003, 1.7200000E+002, 9.0000141E-001, 8.9999998E-001, 1.2854188E-008, 1.4268023E-006, 0.0000000E+000, 3.0245804E-008, 4.3881601E-010,-1.7552640E-010, 2.9982516E-008, 0.0000000E+000, 3.9462816E-006, 7.5071044E-002, 8.3412141E-002
 1.8360000E+003, 1.7300000E+002, 9.0000111E-001, 8.9999998E-001, 1.5137580E-008, 1.1062460E-006, 0.0000000E+000, 2.3984418E-008, 5.1448346E-010,-2.0579338E-010, 2.3675728E-008, 0.0000000E+000, 4.6267605E-006, 7.5056180E-002, 8.3395652E-002
 1.8480000E+003, 1.7400000E+002, 9.0000081E-001, 8.9999998E-001, 1.7813733E-008, 8.5369658E-007, 0.0000000E+000, 1.8968262E-008, 6.0276961E-010,-2.4110786E-010, 1.8606601E-008, 0.0000000E+000, 5.4207198E-006, 7.5044349E-002, 8.3382532E-002
 1.8600000E+003, 1.7500000E+002, 9.0000063E-001, 8.9999998E-001, 2.0947978E-008, 6.5567878E-007, 0.0000000E+000, 1.4975708E-008, 7.0570688E-010,-2.8228275E-010, 1.4552284E-008, 0.0000000E+000, 6.3464367E-006, 7.5034909E-002, 8.3372056E-002
 1.8720000E+003, 1.7600000E+002, 9.0000045E-001, 8.9999992E-001, 2.4616144E-008, 5.0117109E-007, 0.0000000E+000, 1.1821152E-008, 8.2564328E-010,-3.3025732E-010, 1.1325766E-008, 0.0000000E+000, 7.4250274E-006, 7.5027369E-002, 8.3363704E-002
 1.8840000E+003, 1.7700000E+002, 9.0000033E-001, 8.9999992E-001, 2.8906186E-008, 3.8120589E-007, 0.0000000E+000, 9.3501500E-009, 9.6528974E-010,-3.8611589E-010, 8.7709759E-009, 0.0000000E+000, 8.6808705E-006, 7.5021543E-002, 8.3357245E-002
 1.8960000E+003, 1.7800000E+002, 9.0000021E-001, 8.9999992E-001, 3.3920045E-008, 2.8852469E-007, 0.0000000E+000, 7.4350575E-009, 1.1277739E-009,-4.5110957E-010, 6.7583930E-009, 0.0000000E+000, 1.0142094E-005, 7.5016998E-002, 8.3352201E-002
 1.9080000E+003, 1.7900000E+002, 9.0000015E-001, 8.9999992E-001, 3.9775799E-008, 2.1728363E-007, 0.0000000E+000, 5.9711609E-009, 1.3167022E-009,-5.2668087E-010, 5.1811395E-009, 0.0000000E+000, 1.1841130E-005, 7.5013489E-002, 8.3348304E-002
 1.9200000E+003, 1.8000000E+002, 9.0000010E-001, 8.9999986E-001, 4.6610126E-008, 1.6280298E-007, 0.0000000E+000, 4.8732587E-009, 1.5362297E-009,-6.1449190E-010, 3.9515209E-009, 0.0000000E+000, 1.3815346E-005, 7.5010851E-002, 8.3345383E-002
 1.9320000E+003, 1.8100000E+002, 9.0000004E-001, 8.9999986E-001, 5.4581129E-008, 1.2135547E-007, 0.0000000E+000, 4.0726813E-009, 1.7911413E-009,-7.1645656E-010, 2.9979963E-009, 0.0000000E+000, 1.6107771E-005, 7.5008906E-002, 8.3343223E-002
 1.9440000E+003, 1.8200000E+002, 8.9999998E-001, 8.9999986E-001, 6.3871568E-008, 8.9988731E-008, 0.0000000E+000, 3.5147045E-009, 2.0869431E-009,-8.3477719E-010, 2.2625388E-009, 0.0000000E+000, 1.8767922E-005, 7.5007506E-002, 8.3341673E-002
 1.9560000E+003, 1.8300000E+002, 8.9999998E-001, 8.9999980E-001, 7.4692565E-008, 6.6377162E-008, 0.0000000E+000, 3.1563376E-009, 2.4299665E-009,-9.7198660E-010, 1.6983579E-009, 0.0000000E+000, 2.1852738E-005, 7.5006552E-002, 8.3340622E-002
 1.9680000E+003, 1.8400000E+002, 8.9999992E-001, 8.9999980E-001, 8.7287866E-008, 4.8699057E-008, 0.0000000E+000, 2.9644383E-009, 2.8274882E-009,-1.1309953E-009, 1.2679454E-009, 0.0000000E+000, 2.5427660E-005, 7.5005956E-002, 8.3339959E-002
 1.9800000E+003, 1.8500000E+002, 8.9999986E-001, 8.9999974E-001, 1.0193867E-007, 3.5535564E-008, 0.0000000E+000, 2.9141314E-009, 3.2878660E-009,-1.3151463E-009, 9.4141184E-010, 0.0000000E+000, 2.9567847E-005, 7.5005703E-002, 8.3339676E-002
 1.9920000E+003, 1.8600000E+002, 8.9999986E-001, 8.9999968E-001, 1.1896920E-007, 2.5787891E-008, 0.0000000E+000, 2.9874969E-009, 3.8206918E-009,-1.5282767E-009, 6.9508177E-010, 0.0000000E+000, 3.4359560E-005, 7.5005688E-002, 8.3339669E-002
 2.0040000E+003, 1.8700000E+002, 8.9999980E-001, 8.9999968E-001, 1.3875305E-007, 1.8610040E-008, 0.0000000E+000, 3.1724967E-009, 4.4369695E-009,-1.7747878E-009, 5.1031518E-010, 0.0000000E+000, 3.9901755E-005, 7.5005919E-002, 8.3339930E-002
 2.0160000E+003, 1.8800000E+002, 8.9999980E-001, 8.9999962E-001, 1.6172038E-007, 1.3354461E-008, 0.0000000E+000, 3.4621126E-009, 5.1493116E-009,-2.0597246E-009, 3.7252568E-010, 0.0000000E+000, 4.6307865E-005, 7.5006329E-002, 8.3340392E-002
 2.0280000E+003, 1.8900000E+002, 8.9999974E-001, 8.9999950E-001, 1.8836622E-007, 9.5284314E-009, 0.0000000E+000, 3.8536707E-009, 5.9721685E-009,-2.3888673E-009, 2.7036956E-010, 0.0000000E+000, 5.3707838E-005, 7.5006962E-002, 8.3341099E-002
 2.0400000E+003, 1.9000000E+002, 8.9999968E-001, 8.9999944E-001, 2.1925990E-007, 6.7592838E-009, 0.0000000E+000, 4.3483306E-009, 6.9220851E-009,-2.7688341E-009, 1.9507952E-010, 0.0000000E+000, 6.2250452E-005, 7.5007774E-002, 8.3341993E-002
 2.0520000E+003, 1.9100000E+002, 8.9999962E-001, 8.9999938E-001, 2.5505577E-007, 4.7668567E-009, 0.0000000E+000, 4.9507167E-009, 8.0179907E-009,-3.2071965E-009, 1.3992198E-010, 0.0000000E+000, 7.2105962E-005, 7.5008862E-002, 8.3343215E-002
 2.0640000E+003, 1.9200000E+002, 8.9999956E-001, 8.9999926E-001, 2.9650539E-007, 3.3418224E-009, 0.0000000E+000, 5.6686784E-009, 9.2815338E-009,-3.7126135E-009, 9.9758181E-011, 0.0000000E+000, 8.3469029E-005, 7.5009994E-002, 8.3344482E-002
 2.0760000E+003, 1.9300000E+002, 8.9999950E-001, 8.9999914E-001, 3.4447154E-007, 2.3287452E-009, 0.0000000E+000, 6.5131629E-009, 1.0737453E-008,-4.2949813E-009, 7.0691487E-011, 0.0000000E+000, 9.6562137E-005, 7.5011484E-002, 8.3346143E-002
 2.0880000E+003, 1.9400000E+002, 8.9999938E-001, 8.9999902E-001, 3.9994401E-007, 1.6129286E-009, 0.0000000E+000, 7.4981878E-009, 1.2414002E-008,-4.9656008E-009, 4.9786217E-011, 0.0000000E+000, 1.1163938E-004, 7.5013220E-002, 8.3348073E-002
 2.1000000E+003, 1.9500000E+002, 8.9999932E-001, 8.9999884E-001, 4.6405756E-007, 1.1102731E-009, 0.0000000E+000, 8.6409067E-009, 1.4343436E-008,-5.7373746E-009, 3.4845102E-011, 0.0000000E+000, 1.2899083E-004, 7.5015187E-002, 8.3350278E-002
 2.1120000E+003, 1.9600000E+002, 8.9999920E-001, 8.9999866E-001, 5.3811249E-007, 7.5950873E-010, 0.0000000E+000, 9.9617621E-009, 1.6562545E-008,-6.6250183E-009, 2.4234378E-011, 0.0000000E+000, 1.4894732E-004, 7.5017564E-002, 8.3352923E-002
 2.1240000E+003, 1.9700000E+002, 8.9999908E-001, 8.9999843E-001, 6.2359783E-007, 5.1628612E-010, 0.0000000E+000, 1.1484715E-008, 1.9113278E-008,-7.6453119E-009, 1.6747355E-011, 0.0000000E+000, 1.7188612E-004, 7.5020246E-002, 8.3355911E-002
 2.1360000E+003, 1.9800000E+002, 8.9999890E-001, 8.9999819E-001, 7.2221764E-007, 3.4871384E-010, 0.0000000E+000, 1.3237558E-008, 2.2043432E-008,-8.8173726E-009, 1.1498767E-011, 0.0000000E+000, 1.9823704E-004, 7.5023279E-002, 8.3359301E-002
 2.1480000E+003, 1.9900000E+002, 8.9999872E-001, 8.9999789E-001, 8.3592113E-007, 2.3401026E-010, 0.0000000E+000, 1.5252304E-008, 2.5407436E-008,-1.0162974E-008, 7.8435591E-012, 0.0000000E+000, 2.2848960E-004, 7.5026780E-002, 8.3363205E-002
 2.1600000E+003, 2.0000000E+002, 8.9999855E-001, 8.9999759E-001, 9.6693634E-007, 1.5601034E-010, 0.0000000E+000, 1.7565656E-008, 2.9267236E-008,-1.1706894E-008, 5.3149338E-012, 0.0000000E+000, 2.6320087E-004, 7.5030833E-002, 8.3367728E-002
 2.1720000E+003, 2.0100000E+002, 8.9999831E-001, 8.9999723E-001, 1.1178087E-006, 1.0332137E-010, 0.0000000E+000, 2.0219552E-008, 3.3693293E-008,-1.3477317E-008, 3.5774292E-012, 0.0000000E+000, 3.0300449E-004, 7.5035438E-002, 8.3372861E-002
 2.1840000E+003, 2.0200000E+002, 8.9999807E-001, 8.9999676E-001, 1.2914445E-006, 6.7968936E-011, 0.0000000E+000, 2.3261817E-008, 3.8765709E-008,-1.5506284E-008, 2.3916533E-012, 0.0000000E+000, 3.4862084E-004, 7.5040765E-002, 8.3378814E-002
 2.1960000E+003, 2.0300000E+002, 8.9999777E-001, 8.9999628E-001, 1.4911603E-006, 4.4409854E-011, 0.0000000E+000, 2.6746886E-008, 4.4575497E-008,-1.7830198E-008, 1.5879784E-012, 0.0000000E+000, 4.0086836E-004, 7.5046882E-002, 8.3385631E-002
