s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg,kg
 8.2808060E+002, 1.2315886E-001, 1.2765721E-001, 2.0603296E-004, 4.9729304E-002, 1.3188381E+002, 2.5870821E+002,-1.1946028E+001, 1.4565078E-009, 0.0000000E+000, 1.5552287E-015, 1.0765427E-014, 1.0765427E-014, 1.0765427E-014, 1.0765427E-014, 1.0765427E-014, 1.0765427E-014, 1.0765427E-014, 1.0765427E-014, 1.4815225E-001, 2.5146364E-002
 8.2904394E+002, 1.2336496E-001, 1.2768782E-001, 2.0552976E-004, 4.9608777E-002, 1.3157950E+002, 2.5791279E+002,-1.1879453E+001, 1.4564611E-009, 0.0000000E+000, 1.2617893E-015, 1.0447595E-014, 1.0447595E-014, 1.0447595E-014, 1.0447595E-014, 1.0447595E-014, 1.0447595E-014, 1.0447595E-014, 1.0447595E-014, 1.4814931E-001, 2.5159381E-002
 8.3000728E+002, 1.2360628E-001, 1.2787774E-001, 2.0494061E-004, 4.9467667E-002, 1.3127226E+002, 2.5722177E+002,-1.1812775E+001, 1.4564151E-009, 0.0000000E+000, 1.0230264E-015, 1.0155622E-014, 1.0155622E-014, 1.0155622E-014, 1.0155622E-014, 1.0155622E-014, 1.0155622E-014, 1.0155622E-014, 1.0155622E-014, 1.4814653E-001, 2.5171769E-002
 8.3106695E+002, 1.2386636E-001, 1.2812449E-001, 2.0430568E-004, 4.9315595E-002, 1.3093236E+002, 2.5782758E+002,-1.1748340E+001, 1.4563746E-009, 0.0000000E+000, 8.0479236E-016, 9.8597048E-015, 9.8597048E-015, 9.8597048E-015, 9.8597048E-015, 9.8597048E-015, 9.8597048E-015, 9.8597048E-015, 9.8597048E-015, 1.4814361E-001, 2.5184769E-002
 8.3203029E+002, 1.2407943E-001, 1.2832568E-001, 2.0378553E-004, 4.9191018E-002, 1.3062171E+002, 2.5698614E+002,-1.1686300E+001, 1.4563260E-009, 0.0000000E+000, 6.2668214E-016, 9.5737074E-015, 9.5737074E-015, 9.5737074E-015, 9.5737074E-015, 9.5737074E-015, 9.5737074E-015, 9.5737074E-015, 9.5737074E-015, 1.4814071E-001, 2.5197765E-002
 8.3308996E+002, 1.2418901E-001, 1.2843218E-001, 2.0351802E-004, 4.9126953E-002, 1.3035374E+002, 2.5544757E+002,-1.1625409E+001, 1.4562770E-009, 0.0000000E+000, 4.8313584E-016, 9.2976713E-015, 9.2976713E-015, 9.2976713E-015, 9.2976713E-015, 9.2976713E-015, 9.2976713E-015, 9.2976713E-015, 9.2976713E-015, 1.4813780E-001, 2.5210759E-002
 8.3405330E+002, 1.2421081E-001, 1.2847754E-001, 2.0346482E-004, 4.9114219E-002, 1.3013358E+002, 2.5529118E+002,-1.1559566E+001, 1.4562280E-009, 0.0000000E+000, 3.6217192E-016, 9.0308614E-015, 9.0308614E-015, 9.0308614E-015, 9.0308614E-015, 9.0308614E-015, 9.0308614E-015, 9.0308614E-015, 9.0308614E-015, 1.4813491E-001, 2.5223747E-002
 8.3501664E+002, 1.2419898E-001, 1.2853942E-001, 2.0349370E-004, 4.9121139E-002, 1.2995179E+002, 2.5782624E+002,-1.1499462E+001, 1.4561728E-009, 0.0000000E+000, 2.6799736E-016, 8.7850051E-015, 8.7850051E-015, 8.7850051E-015, 8.7850051E-015, 8.7850051E-015, 8.7850051E-015, 8.7850051E-015, 8.7850051E-015, 1.4813216E-001, 2.5236110E-002
 8.3607631E+002, 1.2419752E-001, 1.2870439E-001, 2.0349728E-004, 4.9121997E-002, 1.2977655E+002, 2.6230081E+002,-1.1430973E+001, 1.4561152E-009, 0.0000000E+000, 1.9208126E-016, 8.5350687E-015, 8.5350687E-015, 8.5350687E-015, 8.5350687E-015, 8.5350687E-015, 8.5350687E-015, 8.5350687E-015, 8.5350687E-015, 1.4812928E-001, 2.5249081E-002
 8.3703965E+002, 1.2421096E-001, 1.2892779E-001, 2.0346447E-004, 4.9114141E-002, 1.2961680E+002, 2.6378101E+002,-1.1360025E+001, 1.4560586E-009, 0.0000000E+000, 1.3573503E-016, 8.2927928E-015, 8.2927928E-015, 8.2927928E-015, 8.2927928E-015, 8.2927928E-015, 8.2927928E-015, 8.2927928E-015, 8.2927928E-015, 1.4812642E-001, 2.5262042E-002
 8.3800299E+002, 1.2422519E-001, 1.2919418E-001, 2.0342973E-004, 4.9105822E-002, 1.2947472E+002, 2.6315822E+002,-1.1293747E+001, 1.4560084E-009, 0.0000000E+000, 9.8461385E-017, 8.0690098E-015, 8.0690098E-015, 8.0690098E-015, 8.0690098E-015, 8.0690098E-015, 8.0690098E-015, 8.0690098E-015, 8.0690098E-015, 1.4812371E-001, 2.5274377E-002
 8.3906266E+002, 1.2422169E-001, 1.2956798E-001, 2.0343828E-004, 4.9107872E-002, 1.2931870E+002, 2.6264401E+002,-1.1226437E+001, 1.4559698E-009, 0.0000000E+000, 6.9918827E-017, 7.8411169E-015, 7.8411169E-015, 7.8411169E-015, 7.8411169E-015, 7.8411169E-015, 7.8411169E-015, 7.8411169E-015, 7.8411169E-015, 1.4812087E-001, 2.5287321E-002
 8.4002600E+002, 1.2414831E-001, 1.3001281E-001, 2.0361744E-004, 4.9150787E-002, 1.2912722E+002, 2.6363867E+002,-1.1162378E+001, 1.4559268E-009, 0.0000000E+000, 4.7922581E-017, 7.6200594E-015, 7.6200594E-015, 7.6200594E-015, 7.6200594E-015, 7.6200594E-015, 7.6200594E-015, 7.6200594E-015, 7.6200594E-015, 1.4811804E-001, 2.5300261E-002
 8.4108567E+002, 1.2404127E-001, 1.3046424E-001, 2.0387877E-004, 4.9213388E-002, 1.2891282E+002, 2.6441175E+002,-1.1098438E+001, 1.4558636E-009, 0.0000000E+000, 2.9659973E-017, 7.4057437E-015, 7.4057437E-015, 7.4057437E-015, 7.4057437E-015, 7.4057437E-015, 7.4057437E-015, 7.4057437E-015, 7.4057437E-015, 1.4811521E-001, 2.5313199E-002
 8.4204901E+002, 1.2399005E-001, 1.3083848E-001, 2.0400384E-004, 4.9243348E-002, 1.2873055E+002, 2.6348381E+002,-1.1035889E+001, 1.4558090E-009, 0.0000000E+000, 1.7338424E-017, 7.1977485E-015, 7.1977485E-015, 7.1977485E-015, 7.1977485E-015, 7.1977485E-015, 7.1977485E-015, 7.1977485E-015, 7.1977485E-015, 1.4811240E-001, 2.5326130E-002
 8.4301235E+002, 1.2397096E-001, 1.3107188E-001, 2.0405044E-004, 4.9254512E-002, 1.2858465E+002, 2.6026636E+002,-1.0979481E+001, 1.4557556E-009, 0.0000000E+000, 1.0305696E-017, 7.0055684E-015, 7.0055684E-015, 7.0055684E-015, 7.0055684E-015, 7.0055684E-015, 7.0055684E-015, 7.0055684E-015, 7.0055684E-015, 1.4810973E-001, 2.5338442E-002
 8.4407202E+002, 1.2396375E-001, 1.3122003E-001, 2.0406803E-004, 4.9258729E-002, 1.2844471E+002, 2.5711391E+002,-1.0925527E+001, 1.4557014E-009, 0.0000000E+000, 6.2245801E-018, 6.8097776E-015, 6.8097776E-015, 6.8097776E-015, 6.8097776E-015, 6.8097776E-015, 6.8097776E-015, 6.8097776E-015, 6.8097776E-015, 1.4810692E-001, 2.5351367E-002
 8.4503536E+002, 1.2396045E-001, 1.3136915E-001, 2.0407610E-004, 4.9260663E-002, 1.2830976E+002, 2.5541477E+002,-1.0868109E+001, 1.4556500E-009, 0.0000000E+000, 3.9843819E-018, 6.6199614E-015, 6.6199614E-015, 6.6199614E-015, 6.6199614E-015, 6.6199614E-015, 6.6199614E-015, 6.6199614E-015, 6.6199614E-015, 1.4810413E-001, 2.5364289E-002
 8.4609504E+002, 1.2394908E-001, 1.3156001E-001, 2.0410384E-004, 4.9267310E-002, 1.2817425E+002, 2.5446227E+002,-1.0813032E+001, 1.4556085E-009, 0.0000000E+000, 2.5921814E-018, 6.4361676E-015, 6.4361676E-015, 6.4361676E-015, 6.4361676E-015, 6.4361676E-015, 6.4361676E-015, 6.4361676E-015, 6.4361676E-015, 1.4810133E-001, 2.5377205E-002
 8.4705837E+002, 1.2390985E-001, 1.3185350E-001, 2.0419963E-004, 4.9290259E-002, 1.2802576E+002, 2.5390184E+002,-1.0758188E+001, 1.4555768E-009, 0.0000000E+000, 1.5588584E-018, 6.2580772E-015, 6.2580772E-015, 6.2580772E-015, 6.2580772E-015, 6.2580772E-015, 6.2580772E-015, 6.2580772E-015, 6.2580772E-015, 1.4809855E-001, 2.5390116E-002
 8.4802171E+002, 1.2384842E-001, 1.3200937E-001, 2.0434962E-004, 4.9326188E-002, 1.2786137E+002, 2.5350971E+002,-1.0709233E+001, 1.4555519E-009, 0.0000000E+000, 8.8524605E-019, 6.0936849E-015, 6.0936849E-015, 6.0936849E-015, 6.0936849E-015, 6.0936849E-015, 6.0936849E-015, 6.0936849E-015, 6.0936849E-015, 1.4809590E-001, 2.5402407E-002
 8.4908139E+002, 1.2378558E-001, 1.3189515E-001, 2.0450303E-004, 4.9362941E-002, 1.2767069E+002, 2.5098625E+002,-1.0656028E+001, 1.4555152E-009, 0.0000000E+000, 4.7407307E-019, 5.9263845E-015, 5.9263845E-015, 5.9263845E-015, 5.9263845E-015, 5.9263845E-015, 5.9263845E-015, 5.9263845E-015, 5.9263845E-015, 1.4809313E-001, 2.5415307E-002
 8.5004472E+002, 1.2374799E-001, 1.3157882E-001, 2.0459481E-004, 4.9384928E-002, 1.2747299E+002, 2.4640054E+002,-1.0603451E+001, 1.4554761E-009, 0.0000000E+000, 2.5803511E-019, 5.7644200E-015, 5.7644200E-015, 5.7644200E-015, 5.7644200E-015, 5.7644200E-015, 5.7644200E-015, 5.7644200E-015, 5.7644200E-015, 1.4809037E-001, 2.5428199E-002
 8.5100806E+002, 1.2374641E-001, 1.3128992E-001, 2.0459869E-004, 4.9385858E-002, 1.2729311E+002, 2.4314947E+002,-1.0553186E+001, 1.4554445E-009, 0.0000000E+000, 1.4814753E-019, 5.6150864E-015, 5.6150864E-015, 5.6150864E-015, 5.6150864E-015, 5.6150864E-015, 5.6150864E-015, 5.6150864E-015, 5.6150864E-015, 1.4808775E-001, 2.5440473E-002
 8.5206774E+002, 1.2377631E-001, 1.3116775E-001, 2.0452569E-004, 4.9368376E-002, 1.2710831E+002, 2.4445733E+002,-1.0497804E+001, 1.4553996E-009, 0.0000000E+000, 8.2051268E-020, 5.4632799E-015, 5.4632799E-015, 5.4632799E-015, 5.4632799E-015, 5.4632799E-015, 5.4632799E-015, 5.4632799E-015, 5.4632799E-015, 1.4808501E-001, 2.5453358E-002
 8.5303107E+002, 1.2382393E-001, 1.3128769E-001, 2.0440945E-004, 4.9340538E-002, 1.2692811E+002, 2.4898863E+002,-1.0438431E+001, 1.4553518E-009, 0.0000000E+000, 4.1829240E-020, 5.3162571E-015, 5.3162571E-015, 5.3162571E-015, 5.3162571E-015, 5.3162571E-015, 5.3162571E-015, 5.3162571E-015, 5.3162571E-015, 1.4808227E-001, 2.5466238E-002
 8.5409075E+002, 1.2388143E-001, 1.3154237E-001, 2.0426907E-004, 4.9306917E-002, 1.2675162E+002, 2.5212124E+002,-1.0379140E+001, 1.4553068E-009, 0.0000000E+000, 1.3521045E-020, 5.1738966E-015, 5.1738966E-015, 5.1738966E-015, 5.1738966E-015, 5.1738966E-015, 5.1738966E-015, 5.1738966E-015, 5.1738966E-015, 1.4807954E-001, 2.5479112E-002
 8.5505409E+002, 1.2394567E-001, 1.3173158E-001, 2.0411224E-004, 4.9269356E-002, 1.2656532E+002, 2.5394479E+002,-1.0324769E+001, 1.4552705E-009, 0.0000000E+000, 1.1220392E-021, 5.0357932E-015, 5.0357932E-015, 5.0357932E-015, 5.0357932E-015, 5.0357932E-015, 5.0357932E-015, 5.0357932E-015, 5.0357932E-015, 1.4807682E-001, 2.5491980E-002
 8.5601742E+002, 1.2400663E-001, 1.3173387E-001, 2.0396343E-004, 4.9233715E-002, 1.2638697E+002, 2.5591933E+002,-1.0274659E+001, 1.4552335E-009, 0.0000000E+000, 0.0000000E+000, 4.9082468E-015, 4.9082468E-015, 4.9082468E-015, 4.9082468E-015, 4.9082468E-015, 4.9082468E-015, 4.9082468E-015, 4.9082468E-015, 1.4807425E-001, 2.5504229E-002
 8.5707710E+002, 1.2405502E-001, 1.3159297E-001, 2.0384527E-004, 4.9205418E-002, 1.2622137E+002, 2.5862541E+002,-1.0228422E+001, 1.4552043E-009, 0.0000000E+000, 0.0000000E+000, 4.7784262E-015, 4.7784262E-015, 4.7784262E-015, 4.7784262E-015, 4.7784262E-015, 4.7784262E-015, 4.7784262E-015, 4.7784262E-015, 1.4807155E-001, 2.5517085E-002
 8.5804044E+002, 1.2408736E-001, 1.3143610E-001, 2.0376633E-004, 4.9186512E-002, 1.2609278E+002, 2.5984130E+002,-1.0180339E+001, 1.4551692E-009, 0.0000000E+000, 0.0000000E+000, 4.6525637E-015, 4.6525637E-015, 4.6525637E-015, 4.6525637E-015, 4.6525637E-015, 4.6525637E-015, 4.6525637E-015, 4.6525637E-015, 1.4806887E-001, 2.5529935E-002
 8.5900377E+002, 1.2412158E-001, 1.3135163E-001, 2.0368276E-004, 4.9166500E-002, 1.2599504E+002, 2.6030080E+002,-1.0132314E+001, 1.4551325E-009, 0.0000000E+000, 0.0000000E+000, 4.5362507E-015, 4.5362507E-015, 4.5362507E-015, 4.5362507E-015, 4.5362507E-015, 4.5362507E-015, 4.5362507E-015, 4.5362507E-015, 1.4806632E-001, 2.5542165E-002
 8.6006345E+002, 1.2419373E-001, 1.3131848E-001, 2.0350662E-004, 4.9124314E-002, 1.2588912E+002, 2.6179326E+002,-1.0079542E+001, 1.4550932E-009, 0.0000000E+000, 0.0000000E+000, 4.4177850E-015, 4.4177850E-015, 4.4177850E-015, 4.4177850E-015, 4.4177850E-015, 4.4177850E-015, 4.4177850E-015, 4.4177850E-015, 1.4806366E-001, 2.5554996E-002
 8.6102679E+002, 1.2433374E-001, 1.3132870E-001, 2.0316480E-004, 4.9042452E-002, 1.2577052E+002, 2.6325579E+002,-1.0031052E+001, 1.4550630E-009, 0.0000000E+000, 0.0000000E+000, 4.3029011E-015, 4.3029011E-015, 4.3029011E-015, 4.3029011E-015, 4.3029011E-015, 4.3029011E-015, 4.3029011E-015, 4.3029011E-015, 1.4806100E-001, 2.5567819E-002
 8.6208646E+002, 1.2456870E-001, 1.3135507E-001, 2.0259120E-004, 4.8905080E-002, 1.2561542E+002, 2.6354498E+002,-9.9809260E+000, 1.4550280E-009, 0.0000000E+000, 0.0000000E+000, 4.1915424E-015, 4.1915424E-015, 4.1915424E-015, 4.1915424E-015, 4.1915424E-015, 4.1915424E-015, 4.1915424E-015, 4.1915424E-015, 1.4805835E-001, 2.5580638E-002
 8.6304980E+002, 1.2486042E-001, 1.3139783E-001, 2.0187903E-004, 4.8734526E-002, 1.2541033E+002, 2.6303515E+002,-9.9306553E+000, 1.4549887E-009, 0.0000000E+000, 0.0000000E+000, 4.0834276E-015, 4.0834276E-015, 4.0834276E-015, 4.0834276E-015, 4.0834276E-015, 4.0834276E-015, 4.0834276E-015, 4.0834276E-015, 1.4805571E-001, 2.5593453E-002
 8.6401314E+002, 1.2507864E-001, 1.3145645E-001, 2.0134636E-004, 4.8606962E-002, 1.2517932E+002, 2.6212845E+002,-9.8871598E+000, 1.4549609E-009, 0.0000000E+000, 0.0000000E+000, 3.9834647E-015, 3.9834647E-015, 3.9834647E-015, 3.9834647E-015, 3.9834647E-015, 3.9834647E-015, 3.9834647E-015, 3.9834647E-015, 1.4805321E-001, 2.5605651E-002
 8.6507281E+002, 1.2515674E-001, 1.3154561E-001, 2.0115572E-004, 4.8561308E-002, 1.2493870E+002, 2.6111923E+002,-9.8432337E+000, 1.4549303E-009, 0.0000000E+000, 0.0000000E+000, 3.8815496E-015, 3.8815496E-015, 3.8815496E-015, 3.8815496E-015, 3.8815496E-015, 3.8815496E-015, 3.8815496E-015, 3.8815496E-015, 1.4805058E-001, 2.5618455E-002
 8.6603615E+002, 1.2510910E-001, 1.3165176E-001, 2.0127205E-004, 4.8589169E-002, 1.2471547E+002, 2.5994502E+002,-9.7999538E+000, 1.4548939E-009, 0.0000000E+000, 0.0000000E+000, 3.7825586E-015, 3.7825586E-015, 3.7825586E-015, 3.7825586E-015, 3.7825586E-015, 3.7825586E-015, 3.7825586E-015, 3.7825586E-015, 1.4804796E-001, 2.5631255E-002
 8.6709582E+002, 1.2495212E-001, 1.3174271E-001, 2.0165533E-004, 4.8680964E-002, 1.2448326E+002, 2.5813877E+002,-9.7553618E+000, 1.4548640E-009, 0.0000000E+000, 0.0000000E+000, 3.6865336E-015, 3.6865336E-015, 3.6865336E-015, 3.6865336E-015, 3.6865336E-015, 3.6865336E-015, 3.6865336E-015, 3.6865336E-015, 1.4804534E-001, 2.5644051E-002
 8.6805916E+002, 1.2475968E-001, 1.3176578E-001, 2.0212517E-004, 4.8793490E-002, 1.2425777E+002, 2.5634949E+002,-9.7118286E+000, 1.4548337E-009, 0.0000000E+000, 0.0000000E+000, 3.5932732E-015, 3.5932732E-015, 3.5932732E-015, 3.5932732E-015, 3.5932732E-015, 3.5932732E-015, 3.5932732E-015, 3.5932732E-015, 1.4804272E-001, 2.5656844E-002
 8.6902250E+002, 1.2465578E-001, 1.3171395E-001, 2.0237884E-004, 4.8854242E-002, 1.2405468E+002, 2.5627845E+002,-9.6677988E+000, 1.4548056E-009, 0.0000000E+000, 0.0000000E+000, 3.5070122E-015, 3.5070122E-015, 3.5070122E-015, 3.5070122E-015, 3.5070122E-015, 3.5070122E-015, 3.5070122E-015, 3.5070122E-015, 1.4804023E-001, 2.5669025E-002
 8.7008217E+002, 1.2466184E-001, 1.3161814E-001, 2.0236406E-004, 4.8850705E-002, 1.2388794E+002, 2.5757135E+002,-9.6236442E+000, 1.4547707E-009, 0.0000000E+000, 0.0000000E+000, 3.4190297E-015, 3.4190297E-015, 3.4190297E-015, 3.4190297E-015, 3.4190297E-015, 3.4190297E-015, 3.4190297E-015, 3.4190297E-015, 1.4803761E-001, 2.5681812E-002
 8.7104551E+002, 1.2467302E-001, 1.3153162E-001, 2.0233677E-004, 4.8844173E-002, 1.2374297E+002, 2.5822781E+002,-9.5771232E+000, 1.4547292E-009, 0.0000000E+000, 0.0000000E+000, 3.3335439E-015, 3.3335439E-015, 3.3335439E-015, 3.3335439E-015, 3.3335439E-015, 3.3335439E-015, 3.3335439E-015, 3.3335439E-015, 1.4803500E-001, 2.5694593E-002
 8.7200885E+002, 1.2469572E-001, 1.3150358E-001, 2.0228137E-004, 4.8830907E-002, 1.2359960E+002, 2.5813836E+002,-9.5310137E+000, 1.4547083E-009, 0.0000000E+000, 0.0000000E+000, 3.2544287E-015, 3.2544287E-015, 3.2544287E-015, 3.2544287E-015, 3.2544287E-015, 3.2544287E-015, 3.2544287E-015, 3.2544287E-015, 1.4803251E-001, 2.5706755E-002
 8.7306852E+002, 1.2476556E-001, 1.3151328E-001, 2.0211092E-004, 4.8790087E-002, 1.2344251E+002, 2.5714051E+002,-9.4833865E+000, 1.4546802E-009, 0.0000000E+000, 0.0000000E+000, 3.1736833E-015, 3.1736833E-015, 3.1736833E-015, 3.1736833E-015, 3.1736833E-015, 3.1736833E-015, 3.1736833E-015, 3.1736833E-015, 1.4802992E-001, 2.5719512E-002
 8.7403186E+002, 1.2489526E-001, 1.3153084E-001, 2.0179433E-004, 4.8714271E-002, 1.2328677E+002, 2.5498507E+002,-9.4402527E+000, 1.4546529E-009, 0.0000000E+000, 0.0000000E+000, 3.0951973E-015, 3.0951973E-015, 3.0951973E-015, 3.0951973E-015, 3.0951973E-015, 3.0951973E-015, 3.0951973E-015, 3.0951973E-015, 1.4802733E-001, 2.5732258E-002
 8.7509153E+002, 1.2507882E-001, 1.3155308E-001, 2.0134626E-004, 4.8606971E-002, 1.2314092E+002, 2.5288890E+002,-9.3964092E+000, 1.4546249E-009, 0.0000000E+000, 0.0000000E+000, 3.0190324E-015, 3.0190324E-015, 3.0190324E-015, 3.0190324E-015, 3.0190324E-015, 3.0190324E-015, 3.0190324E-015, 3.0190324E-015, 1.4802475E-001, 2.5744995E-002
 8.7605487E+002, 1.2529214E-001, 1.3158446E-001, 2.0082550E-004, 4.8482265E-002, 1.2300561E+002, 2.5212838E+002,-9.3527802E+000, 1.4545941E-009, 0.0000000E+000, 0.0000000E+000, 2.9450865E-015, 2.9450865E-015, 2.9450865E-015, 2.9450865E-015, 2.9450865E-015, 2.9450865E-015, 2.9450865E-015, 2.9450865E-015, 1.4802218E-001, 2.5757726E-002
 8.7701821E+002, 1.2551250E-001, 1.3163708E-001, 2.0028758E-004, 4.8353445E-002, 1.2288265E+002, 2.5266972E+002,-9.3120001E+000, 1.4545717E-009, 0.0000000E+000, 0.0000000E+000, 2.8767059E-015, 2.8767059E-015, 2.8767059E-015, 2.8767059E-015, 2.8767059E-015, 2.8767059E-015, 2.8767059E-015, 2.8767059E-015, 1.4801973E-001, 2.5769845E-002
 8.7807788E+002, 1.2577417E-001, 1.3173842E-001, 1.9964881E-004, 4.8200476E-002, 1.2274496E+002, 2.5379081E+002,-9.2701601E+000, 1.4545494E-009, 0.0000000E+000, 0.0000000E+000, 2.8069448E-015, 2.8069448E-015, 2.8069448E-015, 2.8069448E-015, 2.8069448E-015, 2.8069448E-015, 2.8069448E-015, 2.8069448E-015, 1.4801716E-001, 2.5782565E-002
 8.7904122E+002, 1.2608776E-001, 1.3188702E-001, 1.9888329E-004, 4.8017151E-002, 1.2259225E+002, 2.5413454E+002,-9.2299882E+000, 1.4545292E-009, 0.0000000E+000, 0.0000000E+000, 2.7391086E-015, 2.7391086E-015, 2.7391086E-015, 2.7391086E-015, 2.7391086E-015, 2.7391086E-015, 2.7391086E-015, 2.7391086E-015, 1.4801460E-001, 2.5795278E-002
 8.8000456E+002, 1.2643773E-001, 1.3205049E-001, 1.9802899E-004, 4.7812565E-002, 1.2242646E+002, 2.5389556E+002,-9.1942794E+000, 1.4545015E-009, 0.0000000E+000, 0.0000000E+000, 2.6763099E-015, 2.6763099E-015, 2.6763099E-015, 2.6763099E-015, 2.6763099E-015, 2.6763099E-015, 2.6763099E-015, 2.6763099E-015, 1.4801216E-001, 2.5807378E-002
 8.8106423E+002, 1.2680954E-001, 1.3223120E-001, 1.9712142E-004, 4.7595225E-002, 1.2222271E+002, 2.5369499E+002,-9.1580766E+000, 1.4544804E-009, 0.0000000E+000, 0.0000000E+000, 2.6121918E-015, 2.6121918E-015, 2.6121918E-015, 2.6121918E-015, 2.6121918E-015, 2.6121918E-015, 2.6121918E-015, 2.6121918E-015, 1.4800961E-001, 2.5820077E-002
 8.8202757E+002, 1.2710802E-001, 1.3240467E-001, 1.9639293E-004, 4.7420762E-002, 1.2199401E+002, 2.5329488E+002,-9.1183611E+000, 1.4544474E-009, 0.0000000E+000, 0.0000000E+000, 2.5498033E-015, 2.5498033E-015, 2.5498033E-015, 2.5498033E-015, 2.5498033E-015, 2.5498033E-015, 2.5498033E-015, 2.5498033E-015, 1.4800706E-001, 2.5832772E-002
 8.8308724E+002, 1.2732031E-001, 1.3254820E-001, 1.9587481E-004, 4.7296676E-002, 1.2176918E+002, 2.5189122E+002,-9.0791470E+000, 1.4544207E-009, 0.0000000E+000, 0.0000000E+000, 2.4891098E-015, 2.4891098E-015, 2.4891098E-015, 2.4891098E-015, 2.4891098E-015, 2.4891098E-015, 2.4891098E-015, 2.4891098E-015, 1.4800452E-001, 2.5845466E-002
 8.8405058E+002, 1.2746936E-001, 1.3265169E-001, 1.9551104E-004, 4.7209556E-002, 1.2155768E+002, 2.5301917E+002,-9.0371675E+000, 1.4544005E-009, 0.0000000E+000, 0.0000000E+000, 2.4300251E-015, 2.4300251E-015, 2.4300251E-015, 2.4300251E-015, 2.4300251E-015, 2.4300251E-015, 2.4300251E-015, 2.4300251E-015, 1.4800198E-001, 2.5858159E-002
 8.8501392E+002, 1.2755737E-001, 1.3271603E-001, 1.9529625E-004, 4.7158114E-002, 1.2136021E+002, 2.5471134E+002,-8.9981253E+000, 1.4543718E-009, 0.0000000E+000, 0.0000000E+000, 2.3752659E-015, 2.3752659E-015, 2.3752659E-015, 2.3752659E-015, 2.3752659E-015, 2.3752659E-015, 2.3752659E-015, 2.3752659E-015, 1.4799957E-001, 2.5870245E-002
 8.8607359E+002, 1.2760160E-001, 1.3275185E-001, 1.9518835E-004, 4.7132271E-002, 1.2113736E+002, 2.5393726E+002,-8.9574488E+000, 1.4543347E-009, 0.0000000E+000, 0.0000000E+000, 2.3192850E-015, 2.3192850E-015, 2.3192850E-015, 2.3192850E-015, 2.3192850E-015, 2.3192850E-015, 2.3192850E-015, 2.3192850E-015, 1.4799705E-001, 2.5882930E-002
 8.8703693E+002, 1.2746848E-001, 1.3275639E-001, 1.9551345E-004, 4.7210129E-002, 1.2087956E+002, 2.5338713E+002,-8.9225681E+000, 1.4543008E-009, 0.0000000E+000, 0.0000000E+000, 2.2647195E-015, 2.2647195E-015, 2.2647195E-015, 2.2647195E-015, 2.2647195E-015, 2.2647195E-015, 2.2647195E-015, 2.2647195E-015, 1.4799455E-001, 2.5895611E-002
 8.8800027E+002, 1.2718003E-001, 1.3273736E-001, 1.9621770E-004, 4.7378788E-002, 1.2064589E+002, 2.5224407E+002,-8.8901619E+000, 1.4542758E-009, 0.0000000E+000, 0.0000000E+000, 2.2140588E-015, 2.2140588E-015, 2.2140588E-015, 2.2140588E-015, 2.2140588E-015, 2.2140588E-015, 2.2140588E-015, 2.2140588E-015, 1.4799217E-001, 2.5907685E-002
 8.8905994E+002, 1.2695725E-001, 1.3270915E-001, 1.9676156E-004, 4.7509038E-002, 1.2046309E+002, 2.5048514E+002,-8.8546636E+000, 1.4542552E-009, 0.0000000E+000, 0.0000000E+000, 2.1622753E-015, 2.1622753E-015, 2.1622753E-015, 2.1622753E-015, 2.1622753E-015, 2.1622753E-015, 2.1622753E-015, 2.1622753E-015, 1.4798970E-001, 2.5920358E-002
 8.9002328E+002, 1.2693980E-001, 1.3268527E-001, 1.9680414E-004, 4.7519236E-002, 1.2033746E+002, 2.5070983E+002,-8.8205062E+000, 1.4542379E-009, 0.0000000E+000, 0.0000000E+000, 2.1118803E-015, 2.1118803E-015, 2.1118803E-015, 2.1118803E-015, 2.1118803E-015, 2.1118803E-015, 2.1118803E-015, 2.1118803E-015, 1.4798724E-001, 2.5933025E-002
 8.9108295E+002, 1.2709931E-001, 1.3266674E-001, 1.9641474E-004, 4.7425978E-002, 1.2025224E+002, 2.5142832E+002,-8.7858324E+000, 1.4542156E-009, 0.0000000E+000, 0.0000000E+000, 2.0629065E-015, 2.0629065E-015, 2.0629065E-015, 2.0629065E-015, 2.0629065E-015, 2.0629065E-015, 2.0629065E-015, 2.0629065E-015, 1.4798479E-001, 2.5945688E-002
 8.9204629E+002, 1.2730717E-001, 1.3265188E-001, 1.9590724E-004, 4.7304431E-002, 1.2019231E+002, 2.5028505E+002,-8.7503402E+000, 1.4542102E-009, 0.0000000E+000, 0.0000000E+000, 2.0153095E-015, 2.0153095E-015, 2.0153095E-015, 2.0153095E-015, 2.0153095E-015, 2.0153095E-015, 2.0153095E-015, 2.0153095E-015, 1.4798234E-001, 2.5958349E-002
 8.9300963E+002, 1.2749958E-001, 1.3264757E-001, 1.9543742E-004, 4.7191909E-002, 1.2015777E+002, 2.5335957E+002,-8.7169082E+000, 1.4542022E-009, 0.0000000E+000, 0.0000000E+000, 1.9712086E-015, 1.9712086E-015, 1.9712086E-015, 1.9712086E-015, 1.9712086E-015, 1.9712086E-015, 1.9712086E-015, 1.9712086E-015, 1.4798002E-001, 2.5970404E-002
