s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kg
Time,"O2 1","O2 2","CO 3","CO2 4","T","Smoke Concentration","Pressure","R1","R2","GAS SOOT"
 7.5006273E+002, 1.2010213E-001, 1.2911388E-001, 2.1354364E-004, 5.1473519E-002, 1.5138172E+002, 2.9461101E+002,-2.2017909E+001, 6.6510552E-010, 6.6510552E-010, 1.8083593E-001
 7.5102607E+002, 1.2100031E-001, 1.2850034E-001, 2.1135139E-004, 5.0949058E-002, 1.5077831E+002, 2.9793699E+002,-2.1810113E+001, 6.6510552E-010, 6.6510552E-010, 1.8084384E-001
 7.5208574E+002, 1.2148671E-001, 1.2726844E-001, 2.1016394E-004, 5.0664978E-002, 1.5031753E+002, 2.9887641E+002,-2.1590957E+001, 6.6510552E-010, 6.6510552E-010, 1.8085177E-001
 7.5304908E+002, 1.2175986E-001, 1.2582861E-001, 2.0949708E-004, 5.0505443E-002, 1.4964588E+002, 2.9670826E+002,-2.1373185E+001, 6.6510552E-010, 6.6510552E-010, 1.8085972E-001
 7.5401242E+002, 1.2197363E-001, 1.2520794E-001, 2.0897518E-004, 5.0380586E-002, 1.4882070E+002, 2.9649621E+002,-2.1173316E+001, 6.6510552E-010, 6.6510552E-010, 1.8086730E-001
 7.5507209E+002, 1.2227598E-001, 1.2557960E-001, 2.0823691E-004, 5.0203965E-002, 1.4799721E+002, 2.9729694E+002,-2.0963225E+001, 6.6510552E-010, 6.6510552E-010, 1.8087529E-001
 7.5603543E+002, 1.2255603E-001, 1.2711982E-001, 2.0755307E-004, 5.0040369E-002, 1.4733622E+002, 3.0121521E+002,-2.0764778E+001, 6.6510552E-010, 6.6510552E-010, 1.8088330E-001
 7.5709511E+002, 1.2283829E-001, 1.2874723E-001, 2.0686400E-004, 4.9875518E-002, 1.4681654E+002, 3.0426759E+002,-2.0573785E+001, 6.6510552E-010, 6.6510552E-010, 1.8089133E-001
 7.5805844E+002, 1.2309008E-001, 1.2953210E-001, 2.0624953E-004, 4.9728516E-002, 1.4582355E+002, 3.0659936E+002,-2.0377432E+001, 6.6510552E-010, 6.6510552E-010, 1.8089938E-001
 7.5902178E+002, 1.2306401E-001, 1.2965201E-001, 2.0631374E-004, 4.9743877E-002, 1.4540596E+002, 3.0928199E+002,-2.0180429E+001, 6.6510552E-010, 6.6510552E-010, 1.8090705E-001
 7.6008146E+002, 1.2344254E-001, 1.2967139E-001, 2.0538970E-004, 4.9522815E-002, 1.4488465E+002, 3.1614379E+002,-1.9983891E+001, 6.6510552E-010, 6.6510552E-010, 1.8091511E-001
 7.6104479E+002, 1.2352719E-001, 1.2975952E-001, 2.0518307E-004, 4.9473380E-002, 1.4459770E+002, 3.2052644E+002,-1.9787613E+001, 6.6510552E-010, 6.6510552E-010, 1.8092319E-001
 7.6200813E+002, 1.2313118E-001, 1.2971154E-001, 2.0614954E-004, 4.9704595E-002, 1.4511448E+002, 3.2069841E+002,-1.9606436E+001, 6.6510552E-010, 6.6510552E-010, 1.8093088E-001
 7.6306780E+002, 1.2284183E-001, 1.2899572E-001, 2.0685562E-004, 4.9873513E-002, 1.4555513E+002, 3.1760110E+002,-1.9417194E+001, 6.6510552E-010, 6.6510552E-010, 1.8093897E-001
 7.6403114E+002, 1.2279256E-001, 1.2786597E-001, 2.0697556E-004, 4.9902206E-002, 1.4573419E+002, 3.1404874E+002,-1.9231148E+001, 6.6510552E-010, 6.6510552E-010, 1.8094707E-001
 7.6509082E+002, 1.2260798E-001, 1.2684702E-001, 2.0742553E-004, 5.0009855E-002, 1.4572587E+002, 3.1080587E+002,-1.9033843E+001, 6.6510552E-010, 6.6510552E-010, 1.8095518E-001
 7.6605415E+002, 1.2270701E-001, 1.2617623E-001, 2.0718351E-004, 4.9951956E-002, 1.4507707E+002, 3.0593330E+002,-1.8847030E+001, 6.6510552E-010, 6.6510552E-010, 1.8096331E-001
 7.6701749E+002, 1.2232466E-001, 1.2578145E-001, 2.0811641E-004, 5.0175136E-002, 1.4490956E+002, 3.0383544E+002,-1.8681526E+001, 6.6510552E-010, 6.6510552E-010, 1.8097105E-001
 7.6807717E+002, 1.2206578E-001, 1.2544376E-001, 2.0874828E-004, 5.0326301E-002, 1.4477599E+002, 3.0719572E+002,-1.8509021E+001, 6.6510552E-010, 6.6510552E-010, 1.8097918E-001
 7.6904050E+002, 1.2221113E-001, 1.2515425E-001, 2.0839337E-004, 5.0241395E-002, 1.4429158E+002, 3.1334829E+002,-1.8337927E+001, 6.6510552E-010, 6.6510552E-010, 1.8098732E-001
 7.7000384E+002, 1.2228561E-001, 1.2501271E-001, 2.0821150E-004, 5.0197885E-002, 1.4395575E+002, 3.1655520E+002,-1.8178056E+001, 6.6510552E-010, 6.6510552E-010, 1.8099509E-001
 7.7106352E+002, 1.2219023E-001, 1.2498172E-001, 2.0844430E-004, 5.0253579E-002, 1.4393418E+002, 3.1783164E+002,-1.8016043E+001, 6.6510552E-010, 6.6510552E-010, 1.8100324E-001
 7.7202685E+002, 1.2233747E-001, 1.2509778E-001, 2.0808475E-004, 5.0167562E-002, 1.4360259E+002, 3.1602327E+002,-1.7855503E+001, 6.6510552E-010, 6.6510552E-010, 1.8101139E-001
 7.7308653E+002, 1.2255627E-001, 1.2542362E-001, 2.0755038E-004, 5.0039721E-002, 1.4307823E+002, 3.1330508E+002,-1.7711339E+001, 6.6510552E-010, 6.6510552E-010, 1.8101952E-001
 7.7404987E+002, 1.2272873E-001, 1.2574483E-001, 2.0712921E-004, 4.9938963E-002, 1.4260025E+002, 3.1350158E+002,-1.7565071E+001, 6.6510552E-010, 6.6510552E-010, 1.8102766E-001
 7.7501320E+002, 1.2291868E-001, 1.2588745E-001, 2.0666533E-004, 4.9827986E-002, 1.4216492E+002, 3.1341321E+002,-1.7423788E+001, 6.6510552E-010, 6.6510552E-010, 1.8103543E-001
 7.7607288E+002, 1.2317843E-001, 1.2592816E-001, 2.0603106E-004, 4.9676248E-002, 1.4170064E+002, 3.1288221E+002,-1.7274859E+001, 6.6510552E-010, 6.6510552E-010, 1.8104360E-001
 7.7703622E+002, 1.2340602E-001, 1.2594228E-001, 2.0547546E-004, 4.9543328E-002, 1.4139339E+002, 3.1186957E+002,-1.7125087E+001, 6.6510552E-010, 6.6510552E-010, 1.8105177E-001
 7.7809589E+002, 1.2370089E-001, 1.2595001E-001, 2.0475552E-004, 4.9371094E-002, 1.4127833E+002, 3.0964539E+002,-1.6978935E+001, 6.6510552E-010, 6.6510552E-010, 1.8105994E-001
 7.7905923E+002, 1.2413893E-001, 1.2595106E-001, 2.0368594E-004, 4.9115214E-002, 1.4126789E+002, 3.0664142E+002,-1.6841515E+001, 6.6510552E-010, 6.6510552E-010, 1.8106811E-001
 7.8002257E+002, 1.2462189E-001, 1.2595092E-001, 2.0250666E-004, 4.8833088E-002, 1.4113556E+002, 3.0504003E+002,-1.6704302E+001, 6.6510552E-010, 6.6510552E-010, 1.8107588E-001
 7.8108224E+002, 1.2494943E-001, 1.2596683E-001, 2.0170697E-004, 4.8641773E-002, 1.4087139E+002, 3.0191041E+002,-1.6555172E+001, 6.6510552E-010, 6.6510552E-010, 1.8108405E-001
 7.8204558E+002, 1.2506808E-001, 1.2591666E-001, 2.0141727E-004, 4.8572467E-002, 1.4056291E+002, 2.9701498E+002,-1.6409743E+001, 6.6510552E-010, 6.6510552E-010, 1.8109222E-001
 7.8300892E+002, 1.2509188E-001, 1.2574374E-001, 2.0135912E-004, 4.8558556E-002, 1.4024339E+002, 2.9757044E+002,-1.6276282E+001, 6.6510552E-010, 6.6510552E-010, 1.8110001E-001
 7.8406859E+002, 1.2507877E-001, 1.2553361E-001, 2.0139113E-004, 4.8566213E-002, 1.3992121E+002, 3.0404570E+002,-1.6137326E+001, 6.6510552E-010, 6.6510552E-010, 1.8110820E-001
 7.8503193E+002, 1.2504624E-001, 1.2539183E-001, 2.0147059E-004, 4.8585224E-002, 1.3963138E+002, 3.0518170E+002,-1.6000332E+001, 6.6510552E-010, 6.6510552E-010, 1.8111641E-001
 7.8609160E+002, 1.2498930E-001, 1.2526733E-001, 2.0160965E-004, 4.8618491E-002, 1.3936150E+002, 3.0778660E+002,-1.5878890E+001, 6.6510552E-010, 6.6510552E-010, 1.8112462E-001
 7.8705494E+002, 1.2490622E-001, 1.2510500E-001, 2.0181251E-004, 4.8667023E-002, 1.3910299E+002, 3.1113933E+002,-1.5756395E+001, 6.6510552E-010, 6.6510552E-010, 1.8113283E-001
 7.8801828E+002, 1.2479888E-001, 1.2494403E-001, 2.0207450E-004, 4.8729700E-002, 1.3888455E+002, 3.1202655E+002,-1.5643988E+001, 6.6510552E-010, 6.6510552E-010, 1.8114066E-001
 7.8907795E+002, 1.2467425E-001, 1.2484811E-001, 2.0237860E-004, 4.8802451E-002, 1.3868499E+002, 3.1033650E+002,-1.5524428E+001, 6.6510552E-010, 6.6510552E-010, 1.8114891E-001
 7.9004129E+002, 1.2457198E-001, 1.2482492E-001, 2.0262811E-004, 4.8862144E-002, 1.3846924E+002, 3.0594025E+002,-1.5408489E+001, 6.6510552E-010, 6.6510552E-010, 1.8115716E-001
 7.9100463E+002, 1.2449318E-001, 1.2490022E-001, 2.0282039E-004, 4.8908143E-002, 1.3825464E+002, 3.0301748E+002,-1.5297053E+001, 6.6510552E-010, 6.6510552E-010, 1.8116501E-001
 7.9206430E+002, 1.2444634E-001, 1.2509941E-001, 2.0293492E-004, 4.8935542E-002, 1.3801734E+002, 3.0062316E+002,-1.5183408E+001, 6.6510552E-010, 6.6510552E-010, 1.8117326E-001
 7.9302764E+002, 1.2448860E-001, 1.2536123E-001, 2.0283190E-004, 4.8910897E-002, 1.3777928E+002, 3.0094512E+002,-1.5070523E+001, 6.6510552E-010, 6.6510552E-010, 1.8118152E-001
 7.9408731E+002, 1.2456418E-001, 1.2558563E-001, 2.0264756E-004, 4.8866797E-002, 1.3756619E+002, 3.0576994E+002,-1.4954466E+001, 6.6510552E-010, 6.6510552E-010, 1.8118978E-001
 7.9505065E+002, 1.2466234E-001, 1.2582236E-001, 2.0240829E-004, 4.8809554E-002, 1.3737721E+002, 3.0608254E+002,-1.4843457E+001, 6.6510552E-010, 6.6510552E-010, 1.8119804E-001
 7.9601399E+002, 1.2481606E-001, 1.2617226E-001, 2.0203319E-004, 4.8719818E-002, 1.3720349E+002, 3.0346783E+002,-1.4737932E+001, 6.6510552E-010, 6.6510552E-010, 1.8120591E-001
 7.9707366E+002, 1.2502588E-001, 1.2667939E-001, 2.0152112E-004, 4.8597314E-002, 1.3706778E+002, 3.0314716E+002,-1.4631501E+001, 6.6510552E-010, 6.6510552E-010, 1.8121417E-001
 7.9803700E+002, 1.2531364E-001, 1.2700009E-001, 2.0081872E-004, 4.8429276E-002, 1.3698941E+002, 3.0880085E+002,-1.4524846E+001, 6.6510552E-010, 6.6510552E-010, 1.8122244E-001
 7.9900034E+002, 1.2558345E-001, 1.2708944E-001, 2.0016012E-004, 4.8271716E-002, 1.3687851E+002, 3.1421481E+002,-1.4425624E+001, 6.6510552E-010, 6.6510552E-010, 1.8123032E-001
 8.0006001E+002, 1.2578148E-001, 1.2716894E-001, 1.9967669E-004, 4.8156062E-002, 1.3669562E+002, 3.1518104E+002,-1.4313876E+001, 6.6510552E-010, 6.6510552E-010, 1.8123859E-001
 8.0102335E+002, 1.2587953E-001, 1.2736489E-001, 1.9943734E-004, 4.8098801E-002, 1.3643082E+002, 3.1224130E+002,-1.4209748E+001, 6.6510552E-010, 6.6510552E-010, 1.8124685E-001
 8.0208302E+002, 1.2566844E-001, 1.2769792E-001, 1.9995306E-004, 4.8222178E-002, 1.3601379E+002, 3.0710175E+002,-1.4111235E+001, 6.6510552E-010, 6.6510552E-010, 1.8125513E-001
 8.0304636E+002, 1.2514662E-001, 1.2818976E-001, 2.0122756E-004, 4.8527084E-002, 1.3559598E+002, 3.0423767E+002,-1.4015028E+001, 6.6510552E-010, 6.6510552E-010, 1.8126341E-001
 8.0400970E+002, 1.2463470E-001, 1.2882649E-001, 2.0247782E-004, 4.8826190E-002, 1.3520609E+002, 3.0677006E+002,-1.3920864E+001, 6.6510552E-010, 6.6510552E-010, 1.8127130E-001
 8.0506937E+002, 1.2419377E-001, 1.2956076E-001, 2.0355470E-004, 4.9083817E-002, 1.3483362E+002, 3.0857702E+002,-1.3824709E+001, 6.6510552E-010, 6.6510552E-010, 1.8127957E-001
 8.0603271E+002, 1.2391383E-001, 1.3022933E-001, 2.0423842E-004, 4.9247387E-002, 1.3450375E+002, 3.0733673E+002,-1.3729401E+001, 6.6510552E-010, 6.6510552E-010, 1.8128784E-001
 8.0709238E+002, 1.2377987E-001, 1.3075941E-001, 2.0456563E-004, 4.9325667E-002, 1.3419840E+002, 3.0590912E+002,-1.3634759E+001, 6.6510552E-010, 6.6510552E-010, 1.8129609E-001
 8.0805572E+002, 1.2371307E-001, 1.3128638E-001, 2.0472877E-004, 4.9364697E-002, 1.3390724E+002, 3.0587338E+002,-1.3545865E+001, 6.6510552E-010, 6.6510552E-010, 1.8130435E-001
 8.0901906E+002, 1.2369756E-001, 1.3194072E-001, 2.0476662E-004, 4.9373752E-002, 1.3368354E+002, 3.0620231E+002,-1.3462219E+001, 6.6510552E-010, 6.6510552E-010, 1.8131223E-001
 8.1007873E+002, 1.2371541E-001, 1.3247455E-001, 2.0472301E-004, 4.9363320E-002, 1.3353599E+002, 3.0636339E+002,-1.3375087E+001, 6.6510552E-010, 6.6510552E-010, 1.8132051E-001
 8.1104207E+002, 1.2373884E-001, 1.3283351E-001, 2.0466577E-004, 4.9349625E-002, 1.3342959E+002, 3.0611280E+002,-1.3282094E+001, 6.6510552E-010, 6.6510552E-010, 1.8132879E-001
 8.1200541E+002, 1.2373471E-001, 1.3308926E-001, 2.0467581E-004, 4.9352026E-002, 1.3331575E+002, 3.0752151E+002,-1.3198118E+001, 6.6510552E-010, 6.6510552E-010, 1.8133668E-001
 8.1306508E+002, 1.2372324E-001, 1.3325855E-001, 2.0470377E-004, 4.9358716E-002, 1.3312147E+002, 3.1043145E+002,-1.3108613E+001, 6.6510552E-010, 6.6510552E-010, 1.8134497E-001
 8.1402842E+002, 1.2392160E-001, 1.3330925E-001, 2.0421935E-004, 4.9242825E-002, 1.3274138E+002, 3.1416923E+002,-1.3020390E+001, 6.6510552E-010, 6.6510552E-010, 1.8135327E-001
 8.1508809E+002, 1.2479082E-001, 1.3327656E-001, 2.0209669E-004, 4.8735010E-002, 1.3237621E+002, 3.1544171E+002,-1.2935079E+001, 6.6510552E-010, 6.6510552E-010, 1.8136156E-001
 8.1605143E+002, 1.2549752E-001, 1.3324327E-001, 2.0037104E-004, 4.8322174E-002, 1.3225811E+002, 3.1460965E+002,-1.2852815E+001, 6.6510552E-010, 6.6510552E-010, 1.8136986E-001
 8.1701477E+002, 1.2571282E-001, 1.3330592E-001, 1.9984535E-004, 4.8196412E-002, 1.3226456E+002, 3.1425761E+002,-1.2773501E+001, 6.6510552E-010, 6.6510552E-010, 1.8137776E-001
 8.1807444E+002, 1.2575408E-001, 1.3339030E-001, 1.9974467E-004, 4.8172325E-002, 1.3229288E+002, 3.1461611E+002,-1.2693501E+001, 6.6510552E-010, 6.6510552E-010, 1.8138606E-001
 8.1903778E+002, 1.2573327E-001, 1.3342660E-001, 1.9979554E-004, 4.8184496E-002, 1.3226652E+002, 3.1478477E+002,-1.2615501E+001, 6.6510552E-010, 6.6510552E-010, 1.8139435E-001
 8.2000112E+002, 1.2578720E-001, 1.3336975E-001, 1.9966388E-004, 4.8152998E-002, 1.3212269E+002, 3.1417407E+002,-1.2536740E+001, 6.6510552E-010, 6.6510552E-010, 1.8140225E-001
 8.2106079E+002, 1.2589229E-001, 1.3322259E-001, 1.9940721E-004, 4.8091593E-002, 1.3181179E+002, 3.1276715E+002,-1.2459683E+001, 6.6510552E-010, 6.6510552E-010, 1.8141055E-001
 8.2202413E+002, 1.2590887E-001, 1.3298179E-001, 1.9936666E-004, 4.8081891E-002, 1.3145308E+002, 3.1241682E+002,-1.2379861E+001, 6.6510552E-010, 6.6510552E-010, 1.8141885E-001
 8.2308380E+002, 1.2583656E-001, 1.3274972E-001, 1.9954327E-004, 4.8124143E-002, 1.3117798E+002, 3.1301758E+002,-1.2301010E+001, 6.6510552E-010, 6.6510552E-010, 1.8142717E-001
 8.2404714E+002, 1.2577439E-001, 1.3254211E-001, 1.9969504E-004, 4.8160452E-002, 1.3097819E+002, 3.1358880E+002,-1.2220453E+001, 6.6510552E-010, 6.6510552E-010, 1.8143550E-001
 8.2501048E+002, 1.2572983E-001, 1.3240115E-001, 1.9980384E-004, 4.8186480E-002, 1.3079195E+002, 3.1481911E+002,-1.2148976E+001, 6.6510552E-010, 6.6510552E-010, 1.8144343E-001
 8.2607015E+002, 1.2565859E-001, 1.3238023E-001, 1.9997779E-004, 4.8228095E-002, 1.3059418E+002, 3.1540638E+002,-1.2075508E+001, 6.6510552E-010, 6.6510552E-010, 1.8145174E-001
 8.2703349E+002, 1.2555234E-001, 1.3243701E-001, 2.0023722E-004, 4.8290161E-002, 1.3037032E+002, 3.1443044E+002,-1.2006389E+001, 6.6510552E-010, 6.6510552E-010, 1.8146006E-001
 8.2809317E+002, 1.2539764E-001, 1.3250480E-001, 2.0061499E-004, 4.8380537E-002, 1.3010713E+002, 3.1298818E+002,-1.1938792E+001, 6.6510552E-010, 6.6510552E-010, 1.8146839E-001
 8.2905650E+002, 1.2527182E-001, 1.3258155E-001, 2.0092227E-004, 4.8454048E-002, 1.2982399E+002, 3.1163711E+002,-1.1872353E+001, 6.6510552E-010, 6.6510552E-010, 1.8147673E-001
 8.3001984E+002, 1.2524111E-001, 1.3268918E-001, 2.0099725E-004, 4.8471987E-002, 1.2955981E+002, 3.1102391E+002,-1.1805749E+001, 6.6510552E-010, 6.6510552E-010, 1.8148467E-001
 8.3107952E+002, 1.2525348E-001, 1.3280006E-001, 2.0096708E-004, 4.8464769E-002, 1.2932088E+002, 3.1178281E+002,-1.1736622E+001, 6.6510552E-010, 6.6510552E-010, 1.8149302E-001
 8.3204285E+002, 1.2525882E-001, 1.3284531E-001, 2.0095405E-004, 4.8461651E-002, 1.2912634E+002, 3.1288045E+002,-1.1668075E+001, 6.6510552E-010, 6.6510552E-010, 1.8150137E-001
 8.3300619E+002, 1.2524491E-001, 1.3279433E-001, 2.0098801E-004, 4.8469776E-002, 1.2897495E+002, 3.1213211E+002,-1.1601002E+001, 6.6510552E-010, 6.6510552E-010, 1.8150933E-001
 8.3406587E+002, 1.2521720E-001, 1.3272920E-001, 2.0105567E-004, 4.8485963E-002, 1.2883827E+002, 3.0801471E+002,-1.1535726E+001, 6.6510552E-010, 6.6510552E-010, 1.8151771E-001
 8.3502920E+002, 1.2518820E-001, 1.3272377E-001, 2.0112650E-004, 4.8502907E-002, 1.2870214E+002, 3.0282352E+002,-1.1468537E+001, 6.6510552E-010, 6.6510552E-010, 1.8152608E-001
 8.3608888E+002, 1.2515936E-001, 1.3274909E-001, 2.0119695E-004, 4.8519761E-002, 1.2855285E+002, 3.0284288E+002,-1.1402285E+001, 6.6510552E-010, 6.6510552E-010, 1.8153446E-001
 8.3705222E+002, 1.2512640E-001, 1.3270395E-001, 2.0127740E-004, 4.8539008E-002, 1.2839430E+002, 3.0918652E+002,-1.1333717E+001, 6.6510552E-010, 6.6510552E-010, 1.8154284E-001
 8.3801555E+002, 1.2508566E-001, 1.3260286E-001, 2.0137683E-004, 4.8562796E-002, 1.2823213E+002, 3.1173194E+002,-1.1271504E+001, 6.6510552E-010, 6.6510552E-010, 1.8155084E-001
 8.3907523E+002, 1.2504262E-001, 1.3254314E-001, 2.0148192E-004, 4.8587937E-002, 1.2804163E+002, 3.1066415E+002,-1.1201082E+001, 6.6510552E-010, 6.6510552E-010, 1.8155926E-001
 8.4003857E+002, 1.2502631E-001, 1.3252983E-001, 2.0152179E-004, 4.8597474E-002, 1.2784056E+002, 3.0862487E+002,-1.1134530E+001, 6.6510552E-010, 6.6510552E-010, 1.8156769E-001
 8.4100190E+002, 1.2505232E-001, 1.3254601E-001, 2.0145827E-004, 4.8582279E-002, 1.2765335E+002, 3.0515931E+002,-1.1078685E+001, 6.6510552E-010, 6.6510552E-010, 1.8157572E-001
 8.4206158E+002, 1.2511637E-001, 1.3257987E-001, 2.0130184E-004, 4.8544855E-002, 1.2746993E+002, 3.0191683E+002,-1.1019007E+001, 6.6510552E-010, 6.6510552E-010, 1.8158415E-001
 8.4302492E+002, 1.2521852E-001, 1.3259382E-001, 2.0105239E-004, 4.8485178E-002, 1.2728571E+002, 3.0044143E+002,-1.0957505E+001, 6.6510552E-010, 6.6510552E-010, 1.8159259E-001
 8.4408459E+002, 1.2541726E-001, 1.3254801E-001, 2.0056715E-004, 4.8369092E-002, 1.2706584E+002, 2.9891233E+002,-1.0900973E+001, 6.6510552E-010, 6.6510552E-010, 1.8160105E-001
 8.4504793E+002, 1.2577345E-001, 1.3243217E-001, 1.9969729E-004, 4.8160991E-002, 1.2677060E+002, 2.9867860E+002,-1.0847938E+001, 6.6510552E-010, 6.6510552E-010, 1.8160952E-001
 8.4601126E+002, 1.2612937E-001, 1.3229323E-001, 1.9882818E-004, 4.7953068E-002, 1.2643082E+002, 3.0148914E+002,-1.0792933E+001, 6.6510552E-010, 6.6510552E-010, 1.8161761E-001
 8.4707094E+002, 1.2636100E-001, 1.3217606E-001, 1.9826260E-004, 4.7817763E-002, 1.2610525E+002, 3.0364029E+002,-1.0737410E+001, 6.6510552E-010, 6.6510552E-010, 1.8162611E-001
 8.4803428E+002, 1.2640089E-001, 1.3210473E-001, 1.9816522E-004, 4.7794465E-002, 1.2588313E+002, 3.0457138E+002,-1.0680140E+001, 6.6510552E-010, 6.6510552E-010, 1.8163462E-001
 8.4909395E+002, 1.2636216E-001, 1.3204494E-001, 1.9825980E-004, 4.7817091E-002, 1.2574058E+002, 3.0456773E+002,-1.0625059E+001, 6.6510552E-010, 6.6510552E-010, 1.8164312E-001
 8.5005729E+002, 1.2632851E-001, 1.3197891E-001, 1.9834199E-004, 4.7836755E-002, 1.2563952E+002, 3.0286420E+002,-1.0566481E+001, 6.6510552E-010, 6.6510552E-010, 1.8165163E-001
 8.5102063E+002, 1.2632465E-001, 1.3191640E-001, 1.9835143E-004, 4.7839014E-002, 1.2556129E+002, 3.0099670E+002,-1.0515101E+001, 6.6510552E-010, 6.6510552E-010, 1.8165976E-001
 8.5208030E+002, 1.2635324E-001, 1.3185770E-001, 1.9828163E-004, 4.7822314E-002, 1.2548915E+002, 3.0082102E+002,-1.0459844E+001, 6.6510552E-010, 6.6510552E-010, 1.8166830E-001
 8.5304364E+002, 1.2640394E-001, 1.3179016E-001, 1.9815784E-004, 4.7792701E-002, 1.2541506E+002, 3.0161370E+002,-1.0403930E+001, 6.6510552E-010, 6.6510552E-010, 1.8167686E-001
 8.5400698E+002, 1.2646994E-001, 1.3170886E-001, 1.9799667E-004, 4.7754142E-002, 1.2533818E+002, 3.0237105E+002,-1.0351531E+001, 6.6510552E-010, 6.6510552E-010, 1.8168500E-001
 8.5506665E+002, 1.2658598E-001, 1.3163332E-001, 1.9771329E-004, 4.7686347E-002, 1.2525534E+002, 3.0254847E+002,-1.0295569E+001, 6.6510552E-010, 6.6510552E-010, 1.8169357E-001
 8.5602999E+002, 1.2678066E-001, 1.3159270E-001, 1.9723777E-004, 4.7572586E-002, 1.2518479E+002, 3.0159787E+002,-1.0241240E+001, 6.6510552E-010, 6.6510552E-010, 1.8170215E-001
 8.5708966E+002, 1.2703095E-001, 1.3161718E-001, 1.9662645E-004, 4.7426338E-002, 1.2509051E+002, 2.9954040E+002,-1.0189710E+001, 6.6510552E-010, 6.6510552E-010, 1.8171073E-001
 8.5805300E+002, 1.2741303E-001, 1.3168804E-001, 1.9569325E-004, 4.7203084E-002, 1.2492846E+002, 2.9723448E+002,-1.0140959E+001, 6.6510552E-010, 6.6510552E-010, 1.8171933E-001
 8.5901634E+002, 1.2783348E-001, 1.3174088E-001, 1.9466634E-004, 4.6957411E-002, 1.2476121E+002, 2.9623848E+002,-1.0092946E+001, 6.6510552E-010, 6.6510552E-010, 1.8172753E-001
 8.6007601E+002, 1.2822913E-001, 1.3175032E-001, 1.9370005E-004, 4.6726240E-002, 1.2467128E+002, 2.9834520E+002,-1.0047242E+001, 6.6510552E-010, 6.6510552E-010, 1.8173616E-001
 8.6103935E+002, 1.2860231E-001, 1.3169540E-001, 1.9278875E-004, 4.6508225E-002, 1.2462059E+002, 3.0045263E+002,-1.0001898E+001, 6.6510552E-010, 6.6510552E-010, 1.8174479E-001
 8.6200269E+002, 1.2888525E-001, 1.3159132E-001, 1.9209797E-004, 4.6342966E-002, 1.2453574E+002, 3.0046495E+002,-9.9602617E+000, 6.6510552E-010, 6.6510552E-010, 1.8175302E-001
 8.6306236E+002, 1.2899049E-001, 1.3145282E-001, 1.9184115E-004, 4.6281525E-002, 1.2438109E+002, 3.0093533E+002,-9.9155766E+000, 6.6510552E-010, 6.6510552E-010, 1.8176166E-001
 8.6402570E+002, 1.2898550E-001, 1.3132363E-001, 1.9185342E-004, 4.6284462E-002, 1.2418276E+002, 3.0407321E+002,-9.8706692E+000, 6.6510552E-010, 6.6510552E-010, 1.8177031E-001
 8.6508537E+002, 1.2887367E-001, 1.3121677E-001, 1.9212662E-004, 4.6349821E-002, 1.2395883E+002, 3.0738318E+002,-9.8226353E+000, 6.6510552E-010, 6.6510552E-010, 1.8177897E-001
 8.6604871E+002, 1.2864966E-001, 1.3113258E-001, 1.9267373E-004, 4.6480708E-002, 1.2373705E+002, 3.0801579E+002,-9.7763204E+000, 6.6510552E-010, 6.6510552E-010, 1.8178765E-001
 8.6701205E+002, 1.2833609E-001, 1.3107691E-001, 1.9343950E-004, 4.6663909E-002, 1.2352567E+002, 3.0642937E+002,-9.7352396E+000, 6.6510552E-010, 6.6510552E-010, 1.8179593E-001
 8.6807172E+002, 1.2791970E-001, 1.3105616E-001, 1.9445643E-004, 4.6907193E-002, 1.2333619E+002, 3.0191294E+002,-9.6915662E+000, 6.6510552E-010, 6.6510552E-010, 1.8180463E-001
 8.6903506E+002, 1.2742750E-001, 1.3106584E-001, 1.9565852E-004, 4.7194776E-002, 1.2320261E+002, 2.9974785E+002,-9.6470850E+000, 6.6510552E-010, 6.6510552E-010, 1.8181335E-001
 8.7009473E+002, 1.2697271E-001, 1.3110444E-001, 1.9676928E-004, 4.7460507E-002, 1.2306118E+002, 3.0309200E+002,-9.6045988E+000, 6.6510552E-010, 6.6510552E-010, 1.8182206E-001
 8.7105807E+002, 1.2675668E-001, 1.3118146E-001, 1.9729684E-004, 4.7586720E-002, 1.2284802E+002, 3.0980963E+002,-9.5598267E+000, 6.6510552E-010, 6.6510552E-010, 1.8183078E-001
 8.7202141E+002, 1.2669227E-001, 1.3126468E-001, 1.9745410E-004, 4.7624340E-002, 1.2261707E+002, 3.1244953E+002,-9.5124305E+000, 6.6510552E-010, 6.6510552E-010, 1.8183910E-001
 8.7308108E+002, 1.2669622E-001, 1.3130989E-001, 1.9744441E-004, 4.7622023E-002, 1.2241598E+002, 3.1234039E+002,-9.4672537E+000, 6.6510552E-010, 6.6510552E-010, 1.8184785E-001
 8.7404442E+002, 1.2673250E-001, 1.3128604E-001, 1.9735588E-004, 4.7600843E-002, 1.2228658E+002, 3.1122083E+002,-9.4222956E+000, 6.6510552E-010, 6.6510552E-010, 1.8185661E-001
 8.7500776E+002, 1.2678821E-001, 1.3121594E-001, 1.9721977E-004, 4.7568281E-002, 1.2221284E+002, 3.1010773E+002,-9.3775797E+000, 6.6510552E-010, 6.6510552E-010, 1.8186495E-001
